word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
总	zong3	总体的或全面的	公司年度报告显示，#总#营收较去年同期增长了百分之十五，各项业务指标均达到预期目标。	这份研究报告从#总#体上分析了当前经济形势，并对未来发展趋势做出了科学预测。	学校对本学期的教学工作进行了#总#结，从整体上肯定了教师们的辛勤付出和学生们的进步。	城市规划委员会从#总#体布局出发，重新调整了商业区和住宅区的分布方案。	医院的#总#护士长负责协调各科室的护理工作，确保医疗服务质量的统一标准。	从#总#体战略角度来看，这次并购将大大增强公司在国际市场上的竞争力。	政府发布的#总#体规划纲要明确了未来五年的发展方向和重点任务。	这部纪录片从#总#体视角呈现了改革开放四十年来中国社会的巨大变迁。	专家组对项目进行了#总#体评估，认为各项技术指标均符合国家标准要求。	
总	zong3	概括或归纳要点	会议结束前，主持人对各位代表的发言进行了#总#结，提炼出三个核心议题供大家进一步讨论。	老师在黑板上写下了这节课的知识点，然后用简洁的语言#总#结了重点内容。	记者在采访结束后#总#结道，这位企业家的成功秘诀在于坚持创新和诚信经营。	论文的最后一章#总#结了全文的研究发现，并指出了未来研究的方向。	他善于在复杂的信息中提取关键要素，用一句话就能#总#结出问题的本质。	培训师让学员们分组讨论后，各自#总#结本组的观点并向全班汇报。	这本书的每章末尾都有一个小节，专门#总#结该章的主要论点和结论。	经过三个小时的头脑风暴，团队负责人#总#结出五条可行的解决方案。	历史学家在著作中#总#结了这一时期的社会特征，归纳出几个重要的历史规律。	
总	zong3	在任何情况下总是如此	不管天气多么恶劣，邮递员王师傅#总#是准时把信件送到每家每户的手中。	她#总#是第一个到办公室的人，多年来从未迟到过一次，同事们都很佩服她的自律。	每次家庭聚会，奶奶#总#是忙前忙后地准备一大桌子菜，生怕孩子们吃不饱。	这家老字号餐厅的服务#总#是那么周到，难怪能在激烈的竞争中屹立不倒。	无论遇到多大的困难，他#总#是保持乐观的态度，从不轻言放弃。	小区门口的保安大叔#总#是笑脸相迎，让每个回家的人都感到温暖。	妈妈#总#是把最好的东西留给孩子，自己却舍不得吃舍不得穿。	这位老教授讲课#总#是深入浅出，再复杂的理论也能让学生听得明明白白。	他#总#是习惯性地检查三遍门锁才放心离开，这个习惯已经保持了二十多年。	
总	zong3	不管怎样最终仍然如此	虽然创业的道路充满坎坷，但只要坚持下去，#总#会迎来成功的那一天。	孩子们#总#归要长大独立的，做父母的不能一辈子替他们遮风挡雨。	这件事情拖了这么久，#总#得有个了结，我们不能一直这样悬着。	不管你现在多么不愿意面对，这个问题#总#是要解决的，逃避不是办法。	经过反复的实验和改进，科研团队#总#算攻克了这个困扰业界多年的技术难题。	虽然他嘴上不承认，但心里#总#是放不下那段感情，偶尔还会翻看旧照片。	再难的日子#总#会过去的，你要相信明天会比今天更好。	这场旷日持久的谈判#总#算有了结果，双方终于在关键条款上达成了一致。	不管怎么说，他#总#是帮过我们的人，这份情谊我们不能忘记。	
总	zong3	必定或确然	你这样不注意身体，#总#有一天会累垮的，到时候后悔都来不及了。	他做事这么不靠谱，#总#会出问题的，我们最好提前做好应对准备。	纸是包不住火的，真相#总#会大白于天下，谎言终究会被揭穿。	这么明显的漏洞，#总#会有人发现的，我们不如主动承认错误并加以改正。	凭他的才华和努力，#总#能在这个行业闯出一片天地来。	这种违规操作#总#会被监管部门查出来的，到时候损失会更大。	你对别人的好，别人#总#会记在心里的，善良从来不会被辜负。	这么大的项目，#总#得有人来负责统筹协调，不能各自为政。	他这种急功近利的做法#总#会付出代价的，成功没有捷径可走。	
总	zong3	用于姓名之后表示职务的简称	李#总#，您约的客户已经到了，正在会议室等您呢。	张#总#今天出差去上海了，有什么事情您可以先跟我说，我帮您转达。	王#总#在公司工作了三十年，从基层员工一步步做到了现在的位置。	刘#总#，这是本季度的财务报表，请您过目后签字确认。	陈#总#为人低调务实，从不摆架子，员工们都很尊敬他。	赵#总#刚才打电话来说航班延误了，下午的会议可能要推迟半小时。	周#总#亲自带队去工厂视察，对生产线的安全问题提出了整改意见。	孙#总#，外面有位自称是您老同学的先生求见，请问要让他进来吗？	吴#总#退休后依然关心公司的发展，经常回来给年轻人传授经验。	
选择	xuan3 ze2	从多者中挑选	面对琳琅满目的商品，她花了整整一个小时才#选择#出一件满意的礼物送给母亲。	公司人力资源部从上百份简历中仔细筛选，最终#选择#了五位候选人进入面试环节。	在人生的十字路口，他毅然#选择#了一条少有人走的路，去偏远山区支教。	消费者在购买电子产品时，往往会根据品牌、价格和功能等因素综合考虑后再做#选择#。	经过深思熟虑，她#选择#了离家较近的那所大学，以便照顾年迈的父母。	评委们从众多参赛作品中#选择#出十件最具创意的设计进入决赛。	旅行社为游客提供了多条线路，大家可以根据自己的兴趣和预算自由#选择#。	他在两份工作机会之间犹豫了很久，最终#选择#了发展前景更好的那一份。	图书馆新进了一批图书，读者们可以从中#选择#自己感兴趣的借阅回家。	
选择	xuan3 ze2	可供选择的方案或选项	面对这道难题，摆在我们面前的#选择#并不多，要么妥协要么坚持到底。	人生充满了各种#选择#，每一个决定都可能改变我们未来的方向。	这款软件为用户提供了丰富的个性化#选择#，可以根据自己的喜好调整界面风格。	在职业规划方面，年轻人应该多了解不同的#选择#，不要局限于传统的热门行业。	医生向患者详细解释了几种治疗方案的利弊，让他自己做出最终的#选择#。	菜单上的#选择#非常丰富，从传统粤菜到创意融合菜应有尽有。	当所有的#选择#都不够理想时，我们只能两害相权取其轻。	这次改革给了基层单位更多的自主#选择#权，可以根据实际情况灵活调整工作方式。	升学还是就业，这是每个毕业生都要面对的重要#选择#，需要慎重考虑。	
国内	guo2 nei4	属于本国境内的	这款新能源汽车是#国内#自主研发的，各项技术指标已达到国际先进水平。	#国内#航班的安检流程相对简单，但旅客仍需提前两小时到达机场办理登机手续。	受疫情影响，很多人取消了出境游计划，转而选择#国内#旅游目的地。	这家企业的产品不仅畅销#国内#市场，还远销东南亚和欧洲多个国家。	#国内#快递行业竞争激烈，各大公司纷纷推出次日达甚至当日达服务。	他在#国内#完成本科学业后，又申请到国外知名大学继续深造。	这部电影在#国内#上映首周就取得了五亿元的票房成绩，创下同期纪录。	#国内#油价调整与国际原油市场走势密切相关，近期可能会有小幅上涨。	越来越多的#国内#品牌开始注重产品质量和设计创新，赢得了消费者的认可。	
国内	guo2 nei4	国家内部的事务或范围	政府强调，这是#国内#事务，任何外国势力都无权干涉我国的内政。	#国内#经济形势总体向好，但区域发展不平衡的问题仍需进一步解决。	这项改革措施旨在优化#国内#营商环境，激发市场主体的活力和创造力。	#国内#学术界对这一理论存在不同看法，各方专家正在进行深入的讨论和研究。	维护#国内#社会稳定是政府工作的重中之重，关系到人民群众的切身利益。	#国内#媒体对这一事件进行了广泛报道，引发了社会各界的热烈讨论。	解决#国内#就业问题需要政府、企业和个人三方共同努力，形成合力。	#国内#各地区应加强合作交流，实现资源共享和优势互补，促进共同发展。	这位经济学家长期关注#国内#民生问题，提出了许多切实可行的政策建议。	
