word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
热	re4	天气或气候炎热	今年夏天特别#热#，连续一个多月气温都在三十八度以上，很多地方发布了高温红色预警。	南方的七月实在太#热#了，出门走几步就汗流浃背，恨不得整天待在空调房里。	非洲撒哈拉沙漠地区常年酷#热#难耐，地表温度有时甚至能超过七十摄氏度。	这几天天气#热#得让人喘不过气来，街上的行人都撑着遮阳伞匆匆赶路。	北京的夏天又闷又#热#，湿度大的时候比南方还难受，让人浑身不自在。	立秋虽然已经过了，但天气依然很#热#，老人们常说这叫"秋老虎"。	重庆被称为中国的"火炉"城市，夏季#热#起来的时候连晚上都凉快不了多少。	记得小时候夏天没有空调，天#热#的时候全家人就搬着竹床到院子里乘凉。
热	re4	热量或温度	这碗汤还有余#热#，趁温乎的时候赶紧喝掉，凉了就不好喝了。	物理课上老师讲解了#热#传导的三种方式：传导、对流和辐射。	发动机运转时会产生大量的#热#，如果散热系统出了问题，很容易导致机器过热损坏。	地球内部蕴含着巨大的地#热#资源，冰岛等国家已经广泛利用地热能来发电和供暖。	这种新型隔#热#材料能有效阻挡百分之九十以上的热量传递，被广泛应用于航天领域。	钢铁在冶炼过程中需要极高的#热#量，高炉内的温度通常要达到一千五百度以上。	太阳能电池板将光能转化为电能，而太阳能热水器则是直接利用太阳的#热#来加热水。	核反应堆通过核裂变释放出巨大的#热#能，再经过蒸汽轮机转化为电能供千家万户使用。
热	re4	感情或态度热烈	观众们#热#情高涨，全场起立为演员们的精彩表演鼓掌欢呼了整整五分钟。	他是一个#热#心肠的人，邻居家有什么困难他总是第一个伸出援手。	球迷们用最#热#烈的方式欢迎凯旋归来的冠军队伍，整条街道都被欢呼声淹没了。	她对公益事业充满#热#忱，十几年来坚持资助贫困山区的孩子们上学。	同学们以#热#烈的掌声欢迎远道而来的外国交流生，让他们感受到了家一般的温暖。	他对科学研究有着无比的#热#爱，即使条件艰苦也从未想过放弃。	当地居民非常#热#情好客，我们刚到村口就被拉进家里喝茶吃饭。	革命先辈们怀着满腔#热#血投身到民族解放事业中，用生命换来了今天的和平。
争取	zheng1 qu3	通过努力获得或争得某物	经过多轮艰苦谈判，工会终于为工人们#争取#到了更合理的薪资待遇和福利保障。	她从小就立志要通过自己的努力#争取#到出国留学的奖学金，最终如愿以偿。	运动员们在赛场上奋力拼搏，为国家#争取#荣誉，每一块奖牌都来之不易。	律师团队正在全力#争取#当事人的合法权益，准备在二审中提交新的证据。	公司派出最强的商务团队去#争取#这个价值上亿的政府采购项目。	村民们联名上书，#争取#到了修建一条通往县城的公路的资金支持。	为了#争取#更多的市场份额，这家企业不断推出创新产品并降低价格。	他通过不懈的努力终于#争取#到了参加国际学术会议并发表论文的宝贵机会。
争取	zheng1 qu3	争取他人支持或取得他人同意	候选人走访了多个社区，积极#争取#选民的支持，承诺改善当地的教育和医疗条件。	项目负责人花了很大力气#争取#董事会的批准，反复修改方案才最终通过。	我们需要#争取#更多盟友的合作，才能在国际事务中拥有更大的话语权。	老师耐心地做家长的思想工作，#争取#他们对学校新教学改革方案的理解和配合。	他主动登门拜访，诚恳地#争取#对方的谅解，希望能化解多年的误会。	为了推动这项法案通过，议员们四处奔走#争取#同僚们的投票支持。	公司管理层正在努力#争取#员工对新绩效考核制度的认同，召开了多次座谈会。	外交官们通过多次斡旋，成功#争取#到了邻国在边境问题上的让步和合作。
体制	ti3 zhi4	制度性体系	深化经济#体制#改革是推动高质量发展的关键一步，需要从多个层面协同推进。	现行的教育#体制#存在一些弊端，过于注重应试成绩而忽视了学生综合素质的培养。	这个国家的政治#体制#经历了多次变革，从君主制逐步过渡到了议会民主制。	医疗卫生#体制#改革关系到每一个老百姓的切身利益，必须稳步推进不能操之过急。	计划经济#体制#下，生产资料由国家统一调配，企业缺乏自主经营的权利。	司法#体制#的独立性是保障社会公平正义的重要基石，任何干预都不应被容忍。	他在论文中深入分析了中西方行政管理#体制#的差异，提出了许多有见地的观点。	随着社会的发展，原有的社会保障#体制#已经无法满足人民群众日益增长的需求。
特殊	te4 shu1	与一般不同的特殊情况	残疾人属于社会中的#特殊#群体，政府应当为他们提供更多的关怀和保障措施。	这个案件情况比较#特殊#，不能按照常规程序处理，需要请示上级领导后再做决定。	由于她的身体状况#特殊#，医生为她制定了一套个性化的治疗方案。	战争年代的#特殊#环境造就了一批英勇无畏的革命战士。	学校为有#特殊#需求的学生配备了专门的辅导老师和无障碍设施。	在这种#特殊#的历史背景下，许多知识分子被迫放弃学术研究转而从事体力劳动。	边防哨所地处#特殊#的地理位置，常年风雪交加，条件十分艰苦。	他因为家庭情况#特殊#，学校特批允许他延期提交毕业论文。
特殊	te4 shu1	特定且具体的某种情形	这种药物只对#特殊#类型的病毒有效，使用前必须经过详细的检测和诊断。	每一种濒危动物都有其#特殊#的生存环境需求，保护工作必须因地制宜。	这份合同中有几条#特殊#条款需要双方律师仔细审核后才能签字。	不同地区的方言有各自#特殊#的语音特征，语言学家对此进行了系统的分类研究。	这台精密仪器需要在#特殊#的温度和湿度条件下才能正常运行。	考古学家在遗址中发现了一些具有#特殊#纹饰的陶器，推测与当时的宗教仪式有关。	军事行动需要在#特殊#的时间窗口内完成，任何延误都可能导致任务失败。	这种植物只在#特殊#的土壤酸碱度条件下才能生长，因此分布范围非常有限。
特殊	te4 shu1	不寻常或异常的情况	邻居们都觉得他的行为很#特殊#，每天半夜三更出门，天亮才回来，不知道在忙什么。	最近公司的财务报表出现了一些#特殊#的异常数据，审计部门正在深入调查原因。	医生发现患者的症状非常#特殊#，与已知的所有病例都不相符，决定组织专家会诊。	这座古墓的结构十分#特殊#，与同时期的其他墓葬完全不同，引起了考古界的广泛关注。	侦探注意到案发现场有一些#特殊#的痕迹，这些细节可能是破案的关键线索。	今年的气候异常#特殊#，北方多地在四月份就出现了三十度以上的高温天气。	她的画作风格非常#特殊#，融合了东方水墨和西方抽象表现主义的元素。	这颗陨石的成分极为#特殊#，含有地球上从未发现过的矿物质，科学家们为此兴奋不已。
特殊	te4 shu1	超出常规且显著不同的状态	他在数学方面展现出了#特殊#的天赋，年仅十五岁就解出了困扰学术界多年的难题。	这位艺术家拥有#特殊#的创造力，她的每一件作品都能给观众带来全新的视觉震撼。	这种材料具有#特殊#的物理性能，在极端高温下依然能保持结构稳定。	他在团队中享有#特殊#的地位，因为他的技术能力远远超出了其他同事。	这座桥梁采用了#特殊#的建筑工艺，能够抵御八级以上的强烈地震。	她对色彩有着#特殊#的敏感度，能分辨出普通人根本察觉不到的细微色差。	这片森林拥有#特殊#的生态价值，是多种珍稀动植物赖以生存的最后栖息地。	量子计算机具有#特殊#的运算能力，能在几分钟内完成传统计算机需要数万年才能完成的计算。
