word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
不得	bu4 de2	不能，无法做到	这份合同已经签署生效，任何一方#不得#擅自更改其中的条款内容。	图书馆内#不得#大声喧哗，违反规定的读者将被工作人员请出阅览室。	根据公司的保密协议，员工在离职后三年内#不得#向竞争对手透露核心技术信息。	考试期间考生#不得#携带任何电子设备进入考场，一经发现立即取消成绩。	未经房东书面同意，租户#不得#将房屋转租给第三方使用。	这条路正在施工维修，施工期间车辆#不得#通行，请绕道行驶。	医生叮嘱他术后一个月内#不得#进行剧烈运动，否则伤口可能会再次裂开。	博物馆内的展品都是珍贵文物，参观者#不得#用手触摸，以免造成损坏。			
南京	Nan2 jing1	南京市，历史上曾为数朝都城	#南京#作为六朝古都，拥有深厚的历史文化底蕴和众多名胜古迹。	我计划暑假去#南京#旅游，特别想参观中山陵和夫子庙这两个著名景点。	#南京#大屠杀纪念馆每年都会举行公祭仪式，提醒人们铭记历史、珍爱和平。	他大学毕业后选择留在#南京#工作，因为这座城市既有现代化的发展又保留了古都的韵味。	#南京#的盐水鸭是当地最有名的特色美食，皮白肉嫩，口感鲜美。	明朝初年定都#南京#，朱元璋在此建造了规模宏大的皇宫和城墙。	长江大桥是#南京#的标志性建筑之一，也是中国第一座自行设计建造的双层公铁两用桥。	从上海坐高铁到#南京#只需要一个多小时，交通非常便利。			
单	Shan4	单姓	我们班新来了一位姓#单#的同学，很多人一开始都把他的姓读错了。	历史上姓#单#的名人并不多见，但#单#氏家族在某些地区却有着悠久的传承。	#单#老师是我们学校的资深数学教师，教学经验丰富，深受学生爱戴。	他介绍自己说姓#单#，是"单雄信"的"单"，不读"简单"的"单"。	村里的#单#大爷今年八十多岁了，是这一带#单#姓家族中辈分最高的长者。	#单#姓在百家姓中排名比较靠后，所以很多人对这个姓氏并不熟悉。	我的邻居#单#阿姨做得一手好菜，每逢过节都会邀请我们去她家吃饭。	公司新任命的财务总监姓#单#，她在会计行业已经有二十多年的从业经验。			
单	dan1	账单或费用清单	服务员把#单#拿过来的时候，我们才发现这顿饭竟然花了将近两千块钱。	他仔细核对了每一笔消费#单#上的金额，确认没有多收费后才签字付款。	月底的时候公司财务部会把报销#单#汇总整理，统一提交给领导审批。	这张水电费#单#上的数字比上个月高出了不少，可能是因为夏天空调用得太多了。	她把购物#单#递给收银员，逐一核对了所有商品的价格和数量。	医院的缴费#单#上列出了各项检查和药品的费用明细，总共需要支付三千多元。	他把手机话费#单#打印出来，发现有几笔不明扣费需要向运营商投诉。	餐厅结账时服务员送来了#单#，我们决定AA制平摊这次聚餐的费用。			
单	dan1	名单或项目清单	老师念完获奖名#单#后，全班同学都为上榜的同学鼓掌祝贺。	公司人事部门正在整理本次招聘的面试人员名#单#，预计下周一公布。	她拿着购物清#单#在超市里一样一样地挑选，生怕遗漏了什么东西。	这份参加会议的嘉宾名#单#需要提前三天报送给安保部门审核备案。	班主任把期末考试成绩排名#单#贴在了教室后面的公告栏上。	志愿者报名#单#上已经有一百多人签名，大家参与公益活动的热情非常高。	他在出差前列了一张物品清#单#，把需要带的文件和生活用品都写了上去。	这份供应商名#单#是经过严格筛选的，每一家都通过了资质审查和实地考察。			
单	dan1	表格或申请单	请你先填写这张申请#单#，然后拿到三楼的审批窗口盖章确认。	他把快递#单#上的收件人信息仔细核对了一遍，确保地址和电话都没有写错。	办理住院手续需要填写一份入院登记#单#，包括患者的基本信息和病史。	这张请假#单#必须由部门主管签字后才能生效，否则按旷工处理。	她在银行柜台填写了一张转账汇款#单#，把这个月的房租打给了房东。	维修师傅检查完设备后开了一张维修工#单#，上面详细记录了故障原因和更换的零件。	报名参加培训课程需要填写一份报名#单#，并附上一寸免冠照片。	他拿着派送#单#挨家挨户地送快递，一天下来要跑好几个小区。			
单	dan1	单个的	这间宿舍只有一张#单#人床，空间虽然不大但住一个人绰绰有余。	她点了一份#单#人套餐，一个人安静地坐在角落里享用午餐。	这款手机有#单#摄像头和双摄像头两个版本，价格相差五百元左右。	他买了一张#单#程票从北京飞往广州，打算在那边待一段时间再决定回程日期。	这条生产线采用#单#班制运作，每天只运行八个小时。	图书馆的#单#人自习室非常抢手，每天早上开门前就有学生排队预约。	这种药物需要#单#独服用，不能和其他药品混合在一起吃。	他选择了#单#间病房，虽然费用高一些，但休养环境更加安静舒适。			
单	dan1	仅有的	他#单#凭一己之力完成了这个庞大的工程项目，令所有人都刮目相看。	#单#靠死记硬背是学不好语文的，还需要大量的阅读和深入的思考。	这件事#单#从表面来看似乎很简单，但实际操作起来却困难重重。	#单#就这一项技术专利，每年就能为公司带来上千万元的收入。	他#单#枪匹马闯入敌营救出了被俘的战友，英勇事迹传遍了整个部队。	#单#靠政府的力量是不够的，还需要全社会共同参与才能解决环境污染问题。	她#单#凭声音就能分辨出几十种不同的鸟类，这是多年野外观察积累的经验。	#单#从经济角度考虑这个方案确实可行，但我们还需要评估它的社会影响。			
单	dan1	唯一的	他是家里#单#传的独子，父母对他寄予了很高的期望。	这门手艺是祖上#单#传下来的，每一代只传给一个人，外人无从得知。	她是这个项目组里#单#独一个有海外留学背景的成员，语言优势非常明显。	这家百年老店的秘方是#单#传的，只有嫡系后人才有资格学习制作工艺。	他是村里#单#门独户的外来人家，刚搬来时和邻居们还不太熟悉。	这种珍稀药材只在这座山上#单#独生长，其他地方根本找不到。	老中医把祖传的针灸手法#单#传给了最有天赋的那个徒弟。	这条古道是通往山顶寺庙的#单#独通道，没有其他路可以到达。			
单	dan1	奇数	他发现自己的座位号是#单#号，而朋友的座位在对面的双号那一排。	按照规定，车牌尾号为#单#数的车辆只能在单日出行，双数的在双日出行。	老师让#单#号同学站起来回答问题，双号同学负责记录和补充。	这栋楼的#单#号房间朝南采光好，双号房间朝北相对阴凉一些。	抽奖活动中#单#数号码中奖的概率和双数号码是一样的，完全随机。	街道两侧的门牌号按照左#单#右双的规则排列，方便居民和访客查找。	他买彩票总喜欢选#单#数号码，觉得这样中奖的运气会更好一些。	体育课上老师按学号分组，#单#号的同学练习跳远，双号的同学练习投掷。			
