word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
对过	dui4 guo4	穿过到对面	她小心翼翼地#对过#马路，因为这个路口车流量很大，经常发生交通事故。	老奶奶腿脚不方便，好心的年轻人搀扶着她#对过#了那条繁忙的大街。	孩子们放学后需要#对过#一条没有红绿灯的小路，家长们对此非常担心。	他冒着大雨#对过#了那座年久失修的木桥，衣服和鞋子全都湿透了。	游客们排着队依次#对过#那条湍急的溪流，导游在旁边不停地提醒大家注意安全。	施工围挡把人行道堵住了，行人只能绕到车道上才能#对过#这段路。	她牵着孩子的手快步#对过#了铁轨，远处已经传来了火车的汽笛声。	等红灯变绿后，一大群人一起#对过#了十字路口，场面十分壮观。			
对过	dui4 guo4	位于正对面	他家#对过#就是一所小学，每天早上都能听到孩子们朗朗的读书声。	药店就在超市#对过#，你出了超市大门往对面看就能看到那个绿色的招牌。	我们公司#对过#新开了一家咖啡馆，午休时同事们经常去那里喝杯咖啡。	他站在河的这一边，看着#对过#岸上灯火通明的村庄，心里涌起一阵思乡之情。	图书馆就在教学楼#对过#，走路不到两分钟就能到，非常方便。	她指着马路#对过#的那栋白色建筑说，那就是她小时候住过的地方。	公园#对过#有一排老旧的居民楼，据说明年就要拆迁改造了。	消防站就设在化工厂#对过#，一旦发生紧急情况可以在最短时间内赶到现场。			
对过	dui4 guo4	另一侧或对面一方	河的#对过#是一片茂密的竹林，春天的时候景色格外迷人。	山的#对过#住着另一个村子的人，两个村子之间来往需要翻过一座山头。	墙的#对过#传来了隐隐约约的音乐声，似乎有人在练习钢琴。	他透过窗户望向街道的#对过#，看到一个熟悉的身影正匆匆走过。	桥的#对过#就是老城区，那里保留着许多明清时期的古建筑。	围墙的#对过#是一所中学的操场，每到课间都能听到学生们的欢笑声。	铁路的#对过#是一大片农田，金黄色的麦浪在微风中轻轻起伏。	湖的#对过#矗立着一座古塔，倒映在平静的水面上，构成了一幅绝美的画面。			
类型	lei4 xing2	某类事物的范型或类别	这家书店按照不同的#类型#将图书分区陈列，方便读者快速找到自己想看的书。	她喜欢看悬疑推理#类型#的电影，觉得烧脑的剧情特别过瘾。	这种#类型#的皮肤过敏在春季最为常见，医生建议患者尽量避免接触花粉。							
类型	lei4 xing2	计算机编程中的数据类型	在Python中，变量的#类型#是动态推断的，不需要在声明时显式指定。	这个函数的返回值#类型#应该是布尔型，用来表示操作是否成功。	Java是一种强#类型#语言，每个变量在使用前都必须明确声明其数据类型。	编译器报错提示说#类型#不匹配，你需要把整数转换成浮点数才能进行这个运算。	TypeScript通过静态#类型#检查可以在编译阶段就发现许多潜在的代码错误。	他在定义数据库表结构时，需要为每个字段选择合适的数据#类型#。	泛型编程允许开发者编写不依赖于具体#类型#的通用代码，提高了代码的复用性。	这个接口定义了参数的#类型#约束，调用时传入不符合要求的数据会抛出异常。			
山	Shan1	山姓	我们单位的#山#主任为人正直，工作能力很强，同事们都很敬佩他。	姓#山#的人在全国范围内并不多见，但在某些地区却有着集中的分布。	#山#老师是我们学校的体育教研组长，他带出的田径队多次在省级比赛中获奖。	小区门口修鞋的#山#师傅手艺精湛，附近的居民都愿意找他修补鞋子。	#山#大哥在建筑工地干了十几年，从普通工人做到了项目经理。	我的同桌姓#山#，他说这个姓氏在他们老家那个县城还是比较常见的。	#山#阿姨退休后在社区当志愿者，每天帮助老人们测量血压和整理健康档案。	公司年会上#山#总发表了热情洋溢的讲话，回顾了过去一年的发展成就。			
山	shan1	山峰或小山	远处的#山#峰在晨雾中若隐若现，宛如一幅淡雅的水墨画。	他们花了整整六个小时才爬上这座#山#的顶峰，俯瞰山下的壮丽景色。	这座#山#海拔不高，但山路崎岖陡峭，攀登起来并不轻松。	春天的时候，漫#山#遍野的杜鹃花竞相开放，吸引了大批游客前来赏花。	村子背靠一座青#山#，面朝一条小河，自然环境非常优美。	他从小在#山#里长大，对这一带的地形地貌了如指掌。	登上#山#顶后，眼前豁然开朗，连绵起伏的群山尽收眼底。	这座#山#上有一座千年古刹，香火旺盛，每逢初一十五都有大批信众前来朝拜。			
山	shan1	供蚕吐茧用的草小捆	蚕宝宝快要吐丝了，奶奶赶紧用稻草扎了几个#山#放进蚕匾里让它们结茧。	到了蚕上#山#的季节，家家户户都忙着准备草#山#，好让蚕有地方吐丝结茧。	她把扎好的草#山#整齐地排列在蚕架上，等着蚕宝宝爬上去开始吐丝。	老一辈养蚕人都知道，#山#扎得好不好直接影响蚕茧的质量和产量。	蚕农们在蚕即将成熟时，会用麦秆或稻草编成小#山#，供蚕攀爬结茧。	今年的蚕长得特别壮实，上#山#结茧的速度比往年快了不少。	他跟着师傅学习怎么扎#山#，要把稻草捆成合适的大小，太大太小都不行。	村里的养蚕合作社统一采购了一批标准化的塑料#山#，替代了传统的稻草山。			
度	du4	通过或越过	红军长征时#度#过了无数险峻的山川河流，创造了人类军事史上的奇迹。	古人常说"关关难过关关过"，人生中总有许多难关需要我们去#度#过。	船夫撑着竹篙帮助旅客们安全#度#过了这段水流湍急的河面。	他凭借顽强的毅力#度#过了人生中最艰难的时期，终于迎来了转机。	候鸟每年秋天都要飞越千山万水，#度#过大洋到达温暖的南方越冬。	这支探险队成功#度#过了沙漠中最危险的无人区，全员安全抵达目的地。	洪水来临时，村民们互相帮助，齐心协力#度#过了这场突如其来的灾难。	古代商旅要#度#过这片荒凉的戈壁滩，往往需要结伴而行以确保安全。			
度	du4	消磨或花费时间	他退休后在乡下老家安静地#度#过了晚年，每天种花养鸟，生活悠闲自在。	我们一家人在海边#度#过了一个愉快的暑假，留下了许多美好的回忆。	她独自一人在异国他乡#度#过了第一个春节，心里难免有些想家。	这对老夫妻相濡以沫#度#过了五十年的风风雨雨，感情依然深厚如初。	孩子们在夏令营里#度#过了充实而快乐的两周时光，结交了不少新朋友。	他在图书馆里#度#过了整个下午，沉浸在书海中忘记了时间。	战士们在边防哨所#度#过了一个又一个寒冷的冬天，默默守护着祖国的边疆。	她在医院的病床上#度#过了漫长的三个月，终于等到了康复出院的那一天。			
