word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
文明	wen2 ming2	有礼貌、有教养的状态	在公共场所大声喧哗是不#文明#的行为，我们应该自觉遵守社会公德。	他从小就受到良好的家庭教育，待人接物非常#文明#有礼，深受邻里称赞。	创建#文明#城市需要每一位市民的共同参与，从身边的小事做起。	旅游景区贴出告示，提醒游客要#文明#游览，不要随地乱扔垃圾。	她总是用#文明#的方式解决争端，从不与人恶语相向或动手动脚。	学校开展了"做#文明#学生"主题活动，倡导同学们在日常生活中讲礼貌、守规矩。	排队时插队是非常不#文明#的举动，不仅影响秩序，也会引起他人的反感。	这位外交官举止#文明#得体，在国际场合展现了良好的个人素养和国家形象。			
文明	wen2 ming2	人类的文化习俗与精神成就	古埃及#文明#在尼罗河流域孕育而生，留下了金字塔等令世人惊叹的伟大遗产。	中华#文明#绵延五千年从未中断，是世界上唯一延续至今的古老文明。	两河流域的美索不达米亚#文明#被认为是人类最早的城市文明之一。	考古学家在这片遗址中发现了大量陶器和青铜器，揭示了一个失落#文明#的辉煌历史。	不同#文明#之间的交流与碰撞推动了人类社会的进步和发展。	丝绸之路不仅是一条贸易通道，更是东西方#文明#互鉴的重要桥梁。	工业革命深刻改变了人类#文明#的进程，开启了现代社会的大门。	这部纪录片详细介绍了玛雅#文明#的天文历法和建筑成就，令观众大开眼界。			
中华	Zhong1 hua2	指中国及其文化的称谓	#中华#民族有着悠久的历史和灿烂的文化，是世界文明的重要组成部分。	海外华侨虽然身在异国他乡，但始终心系#中华#，关注祖国的发展与变化。	#中华#传统美德代代相传，孝道、仁义、礼让等观念深深植根于每个中国人的心中。							
某	mou3	某些，不特定的	#某#些地区的教育资源严重不足，导致当地孩子无法享受到公平的受教育机会。	据调查，#某#些不法商家为了牟取暴利，在食品中违规添加有害物质。	#某#些人总喜欢在背后议论别人的是非，却从不反省自己的言行。	这项政策在#某#些方面确实存在不足，需要在实践中不断完善和调整。	#某#些传统手工艺正面临失传的危险，亟需社会各界的关注和保护。	专家指出，#某#些常见的生活习惯看似无害，实际上会对健康造成长期损害。	#某#些城市的房价已经远远超出了普通工薪阶层的承受能力。	在#某#些特殊情况下，法律允许当事人采取紧急避险措施来保护自身安全。			
某	mou3	某一特定但未指明的	警方透露，犯罪嫌疑人张#某#已于昨日凌晨在其住所被成功抓获归案。	据知情人士透露，#某#知名企业正在秘密研发一款革命性的新产品。	法院判决书显示，被告人李#某#因涉嫌诈骗罪被依法判处有期徒刑五年。	#某#日深夜，一辆可疑车辆出现在仓库附近，引起了保安的高度警觉。	记者从可靠渠道获悉，#某#省将于下月出台一系列促进经济发展的新政策。	事故发生在#某#高速公路的一处弯道上，当时路面湿滑，能见度极低。	#某#国际组织近日发布报告，对全球气候变化的最新趋势表示严重关切。	受害人王#某#在案发后第一时间报警，并向警方提供了重要的目击线索。			
某	mou3	指不明确的某人或某物	如果#某#人在公共场合发现可疑物品，应立即报告安保人员而不要自行处理。	当#某#人突然对你格外热情时，你需要保持警惕，判断对方是否别有用心。	假设#某#物体从高处自由落下，不考虑空气阻力，其加速度等于重力加速度。	如果#某#人未经授权擅自进入系统，防火墙会自动触发警报并锁定账户。	在法律上，如果#某#人的行为对他人造成了损害，就必须承担相应的赔偿责任。	心理学研究表明，当#某#人长期处于高压环境中，其身心健康都会受到严重影响。	老师告诉学生们，如果#某#人在考试中作弊被发现，将面临严厉的纪律处分。	当#某#物的价格超出了消费者的心理预期，市场需求就会明显下降。			
某	mou3	表示诸如此类的	他总是找#某#某借口来推脱工作，同事们对此早已习以为常。	报道中提到的张#某#某、李#某#某等人均已被公安机关依法传唤调查。	每次开会他都说"我们要加强#某#某方面的工作"，却从来不提具体措施。	那些所谓的成功学大师总是鼓吹#某#某秘诀，实际上不过是些老生常谈。	申请表上要求填写#某#年#某#月#某#日出生，以及详细的家庭住址和联系方式。	他含糊其辞地说在#某#某地方见过#某#某人，却拿不出任何证据。	合同中约定甲方应在#某#某期限内完成交付，否则需支付违约金。	领导批评道："不要总说#某#某部门有问题，先把自己的工作做好再说。"			
今	jin1	现在	事情已经过去多年，如#今#回想起来，当时的决定确实改变了我的一生。	古人的智慧放到如#今#来看依然具有深刻的现实意义和指导价值。	他年轻时吃了很多苦，如#今#终于苦尽甘来，过上了安稳幸福的生活。	这座城市如#今#已经发展成为国际化的大都市，和二十年前相比简直天翻地覆。	如#今#的年轻人面临着前所未有的竞争压力，就业形势十分严峻。	科技发展日新月异，如#今#人们足不出户就能完成购物、缴费等各种事务。	她如#今#已是三个孩子的母亲，但依然保持着对事业的热情和追求。	如#今#想要在大城市买一套房子，对于普通家庭来说确实是一笔不小的负担。			
今	jin1	当下的时期或当前时刻	当#今#世界正经历百年未有之大变局，各国都面临着新的机遇和挑战。	当#今#社会信息传播速度极快，一条新闻几分钟内就能传遍全球。	在当#今#这个知识经济时代，终身学习已经成为每个人的必修课。	当#今#国际形势复杂多变，各国之间的合作与竞争并存。	#今#时#今#日，我们更应该珍惜来之不易的和平环境，努力建设美好家园。	当#今#科技发展的速度远超人们的想象，人工智能已经渗透到生活的方方面面。	在当#今#全球化的背景下，任何一个国家都无法独善其身，必须加强国际合作。	当#今#的医疗技术已经能够治愈许多过去被认为是不治之症的疾病。			
今	jin1	当前的，现时的	#今#人对古代历史的了解大多来自于考古发现和文献记载。	以#今#日之标准来衡量，古人的许多观念确实已经不合时宜了。	#今#世的科学技术发展速度之快，是前人无法想象的。	古为#今#用、洋为中用，是我们对待传统文化和外来文化的正确态度。	#今#人的平均寿命比一百年前提高了将近一倍，这得益于医学的巨大进步。	博物馆里陈列的文物让#今#人得以一窥千年前的社会风貌和生活场景。	用#今#天的眼光来看，这部写于上世纪的小说依然具有强烈的现实批判意义。	#今#生今世能与你相遇相知，是我最大的幸运和福分。			
