word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
禁	jin4	明文取缔	学校明确规定，教学楼内严#禁#吸烟，违者将受到严厉处分并通报批评。	为了保护野生动物资源，政府颁布法令严#禁#猎杀国家保护动物，违者将追究刑事责任。	图书馆阅览室门口贴着告示，#禁#止大声喧哗和接打电话，以免影响他人学习。	根据最新的交通法规，高速公路上严#禁#行人和非机动车通行，这是为了保障交通安全。	博物馆内#禁#止使用闪光灯拍照，因为强光会对珍贵文物造成不可逆转的损害。	医院病房区域#禁#止探视者携带鲜花入内，以防止花粉过敏患者出现不良反应。	该化工厂周边五公里范围内#禁#止明火作业，这是安全生产的基本要求。			
身材	shen1 cai2	身高体格的总体	他虽然#身材#不高，只有一米六五，但在篮球场上却异常灵活，经常能突破对方的防守。	作为一名职业模特，她对自己的#身材#管理非常严格，每天都要测量身高体重并记录在案。	医生建议他根据自己的#身材#特点选择合适的运动方式，不要盲目追求高强度训练。	这款服装品牌专门为亚洲人的#身材#比例设计，更加贴合东方人的体型特征。	选拔飞行员时对#身材#有严格要求，身高必须在一米六八到一米八五之间，体重也要符合标准。	他的#身材#在同龄人中算是比较魁梧的，身高一米八五，肩宽背阔，很有运动员的气质。	裁缝师傅仔细测量了顾客的#身材#数据，包括身高、肩宽、胸围等，以便定制最合身的西装。			
身材	shen1 cai2	身体高矮胖瘦的外形	她通过三个月的健身训练，成功减掉了十五斤体重，#身材#变得苗条匀称，整个人看起来精神焕发。	他年轻时#身材#瘦削，但中年发福后腰围增加了不少，医生建议他控制饮食并加强锻炼。								
身材	shen1 cai2	体形曲线与外貌	她穿上那条修身的红色连衣裙，完美地展现出了曼妙的#身材#曲线，成为晚宴上最耀眼的焦点。	这位超模以其完美的#身材#比例闻名于世，她的腰臀比例堪称黄金标准，是无数女性羡慕的对象。	健身教练告诉她，想要塑造优美的#身材#线条，需要有氧运动和力量训练相结合，不能只靠节食。	她坚持瑜伽练习已经五年了，不仅#身材#曲线越来越优美，整个人的气质也变得更加从容优雅。	时装设计师在挑选走秀模特时，非常看重她们的#身材#曲线是否能够完美诠释服装的设计理念。	那位女演员为了在新电影中展现完美的#身材#，专门请了私人教练进行为期三个月的塑形训练。	杂志封面上的她展示着令人羡慕的#身材#曲线，但她坦言这背后是多年自律和科学健身的结果。			
四处	si4 chu4	到处，各个地方	他失业后#四处#求职，投了几十份简历，跑遍了城里大大小小的招聘会，终于找到了一份满意的工作。	孩子走丢后，焦急的父母#四处#寻找，问遍了附近的商店和路人，最后在公园的角落里找到了他。	这位记者为了采访到第一手资料，#四处#奔波，深入偏远山区和贫困乡村，记录下了许多感人的故事。							
四处	si4 chu4	四面八方，各处遍布	春节期间，#四处#张灯结彩，大街小巷都洋溢着喜庆的节日气氛，人们脸上洋溢着幸福的笑容。	暴风雨过后，#四处#一片狼藉，倒伏的树木、散落的杂物随处可见，清洁工人正在紧张地清理现场。	这座古镇保存完好，#四处#可见明清时期的建筑风格，青砖黛瓦、雕梁画栋，吸引了无数游客前来观光。	战争结束后，#四处#断壁残垣，曾经繁华的城市变成了废墟，幸存者们开始艰难的重建工作。	丰收季节的田野里，#四处#金黄一片，沉甸甸的稻穗在微风中轻轻摇曳，农民们脸上洋溢着喜悦。	火灾发生后，浓烟#四处#弥漫，消防员们迅速展开救援行动，疏散了附近的居民并控制住了火势。	音乐节现场，#四处#人山人海，来自各地的乐迷们挥舞着荧光棒，沉浸在震撼的音乐声中。			
撸	lu1	握住长条物上下摩动	老师傅熟练地#撸#着手中的面团，一根根粗细均匀的面条从他指间滑落，动作行云流水。	他坐在门槛上，一边#撸#着手里的玉米棒子，一边和邻居闲聊着今年的收成情况。	奶奶坐在院子里，#撸#着手中的麦穗，金黄的麦粒纷纷落入簸箕中，这是她几十年来的习惯。	工人师傅#撸#着钢管上的铁锈，一点点将锈迹清理干净，准备进行下一步的防腐处理。	他#撸#起袖子，握住绳索用力往上拉，试图把掉进井里的水桶打捞上来。	小贩熟练地#撸#着烤串上的肉块，确保每一块都能均匀受热，散发出诱人的香气。	她#撸#着猫咪柔软的毛发，从头顺到尾，猫咪舒服地眯起眼睛，发出满足的呼噜声。			
撸	lu1	解雇某人	公司业绩下滑后，老板一口气#撸#掉了三个部门经理，整个办公室人心惶惶，生怕下一个就是自己。	他因为连续三个月业绩垫底，上周被老板#撸#了，现在正在家里发愁下一份工作在哪里。	听说隔壁部门的老王被#撸#了，原因是他在工作中出了重大失误，给公司造成了不小的损失。	新来的总经理上任第一件事就是#撸#掉了几个尸位素餐的老员工，整顿公司的工作作风。	他在公司干了十年，没想到因为一次口角就被#撸#了，连申辩的机会都没有，实在太冤枉了。	经济不景气的时候，很多企业为了削减成本，不得不#撸#掉一批员工，失业率因此大幅上升。	那个项目经理因为贪污公款被查出来后，当天就被#撸#了，还被移送司法机关处理。			
撸	lu1	口头斥责或训斥	他上班迟到被经理狠狠#撸#了一顿，从此再也不敢睡懒觉，每天都提前半小时到公司。	孩子考试不及格，回家后被父亲#撸#了一通，吓得他以后每天都认真完成作业，不敢再贪玩了。	新来的实习生因为粗心大意弄错了客户订单，被主管当众#撸#了一顿，羞得满脸通红。	他在会议上提出的方案漏洞百出，被老板#撸#得体无完肤，下来后赶紧回去修改完善。	那个调皮的学生又在课堂上捣乱，被班主任叫到办公室#撸#了半个小时，出来时眼眶都红了。	司机因为违规操作差点酿成事故，被车队长#撸#了个狗血淋头，警告他下次再犯就开除。	她工作出了差错，虽然被领导#撸#了几句，但也因此吸取了教训，之后做事更加细心谨慎。			
均一	jun1 yi1	平均一致，差异很小	这批产品经过严格的质量检测，尺寸#均一#，误差控制在零点零一毫米以内，完全符合出口标准。	实验室培养的细胞样本大小#均一#，这对于后续的科学研究和数据分析至关重要。	工厂引进了先进的自动化设备后，生产出的零件规格#均一#，大大提高了产品的合格率。	这种新型涂料干燥后色泽#均一#，不会出现深浅不一的情况，深受装修公司的青睐。	农业专家培育出的这个水稻新品种，颗粒饱满且大小#均一#，非常适合机械化收割和加工。	化学反应需要在温度#均一#的环境中进行，任何温度波动都可能影响实验结果的准确性。	经过多次筛选和提纯，这批纳米材料的粒径分布#均一#，可以用于高精度的电子元器件制造。			
