word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
捐赠	juan1 zeng4	作为礼物捐出	他将自己珍藏多年的古董花瓶#捐赠#给了母校，作为百年校庆的纪念礼物。	为了表达对恩师的感激之情，她特意将一幅亲手绑制的刺绣作品#捐赠#给了老师所在的学校。	这位收藏家决定将自己毕生收集的珍贵邮票#捐赠#给国家博物馆，作为留给后人的文化遗产。	退休老教授将自己的藏书全部#捐赠#给了图书馆，希望这些书籍能够继续发挥它们的价值。	企业家在公司成立二十周年之际，将一批珍贵的艺术品#捐赠#给了当地的美术馆作为庆典礼物。	她把祖传的玉镯#捐赠#给了博物馆，希望更多人能够欣赏到这件具有历史价值的传家宝。	这位画家将自己最满意的一幅油画#捐赠#给了曾经资助过他的艺术基金会，以表达感恩之情。							
捐赠	juan1 zeng4	捐赠给公益机构或个人	社会各界纷纷向灾区#捐赠#物资，帮助受灾群众度过难关，体现了一方有难八方支援的精神。	这家企业每年都会向希望工程#捐赠#大量资金，用于资助贫困地区的失学儿童重返校园。	慈善晚会上，众多明星和企业家踊跃#捐赠#，为山区儿童筹集了数百万元的教育基金。	他匿名向红十字会#捐赠#了一笔巨款，用于支持偏远地区的医疗卫生事业发展。	社区组织了一场爱心义卖活动，所得款项将全部#捐赠#给当地的孤儿院和养老院。	这位企业家承诺在未来十年内向环保组织#捐赠#一亿元，用于支持野生动物保护项目。	疫情期间，无数普通市民自发向医院#捐赠#口罩和防护服，展现了守望相助的人间大爱。							
捐赠	juan1 zeng4	捐赠的款物或善举	这笔来自海外华侨的#捐赠#将用于修建乡村小学，让更多孩子能够在明亮的教室里读书学习。	博物馆专门设立了一个展厅，用于陈列历年来收到的各类珍贵#捐赠#，并标注每位捐赠者的姓名。	基金会对每一笔#捐赠#都进行详细登记和公示，确保善款使用的透明度和公信力。	这批来自社会各界的#捐赠#包括食品、衣物和药品，将在第一时间发放给受灾群众。	学校图书馆的藏书中有相当一部分来自校友的#捐赠#，这些书籍承载着一代代学子的情谊。	慈善机构表示，所有#捐赠#都将专款专用，定期向社会公布资金使用情况和项目进展。	这笔匿名#捐赠#金额高达五百万元，是该基金会成立以来收到的最大一笔善款。							
水库	shui3 ku4	人工建造用于蓄水调节供水的水体或工程	这座#水库#建于上世纪五十年代，至今仍承担着周边三个县市的农业灌溉和生活供水任务。	为了解决干旱季节的用水问题，政府决定在山谷中修建一座大型#水库#，预计蓄水量可达十亿立方米。	#水库#管理处加强了汛期巡查，确保大坝安全运行，防止因暴雨导致的溃坝风险。	经过多年的生态修复，这座#水库#周边已经形成了一片湿地公园，成为市民休闲的好去处。	工程师们正在对#水库#的泄洪设施进行全面检修，为即将到来的雨季做好充分准备。	由于上游来水减少，#水库#的蓄水量已降至历史最低水平，供水形势十分严峻。	这座#水库#不仅具有防洪蓄水的功能，还配套建设了水力发电站，年发电量可达数亿度。							
沉重	chen2 zhong4	物体重量大	搬家工人费了九牛二虎之力才把那个#沉重#的实木衣柜从五楼搬到了楼下的货车上。	她背着#沉重#的登山包在崎岖的山路上艰难前行，汗水早已湿透了整件衣服。									
沉重	chen2 zhong4	难以应付或处理	高昂的医疗费用给这个本就不富裕的家庭带来了#沉重#的经济负担，让他们几乎喘不过气来。	面对#沉重#的工作压力和家庭责任，她常常感到身心俱疲，却又不得不咬牙坚持下去。	这笔巨额债务像一座大山一样压在他身上，#沉重#的还款压力让他夜不能寐。	照顾年迈多病的父母是一项#沉重#的责任，但她从未有过一句怨言，始终尽心尽力。	企业面临的#沉重#税负严重影响了其发展活力，许多中小企业主呼吁政府出台减税政策。								
沉重	chen2 zhong4	性质严重令人担忧	这次事故造成的人员伤亡给整个行业敲响了#沉重#的警钟，安全生产问题再次引起社会广泛关注。	医生表情凝重地告诉家属，病人的病情十分#沉重#，需要立即进行手术治疗。	调查报告揭示的腐败问题触目惊心，给全体党员干部上了一堂#沉重#的警示教育课。	这场突如其来的疫情给全球经济带来了#沉重#的打击，许多企业被迫裁员甚至倒闭。	历史的教训是#沉重#的，我们必须铭记过去的错误，避免重蹈覆辙。	环境污染造成的生态破坏给子孙后代留下了#沉重#的负担，治理工作任重道远。	这起恶性案件的发生给社会治安敲响了#沉重#的警钟，相关部门必须深刻反思。							
沉重	chen2 zhong4	处于危机或关键阶段	公司正处于#沉重#的转型期，每一个决策都可能决定企业的生死存亡。	在这个#沉重#的历史关头，国家领导人必须做出艰难而正确的抉择。	球队在联赛中连续失利，目前正处于#沉重#的保级危机之中，接下来的每场比赛都至关重要。	企业资金链断裂，正面临#沉重#的生存危机，管理层正在紧急寻求外部融资。	谈判进入了#沉重#的僵持阶段，双方在核心条款上的分歧似乎难以调和。	医院发布的公告显示，这位著名作家目前病情#沉重#，正在重症监护室接受治疗。	项目进度严重滞后，团队正处于#沉重#的攻坚阶段，所有人都在加班加点赶工期。							
堆	dui1	把物体堆成一堆	孩子们在沙滩上玩耍，用小铲子把沙子#堆#成一座座小城堡，玩得不亦乐乎。	仓库管理员按照货物类别，将新到的货物整齐地#堆#在指定的区域，方便日后取用。	农民们趁着天气晴好，把刚收割的稻草#堆#成一个个草垛，准备留作冬天的燃料。	她把换下来的脏衣服随手#堆#在洗衣机旁边，打算周末一起清洗。	建筑工地上，工人们正在把砖块整齐地#堆#成一排排，为明天的施工做准备。	图书馆员把读者归还的书籍暂时#堆#在服务台上，等待分类后再放回书架。	他把办公桌上的文件#堆#成几摞，终于腾出了一小块可以写字的空间。							
堆	dui1	大量聚集堆积	年底将至，各种报表和总结材料像雪片一样#堆#满了他的办公桌，让他应接不暇。	多年不整理的杂物#堆#满了整个储藏室，连下脚的地方都没有了。	工厂门口#堆#着大量等待运输的货物，由于物流紧张，已经积压了好几天。	她的邮箱里#堆#了上百封未读邮件，光是处理这些邮件就要花费大半天时间。	厨房水槽里#堆#着一周都没洗的碗碟，散发出阵阵难闻的气味。	案头#堆#着厚厚的一摞待审文件，他知道今晚又要加班到深夜了。	由于销售不畅，仓库里#堆#满了滞销的产品，库存压力越来越大。							
