word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
剥夺	bo1 duo2	国家强制征收或没收财产	根据新颁布的法律，政府有权#剥夺#那些通过非法手段获取的房产和土地，并将其收归国有用于公共建设。	战争结束后，战胜国对战败国实施了严厉的制裁措施，#剥夺#了其大量的工业设备和矿产资源作为战争赔偿。	在土地改革运动中，地主阶级的土地被#剥夺#并重新分配给无地的农民，这彻底改变了农村的社会结构。	法院判决该企业因严重违反环保法规，其排污许可证被#剥夺#，同时相关生产设备也被依法没收。	历史上许多殖民政府通过强制手段#剥夺#原住民的土地和自然资源，给当地人民带来了深重的灾难。	根据反腐败法的规定，贪污受贿所得的财产将被国家依法#剥夺#，任何试图转移或隐匿的行为都将受到严惩。	新政府上台后立即宣布#剥夺#前独裁者家族的所有资产，包括银行存款、房产和海外投资，用于国家重建。				
剥夺	bo1 duo2	取消并取走个人财产或利益	由于他在比赛中被查出使用禁药，国际奥委会决定#剥夺#他的金牌和所有相关荣誉，并禁止其参加未来的赛事。	公司董事会一致通过决议，#剥夺#了那位涉嫌财务造假的高管的股权和年终分红，并解除其职务。	法官宣布#剥夺#被告的监护权，因为有充分证据表明他长期对孩子实施家庭暴力，严重危害了孩子的身心健康。	学术委员会经过调查核实，决定#剥夺#该教授的博士学位，因为其论文存在严重的抄袭和数据造假问题。	因为多次违反职业道德准则，医学会正式#剥夺#了这位医生的行医资格，他将永远无法再从事医疗工作。	俱乐部管理层宣布#剥夺#队长的袖标和更衣室特权，原因是他在社交媒体上发表了不当言论损害了球队形象。	由于严重违反党纪国法，组织决定#剥夺#他的党员资格和一切政治待遇，并将其移送司法机关处理。				
创意	chuang4 yi4	富有新意	这家广告公司以#创意#著称，他们设计的每一个广告都能让人眼前一亮，在业界享有极高的声誉。	她的婚礼策划非常#创意#，将传统中式元素与现代科技完美结合，让所有宾客都赞叹不已。	这款#创意#十足的智能家居产品一经推出就引爆市场，短短三个月销量就突破了百万台。	设计师团队提出了一个极具#创意#的方案，将废弃的工厂改造成集艺术展览、咖啡厅和书店于一体的文化空间。	他的教学方法非常#创意#，通过游戏和互动让学生在轻松愉快的氛围中掌握复杂的数学概念。	这部电影的叙事手法相当#创意#，采用非线性时间线和多视角切换，给观众带来了全新的观影体验。	餐厅主厨以#创意#料理闻名，他善于将不同国家的食材和烹饪技法融合在一起，创造出令人惊艳的美食。				
创意	chuang4 yi4	产生新想法的能力	在当今竞争激烈的商业环境中，#创意#已经成为企业最宝贵的核心竞争力，没有创新就意味着被市场淘汰。									
正好	zheng4 hao3	恰好及时	我刚到车站，公交车#正好#进站，一分钟都没有耽误，真是太幸运了。	消防队员赶到现场时，火势#正好#刚刚蔓延到二楼，他们及时控制住了火情，避免了更大的损失。	医生#正好#在病人心脏骤停的那一刻赶到病房，立即进行心肺复苏，最终成功挽救了病人的生命。	快递员送货上门时，我#正好#请假在家，否则又要跑一趟快递站去取包裹了。	她打电话来的时候，我#正好#刚结束会议走出会议室，要是早五分钟打来我就接不了了。	暴风雨来临之前，登山队#正好#抵达了山顶的避难所，躲过了这场可能致命的恶劣天气。	老师宣布下课的时候，我#正好#写完最后一道题，交卷的铃声响起那一刻笔尖刚好落下句号。				
正好	zheng4 hao3	恰到好处，正合适	这件外套的尺码#正好#合身，不大不小，穿上去既舒适又显得精神，我决定买下它。	今天的天气#正好#适合户外野餐，阳光明媚但不炎热，微风轻拂让人感到格外惬意。	厨师对火候的把控#正好#到位，牛排外焦里嫩，切开后呈现出完美的粉红色泽。	这个价格对我来说#正好#在预算范围内，既不会造成经济压力，又能买到心仪的商品。	会议室的温度调节得#正好#舒适，既不会让人感到闷热，也不会因为空调太冷而不适。	她化的妆#正好#得体，既突出了五官的优点，又不会显得过于浓艳，非常适合正式场合。	这道菜的咸淡#正好#符合大家的口味，厨师的调味功夫确实了得，每个人都吃得很满意。				
正好	zheng4 hao3	刚好足够，不多不少	我钱包里的现金#正好#够付这顿饭钱，一分不多一分不少，连小费都算进去了。	这个箱子的容量#正好#能装下我所有的行李，不用再另外买一个旅行袋了。	今天来参加聚会的人数#正好#是十个，我们订的包间座位刚好坐满，不用再加椅子。	她准备的食材#正好#够做这道菜，既没有浪费也没有不够用，计算得相当精准。	公司今年的预算#正好#能覆盖这个项目的所有开支，不需要申请额外的资金支持。					
正好	zheng4 hao3	碰巧发生	我在超市购物时#正好#遇到了多年未见的大学室友，我们激动地聊了很久，互相交换了联系方式。	他去图书馆还书的时候，#正好#看到公告栏上贴着一则招聘启事，这份工作完全符合他的专业背景。	我们讨论这个技术难题时，#正好#有一位资深工程师路过听到了，他主动提出帮我们解决问题。	她在咖啡厅等朋友的时候，#正好#听到邻桌的人在讨论她正在研究的课题，于是鼓起勇气上前请教。	出差途中飞机延误，我#正好#在机场书店发现了一本绝版多年的专业书籍，真是意外之喜。	他在整理旧物时#正好#翻出了一张二十年前的老照片，照片上的场景勾起了他无数美好的回忆。	我去银行办事的时候，#正好#碰上他们在做开户优惠活动，不仅免了手续费还送了一份小礼品。				
正好	zheng4 hao3	偶然发生或遇到	那天我在公园散步，#正好#撞见一对新人在拍婚纱照，新娘穿着洁白的婚纱美丽动人。	他在旧货市场闲逛时，#正好#发现了一台保存完好的老式打字机，这正是他收藏多年一直在寻找的型号。	我去医院探望朋友，#正好#在电梯里遇到了当年给我做手术的那位医生，我连忙向他表示感谢。	她在国外旅行时#正好#赶上了当地的传统节日，亲身体验了一场盛大的民俗庆典活动。	我们开车经过那个小镇时，#正好#目睹了一场精彩的街头艺术表演，于是决定停下来欣赏一会儿。	他在翻阅旧报纸做研究时，#正好#看到了一篇关于他祖父年轻时事迹的报道，这让他非常激动。	我去参加同学聚会，#正好#遇到了初中时暗恋过的那个女孩，没想到她现在竟然是一位知名作家。				
正好	zheng4 hao3	偶然间	#正好#那天我没有加班提前回家，才发现家里的水管爆裂了，幸亏及时处理避免了更大的损失。	她#正好#在整理书架时翻到了一封夹在书页里的旧信，那是她已故母亲多年前写给她的。	我#正好#在网上浏览新闻时看到了这家公司的招聘信息，抱着试试看的心态投了简历，没想到真的被录用了。	他#正好#在清理手机相册时发现了一段珍贵的视频，记录的是女儿学走路时摇摇晃晃的可爱模样。	我们#正好#在讨论去哪里度假时，收到了朋友从海边发来的照片，于是当即决定去那个美丽的海滨小城。	她#正好#在收拾衣柜时找到了一件多年前买的裙子，试穿之后发现依然合身，决定明天穿它去参加派对。	#正好#那个周末我没有安排任何事情，朋友邀请我去郊外露营，我欣然答应了这次说走就走的旅行。				
