word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
持续	chi2 xu4	能够长期维持的，有延续可能	政府正在大力推广#持续#农业发展模式，以确保子孙后代也能享有丰富的自然资源。	这家企业通过采用环保材料和节能技术，成功打造了一套#持续#的生产体系。	专家指出，只有建立#持续#的经济增长模式，才能真正实现社会的长治久安。	城市规划者们正在探索如何构建#持续#的交通系统，以减少对环境的负面影响。	该研究团队致力于开发#持续#能源解决方案，希望能够彻底改变人类的能源消费方式。	联合国呼吁各国共同努力，建立#持续#的发展机制，以应对全球气候变化带来的挑战。	这种#持续#的商业模式不仅能够创造利润，还能为社会带来积极的环境效益。	学校开设了关于#持续#发展的课程，教导学生如何在日常生活中践行环保理念。			
持续	chi2 xu4	保存或保留某种状态或事物	博物馆采用了先进的恒温恒湿技术，以确保这些珍贵文物能够#持续#保存数百年。	为了#持续#这份珍贵的手艺，老师傅决定收几个徒弟，将毕生所学传承下去。	图书馆工作人员每年都会对古籍进行修复，以#持续#这些历史文献的完整性。	这座古建筑经过精心维护，得以#持续#其原有的风貌，成为城市的重要文化地标。	科学家们正在研究如何#持续#濒危物种的基因库，以防止它们彻底灭绝。	档案馆采用数字化技术，将大量历史资料转化为电子文件，以便更好地#持续#保存。	这项传统技艺已经#持续#了三百多年，每一代传人都在努力将其发扬光大。	为了#持续#这段珍贵的历史记忆，当地政府决定将这片老街区列为文化保护区。			
型	xing2	用于铸造的模具	工厂里的工人正在检查铸造#型#的质量，确保每一件产品都能达到标准规格。	这套青铜器的制作需要先用蜡制作模样，然后再翻制成陶#型#进行浇铸。	老师傅花了三天时间精心雕刻这个砂#型#，只为铸造出一件完美的艺术品。	现代铸造工艺已经可以使用3D打印技术直接制作#型#，大大提高了生产效率。	这家铸造厂专门生产各种精密#型#，供应给全国各地的机械制造企业。	传统的失蜡法铸造需要先制作蜡模，再用耐火材料包裹形成铸造#型#。	工程师正在设计一种新型的金属#型#，可以承受更高的温度和压力。	这批铸造#型#采用了特殊的合金材料，使用寿命比普通模具延长了三倍。			
型	xing2	类别或种类	根据血液中抗原的不同，人类的血液可以分为A#型#、B型、AB型和O型四种。	这款手机有标准版和Pro#型#两种配置，消费者可以根据自己的需求选择。	医生根据患者的症状判断，这属于典型的二#型#糖尿病，需要长期控制饮食。	研究人员将这种新发现的病毒归类为冠状病毒的一个新#型#，正在进一步研究其特性。	这家餐厅提供多种#型#的套餐，从经济实惠的工作餐到精致的商务宴请应有尽有。	根据性格测试的结果，她属于典型的内向#型#人格，更喜欢独处和深度思考。	这种疾病根据发病原因可以分为遗传#型#和后天获得型两大类。	科学家们正在研究这种细菌的不同#型#，以便开发出更有针对性的抗生素。			
型	xing2	风格或表现样式	她今天换了一个新发#型#，整个人看起来年轻了好几岁，同事们都夸她好看。	这位设计师擅长将复古元素融入现代服装，创造出独特的混搭#型#风格。	他的表演#型#非常夸张，每一个动作都充满了戏剧张力，观众看得如痴如醉。	这款车的外观采用了流线#型#设计，不仅美观大方，还能有效降低风阻。	她的穿衣#型#一直很前卫，经常成为时尚杂志争相报道的对象。	这位画家的创作#型#深受印象派影响，作品中充满了光影变幻的美感。	建筑师为这座博物馆设计了独特的几何#型#外观，使其成为城市的新地标。	他的演讲#型#非常有感染力，总能用生动的故事和幽默的语言打动听众。			
型	xing2	样机或典型款式	这款概念车是明年量产版的原#型#，展示了品牌未来的设计方向。	工程师们正在对这台原#型#机进行最后的测试，预计下个月就能投入批量生产。	这架飞机是该系列的试验#型#，主要用于验证新型发动机的性能。	设计团队花了两年时间才完成这款产品的原#型#开发，现在终于可以进入量产阶段。	博物馆里展出的这辆汽车是1950年代的经典#型#，至今仍然保持着完好的状态。	这款手机的工程#型#已经通过了所有测试，即将进入大规模生产阶段。	科学家们制作了一个小型的实验#型#装置，用于验证这项新技术的可行性。	这台机器人是研究团队开发的第三代原#型#，在人工智能方面有了显著的提升。			
汽车	qi4 che1	小轿车或私人用车	他终于攒够了钱，买了一辆属于自己的#汽车#，周末可以带家人去郊外兜风了。	随着生活水平的提高，越来越多的家庭拥有了私人#汽车#，出行变得更加方便。	她每天开着自己的小#汽车#上下班，再也不用挤地铁了，心情也好了很多。	这款新能源#汽车#不仅环保节能，而且外观时尚，非常适合年轻的都市白领。	他的#汽车#在小区门口被人刮蹭了，虽然伤痕不大，但还是让他心疼了好一阵子。	为了方便接送孩子上学，她特意买了一辆小型#汽车#，停车也比较容易。	这辆#汽车#已经陪伴他走过了十年的风风雨雨，虽然有些旧了，但他舍不得换。	周末他喜欢开着#汽车#去郊外钓鱼，享受难得的休闲时光。			
汽车	qi4 che1	机动车通称，泛指汽车	#汽车#工业的发展深刻改变了人类的生活方式和城市面貌。	随着#汽车#保有量的不断增加，城市交通拥堵问题日益严重。	这家工厂主要生产#汽车#零部件，产品销往全国各地的整车制造企业。							
汽车	qi4 che1	公共汽车或客运大巴	他每天早上六点就要出门赶#汽车#，否则就会迟到，这样的日子已经持续了三年。	这趟长途#汽车#要开八个小时才能到达目的地，乘客们都准备了食物和水。	由于暴雨导致道路积水，好几条线路的#汽车#都停运了，乘客只能另想办法。	老人家不会用手机买票，只好一大早去#汽车#站排队购买回乡的车票。	这辆#汽车#的终点站是火车站，沿途会经过医院、学校和几个大型商场。	她在#汽车#上不小心睡过了站，只好在下一站下车再坐回去。	春运期间，#汽车#站里挤满了返乡的旅客，售票窗口前排起了长长的队伍。	这条线路的#汽车#每隔十五分钟一班，是连接新城和老城区的重要交通工具。			
空间	kong1 jian1	可用的场所或容纳范围	这套公寓虽然面积不大，但设计师巧妙地利用了每一寸#空间#，住起来非常舒适。	随着孩子渐渐长大，家里的#空间#越来越不够用，他们开始考虑换一套更大的房子。	这款SUV的后备箱#空间#非常宽敞，即使是全家出游也能轻松装下所有行李。	城市土地资源有限，如何合理利用地下#空间#成为规划者们关注的重要课题。	她把阳台改造成了一个小型花园，在有限的#空间#里种满了各种花草。	这家咖啡馆的#空间#布局很有特色，既有适合独处的角落，也有方便聚会的大桌。	为了给孩子腾出更多的活动#空间#，他们决定把客厅里的大沙发换成小型的组合沙发。	这个仓库的存储#空间#已经接近饱和，公司正在考虑租用新的场地。			
