word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
帕	pa4	小方巾或方头巾	她从抽屉里取出一条绣着兰花图案的丝绸#帕#子，轻轻擦拭着桌上的灰尘，动作优雅而从容。	古代女子出门时常在袖中藏一方精致的#帕#子，既可遮面又可传情，是闺阁中不可或缺的物件。	戏台上的花旦轻甩水袖，从中抽出一条红色的#帕#子，在空中划出一道优美的弧线。	奶奶珍藏着一条母亲留下的刺绣#帕#子，上面绣着鸳鸯戏水的图案，针脚细密，色彩依旧鲜艳。	那位老艺人表演的#帕#子功出神入化，一条普通的方巾在他手中仿佛有了生命，令观众叹为观止。	她将那条绣着梅花的#帕#子小心翼翼地叠好，放进樟木箱子里，那是外婆留给她的唯一念想。			
帕	pa4	手帕，随身擦拭用的小方布	他从西装口袋里掏出一条洁白的#帕#子，轻轻擦去额头上的汗珠，然后继续发表演讲。	小女孩不小心摔倒了，膝盖擦破了皮，妈妈连忙用随身携带的#帕#子帮她擦去伤口周围的泥土。	那位绅士总是在胸前口袋里放一条叠得整整齐齐的#帕#子，这是他多年养成的习惯。	她递给哭泣的朋友一条干净的#帕#子，轻声安慰道："别难过了，一切都会好起来的。"	老人从怀里摸出一条用了多年的旧#帕#子，仔细地擦拭着老花镜上的灰尘，动作缓慢而认真。	夏天出门时，他总会在口袋里放一条吸汗的棉质#帕#子，以便随时擦去脸上的汗水。			
帕	pa4	头巾，覆盖头部的围巾	那位穆斯林妇女戴着一条深蓝色的#帕#子，将头发和脖颈遮得严严实实，只露出一张端庄的面孔。	在中东地区旅行时，女性游客通常需要用#帕#子包住头部，以示对当地宗教习俗的尊重。	奶奶干农活时总爱在头上系一条花#帕#子，既能遮挡烈日，又能防止头发沾上灰尘。	她从行李箱里取出一条丝质的#帕#子围在头上，既时尚又能在海边防风，一举两得。	那位老太太头上裹着一条黑色的#帕#子，这是她们那个年代农村妇女的典型装扮。	进入清真寺之前，导游提醒女性游客必须用#帕#子将头发完全遮盖起来，这是基本的礼仪要求。			
帕	pa4	帕斯卡，压强单位	标准大气压约等于101325#帕#，这是物理学中一个非常重要的基准数值。	这款新型轮胎的推荐胎压为240千#帕#，过高或过低都会影响行车安全和燃油经济性。	实验室里的真空泵可以将容器内的气压降低到只有几#帕#，几乎接近完全真空的状态。	工程师测量后发现，这根水管内的水压已经超过了600千#帕#，存在爆裂的风险，需要立即更换。	气象预报显示，今天的大气压为1015百#帕#，属于正常范围，适合户外活动。	根据国际单位制的规定，压强的基本单位是#帕#，它等于每平方米一牛顿的力。			
昂贵	ang2 gui4	价格昂贵	这家珠宝店里陈列的钻石项链价格#昂贵#，最便宜的一条也要几十万元，普通人根本消费不起。	由于原材料稀缺，这种手工编织的波斯地毯售价极为#昂贵#，一块就要花费普通人好几年的积蓄。	她在橱窗前驻足良久，望着那件#昂贵#的婚纱，心想等自己攒够钱一定要买下来。	这款限量版跑车售价#昂贵#得令人咋舌，全球只生产了五十辆，每辆都被富豪们争相抢购。	虽然这家餐厅的菜品价格#昂贵#，但食材新鲜、烹饪精致，依然吸引了众多食客慕名而来。	古董市场上，一件品相完好的明代青花瓷器往往价格#昂贵#，动辄就是上百万的成交价。			
昂贵	ang2 gui4	代价高昂	这场旷日持久的战争让双方都付出了#昂贵#的代价，无数家庭支离破碎，经济发展停滞不前。	他为了追求事业上的成功，付出了#昂贵#的代价——失去了健康、家庭和曾经最亲密的朋友。	环境污染带来的#昂贵#代价正在逐渐显现，治理被污染的河流和土壤需要投入大量的人力物力。	那次冲动的决定让他付出了#昂贵#的代价，不仅失去了工作，还背负上了沉重的债务。	历史一再证明，忽视教育的国家终将付出#昂贵#的代价，因为人才是发展的根本动力。	她终于明白，年轻时的挥霍无度让她付出了#昂贵#的代价，如今只能在贫困中度过晚年。			
帐篷	zhang4 peng5	临时搭建的遮蔽帐篷	登山队员们在海拔五千米的营地搭起了几顶#帐篷#，准备在这里休整一晚后继续向顶峰进发。	地震发生后，救援人员迅速在空旷地带搭建了大量#帐篷#，为失去家园的灾民提供临时住所。	周末我们一家人去郊外露营，孩子们兴奋地帮忙搭#帐篷#，这是他们第一次体验野外生活。	音乐节现场，五颜六色的#帐篷#铺满了整个草地，年轻人们在这里尽情享受音乐和自由。	那位探险家独自穿越沙漠，每天傍晚都要在沙丘背风处支起#帐篷#，躲避夜间的严寒。	军事演习中，士兵们仅用十分钟就搭建好了一排整齐的#帐篷#，展现出过硬的野外生存技能。			
语气	yu3 qi4	说话时的音调或语调特征	她说话的#语气#轻柔婉转，像春风拂过湖面一般，让人听了心情格外舒畅。	老师提高了#语气#，声音变得又尖又急，教室里顿时安静下来，学生们都不敢出声。	他刻意压低#语气#，用一种低沉沙哑的声音讲述那个恐怖故事，听得孩子们毛骨悚然。	电话那头传来的#语气#忽高忽低，时而激动时而哽咽，显然对方正处于极度情绪化的状态。	播音员字正腔圆，#语气#抑扬顿挫，将这篇散文朗诵得声情并茂，令听众如痴如醉。	她模仿老板说话的#语气#惟妙惟肖，那种拖长尾音的腔调让同事们忍俊不禁。			
语气	yu3 qi4	表达的方式或说话的态度	他用命令式的#语气#对下属说话，丝毫不给对方商量的余地，这种态度让员工们很不满。						
语气	yu3 qi4	句子或言语所表现的情绪色彩	这封信的#语气#充满了绝望和无奈，字里行间透露出作者对命运的深深叹息。	从他说话的#语气#中可以感受到一种压抑已久的愤怒，仿佛随时都会爆发出来。	她回复邮件时特意用了轻松幽默的#语气#，希望能缓解双方因误会而产生的紧张气氛。	文章的#语气#从开头的欢快逐渐转为沉重，读者能明显感受到作者心境的变化。	法官宣读判决书时#语气#严肃庄重，法庭内鸦雀无声，所有人都屏息凝神地听着。	他在道歉信中使用了诚恳谦卑的#语气#，希望能够获得对方的原谅和理解。			
