word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
大事	da4 shi4	重大政治事件如战争或政权更迭	历史学家们普遍认为，辛亥革命是中国近代史上的一件#大事#，它彻底结束了两千多年的封建帝制。	每当国家发生政权更迭这样的#大事#，普通百姓的生活往往会受到巨大的冲击和影响。					
大事	da4 shi4	重大社交或家庭仪式如婚礼或葬礼	在中国传统观念中，婚丧嫁娶都是人生#大事#，必须按照礼仪规矩认真操办，不能有丝毫马虎。	老王家的儿子下个月要结婚了，全家人都在忙着筹备这件#大事#，连远在外地的亲戚都赶回来帮忙。	奶奶常说，人这一辈子就那么几件#大事#，生老病死、婚丧嫁娶，每一件都要认真对待。	村里谁家有红白#大事#，邻居们都会主动过来帮忙，这是多年来形成的传统。	父亲去世是我们家的#大事#，所有在外工作的子女都请假回来，按照家乡的习俗为老人办了一场体面的葬礼。	她一直把女儿的婚礼当作人生中最重要的#大事#来筹备，提前半年就开始挑选婚纱和预订酒店。	在农村，盖房子和娶媳妇是两件#大事#，很多家庭为此要准备好几年，甚至举债操办。			
大事	da4 shi4	以大规模方式进行	新任市长上任后#大事#改革，对政府机构进行了全面的精简和重组，提高了行政效率。	这家企业近年来#大事#扩张，在全国各地开设了数百家分店，成为行业内的领军企业。	政府决定#大事#宣传垃圾分类的重要性，在各个社区都设置了宣传栏和指导员。	学校#大事#庆祝建校一百周年，邀请了众多知名校友返校参加纪念活动。	为了迎接国际会议的召开，市政府#大事#整修城市道路和公共设施，整个城市焕然一新。	公司决定#大事#招聘技术人才，在各大高校举办了多场校园招聘会，吸引了大量优秀毕业生。				
要道	yao4 dao4	主要干道	这条高速公路是连接南北的交通#要道#，每天有数万辆车辆从这里经过，承载着巨大的物流运输任务。	古代的丝绸之路是东西方贸易的#要道#，无数商队沿着这条路线将中国的丝绸、茶叶运往西方。	城市规划部门决定拓宽这条#要道#，以缓解日益严重的交通拥堵问题。	这座桥梁横跨长江，是连接两岸的重要#要道#，对当地经济发展起着至关重要的作用。	由于暴雨导致山体滑坡，通往山区的唯一#要道#被阻断，救援物资无法及时送达。	京杭大运河曾是古代中国南北运输的#要道#，沿岸城市因此繁荣发展了数百年。	这条国道是进出西藏的主要#要道#，沿途风景壮丽，但路况复杂，需要谨慎驾驶。			
要道	yao4 dao4	交通要道	这个十字路口是市中心的交通#要道#，高峰期必须有交警现场指挥才能保证车辆顺畅通行。	战争时期，控制交通#要道#对于军事行动的成败至关重要，双方都会派重兵把守。	由于地处交通#要道#，这个小镇逐渐发展成为繁华的商业中心，吸引了大量外来人口定居。	台风过境后，多条交通#要道#被倒塌的树木阻断，市政部门连夜组织人员清理。	这座城市扼守着通往内陆的交通#要道#，自古以来就是兵家必争之地。	为了保障春运期间的出行安全，交警部门在各个交通#要道#增派了警力。	这条隧道的开通大大缩短了两地之间的距离，成为连接东西部的重要交通#要道#。			
大臣	da4 chen2	君主制国家的首相或宰相	在封建王朝时期，#大臣#的权力仅次于皇帝，一人之下万人之上，掌握着国家的军政大权。	历史上许多#大臣#因为功高震主而遭到猜忌，最终落得悲惨的下场。	这位#大臣#辅佐了三代君王，以其卓越的政治才能和忠诚赢得了朝野上下的尊敬。	古代的宰相作为百官之首，是皇帝最重要的#大臣#，负责协调处理国家的日常政务。	电视剧中经常出现奸臣与忠臣斗争的情节，反映了古代#大臣#之间复杂的权力博弈。	唐朝的魏征是历史上著名的谏臣，作为#大臣#他敢于直言进谏，多次指出唐太宗的过失。	这位#大臣#虽然位高权重，但始终保持清廉，死后家中竟然没有多余的钱财。			
大臣	da4 chen2	政府内阁的部长	英国的财政#大臣#宣布了新的预算方案，计划增加对医疗和教育领域的投入。	日本内阁改组后，新任外务#大臣#表示将致力于改善与邻国的关系。	这位#大臣#因为涉嫌贪腐丑闻而被迫辞职，引发了政坛的一场地震。	在议会质询中，国防#大臣#就军费开支问题接受了反对党议员的尖锐提问。	新上任的环境#大臣#承诺将采取更加严格的措施来应对气候变化问题。	内政#大臣#在新闻发布会上宣布了加强边境管控的新政策，引发了社会各界的广泛讨论。	这位#大臣#在任期内推动了多项重要改革，为国家的现代化建设做出了重要贡献。			
竟	jing4	出乎意料地	没想到平时沉默寡言的他#竟#在演讲比赛中获得了第一名，让所有认识他的人都大吃一惊。	这道数学题我研究了三天都没解出来，结果我弟弟#竟#只用了十分钟就做出来了。	她#竟#在众目睽睽之下当场拒绝了男友的求婚，让在场的所有人都惊呆了。	这家看起来毫不起眼的小店#竟#是米其林三星餐厅，难怪每天都排着长队。	我以为这次考试肯定会挂科，没想到成绩出来后#竟#是全班最高分。	那个平时对谁都冷冰冰的经理#竟#主动请全部门的人吃饭，大家都觉得太阳从西边出来了。	这本书我找了好几年都没找到，没想到#竟#在旧书摊上偶然发现了它。			
竟	jing4	表示与预期相反的事实	他信誓旦旦地说一定会来，结果#竟#连个电话都没打就爽约了。	大家都以为这个项目会失败，结果#竟#取得了超出预期的成功，让所有质疑者都闭上了嘴。	我原以为她会生气，没想到她#竟#笑着说没关系，这让我更加愧疚了。	专家们预测这支球队会轻松获胜，比赛结果#竟#是他们以大比分惨败。	所有人都认为他会选择留在大城市发展，他#竟#决定回到家乡的小山村当一名乡村教师。	医生说他最多只能活三个月，他#竟#奇迹般地康复了，现在已经健康地生活了十年。	我以为这道菜会很难做，按照食谱操作后发现#竟#出奇地简单，味道还特别好。			
竟	jing4	甚至做到某种程度	他为了追求那个女孩，#竟#学会了弹吉他、写诗，还专门去学了法语。	这个孩子才五岁，#竟#已经能够流利地背诵上百首唐诗，记忆力惊人。	为了完成这个项目，团队成员#竟#连续工作了七十二小时，没有一个人抱怨。	她对工作的执着#竟#到了废寝忘食的地步，经常忘记吃饭，同事们都很担心她的身体。	这位收藏家对古董的痴迷#竟#到了倾家荡产的程度，把所有积蓄都用来购买藏品。	他对细节的要求严格到#竟#会因为一个标点符号的错误而推翻整个方案重新来过。	为了减肥，她#竟#坚持每天只吃一顿饭，这种极端的做法让家人非常担忧。			
