word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
下降	xia4 jiang4	位置或数值向下移动或降低	直升机缓缓#下降#到停机坪上，螺旋桨卷起的气流吹得周围的草地一片狼藉。	登山队员们开始从峰顶#下降#，沿着陡峭的岩壁小心翼翼地向大本营方向移动。	电梯突然失控快速#下降#了三层楼，所幸安全装置及时启动，乘客们虚惊一场。	飞行员接到塔台指令后，操控飞机从一万米高空逐渐#下降#至三千米的巡航高度。	潜水员背着氧气瓶慢慢#下降#到海底，准备对沉船遗址进行考古勘探。	气球因为漏气开始缓慢#下降#，孩子们眼睁睁看着它落到了邻居家的屋顶上。	跳伞运动员从机舱跃出后，在空中自由落体数秒才打开降落伞开始平稳#下降#。	缆车沿着钢索平稳#下降#，游客们透过玻璃窗欣赏着山谷中的壮丽景色。			
下降	xia4 jiang4	数量或比率减少	由于全球经济不景气，该公司今年第三季度的营业收入同比#下降#了百分之十五。	随着新能源汽车的普及，传统燃油车的市场份额正在逐年#下降#，这一趋势已不可逆转。	政府实施了一系列调控措施后，一线城市的房价涨幅明显#下降#，市场逐渐趋于理性。	研究数据显示，接种疫苗后重症患者的死亡率#下降#了近七成，效果十分显著。	由于原材料成本#下降#，这款手机的零售价格比去年同期便宜了将近两百元。	统计局公布的数据表明，今年上半年全国失业率#下降#至百分之四点五的历史低位。	随着环保意识的增强，一次性塑料制品的使用量在过去五年间#下降#了三分之一。	受国际油价波动影响，航空公司的燃油附加费本月#下降#了五十元，旅客出行成本有所降低。			
期待	qi1 dai4	盼望未来发生的事	孩子们#期待#着暑假的到来，早就计划好要去海边玩耍和参加夏令营活动。	球迷们#期待#着自己支持的球队能在决赛中夺冠，纷纷提前购买了庆祝用的烟花爆竹。	她#期待#着毕业后能进入心仪的公司工作，为此每天都在努力提升自己的专业技能。	全村人都#期待#着新修的公路能早日通车，这样农产品就能更方便地运往城里销售。	影迷们#期待#这位著名导演的新作已经很久了，电影预告片一发布就引发了热烈讨论。	老人#期待#着在外打工的儿女能回家过年，每天都要打电话询问他们的归期。	科学家们#期待#这次火星探测任务能带回珍贵的土壤样本，为研究火星生命提供新证据。	创业者们#期待#着新政策能为中小企业带来更多融资机会，帮助他们度过发展瓶颈期。			
期待	qi1 dai4	等待某事的到来	病人家属在手术室外焦急地#期待#着医生出来告知手术结果，每一分钟都显得格外漫长。	投资者们#期待#着央行的利率决议公布，市场在消息发布前保持着谨慎观望的态势。	应届毕业生们#期待#着录取通知书的到来，每天都要查看好几次邮箱和快递信息。							
期待	qi1 dai4	对未来的期待感或心理	父母对子女的#期待#有时会成为一种无形的压力，让孩子喘不过气来。	社会对年轻一代寄予了很高的#期待#，希望他们能够承担起民族复兴的重任。	观众对这部续集电影的#期待#值非常高，首映当天票房就突破了三亿元大关。	老师的#期待#成为了她努力学习的动力，最终她以优异的成绩考入了理想的大学。	公众对这次改革的#期待#与日俱增，都希望能看到切实的成效和积极的变化。	粉丝们对偶像新专辑的#期待#在社交媒体上形成了热烈的讨论，话题阅读量超过十亿。	投资人对这家初创公司的#期待#很高，在首轮融资中就给出了超过预期的估值。	民众对新一届政府的#期待#主要集中在改善民生和促进经济发展这两个方面。			
东部	dong1 bu4	国家或地区的东部地区	中国#东部#沿海城市的经济发展水平普遍高于中西部地区，形成了明显的区域差距。	美国#东部#的纽约和波士顿是著名的金融和教育中心，吸引了大量国际人才。	日本#东部#在那次大地震中遭受了严重破坏，灾后重建工作持续了数年之久。	欧洲#东部#国家在冷战结束后纷纷加入欧盟，经济发展进入了快车道。	印度#东部#的加尔各答曾是英国殖民时期的重要港口，至今仍保留着许多历史建筑。	澳大利亚#东部#的大堡礁是世界上最大的珊瑚礁群，每年吸引数百万游客前来观光。	非洲#东部#的肯尼亚以其壮观的野生动物迁徙闻名于世，是safari旅游的热门目的地。	巴西#东部#的里约热内卢以其美丽的海滩和热情的桑巴文化闻名，曾举办过奥运会。			
东部	dong1 bu4	事物或区域的东部部分	这座古城的#东部#保存着大量明清时期的建筑，已被列为国家级历史文化保护区。	公园的#东部#是一片人工湖，湖边种满了垂柳，是市民休闲散步的好去处。	校园#东部#新建了一座现代化的图书馆，藏书量超过两百万册，设施一流。	工业园区的#东部#规划为高新技术产业区，已有多家知名科技企业入驻。	这片森林的#东部#生长着珍稀的红豆杉，林业部门已划定为自然保护区严禁砍伐。	城市#东部#的新区发展迅速，高楼大厦拔地而起，与老城区形成了鲜明对比。	农场#东部#的那片果园今年苹果大丰收，预计产量比去年增加了将近一倍。	博物馆#东部#展厅陈列着青铜器和玉器藏品，是整个馆藏中最具价值的部分。			
府	fu3	政府机关的驻地或衙署所在地	知县大人升堂问案，衙役们分列两旁，整个县#府#内气氛庄严肃穆。	这座古老的#府#衙建于明朝初年，如今已改建为博物馆供游客参观。	新任知府到任后的第一件事就是整顿#府#中吏治，严惩贪污腐败的官员。	清朝时期，各地#府#的设置和管辖范围经过多次调整，形成了较为完善的地方行政体系。	这份奏折需要先送到#府#里审核，然后才能呈报给朝廷，程序十分繁琐。	古代官员上任时要先到#府#中拜见上级长官，这是官场中不成文的规矩。	战乱时期，叛军攻入#府#城，知府大人率领守军奋力抵抗，最终壮烈殉国。	这座#府#的建筑格局严格按照朝廷规制建造，正堂、后堂、厢房一应俱全。			
府	fu3	官府保存公文或档案的库藏处	这批珍贵的历史档案原本保存在#府#库之中，后因战乱流落民间，直到近年才被发现。	官员们正在清点#府#中存放的历代公文，准备编纂一部地方志书。	那场大火烧毁了#府#库中大量珍贵的典籍和档案，造成了无法弥补的文化损失。	新任官员上任后首先查阅了#府#中保存的历年税收记录，发现了不少账目问题。	这份地契的原件至今仍保存在#府#库档案中，是研究当地土地制度的重要史料。	朝廷下令各地将重要文书副本送交#府#库保存，以防原件遗失或损毁。	学者们在整理#府#藏档案时意外发现了一批宋代的科举试卷，具有极高的研究价值。	按照规定，所有涉及田产买卖的契约都必须在#府#中备案登记，否则不具法律效力。			
府	fu3	官员的正式居所	总督大人的#府#邸占地数十亩，亭台楼阁错落有致，尽显官宦人家的气派。	这座将军#府#历经三百年风雨，虽然几经修缮，但仍保留着当年的建筑风貌。	知府大人在#府#中设宴款待来访的朝廷钦差，席间觥筹交错，气氛热烈。	她自幼在侯爷#府#中长大，耳濡目染之下也学会了不少官场上的人情世故。	这位退休的老臣回到家乡后，在祖宅旁边新建了一座#府#第，颐养天年。	巡抚大人的#府#上今日宾客盈门，原来是他的母亲八十大寿，各路官员纷纷前来祝贺。	战乱平息后，朝廷赏赐功臣一座#府#邸，以表彰他在平叛中立下的赫赫战功。	这座王#府#的花园设计精巧，假山流水、奇花异草，堪称江南园林的典范之作。			
