word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
不图	bu4 tu2	无所指望，对某事无期待	他做这些善事#不图#回报，只是希望能帮助那些真正需要帮助的人过上更好的生活。	老人家一辈子勤勤恳恳，#不图#名利，只求儿孙平安健康，家庭和睦幸福。	她资助贫困学生读书#不图#任何回报，这种无私奉献的精神感动了整个社区的居民。	这位企业家捐款#不图#宣传，甚至不愿意透露自己的姓名，只是默默地帮助着需要帮助的人。	他们夫妻俩照顾孤寡老人多年，#不图#任何物质回报，只是觉得这是应该做的事情。	志愿者们#不图#报酬，每个周末都来养老院陪老人聊天，给他们带来温暖和欢乐。	她嫁给他的时候#不图#他的钱财，只是因为真心爱他这个人，愿意和他共度一生。						
不图	bu4 tu2	书面或古语用法：出乎意料地	#不图#今日重逢故人于此，往事历历在目，令人感慨万千，不禁潸然泪下。	他本以为此生再无相见之日，#不图#命运弄人，竟在异国他乡偶遇昔日恩师。	#不图#一场大雨阻断了归途，众人只得在山间小庙中暂避，却因此结下了深厚的友谊。	她苦寻多年未果，#不图#那失散的亲人竟就住在隔壁村庄，真是造化弄人。	#不图#这荒僻之地竟藏有如此珍贵的古籍，学者们欣喜若狂，连夜展开研究工作。	他原以为此行必定徒劳无功，#不图#峰回路转，事情竟有了意想不到的转机。	#不图#数十年后故地重游，昔日的荒村已变成繁华都市，沧海桑田，令人唏嘘不已。						
说死	shuo1 si3	断定某事无可更改	这件事还没有最终定论，你不要把话#说死#了，给自己留点余地比较好。	合同条款不能#说死#，要给双方留有协商的空间，否则将来执行起来会很麻烦。	领导没有把时间#说死#，只是说大概在下周开会讨论这个项目的具体实施方案。	价格方面我们不能#说死#，还要根据市场行情和原材料成本的变化做出相应调整。	他从不把话#说死#，总是给自己留有回旋的余地，这是他多年职场经验的总结。	谈判的时候千万不要把条件#说死#，要保持灵活性，才能达成双方都满意的协议。	医生没有把康复时间#说死#，因为每个病人的身体状况不同，恢复速度也会有所差异。						
说死	shuo1 si3	把某个主张说成最终结论	他在会议上把这个方案#说死#了，不允许任何人提出异议或修改意见。	专家们不愿意把研究结论#说死#，因为科学探索本身就是一个不断修正和完善的过程。	她把自己的观点#说死#了，完全不听取别人的建议，结果导致项目最终失败。	评委没有把评判标准#说死#，给参赛者留下了发挥创意的空间，鼓励大家大胆创新。	老师没有把答案#说死#，而是引导学生从多个角度思考问题，培养他们的批判性思维。	他总是喜欢把事情#说死#，不给别人任何讨论的机会，这种做法让同事们很反感。	政策制定者没有把实施细则#说死#，而是根据各地实际情况允许地方政府灵活调整。						
说道	shuo1 dao4	说出引用的话语或原话	老师看着学生们认真的眼神，微笑着#说道#："知识改变命运，希望你们都能珍惜学习的机会。"	他拍了拍儿子的肩膀，语重心长地#说道#："做人要诚实守信，这是最基本的道德准则。"	母亲握着女儿的手，含泪#说道#："无论你走到哪里，家永远是你最温暖的港湾。"	导游指着远处的古塔，向游客们介绍#说道#："这座塔建于唐代，已有一千多年的历史了。"	医生看完检查报告，对病人#说道#："恢复得很好，再休养两周就可以出院了。"	她转过身来，对着镜头#说道#："感谢所有支持我的人，我会继续努力，不辜负大家的期望。"	爷爷抚摸着老照片，感慨地#说道#："那时候的日子虽然苦，但大家都很团结，互相帮助。"						
说道	shuo1 dao5	讨论或评论某事	街坊邻居们聚在一起#说道#这件事，各有各的看法，议论纷纷，莫衷一是。	村里人没少#说道#他家的事情，毕竟在这个小地方，谁家有点风吹草动大家都知道。	同事们私下里#说道#这次人事变动，猜测背后的原因，各种传言满天飞。	老人们坐在树下乘凉，#说道#着村里这些年的变化，感叹时代发展得太快了。	她不喜欢别人在背后#说道#自己的私事，觉得这是对个人隐私的不尊重。	这件事被人们#说道#了好几年，至今仍是茶余饭后的谈资，成为当地的一段传奇。					
说道	shuo1 dao5	事情背后的原因或道理	这里面的#说道#可多了，不是三言两语能解释清楚的，你得慢慢了解才行。	泡茶看似简单，其实大有#说道#，水温、时间、茶具都有讲究，每一步都影响口感。	中医把脉诊病，这里面的#说道#深着呢，没有几十年的功夫根本学不到精髓。	老北京的规矩多，吃饭坐席都有#说道#，年轻人不懂这些，常常闹出笑话来。	风水布局可有#说道#了，什么东西放在什么位置，都是有讲究的，不能随便乱摆。	这道菜的做法很有#说道#，火候、调料、顺序都要恰到好处，差一点味道就不对了。	古建筑的每一处设计都有#说道#，不仅美观实用，还蕴含着深厚的文化内涵和哲学思想。						
说出	shuo1 chu1	公开说出	她鼓起勇气#说出#了埋藏在心底多年的秘密，顿时感到如释重负，轻松了许多。	记者在发布会上#说出#了那个敏感的问题，现场气氛顿时变得紧张起来。	他终于#说出#了自己的真实想法，不再像以前那样遮遮掩掩，让大家都松了一口气。	证人在法庭上#说出#了案发当晚的所见所闻，为案件的侦破提供了关键线索。	她#说出#了大家都不敢说的话，虽然得罪了一些人，但赢得了更多人的尊重。	孩子终于#说出#了在学校被欺负的经历，父母听后心疼不已，决定立即采取行动。	他在退休仪式上#说出#了对公司多年来的感激之情，在场的同事们都深受感动。						
说出	shuo1 chu1	声明或表达观点	专家在论坛上#说出#了自己对当前经济形势的独到见解，引起了与会者的热烈讨论。	她在会议上大胆#说出#了反对意见，认为这个方案存在严重的安全隐患，需要重新评估。	代表们纷纷#说出#各自的诉求，希望政府能够重视基层群众的实际困难和需要。	他#说出#了对这部电影的真实评价，认为剧情虽然感人，但某些情节处理得过于刻意。	学者在采访中#说出#了对传统文化保护的担忧，呼吁社会各界共同关注这一问题。	她勇敢地#说出#了自己的政治立场，尽管知道这可能会给她带来一些麻烦和争议。	评论员在节目中#说出#了对这场比赛的专业分析，指出双方在战术上的优势和不足。						
谢	Xie4	谢姓	#谢#老师是我们学校最受欢迎的语文老师，她的课堂总是充满欢声笑语，学生们都很喜欢她。	东晋时期的#谢#氏家族人才辈出，谢安、谢玄等人都是名垂青史的杰出人物。	小#谢#是我们部门新来的同事，工作认真负责，很快就和大家打成一片，融入了团队。	#谢#经理今天出差去上海了，有什么事情可以先发邮件，他回来后会尽快处理的。	据族谱记载，我们#谢#家的祖先是从河南迁徙到福建的，至今已有五百多年的历史。	#谢#导演的新作品在电影节上获得了最佳影片奖，这是他从影三十年来的最高荣誉。	村里的#谢#大爷今年八十岁了，身体依然硬朗，每天早起锻炼，是远近闻名的长寿老人。						
