word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
单纯	dan1 chun2	纯粹的，没有杂质或掺杂	这款护肤品采用#单纯#的植物提取物制成，不含任何化学添加剂，深受敏感肌肤消费者的青睐。	实验室要求使用#单纯#的蒸馏水进行化学反应，以确保实验结果的准确性和可重复性。	这幅画作的色彩非常#单纯#，只用了黑白两色，却表达出了深刻的艺术内涵。	酿造这种传统米酒需要#单纯#的糯米和天然酒曲，任何添加剂都会破坏其独特的风味。	她喜欢#单纯#的白色棉布，认为没有染料的织物穿起来更加舒适健康。	这款香水的配方非常#单纯#，只含有三种天然精油，却散发出令人陶醉的芬芳。	工程师强调必须使用#单纯#的铜线，因为任何杂质都会影响电路的导电性能。				
单纯	dan1 chun2	不世故的，天真朴素的	她虽然已经三十岁了，但性格依然#单纯#，对人没有任何防备心理，朋友们都很喜欢她的真诚。	这个从山村来的孩子眼神#单纯#而清澈，对城市里的一切都充满了好奇和向往。	老教授说他最欣赏#单纯#的学生，因为他们对知识的追求是发自内心的，没有功利心。	在这个复杂的社会里，能保持一颗#单纯#的心实属不易，她却做到了始终如一。	他的笑容#单纯#而灿烂，让人很难相信他已经是一位经历过无数风雨的企业家。	奶奶常说那个年代的人都很#单纯#，邻里之间互相帮助，从不计较得失。	她#单纯#的性格让她在职场上吃了不少亏，但她依然不愿意改变自己的处世方式。				
单纯	dan1 chun2	仅仅，只有	这次事故不能#单纯#归咎于司机的疏忽，道路设计的缺陷也是重要原因之一。	解决环境污染问题不能#单纯#依靠政府的力量，还需要企业和公众的共同参与。	学习语言不能#单纯#背单词，还要多听多说多练习，才能真正掌握一门外语。	他认为#单纯#追求经济增长是不够的，社会发展还需要关注民生和公平问题。	医生指出，治疗这种疾病不能#单纯#依赖药物，患者还需要调整生活方式和饮食习惯。	专家表示，评价一所学校的好坏不能#单纯#看升学率，还要考虑学生的综合素质培养。	这个问题的解决不能#单纯#从技术角度出发，还需要考虑经济成本和社会影响。				
单纯	dan1 chun2	纯粹地，从本质上而言	#单纯#从经济效益来看，这个项目确实值得投资，但我们还需要评估其社会影响。	#单纯#从技术层面分析，这款产品的设计是非常先进的，领先同行业至少五年。	如果#单纯#从法律角度来判断，他的行为并没有违法，但在道德上却值得商榷。	#单纯#从数据上看，今年的销售业绩比去年增长了百分之二十，成绩相当亮眼。	她#单纯#是出于好奇才参加了这次活动，没想到却因此结识了许多志同道合的朋友。	#单纯#从艺术价值来评判，这幅画作堪称大师级别的作品，值得被博物馆收藏。	专家#单纯#从科学原理出发，解释了这种自然现象形成的原因和机制。				
喜爱	xi3 ai4	对人或物有好感	她对这只流浪猫产生了#喜爱#之情，决定把它带回家好好照顾。	观众们对这位新晋演员表现出明显的#喜爱#，他的社交媒体粉丝数量在短短一周内翻了三倍。									
喜爱	xi3 ai4	深厚的爱慕之情	他对她的#喜爱#已经超越了普通朋友的界限，每天都忍不住想要见到她。	母亲对孩子的#喜爱#是无条件的，无论孩子犯了什么错误，她都会选择原谅和包容。	爷爷对这片土地有着深深的#喜爱#，即使年迈体弱也不愿意离开生活了一辈子的故乡。	她眼中流露出对丈夫的#喜爱#，结婚二十年了，两人依然恩爱如初。	老师对这个勤奋好学的学生充满了#喜爱#，经常在课后给他额外的指导和帮助。	他对音乐的#喜爱#从童年就开始了，这份热情支撑着他度过了无数艰难的练习时光。	粉丝们对这位歌手的#喜爱#近乎狂热，每次演唱会的门票都在几分钟内售罄。				
喜爱	xi3 ai4	对事物有浓厚兴趣和偏爱	他从小就#喜爱#阅读历史书籍，长大后顺理成章地成为了一名历史学教授。	她#喜爱#收集各种邮票，家里的集邮册已经装满了来自世界各地的珍贵邮票。	这位画家#喜爱#描绘乡村风景，他的作品中总是充满了对田园生活的向往。	年轻人越来越#喜爱#户外运动，周末的公园里到处都是跑步和骑行的人群。	她特别#喜爱#烹饪，每个周末都会尝试制作不同国家的特色美食。	他#喜爱#研究古典音乐，书房里收藏了上千张黑胶唱片和各种乐理书籍。	这个孩子#喜爱#观察昆虫，经常蹲在草丛里一看就是几个小时，乐此不疲。				
喜爱	xi3 ai4	被特别偏爱的东西	这家餐厅的招牌菜红烧肉是食客们的#喜爱#，每天都要卖出上百份。	这款经典车型一直是汽车收藏家们的#喜爱#，二手市场上的价格居高不下。	蓝色是她的#喜爱#，衣柜里百分之八十的衣服都是各种深浅不同的蓝色。	这部小说成为了读者们的#喜爱#，连续三个月占据畅销书排行榜首位。	巧克力蛋糕是孩子们的#喜爱#，每次生日派对上都会被一抢而空。	这首歌曲迅速成为乐迷们的#喜爱#，在各大音乐平台的播放量突破了一亿次。	这个公园是附近居民的#喜爱#，每天清晨都有很多人来这里散步和锻炼身体。				
撞	zhuang4	碰撞到某物	他骑车时不小心#撞#到了路边的电线杆，幸好戴了头盔，只是擦破了一点皮。	那辆失控的卡车猛烈地#撞#向了护栏，巨大的冲击力使得护栏严重变形。	她走路时低头看手机，一不留神就#撞#到了玻璃门上，额头上起了一个大包。	地震发生时，书架上的书籍纷纷掉落，有几本重重地#撞#在了他的肩膀上。	小男孩跑得太快，一头#撞#在了墙角上，疼得哇哇大哭起来。	台风过境时，一棵大树被连根拔起，#撞#倒了旁边的围墙和几辆停放的汽车。	实验中，两个小球以相同的速度相向运动，最终在轨道中央#撞#在了一起。				
撞	zhuang4	无意间撞到障碍或人	他匆忙赶路时不小心#撞#到了一位老人，连忙道歉并扶着老人坐下休息。	她转角时突然#撞#上了迎面走来的同事，两人手中的文件撒了一地。	商场里人太多了，他走着走着就#撞#到了前面突然停下的顾客。	孩子在操场上奔跑时#撞#到了另一个小朋友，两个人都摔倒在地上。	他在黑暗的走廊里摸索前进，不小心#撞#到了堆放在角落里的杂物箱。	她急着去开会，在楼梯口#撞#上了端着咖啡的实习生，咖啡洒了一身。	游客们在拥挤的景区里走动，难免会#撞#到彼此，大家都相互体谅。				
