word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
另	ling4	分离的或独立的	这份合同需要签署两份，一份由公司保管，#另#一份交给客户存档备查。	他把自己的收入分成两部分，一部分用于日常开销，#另#一部分存入银行作为应急储备。	会议室里坐着两组人，一组是技术部门的同事，#另#一组是来自市场部的代表。	她有两个孩子，一个在北京读大学，#另#一个还在老家上高中准备高考。	这道数学题有两种解法，一种比较简单直接，#另#一种虽然复杂但更具普遍性。	公司在两个城市设有办事处，一个位于上海浦东新区，#另#一个设在深圳南山科技园。	他们夫妻俩各有各的爱好，一个喜欢安静地读书写字，#另#一个则热衷于户外运动和旅行。	这本书分为上下两册，上册讲述主人公的童年经历，#另#一册则描写他成年后的奋斗历程。	餐厅提供两种套餐选择，一种是传统中式口味，#另#一种是融合了西方烹饪技法的创新菜品。			
另	ling4	以分开的方式另行	由于时间紧迫，这个议题我们今天暂不讨论，#另#找时间专门开会研究解决方案。	这批货物的运输费用较高，需要#另#行计算，不包含在商品报价之内。	关于员工福利调整的具体细则，人事部门会#另#发通知详细说明执行标准和时间安排。	他决定把这笔奖金#另#存一个账户，专门用于孩子将来的教育支出。	这份报告的附件内容较多，我们#另#用邮件发送，请注意查收并及时反馈意见。	会议结束后，张总把几位核心成员留下来，说有重要事项需要#另#行商议。	这个项目的技术方案已经确定，但预算问题比较复杂，需要#另#做专题汇报。	由于篇幅限制，文章的参考文献部分将#另#附在文末，供有兴趣的读者进一步查阅。	老师说这道题的解题思路比较特殊，下课后会#另#给需要的同学单独讲解一遍。			
进入	jin4 ru4	进入某地或场所	参观者需要在门口登记个人信息并领取访客证后，方可#进入#博物馆展厅参观。	由于安检设备升级，旅客#进入#候机大厅的时间比以往延长了大约十分钟。	这座古老的图书馆规定，读者必须保持安静才能#进入#阅览室查阅珍贵文献。	消防队员穿戴好防护装备后，迅速#进入#火灾现场展开搜救工作。					
进入	jin4 ru4	加入某组织或活动	经过三轮严格的面试和背景调查，她终于成功#进入#了这家世界五百强企业工作。	他从小就梦想#进入#国家队，为此每天坚持训练超过八个小时从不间断。	大学毕业后，她选择#进入#一家非营利组织，致力于偏远山区的教育扶贫事业。	通过层层选拔，这位年轻的科学家#进入#了国家重点实验室的核心研究团队。	他在退役后#进入#了一家体育经纪公司，帮助年轻运动员规划职业发展道路。	经过两年的实习期考核，她正式#进入#了这家律师事务所成为执业律师。	这个选秀节目竞争激烈，只有表现最出色的选手才能#进入#决赛阶段争夺冠军。	他放弃了高薪的私企工作，选择通过公务员考试#进入#政府部门服务社会。	她凭借优异的学术成绩和丰富的科研经历，顺利#进入#了哈佛大学攻读博士学位。			
进入	jin4 ru4	进入某领域或行业	随着人工智能技术的快速发展，越来越多的传统企业开始#进入#数字化转型领域。	这位著名导演在六十岁时决定#进入#纪录片领域，用镜头记录普通人的生活故事。	她在金融行业工作多年后，毅然辞职#进入#教育培训行业，创办了自己的语言学校。	近年来，许多互联网巨头纷纷#进入#新能源汽车领域，试图在这个新兴市场分一杯羹。	他大学学的是计算机专业，毕业后却#进入#了文化创意产业，成为一名独立游戏设计师。	这家百年老字号药企宣布将#进入#生物医药领域，加大对创新药物的研发投入。	退休后的老教授并没有闲下来，而是#进入#了科普写作领域，为青少年撰写科学读物。	随着直播电商的兴起，不少明星艺人也#进入#了带货主播这个新兴行业。	她在传统媒体工作了二十年，如今#进入#自媒体领域，开设了自己的视频账号分享生活。			
应	Ying1	应姓	#应#老师是我们学校最受学生欢迎的语文教师，她的课堂总是充满欢声笑语。	据族谱记载，#应#氏家族在明朝时期从浙江迁徙至此，至今已有五百多年的历史。	#应#先生是这家企业的创始人，他白手起家，用三十年时间把小作坊发展成跨国集团。	我们班新来的转学生姓#应#，这个姓氏在北方地区确实比较少见。	#应#教授在量子物理领域深耕四十余年，发表了上百篇高水平学术论文。	村里的#应#大爷今年八十岁了，身体依然硬朗，每天早起打太极拳锻炼身体。	#应#女士是这次慈善晚宴的主要赞助人，她多年来一直热心公益事业。	据统计，#应#姓在全国姓氏排名中大约位于第一百五十位左右，主要分布在江浙一带。	#应#医生从医三十年，救治过无数疑难杂症患者，在当地享有很高的声誉。			
应	ying1	答应做某事	她再三考虑之后，终于#应#下了这份充满挑战的工作，决定放手一搏。	孩子们央求了半天，爷爷才勉强#应#了带他们去游乐园玩一整天的请求。	他本来不想参加这次聚会，但经不住老同学的热情邀请，最后还是#应#了下来。	经理一开始对这个方案持保留态度，但在详细了解后，#应#了团队的提议。	她#应#了邻居帮忙照看孩子的请求，虽然自己也很忙，但还是抽出时间来帮忙。	父亲沉默了很久，最终还是#应#了儿子想要出国留学的愿望，并表示会全力支持。	老板被员工们的诚意打动，#应#了大家提出的改善工作环境的合理要求。	她本想拒绝这次采访，但考虑到对方的诚恳态度，还是#应#了记者的邀约。	村长#应#了乡亲们修路的请求，承诺年底前一定把通往县城的道路修好。			
应	ying1	表示应当或理应如此	作为学生，我们#应#珍惜在校学习的宝贵时光，努力充实自己的知识储备。	面对突发的公共卫生事件，每个公民都#应#积极配合政府的防控措施。	企业在追求经济效益的同时，也#应#承担相应的社会责任，回馈社会。	作为子女，我们#应#常回家看看年迈的父母，多陪伴他们聊聊天散散步。	科学研究#应#以事实为依据，任何结论都必须经过严格的实验验证才能成立。	在公共场所，每个人都#应#遵守基本的社会公德，不大声喧哗，不乱扔垃圾。	历史的教训告诉我们，和平来之不易，我们#应#倍加珍惜当前的安定生活。	作为医生，他认为自己#应#把患者的健康放在第一位，这是职业道德的基本要求。	面对网络上的各种信息，我们#应#保持理性思考，不轻信谣言，不盲目跟风。			
应	ying1	按道义或常理应当	滴水之恩当涌泉相报，他#应#找机会好好感谢当年帮助过自己的恩人。	既然已经做出了承诺，你就#应#信守诺言，不能出尔反尔让别人失望。	他为公司辛苦工作了二十年，退休时#应#得到一份体面的退休金和应有的尊重。	作为长辈，在晚辈遇到困难时伸出援手，这是#应#尽的责任和义务。	借了别人的钱就#应#按时归还，这是做人最基本的诚信原则。	她照顾生病的婆婆多年，任劳任怨，#应#受到家人和社会的赞扬与尊敬。	见义勇为的英雄#应#得到社会的认可和褒奖，这样才能弘扬正气。	父母含辛茹苦把我们养大成人，我们#应#在他们年老时尽心尽力地赡养照顾。	他在危急时刻挺身而出救了落水儿童，#应#被授予见义勇为的荣誉称号。			
应	ying1	表示必须或必然的情态	按照合同约定，乙方#应#在收到货款后三个工作日内完成发货。	根据公司规定，所有员工#应#在每月五号之前提交上个月的工作总结报告。	法律明确规定，用人单位#应#为员工缴纳社会保险，这是强制性的义务。	按照学校的要求，毕业生#应#在离校前归还所有借阅的图书并办理退宿手续。	依据相关法规，食品生产企业#应#在产品包装上清楚标注生产日期和保质期。	根据医嘱，患者#应#每天按时服药三次，每次饭后半小时服用效果最佳。	按照国际惯例，外交人员#应#享有一定的豁免权，东道国不得随意拘留或审讯。	依照程序规定，申请人#应#在提交材料后十五个工作日内等待审批结果。	根据安全生产条例，高空作业人员#应#佩戴安全帽和安全带，严禁违规操作。			
