word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
正子	zheng4 zi3	正电子	在粒子物理学实验中，科学家们通过高能对撞机成功观测到了#正子#与电子湮灭时释放出的伽马射线。	医学影像技术中的正电子发射断层扫描利用#正子#衰变原理，能够精确检测人体内肿瘤细胞的代谢活动。	根据狄拉克的理论预测，#正子#作为电子的反粒子，具有相同的质量但携带正电荷。	研究人员在宇宙射线中发现了大量#正子#，这一发现为暗物质研究提供了重要线索。	核医学科的医生向患者解释说，注射的示踪剂会释放#正子#，从而帮助诊断早期癌症病变。	在量子电动力学的框架下，#正子#与电子的相互作用可以用费曼图来精确描述和计算。
正子	zheng4 zi3	正电子	物理学家安德森在一九三二年首次通过云室实验证实了#正子#的存在，验证了狄拉克的预言。	现代医院的PET-CT设备利用#正子#湮灭产生的光子对进行成像，大大提高了肿瘤诊断的准确率。	在反物质研究领域，科学家们正在尝试将#正子#与反质子结合，以制造出稳定的反氢原子。	高能物理实验表明，当#正子#与电子相遇时，两者会发生湮灭并转化为纯能量形式的光子。	天体物理学家推测，银河系中心区域可能存在大量#正子#，这与那里的高能天体活动密切相关。	核物理教科书详细介绍了#正子#的发现历程，以及它在粒子物理标准模型中的重要地位。
倾	qing1	使物体翻倒或翻转	狂风呼啸而过，将路边停放的几辆自行车全部#倾#倒在地，车筐里的东西散落一地。	搬运工人不小心失手，将整箱货物#倾#翻，里面的瓷器碎了大半，损失惨重。	地震发生时剧烈的晃动将书架#倾#倒，数百本书籍散落满地，场面一片狼藉。	醉酒的客人站立不稳，一个踉跄将餐桌#倾#翻，杯盘碗碟摔得粉碎。	台风过境后，海边的渔船大多被巨浪#倾#覆，渔民们望着满目疮痍的港口欲哭无泪。	孩子们在院子里追逐打闹，不小心将晾衣架#倾#倒，刚洗好的衣服全掉进了泥水里。
倾	qing1	塌落或崩溃	连日暴雨导致山体滑坡，村口那座有着百年历史的老宅轰然#倾#塌，化为一片废墟。	年久失修的危楼在一个深夜突然#倾#圮，所幸居民早已疏散，没有造成人员伤亡。	战争的炮火无情地摧毁了这座古城，无数历史建筑在轰炸中#倾#颓，文明的瑰宝毁于一旦。	那座建于明代的古塔因地基下沉而逐渐#倾#颓，文物部门正在紧急制定抢救修复方案。	经济危机如同多米诺骨牌，一家银行的破产引发连锁反应，整个金融体系几近#倾#覆。	帝国的根基早已腐朽，一场农民起义便使这个延续三百年的王朝轰然#倾#覆。
倾	qing1	倾斜或靠向一侧	比萨斜塔以其独特的#倾#斜姿态闻名于世，每年吸引数百万游客前来观赏这一建筑奇迹。	老人坐在藤椅上，身体微微向后#倾#靠，眯着眼睛享受午后温暖的阳光。	这棵老槐树经历了多次台风，树干已经明显向东#倾#斜，但依然顽强地生长着。	她在公交车上站不稳，身体不由自主地向旁边的乘客#倾#靠，连忙道歉。	由于地基不均匀沉降，这栋居民楼已经#倾#斜了将近五度，被鉴定为危房需要加固。	摄影师调整三脚架的角度，让相机略微#倾#斜，以获得更具艺术感的构图效果。
倾	qing1	偏向某种方向或态度	在这场激烈的辩论中，大多数观众的立场明显#倾#向支持环保政策的一方。	他的政治观点一直#倾#向保守派，对任何激进的社会改革都持谨慎态度。	调查数据显示，年轻消费者的购物偏好正在#倾#向线上渠道，实体店面临巨大挑战。	这位法官在审理案件时从不#倾#向任何一方，始终坚持公正客观的原则。	舆论的风向似乎正在#倾#向反对派，执政党的支持率在最近几周持续下滑。	她在选择职业道路时#倾#向于稳定的公务员工作，而不是风险较高的创业。
倾	qing1	使倾向或偏向一边	船长命令水手们将压舱物移到右舷，以#倾#正因风浪而失衡的船身。	工程师通过调整配重，成功将#倾#斜的塔吊恢复到安全的垂直状态。	他用力将身体向左#倾#侧，试图够到掉落在沙发缝隙里的手机。	舞蹈演员优雅地将上身向后#倾#仰，完成了一个高难度的柔韧性动作。	司机猛打方向盘，整辆车剧烈地向一侧#倾#斜，险些翻入路边的沟渠。	她轻轻将花瓶#倾#斜，让里面残留的水慢慢流入水槽中。
倾	qing1	倒出液体或倾注	服务员熟练地将茶壶#倾#斜，一股清香的龙井茶缓缓注入客人面前的瓷杯。	她将锅中的热汤小心翼翼地#倾#入碗中，生怕烫伤自己或溅出来。	酿酒师傅将陈年老酒从橡木桶中#倾#出，浓郁的酒香顿时弥漫了整个酒窖。	暴雨如注，雨水从屋檐#倾#泻而下，形成一道道银白色的水帘。	他将水壶高高举起，让清水从壶嘴#倾#泻而出，冲洗着沾满泥土的蔬菜。	调酒师将各种基酒依次#倾#入调酒杯，然后用力摇晃，调制出一杯色彩斑斓的鸡尾酒。
正主	zheng4 zhu3	主要人物	记者们在发布会现场等了两个小时，终于盼来了今天的#正主#——那位神秘的亿万富翁。	配角们已经轮番登场表演完毕，观众们翘首以盼，等待着#正主#的压轴出场。	网友们在评论区热烈讨论了半天，结果#正主#本人亲自下场回复，瞬间引爆了整个话题。	这场商业谈判的#正主#迟迟不露面，派来的都是助理和律师，让对方颇感不满。	婚礼现场宾客云集，但作为#正主#的新郎新娘却因堵车而姗姗来迟，急坏了双方父母。	舆论风波持续发酵多日，作为事件#正主#的明星终于打破沉默，发表了公开声明。
正主	zheng4 zhu3	合法的所有者	这幅流失海外多年的古画终于物归原主，博物馆作为#正主#举行了隆重的接收仪式。	小偷被抓获后，警方通过多方查证，终于找到了这批珠宝的#正主#并予以归还。	这套房产的#正主#早已移居国外，目前居住在里面的是他的远房亲戚。	拍卖行要求竞拍者提供完整的产权证明，以确认其确实是这件文物的#正主#。	邻居家的狗跑丢了，好心人捡到后在网上发布寻主启事，希望能找到#正主#。	这辆被盗车辆在二手市场几经转手，警方费了很大周折才查明#正主#的真实身份。
