word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
考核	kao3 he2	对工作或任务进行抽查和核实	上级部门派出专项小组对各地扶贫项目的资金使用情况进行#考核#，确保每一笔款项都用在了刀刃上。	为了保证工程质量，监理单位每周都会对施工现场进行#考核#，发现问题立即要求整改。	税务机关对该企业近三年的账目进行了严格#考核#，核实其申报数据是否与实际经营情况相符。	审计组深入基层，对各村集体经济的收支明细逐一#考核#，不放过任何一个可疑的数字。	食品安全监管部门对辖区内的餐饮企业进行突击#考核#，重点检查原材料采购记录和卫生许可证是否齐全。	学校教务处组织督导员随机进入课堂#考核#教师的授课情况，以此促进教学质量的提升。	消防部门对商场的安全通道和灭火设备进行了全面#考核#，要求限期整改存在的隐患。				
考核	kao3 he2	对表现或能力作出综合评价	公司年终#考核#采用360度评估法，综合上级、同事和下属的意见来评定每位员工的工作表现。	这次干部选拔#考核#不仅看业绩数据，还要考察其领导能力、团队协作精神和职业道德。	医院对住院医师的#考核#涵盖临床技能、医患沟通、科研能力等多个维度，力求全面客观。	教练组对运动员进行了为期一个月的综合#考核#，从体能、技术、心理素质等方面评估其参赛资格。	研究生导师每学期都会对学生的学术进展进行#考核#，评估其是否具备继续深造的潜力。	人力资源部设计了一套科学的#考核#体系，从工作态度、专业能力、创新意识三个层面评价员工。	艺术院校的招生#考核#非常严格，不仅要看专业技巧，还要评估考生的艺术感悟力和创造潜质。				
考核	kao3 he2	对已有结果进行复查以确认或纠正	质检部门对上批次产品的检测报告进行#考核#，发现部分数据存在误差，需要重新检测。	论文答辩委员会对学生的研究成果进行#考核#，针对实验数据的可靠性提出了若干质疑。	财务总监要求对上季度的预算执行情况进行#考核#，核对各项支出是否与计划相符。	编辑部对已排版的稿件进行最后一轮#考核#，确保所有引用数据和参考文献准确无误。	法院对原审判决中的证据采信问题进行#考核#，以确定是否存在事实认定错误。	项目验收组对工程竣工报告进行#考核#，逐项核实各分项工程是否达到设计标准。	药监局对该批次疫苗的临床试验数据进行#考核#，复核其安全性和有效性是否符合审批要求。				
考核	kao3 he2	对人员或工作的正式评定活动	单位每年组织一次正式的绩效#考核#，结果将直接影响员工的晋升和薪酬调整。	公务员的年度#考核#分为优秀、称职、基本称职和不称职四个等次，由考核委员会集体评定。	该企业建立了完善的#考核#制度，每季度召开专门会议对各部门的工作进行正式评定。	教师职称评审前必须通过教学能力#考核#，这是一项由教育主管部门组织的正式评定程序。	医院对护理人员实行分级#考核#制度，每年进行一次正式评定，作为岗位聘任的重要依据。	党组织对预备党员进行转正#考核#，由支部大会讨论并作出正式决议。	驾校学员必须通过交管部门组织的正式#考核#，才能取得机动车驾驶证。				
考核	kao3 he2	对过去工作或情况的回顾性检查	年终总结会上，部门负责人对全年工作进行了系统#考核#，回顾了各项任务的完成情况。	项目结束后，团队召开复盘会议对整个执行过程进行#考核#，总结经验教训以便改进。	学校对上学期的教学工作进行全面#考核#，回顾分析各学科的教学效果和学生成绩变化。	公司董事会对过去三年的战略执行情况进行#考核#，评估各项决策的实际效果。	政府部门对"十三五"期间的民生工程进行#考核#，回顾各项惠民政策的落实情况。	医疗质量管理委员会对上半年的医疗事故进行#考核#，分析原因并提出改进措施。	研究所对已结题项目进行#考核#，回顾研究过程中的得失，为后续课题提供参考。				
考核	kao3 he2	衡量绩效或价值的评估	投资机构对创业项目进行严格#考核#，从市场前景、团队实力、盈利模式等方面评估其投资价值。	银行在发放贷款前会对企业的信用状况和还款能力进行#考核#，以评估贷款风险。	人才引进计划对申请者的学术成果进行量化#考核#，根据论文影响因子和引用次数评估其学术价值。	保险公司对理赔案件进行#考核#，评估损失程度以确定合理的赔付金额。	基金会对受资助项目的社会效益进行#考核#，衡量其是否达到了预期的公益目标。	电商平台对商家的服务质量进行#考核#，根据用户评价和投诉率评估其经营绩效。	科研管理部门对实验室的产出效率进行#考核#，评估其科研投入与成果产出的比值。				
百	Bai3	百氏	#百#里奚是春秋时期秦国的著名政治家，辅佐秦穆公成就霸业，被后人尊为贤相。	我们班新来的转学生姓#百#，据说他们家族在当地是有名的书香门第。	#百#晓生在武侠小说中是个神秘人物，他编写的兵器谱让江湖中人趋之若鹜。	族谱记载，#百#氏先祖在明朝时期从山西迁徙至此，至今已传承十八代。	这位#百#姓老中医在当地行医五十余年，医术精湛，深受患者信赖。	历史上#百#家姓氏虽然不算大姓，但也出过不少名人，如战国时期的#百#里奚。	村里的#百#大爷是远近闻名的木匠，他做的家具结实耐用，很多人慕名前来定制。				
百	bai3	一百	这座古塔建于#百#年之前，历经风雨沧桑，至今仍巍然屹立在山顶之上。	马拉松比赛的最后#百#米冲刺阶段，选手们都拼尽全力向终点线奔去。	老人今年刚过#百#岁大寿，四世同堂，儿孙满堂，是村里有名的长寿之星。	这本古籍距今已有三#百#多年历史，纸张虽已泛黄，但字迹依然清晰可辨。	工厂的生产线每分钟可以生产#百#件产品，效率比传统工艺提高了十倍。	学校图书馆藏书超过五十万册，其中古籍善本就有#百#余种，极为珍贵。	他在股市投资了#百#万元，经过三年的耐心持有，资产翻了将近两番。				
百	bai3	众多的	这部百科全书汇集了#百#家之言，涵盖了人文社科各个领域的知识精华。	春秋战国时期，诸子#百#家争鸣，各种思想流派竞相绽放，形成了中国思想史上的黄金时代。	这位老艺术家博采#百#家之长，融会贯通后形成了自己独特的艺术风格。	中医讲究辨证施治，需要熟读#百#家医书，才能在临床实践中灵活运用。	这座城市是#百#族聚居之地，各民族和睦相处，共同创造了丰富多彩的地域文化。	学术研究要有兼容并包的胸怀，广纳#百#川，才能不断推陈出新。	这场学术论坛邀请了#百#位专家学者，大家各抒己见，讨论气氛十分热烈。				
百	bai3	各种各样的	超市里#百#货齐全，从日用品到生鲜食品应有尽有，极大地方便了周边居民的生活。	这家老字号商店经营#百#货已有八十年历史，商品种类繁多，质量有保证。	人生在世难免遇到#百#般困难，但只要保持乐观心态，总能找到解决办法。	她对这份工作#百#般挑剔，既嫌工资低又嫌离家远，始终找不到满意的。	这道菜融合了#百#味调料，酸甜苦辣咸五味俱全，是本店的招牌特色。	母亲对远行的孩子#百#般叮嘱，从穿衣吃饭到人身安全，事无巨细都要交代一遍。	这位收藏家的藏品包罗#百#类，从古玩字画到民间工艺品，琳琅满目令人目不暇接。				
