word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
考	kao3	对理论或方法进行试验	这项新药物在正式上市之前，必须经过严格的临床#考#验，以确保其安全性和有效性。	工程师们决定在实验室环境中#考#验这套新系统的稳定性，模拟各种极端条件下的运行状况。	这次野外生存训练是对队员们体能和意志力的全面#考#验，只有通过的人才能进入下一轮选拔。	科学家们设计了一系列实验来#考#验这个理论模型在不同参数下的预测准确度。	新材料的耐高温性能需要在专业设备中进行反复#考#验，才能确定其是否适合航空航天领域的应用。	这套算法已经在多个数据集上进行了充分#考#验，结果表明其识别准确率远超传统方法。	市场的剧烈波动是对投资策略最好的#考#验，只有经得起考验的方法才值得长期坚持。						
考	kao3	参加并应付考试程序	明天就要#考#数学了，小明今晚决定熬夜复习，把所有公式和定理再过一遍。	她从小就是学霸，每次#考#试都能轻松拿到年级前三名，让同学们羡慕不已。	这学期期末要#考#六门课程，学生们都感到压力山大，图书馆里座无虚席。	他虽然平时不怎么用功，但每次#考#前临时抱佛脚居然也能勉强及格。	老师宣布下周一#考#英语听力，同学们纷纷拿出耳机开始练习真题。	为了准备这次职业资格#考#试，她辞掉了工作，全身心投入到备考中。	高三学生每个月都要#考#好几次模拟考试，以便及时发现知识漏洞并加以弥补。						
考	kao3	核对事实或数据的准确性	编辑在发稿前仔细#考#证了文章中引用的每一个数据来源，确保报道的准确性。	历史学家花费数年时间#考#证这份古籍的真伪，最终确认它是明代的珍贵文献。	审计人员逐项#考#核账目明细，发现了多处数据不符的问题需要进一步调查。	记者在撰写调查报道时，必须对每一条信息进行严格#考#证，不能仅凭单一来源就下结论。	这篇论文的参考文献需要逐一#考#核，以确保引用的准确性和学术规范性。	档案管理员正在#考#对这批新入库文件的编号，确保与登记册上的记录完全一致。	财务部门每季度都会#考#核各项支出是否与预算相符，及时发现并纠正偏差。						
考	kao3	查证真实性以确认无误	警方正在#考#证嫌疑人提供的不在场证明，调取了当天多处监控录像进行比对。	学术委员会对这篇论文的原创性进行了严格#考#证，最终认定不存在抄袭行为。	博物馆专家通过碳十四测定法#考#证了这件青铜器的年代，确认其为西周时期的文物。	律师团队花了三个月时间#考#证合同中每一条款的法律效力，确保客户的权益不受侵害。	鉴定师仔细#考#证这幅画作的笔触和颜料成分，最终确认它确实出自名家之手。	调查组通过走访当事人和查阅档案，#考#证了举报信中所述情况的真实性。	出版社在再版这部经典著作前，邀请专家#考#证了书中所有历史事件的准确性。						
考	kao3	对人或事作出审查评判	公司每年年底都会对员工进行绩效#考#核，作为晋升和奖金发放的重要依据。	组织部门对拟提拔干部进行了全面#考#察，包括工作能力、群众基础和廉洁自律等方面。	面试官从专业知识、沟通能力和团队协作等多个维度#考#察应聘者的综合素质。	这次实习期的表现将作为转正#考#核的重要参考，希望大家认真对待每一项工作。	导师对研究生的#考#核不仅看论文发表数量，更注重研究的创新性和学术价值。	监管部门定期对金融机构进行合规#考#核，确保其经营活动符合法律法规要求。	学校对教师的年度#考#评包括教学质量、科研成果和学生评价等多项指标。						
考	kao3	参加入学或选拔考试	他从小就立志要#考#清华大学，为此付出了十二年的不懈努力。	今年有超过一千万考生参加高#考#，竞争之激烈可想而知。	她决定辞职备#考#研究生，希望通过深造来提升自己的职业竞争力。	村里出了第一个#考#上重点大学的孩子，全村人都为他感到骄傲。	为了#考#进这所顶尖的艺术学院，她从五岁就开始学习钢琴和舞蹈。	公务员#考#试的报名人数逐年攀升，热门岗位的录取比例甚至达到了千分之一。	他连续三年#考#博士都没有成功，但依然没有放弃继续深造的梦想。						
考	kao3	已故的父亲称谓	墓碑上刻着"先#考#王公讳德明之墓"，是子女们对已故父亲的深切缅怀。	祭文开头写道："维公元某年某月，不孝子某某谨以清酌庶馐之奠，致祭于先#考#之灵前。"	按照传统礼制，丧事中对已故父亲的称呼应为"先#考#"，对已故母亲则称"先妣"。	他在回忆录中写道："先#考#生前最大的心愿就是看到国家统一，可惜未能如愿。"	族谱中记载："先#考#讳某某，字某某，生于某年，卒于某年，享年七十有三。"	清明节那天，他跪在先#考#墓前，泪流满面地诉说着这些年的经历和思念。	碑文上"先#考#"二字苍劲有力，是请当地最有名的书法家题写的。						
好起来	hao3 qi3 lai5	病情或状况好转	经过一个月的住院治疗，奶奶的病情终于开始#好起来#了，医生说再观察一周就可以出院。	他的抑郁症在坚持服药和心理咨询后逐渐#好起来#，脸上也重新有了笑容。	手术后的恢复期很关键，只要按照医嘱好好休养，伤口很快就会#好起来#的。	孩子发烧三天后终于#好起来#了，体温恢复正常，食欲也比之前好了很多。	虽然这次车祸伤得很重，但医生说只要积极配合治疗，他的腿一定能#好起来#。	她的慢性胃病在调整饮食习惯和坚持中医调理后，已经明显#好起来#了。	老李中风后一度生活不能自理，经过半年的康复训练，现在已经慢慢#好起来#了。						
好起来	hao3 qi3 lai5	情况逐渐改善	随着一系列扶持政策的落地，小微企业的经营状况正在逐步#好起来#。	经过团队的共同努力，项目进度终于#好起来#了，有望在截止日期前完成。	两国关系在经历了一段低谷期后，近年来开始慢慢#好起来#，双边贸易额稳步增长。	公司的财务状况在新管理层接手后逐渐#好起来#，去年首次实现了盈利。	这个曾经脏乱差的老旧小区，经过综合整治后环境已经明显#好起来#了。	他和父亲的关系在那次长谈之后开始#好起来#，现在父子俩经常一起钓鱼聊天。	村里的教育条件这几年#好起来#了，不仅盖了新学校，还来了好几位年轻的支教老师。						
好起来	hao3 qi3 lai5	恢复健康	医生说只要坚持锻炼和合理饮食，他的身体一定会慢慢#好起来#的。	她大病初愈，虽然还有些虚弱，但精神状态已经明显#好起来#了。	经过三个疗程的化疗，他的各项指标都在往好的方向发展，身体正在逐渐#好起来#。	孩子们每天都来病房陪伴，老人的心情好了，身体也跟着#好起来#了。	出院后她严格按照医嘱调养，半年后身体就完全#好起来#了，又能像从前一样工作了。	他在疗养院住了三个月，在医护人员的精心照料下，健康状况已经大大#好起来#。	虽然这场病来势汹汹，但年轻人恢复能力强，相信他很快就能#好起来#重返工作岗位。						
