word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
协作	xie2 zuo4	各方面相互配合协调	这次跨国项目的成功离不开各部门之间的紧密#协作#，从研发到市场推广每个环节都配合得天衣无缝。	在抗击疫情的关键时刻，医疗机构、政府部门和社区志愿者展开了前所未有的#协作#，共同筑起了一道坚固的防线。							
挣	zheng4	奋力挣脱束缚脱身	那只被渔网缠住的海豚拼命#挣#扎着，试图摆脱束缚回到大海的怀抱。	小偷被警察按住后还在不停地#挣#，但最终还是被牢牢制服戴上了手铐。	她从噩梦中惊醒，发现自己被厚重的被子裹得紧紧的，费了好大劲才#挣#脱出来。	受伤的小鸟在猫爪下拼命#挣#扎，翅膀扑腾个不停，最后竟奇迹般地逃脱了。	孩子不愿意打针，在护士怀里使劲#挣#，哭得撕心裂肺的。	被困在废墟下的幸存者用尽全身力气#挣#扎着，终于在救援人员到来前移开了压在身上的石块。	那匹受惊的马在缰绳的束缚下剧烈#挣#动，马夫费了九牛二虎之力才把它安抚下来。			
挣	zheng4	努力争取获得所需或目标	他从小家境贫寒，凭着自己的努力#挣#得了进入名牌大学的机会，改变了整个家族的命运。	运动员们在赛场上奋力拼搏，为国家#挣#得了一枚又一枚宝贵的金牌。	她在职场上摸爬滚打多年，终于#挣#得了同事们的尊重和上司的认可。	这位年轻的律师通过一个个棘手的案件，逐渐为自己#挣#得了业内的声誉。	他用十年的坚持和付出，为自己#挣#得了一个在学术界立足的位置。	作为家中的长子，他从小就懂得要为弟弟妹妹#挣#一个更好的未来。	那个倔强的女孩发誓要靠自己的双手#挣#出一片天地，不再依赖任何人。			
挣	zheng4	通过劳动或经营赚钱	他每天起早贪黑地送外卖，一个月下来也能#挣#个七八千块钱补贴家用。	大学生利用暑假时间去工厂打工，虽然辛苦但也#挣#了不少学费。	她在网上开了家小店卖手工饰品，没想到生意越做越好，比上班#挣#得还多。	老王退休后闲不住，在小区门口摆了个修鞋摊，每天也能#挣#个百八十块的零花钱。	这些农民工背井离乡来到城市，就是为了多#挣#点钱让孩子能上个好学校。	她白天在公司上班，晚上还兼职做翻译，两份工作加起来每月能#挣#将近两万。	疫情期间很多人失业在家，他却靠直播带货#挣#得盆满钵满。			
短信	duan3 xin4	手机发送的简短文字信息	妈妈不太会用智能手机，但每逢节日都会认真地给我发一条祝福#短信#，字里行间满是牵挂。	他收到银行发来的#短信#提醒，才发现信用卡已经逾期三天没有还款了。	深夜收到前女友发来的#短信#，他盯着屏幕看了很久，最终还是没有回复。	公司规定重要通知必须通过#短信#和邮件双重发送，以确保每位员工都能及时收到。	她翻看着手机里保存的旧#短信#，那些曾经甜蜜的话语如今读来却满是苦涩。	诈骗分子冒充公检法机关发送虚假#短信#，诱骗受害者点击链接泄露个人信息。	考试成绩出来后，学校会第一时间通过#短信#通知家长，方便他们及时了解孩子的学习情况。			
短信	duan3 xin4	通过短信息服务发送的短消息	运营商推出了新的#短信#套餐，每月只需十元就能发送五百条国内短信。	由于网络信号不好，微信消息发不出去，他只好改用传统的#短信#联系对方。	在智能手机普及之前，人们主要通过#短信#和电话进行日常沟通交流。	这款老年手机的#短信#功能设计得非常简洁，字体大按键也大，很适合视力不好的老人使用。	系统检测到异常登录后会自动发送验证码#短信#到用户绑定的手机号上。	他的手机#短信#收件箱里堆满了各种广告和促销信息，真正有用的消息反而被淹没了。	跨国#短信#的资费比较贵，很多人出国后都选择用网络通讯软件代替。			
走心	zou3 xin1	尽心照料或关怀他人	护士长对待每一位病人都非常#走心#，不仅关心他们的病情，还时常开导他们的情绪。	这位保姆照顾老人特别#走心#，从饮食起居到精神陪伴都安排得妥妥当当。	她是个#走心#的班主任，对每个学生的家庭情况和性格特点都了如指掌。	邻居王阿姨帮忙照看孩子非常#走心#，比亲奶奶还要细致周到。	他虽然话不多，但对朋友特别#走心#，谁有困难他总是第一个伸出援手。	这家养老院的护工们都很#走心#，把每位老人都当作自己的亲人来照顾。	妈妈对孩子的教育很#走心#，每天都会抽出时间陪他读书、做游戏。			
走心	zou3 xin1	留心注意用心思考	做设计这行必须#走心#，每一个细节都要反复推敲才能出精品。	他做事向来#走心#，交到他手上的工作从来不用别人操心。	这次考试失利就是因为太粗心大意，下次一定要#走心#一点。	老师傅教导徒弟说，干我们这行手艺活，最重要的就是#走心#，马虎不得。	她写文章特别#走心#，每一个用词都要斟酌再三才肯落笔。	这份策划案明显不够#走心#，很多地方都是敷衍了事，必须重新修改。	他对待工作一向#走心#，所以虽然入职时间不长，却已经成为部门的骨干。			
走心	zou3 xin1	内心被某事触动或感动	看完这部讲述父爱的电影，他忍不住红了眼眶，实在是太#走心#了。	她在朋友圈发的那段文字特别#走心#，引起了很多人的共鸣和转发。	这首歌的歌词写得太#走心#了，听着听着眼泪就不自觉地流了下来。	毕业典礼上老师的那番话让在场的学生都很#走心#，不少人当场就哭了。	他在婚礼上念的那封情书太#走心#了，把新娘和所有宾客都感动得稀里哗啦。	这个公益广告拍得很#走心#，看完之后让人久久不能平静。	奶奶讲述的那些往事特别#走心#，让我对那个年代有了更深的理解和感触。			
走心	zou3 xin1	令人感伤或深情的	他写的这首诗意境深远，字字句句都透着#走心#的忧伤，读来令人动容。	这部小说的结局太#走心#了，女主角最终没能等到爱人归来，让读者唏嘘不已。	她唱的这首老歌特别#走心#，那种淡淡的哀愁仿佛能穿透人的心灵。	导演用#走心#的镜头语言讲述了一个关于离别与思念的故事，催人泪下。	这幅画作充满了#走心#的情感，画家把对故乡的眷恋都倾注在了每一笔色彩之中。	老人回忆起年轻时的往事，语气中带着#走心#的感伤，让听者也不禁黯然神伤。	这封家书写得情真意切，#走心#的文字背后是游子对故土深深的眷恋。			
