word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
逼	bi1	催促或强烈要求	母亲天天#逼#他找对象，说再不结婚就要变成老光棍了。	房东#逼#着要房租，可他这个月的工资还没发下来。	老师#逼#学生交作业，不交就不让参加期末考试。	妻子#逼#他戒烟，否则就搬回娘家住。	出版社#逼#作家按时交稿，合同上写得清清楚楚。	孩子#逼#着父母买最新款的手机，不买就又哭又闹。	客户#逼#着要货，可工厂的产能实在跟不上。	导师#逼#研究生发论文，否则就不让毕业。			
逼	bi1	通过威胁勒索财物或好处	绑匪打电话#逼#家属交赎金，否则就撕票。	黑帮分子#逼#商户每月上交保护费，不从就打砸店铺。	诈骗犯冒充警察#逼#老人汇款，声称不汇就要被逮捕。	他们用偷拍的照片#逼#受害者交钱，否则就公开发布。	犯罪团伙#逼#欠债人签下高利贷合同，利滚利越欠越多。	不法分子#逼#企业主交出商业机密，威胁要曝光其违规行为。	他们抓住把柄#逼#官员行贿，否则就向纪委举报。	网络黑客入侵系统后#逼#公司支付比特币，否则就公开客户数据。			
逼	bi1	向某处推进并逼近	敌军#逼#向城门，守军严阵以待准备迎战。	洪水#逼#向村庄，村民们紧急转移到高处避险。	大火借着风势#逼#向居民区，消防员全力阻截火势蔓延。	我军分三路#逼#向敌人的指挥部，形成合围之势。	台风#逼#向沿海地区，气象部门发布了红色预警。	抗议人群#逼#向政府大楼，警方设置了多道防线。	沙漠#逼#向绿洲，当地居民不得不开展大规模的植树造林运动。	猎人悄悄#逼#向猎物藏身的灌木丛，准备一举捕获。			
逼	bi1	紧压到接近的位置	他把脸#逼#近屏幕，仔细辨认那行模糊的小字。	审讯员把灯光#逼#近嫌疑人的脸，厉声追问案件细节。	她把眼睛#逼#近显微镜，观察载玻片上的细胞结构。	摄影师把镜头#逼#近花蕊，捕捉蜜蜂采蜜的精彩瞬间。	他把耳朵#逼#近门缝，想听清里面的人在说什么。	医生把听诊器#逼#近病人胸口，仔细听心脏跳动的声音。	侦探把放大镜#逼#近指纹，试图找出破案的关键线索。	她把手电筒#逼#近洞口，想看清里面究竟藏着什么。			
逼	bi1	逐步接近并包围目标	警方从四面八方#逼#向犯罪嫌疑人藏身的废弃工厂。	猎豹悄无声息地#逼#向羚羊群，寻找最佳的出击时机。	包围圈越收越紧，特警队员正在#逼#向劫匪所在的房间。	敌军被我方部队层层#逼#住，已经无路可退。	记者们#逼#向刚下飞机的明星，争相提问拍照。	债主们#逼#向破产商人的住所，要求他给个说法。	调查人员掌握的证据越来越多，正在一步步#逼#向幕后黑手。	狼群从三个方向#逼#向落单的野牛，准备发起致命攻击。			
逼	bi1	女性外阴的委婉说法	他嘴里骂骂咧咧，满口脏话，动不动就说什么傻#逼#之类的粗俗词语。	网络上到处都是喷子，张口闭口就是牛#逼#、傻#逼#，素质低得令人发指。	那个醉汉在街上大喊大叫，嘴里不停地骂着傻#逼#，路人纷纷绕道而行。	他一生气就爆粗口，什么傻#逼#、牛#逼#全往外蹦，完全不顾场合。	评论区里有人留言说这个产品牛#逼#，也有人骂傻#逼#，两极分化严重。	他喝多了就开始胡言乱语，满嘴的傻#逼#牛#逼#，朋友们赶紧把他架走了。	那个路怒症司机摇下车窗破口大骂，傻#逼#二字喊得整条街都听见了。	直播间里弹幕乱飞，有人刷牛#逼#，有人刷傻#逼#，主播不得不开启屏蔽功能。			
入	ru4	进入某地或某场所	游客们排着长队等待#入#园，热门景点的门票早已售罄。	他深吸一口气，鼓起勇气推门#入#室，准备面对即将到来的面试。	夜幕降临，士兵们悄悄#入#城，执行秘密侦察任务。	她轻手轻脚地#入#房，生怕吵醒已经熟睡的孩子。	贵宾从专用通道#入#场，避开了拥挤的人群。	考生凭准考证#入#场，迟到十五分钟以上将被取消考试资格。	潜水员背好氧气瓶，缓缓#入#水，向海底深处游去。	新娘挽着父亲的手臂缓缓#入#场，全场响起热烈的掌声。			
入	ru4	加入组织或成为成员	他大学毕业后就递交了申请，希望能#入#党成为一名光荣的共产党员。	经过层层选拔，她终于如愿以偿#入#选了国家队。	新员工#入#职第一天就要参加培训，了解公司的规章制度。	他十八岁那年#入#伍，在部队一待就是二十年。	这位年轻球员刚#入#队就展现出惊人的天赋，教练对他寄予厚望。	她通过严格的考核#入#会，成为这个百年老社团的正式成员。	孩子到了年龄就要#入#学，接受九年义务教育。	他#入#籍已经十年了，但骨子里还是保留着故乡的文化传统。			
入	ru4	符合或适应某种规范或潮流	这套服装设计新颖，剪裁#入#时，深受年轻消费者的喜爱。	她的穿着打扮总是很#入#时，走在时尚潮流的前沿。	这家餐厅的装修风格非常#入#时，吸引了不少网红前来打卡。	他的言谈举止#入#时得体，一看就是受过良好教育的人。	这款手机的外观设计#入#时，功能也很强大，上市后销量火爆。	她的发型很#入#时，是今年最流行的款式。	这位设计师的作品既#入#时又不失传统韵味，在业界独树一帜。	年轻人的消费观念越来越#入#时，更注重品质和个性化。			
入	ru4	表示包装内含一定数量的物品	这盒日本进口的巧克力标注着十二#入#，每一颗都是独立包装的。	超市货架上摆着六#入#装的鸡蛋，比散装的稍微贵一点。	这款零食是二十#入#的大包装，很适合全家人一起分享。	她买了一盒八#入#的马卡龙，准备送给闺蜜当生日礼物。	这种日式点心是十#入#装的，包装精美，很适合送礼。	便利店里卖的饭团是三#入#一组，正好够一顿午餐的量。	这盒寿司标注着十六#入#，里面有各种不同口味的组合。	他从日本带回来一盒二十四#入#的抹茶饼干，同事们很快就分完了。			
