word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
贵	gui4	昂贵的	这家商场里的进口化妆品价格实在太#贵#了，普通工薪阶层根本消费不起。	虽然这款手机的配置很高，但售价太#贵#，很多消费者望而却步。	北京市中心的房价越来越#贵#，年轻人想要在这里安家立业变得越来越困难。	她看中了一条丝绸围巾，但一看标价太#贵#，只好恋恋不舍地放下了。	这家餐厅的菜品虽然#贵#，但食材新鲜、口味独特，依然吸引了大批食客。	现在的教育成本越来越#贵#，从幼儿园到大学，家长们的经济压力非常大。	这瓶红酒的价格比普通酒#贵#了好几倍，但品质确实与众不同。			
贵	gui4	珍贵的	时间是最#贵#的资源，一旦失去就再也无法挽回，我们应该珍惜每一分每一秒。	这份友谊对我来说弥足珍#贵#，是我人生中最宝贵的财富之一。	老师常说，知识是最#贵#的财富，任何人都无法从你身上夺走。	这些老照片记录了爷爷奶奶年轻时的故事，对我们全家来说非常珍#贵#。	在战争年代，粮食比黄金还#贵#，人们为了一口吃的不惜冒着生命危险。	这本古籍是图书馆的镇馆之宝，其历史价值极为珍#贵#，平时不对外展出。	母亲留给我的这枚戒指虽然不值钱，但在我心中却是最#贵#重的遗物。			
贵	gui4	高贵或地位显赫	她虽然出身#贵#族，但为人谦和，从不摆架子，深受周围人的喜爱。	在古代社会，#贵#贱分明，平民百姓很难有机会改变自己的命运。	这位公主举止优雅、气质高#贵#，一看就是受过良好教育的大家闺秀。	他凭借自己的努力从一个普通农民成长为朝廷重臣，实现了由贱入#贵#的人生逆转。	皇室成员的婚礼极尽奢华，彰显了#贵#族的尊贵地位和显赫身份。	在封建时代，士农工商等级分明，#贵#族与平民之间有着不可逾越的鸿沟。	她的血统高#贵#，祖上曾是开国功臣，家族世代享有荣华富贵。			
贵	gui4	表示尊敬的'你'的用法	请问#贵#公司的主营业务是什么？我们希望能够寻求合作机会。	不知#贵#姓？我是这次会议的负责人，很高兴认识您。	感谢#贵#方在百忙之中抽出时间参加本次洽谈会，希望我们能够达成共识。	请问#贵#校今年的招生计划是怎样的？我想为孩子咨询一下入学事宜。	#贵#国的传统文化源远流长，我们非常期待能够进行更深入的文化交流。	承蒙#贵#单位的大力支持，我们的项目才能顺利推进，在此表示衷心感谢。	请问#贵#庚？看您精神矍铄，完全看不出实际年龄。			
扩展	kuo4 zhan3	延伸或延长	这条高速公路将向西#扩展#五十公里，届时将连接更多偏远山区。	城市的地铁线路不断向郊区#扩展#，大大方便了市民的日常出行。					
扩展	kuo4 zhan3	在范围或功能上扩大	公司计划在未来三年内将业务#扩展#到东南亚市场，以寻求新的增长点。	这款软件通过安装插件可以#扩展#更多实用功能，满足不同用户的需求。	随着品牌影响力的提升，我们正在积极#扩展#销售渠道，开拓线上市场。	学校决定#扩展#图书馆的藏书范围，增加更多外文原版书籍供师生借阅。	为了提高竞争力，企业必须不断#扩展#自身的核心能力和技术储备。	政府正在努力#扩展#医疗保障的覆盖面，让更多农村居民享受到优质医疗服务。	他希望通过这次培训#扩展#自己的专业知识，为将来的职业发展打下基础。			
扩展	kuo4 zhan3	延伸的部分或项目	这个浏览器的#扩展#程序非常丰富，用户可以根据需要自由安装和卸载。	新建的机场航站楼#扩展#部分已经投入使用，大大提升了旅客吞吐能力。	这款游戏的#扩展#包增加了全新的地图和角色，吸引了大批老玩家回归。	公司总部大楼的#扩展#工程预计明年完工，届时办公面积将增加一倍。	这套教材的#扩展#阅读材料非常丰富，有助于学生拓宽知识面。	软件开发团队正在为这个平台开发新的#扩展#模块，以满足企业客户的定制需求。	图书馆的#扩展#区域专门用于存放珍贵古籍，配备了先进的恒温恒湿设备。			
扩展	kuo4 zhan3	规模或范围的扩大	企业的快速#扩展#需要大量资金支持，因此融资成为当务之急。	城市的无序#扩展#导致了严重的交通拥堵和环境污染问题。	这家连锁店的#扩展#速度惊人，短短五年内就在全国开设了上千家门店。	军事力量的#扩展#引起了周边国家的警惕，地区局势变得更加紧张。	业务#扩展#过快可能会带来管理上的困难，企业应该量力而行。	随着市场#扩展#的深入，公司需要招聘更多具有国际视野的专业人才。	这次并购是公司战略#扩展#的重要一步，将显著提升市场占有率。			
部署	bu4 shu3	安排或布置事务	会议结束后，领导立即#部署#了下一阶段的工作任务，要求各部门密切配合。	为了确保活动顺利进行，组委会提前一个月就开始#部署#各项准备工作。	公司高层正在紧锣密鼓地#部署#年度战略规划，力争在新的一年取得更大突破。	政府召开紧急会议，#部署#防汛抗洪工作，要求各地做好充分准备。	校长在开学前召集全体教师，详细#部署#新学期的教学安排和重点工作。	项目经理仔细#部署#了每个阶段的任务分工，确保项目能够按时交付。	为迎接检查组的到来，单位领导连夜#部署#各项迎检准备工作。			
部署	bu4 shu3	调动并配置人员或兵力	军方已在边境地区#部署#了大量精锐部队，以应对可能发生的突发情况。	为了维护社会治安，警方在重点区域#部署#了大量警力进行巡逻。	联合国决定向冲突地区#部署#维和部队，以监督停火协议的执行。	海军在南海海域#部署#了多艘先进战舰，展示了强大的海上防御能力。	公司在全国各地#部署#了专业的技术团队，为客户提供及时的售后服务。	消防部门在森林火灾高发季节提前#部署#救援力量，确保能够快速响应。	为保障大型活动的安全，安保公司#部署#了数百名训练有素的安保人员。			
