word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
兴奋	xing1 fen4	兴奋的情绪状态	听到自己被名校录取的消息，她#兴奋#得一整夜都没有睡着，脑海里不断想象着未来的大学生活。	孩子们看到圣诞树下堆满了礼物，一个个#兴奋#得手舞足蹈，迫不及待地想要拆开包装。	球迷们在看到主队打进制胜一球后，全场#兴奋#地欢呼起来，有人甚至激动得流下了眼泪。	得知自己中了彩票头奖，老王#兴奋#得说话都结巴了，双手不停地颤抖着。	小明收到心仪公司的录用通知后，#兴奋#地给所有亲朋好友打电话分享这个好消息。	演唱会现场的歌迷们#兴奋#地挥舞着荧光棒，跟着偶像一起大声合唱每一首歌曲。	当宇航员成功登陆火星的画面传回地球时，整个控制中心的工作人员都#兴奋#地相互拥抱庆祝。			
兴奋	xing1 fen4	强烈的激动感	夺冠的那一刻，运动员心中涌起难以抑制的#兴奋#，多年的艰苦训练终于得到了回报。	婚礼当天，新娘怀着无比的#兴奋#走上红毯，迎接人生中最重要的时刻。	科学家们发现新粒子时的那种#兴奋#，是外人难以理解的，那是对未知世界探索的狂喜。	第一次独自旅行带来的#兴奋#让她彻夜难眠，对即将到来的冒险充满了期待。	创业成功后的那种#兴奋#很快被责任感所取代，他意识到还有更多的挑战在等着自己。	孩子第一次学会骑自行车时脸上洋溢的#兴奋#，是父母最珍贵的记忆之一。	新书发布会上，作家难掩内心的#兴奋#，这部作品凝聚了他十年的心血。			
兴奋	xing1 fen4	生理上的兴奋状态	咖啡因能够刺激中枢神经系统，使大脑皮层处于#兴奋#状态，从而提高人的警觉性和注意力。	运动员在比赛前会进行热身活动，目的是让肌肉和神经系统逐渐进入#兴奋#状态。	医学研究表明，某些药物会导致神经细胞过度#兴奋#，长期使用可能造成神经损伤。	睡前饮用含咖啡因的饮料会使神经系统保持#兴奋#，导致入睡困难和睡眠质量下降。	在神经科学实验中，研究人员通过电刺激使特定脑区产生#兴奋#反应，以观察其功能。	癫痫发作是由于大脑神经元异常#兴奋#和同步放电引起的，需要通过药物控制。	交感神经系统的#兴奋#会导致心跳加速、血压升高等一系列生理反应。			
什么地方	shen2 me5 di4 fang5	某处，某个地方	我记得在#什么地方#看到过这篇文章，但一时想不起来具体是哪本杂志了。	他的钥匙一定落在#什么地方#了，找了半天也没有找到。	这首歌的旋律听起来很熟悉，我应该在#什么地方#听过，可能是某部电影的插曲。	她总觉得自己在#什么地方#见过这个人，但怎么也想不起来是在什么场合。	这种植物应该生长在#什么地方#比较潮湿的环境中，不适合放在阳光直射的地方。	老人家说他年轻时曾在#什么地方#当过兵，但具体地点已经记不清了。	我把那份重要文件放在#什么地方#了，现在急需用到却怎么也找不到。			
什么地方	shen2 me5 di4 fang5	某个地点，不特定地点	周末我们去#什么地方#玩一玩吧，整天待在家里太无聊了。	退休后他想找#什么地方#安静的小镇定居，远离城市的喧嚣。	孩子们吵着要去#什么地方#有趣的地方，于是父母决定带他们去游乐园。	如果你想找#什么地方#吃午饭，街角那家新开的餐厅评价不错。	旅行社的工作人员问我们想去#什么地方#度假，我们还没有具体的想法。	他正在考虑搬到#什么地方#生活成本更低的城市，以便更好地规划退休生活。	我们需要找#什么地方#安静的咖啡馆坐下来好好谈谈这件事情。			
什么地方	shen2 me5 di4 fang5	询问地点的疑问词在哪里	请问图书馆在#什么地方#？我是新生，对校园还不太熟悉。	你知道最近的地铁站在#什么地方#吗？我需要赶去市中心开会。	这次会议安排在#什么地方#举行？我还没有收到具体的通知。	你们公司的办公室在#什么地方#？我明天要去面试，想提前了解一下路线。	演唱会的入口在#什么地方#？我们已经到了体育场，但找不到检票处。	请问洗手间在#什么地方#？我刚进这家商场，还不太熟悉布局。	你把车停在#什么地方#了？我们在停车场转了好几圈都没找到。			
代	dai4	代替他人行事或代表某人	由于经理出差在外，副经理将#代#他主持今天下午的重要会议。	她因病无法出席颁奖典礼，特意委托好友#代#她领取这个荣誉奖项。	律师#代#当事人向法院提交了上诉材料，希望能够推翻一审判决。	父亲年事已高，儿子开始#代#他处理公司的日常事务和重大决策。	外交部发言人#代#政府就此事件发表了正式声明，表达了严正立场。	老师生病请假期间，由教导主任#代#她给学生们上课。	他#代#全体员工向退休的老厂长献上了鲜花，感谢他多年来的辛勤付出。			
代	dai4	世代、朝代或历史时期	唐#代#是中国历史上最为繁荣昌盛的时期之一，诗歌艺术达到了前所未有的高峰。	这座古建筑始建于明#代#，历经数百年风雨依然保存完好，是珍贵的文化遗产。	祖孙三#代#人都在这家工厂工作，见证了企业从小作坊发展成大型集团的历程。	宋#代#的瓷器工艺精湛，尤其是汝窑和官窑的作品，至今仍是收藏家追捧的珍品。	这个家族世#代#经商，积累了丰富的商业经验和广泛的人脉资源。	清#代#末年，中国社会经历了剧烈的变革，传统制度逐渐走向瓦解。	年轻一#代#人的消费观念与父辈有很大不同，更注重个性化和体验感。			
饭	fan4	煮熟的米饭	妈妈刚蒸好的#饭#香气扑鼻，配上几道家常小菜，就是最温馨的晚餐。	这家餐厅的#饭#煮得软硬适中，粒粒分明，配上红烧肉简直是绝配。	电饭煲里的#饭#已经煮好了，你先盛一碗，菜马上就能上桌。	他从小就喜欢吃白#饭#配酱油，这个简单的习惯一直保持到现在。	南方人习惯吃#饭#，而北方人则更偏爱面食，这是地域饮食文化的差异。	剩下的#饭#不要扔掉，明天早上可以做成蛋炒饭，既美味又不浪费。	奶奶总说，碗里的#饭#要吃干净，一粒都不能剩，这是对粮食的尊重。			
饭	fan4	一顿饭或就餐时间	忙了一上午，现在该停下来吃#饭#了，下午还有很多工作要处理。	他工作起来经常忘记吃#饭#，同事们都担心他的身体会吃不消。	今天的午#饭#我请客，就当是庆祝项目顺利完成，大家想吃什么随便点。	医生叮嘱他要按时吃#饭#，不能再像以前那样饥一顿饱一顿了。	周末全家人聚在一起吃#饭#，是难得的温馨时光，大家有说有笑。	她为了减肥经常不吃晚#饭#，结果反而因为营养不良而住进了医院。	老同学多年未见，这次难得相聚，一定要找个时间一起吃顿#饭#叙叙旧。			
