word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
房子	fang2 zi5	住宅内的单个房间	这套公寓虽然面积不大，但每个#房子#都有独立的窗户，采光非常好，住起来很舒适。	老房子的格局比较传统，客厅旁边有三个#房子#，分别是主卧、次卧和书房。	装修师傅建议我们把最里面那个#房子#改成储物间，因为它没有窗户，不适合住人。	她把靠南边的那个#房子#布置成了儿童房，墙上贴满了卡通壁纸，孩子们都很喜欢。	这栋老宅子一共有十二个#房子#，每个房间都有不同的用途，有的做卧室，有的做书房。	房东说这套房子一共有四个#房子#，其中两个朝南，另外两个朝北，租金每月三千五。	我们家最大的那个#房子#被用作客房，平时空着，只有亲戚来访时才会使用。	建筑师在设计时特意把每个#房子#的门都做成了推拉式的，这样可以节省不少空间。			
才不	cai2 bu4	绝不是	他表面上装作若无其事，但心里#才不#是那么想的，其实他比谁都在意这件事情。	这道菜看起来简单，做起来#才不#是那么容易呢，光是调料就要准备十几种。	别看她平时笑嘻嘻的，她的性格#才不#是那么好相处，得罪她的人都没有好下场。	这份工作听起来轻松，实际上#才不#是那么回事，每天加班到深夜是常态。	他嘴上说不在乎结果，心里#才不#是这样想的，否则怎么会紧张得一夜没睡好觉。	表面上看这只是一场普通的商业谈判，背后#才不#是那么简单，涉及到好几方的利益博弈。	她说自己已经放下了，但从她的眼神里能看出来，她#才不#是真的释怀了。	这个项目看似进展顺利，实际情况#才不#是这样，内部早就矛盾重重了。			
才不	cai2 bu4	断然不会	即使你给我再多的钱，我#才不#会出卖自己的朋友，这是我做人的底线。	她那么骄傲的一个人，#才不#会主动向任何人低头认错，哪怕她知道自己错了。	以他的性格，#才不#会轻易放弃自己坚持了这么多年的梦想，一定会继续努力下去。	我了解他，他#才不#会因为一点小挫折就灰心丧气，明天肯定又会精神抖擞地出现。	她#才不#会相信那些毫无根据的谣言，她是一个非常理性、有主见的人。	作为一个有原则的记者，他#才不#会为了迎合某些人而歪曲事实真相。	我们的团队#才不#会因为竞争对手的挑衅就乱了阵脚，我们有自己的节奏和计划。	他#才不#会把这么重要的秘密告诉一个刚认识不久的人，他一向谨慎得很。			
才不	cai2 bu4	哪里会那样，用于反驳	你说我喜欢他？我#才不#喜欢他呢，我只是觉得他这个人还算有点意思而已。	妈妈问我是不是偷吃了蛋糕，我#才不#承认呢，虽然嘴角还沾着奶油。	他们都说我害怕坐过山车，我#才不#怕呢，只是今天身体不太舒服不想玩而已。	室友说我暗恋隔壁班的那个男生，我#才不#是呢，我只是觉得他打篮球的样子挺帅的。	朋友打趣说我舍不得离开这座城市，我#才不#是呢，只是工作还没交接完而已。	弟弟说我肯定不敢一个人走夜路，我#才不#怕呢，只是今天正好有人顺路送我回家。	同事说我一定是因为升职的事情才这么开心，我#才不#是呢，我只是今天心情好而已。	她说我肯定会想念这里的生活，我#才不#会呢，新的城市有更多精彩等着我。			
才不	cai2 bu4	用于讽刺或表示不相信	他说他能一个人搬完所有的家具，我看他#才不#行呢，上次搬个箱子都喊累。	她说她这次考试一定能考满分，#才不#可能呢，她连书都没怎么翻过。	老板承诺年底会给大家发双倍奖金，#才不#信呢，去年的奖金到现在都还没发。	他说他已经完全戒烟了，#才不#是呢，昨天我还看见他在楼梯间偷偷抽烟。	她说她一点都不在意前男友结婚的消息，#才不#是呢，眼眶都红了还嘴硬。	他说这个项目下周就能完成，#才不#可能呢，按照目前的进度至少还要一个月。	她说她从来不吃零食，#才不#是呢，她抽屉里藏的薯片我都看见了。	他说他每天早上六点就起床锻炼，#才不#信呢，每次叫他起床都要喊半天。			
篇	pian1	一张纸或一页	这本古籍年代久远，很多#篇#页都已经破损发黄，需要专业人员进行修复。	抄写员不小心把墨水洒在了#篇#上，只好重新换一张纸从头抄写。	这份手稿一共有三十多#篇#，每一页都密密麻麻地写满了蝇头小楷。	古代的书生考试时，每一#篇#纸都要物尽其用，不能有丝毫浪费。	图书管理员小心翼翼地翻动着这本珍贵的古籍，生怕弄坏任何一#篇#。	这本线装书的装订方式很特别，每一#篇#都是单独折叠后再缝合在一起的。	修复师傅说这本古书有几#篇#被虫蛀了，需要用特殊的方法进行处理。	他在整理祖父遗物时发现了一叠泛黄的信纸，每一#篇#上都写满了对家人的思念。			
篇	pian1	文章或作品	这#篇#散文写得情真意切，读来让人感动不已，难怪能获得文学大奖。	编辑部收到了上百#篇#投稿，但真正符合发表标准的只有寥寥几篇而已。	他花了整整三个月的时间才完成这#篇#论文，期间查阅了大量的文献资料。	老师要求我们每周至少阅读两#篇#英文文章，并写出读后感。	这#篇#报道揭露了当地官员的腐败行为，在社会上引起了强烈反响。	她的毕业论文被评为优秀，这#篇#研究填补了该领域的一项空白。	杂志社决定在下一期重点推荐这#篇#小说，因为它的故事情节非常吸引人。	记者连夜赶写了这#篇#深度调查，希望能引起公众对环境问题的关注。			
篇	pian1	古代记录用的竹简合册	考古学家在墓葬中发现了数十#篇#竹简，上面记载着珍贵的先秦文献。	这批出土的#篇#简保存完好，为研究战国时期的历史提供了重要的实物证据。	古人将文字刻写在竹片上，再用绳子编连成#篇#，这就是最早的书籍形式。	博物馆里陈列着一套完整的汉代#篇#简，上面记录着当时的法律条文。	学者们花了数年时间才将这些散落的竹简重新编排成完整的#篇#册。	秦始皇焚书坑儒时，许多珍贵的#篇#简被付之一炬，造成了不可挽回的文化损失。	这#篇#竹简上的文字是用古隶书写的，需要专家进行释读和翻译。	出土的这批#篇#简内容涉及医学、天文、历法等多个领域，学术价值极高。			
篇	pian1	用于篇章计数的量词	这本书一共分为十二#篇#，每篇都围绕一个主题展开深入的讨论。	老师布置的作业是阅读三#篇#课外文章，并总结每篇的中心思想。	他在这本学术期刊上已经发表了五#篇#论文，在业内颇有影响力。	图书馆新进了一批杂志，我一口气借了六#篇#关于人工智能的专题报道。	这部长篇小说被分成上中下三#篇#出版，每篇都有独立的故事线索。	编辑从众多来稿中精选了二十#篇#优秀作品，准备结集出版。	他的博士论文由七#篇#相互关联的研究组成，形成了一个完整的理论体系。	这次征文比赛共收到参赛作品八百多#篇#，评委们花了一个月才评选完毕。			
楼	Lou2	楼姓	#楼#先生是我们公司的资深顾问，在行业内有着三十多年的从业经验。	据族谱记载，#楼#氏家族最早起源于浙江一带，后来逐渐迁徙到全国各地。	#楼#教授的这本专著被翻译成了十几种语言，在国际学术界享有很高的声誉。	我们班有一位同学姓#楼#，这个姓氏比较少见，大家一开始都觉得很新奇。	#楼#医生是这家医院的骨科主任，很多病人都慕名前来找他看病。	历史上有一位著名的#楼#姓将军，曾在抗击外敌的战争中立下赫赫战功。	#楼#女士是这次慈善晚宴的主要赞助人，她多年来一直热心公益事业。	村里的#楼#家是当地的大户人家，祖上曾出过好几位进士和举人。			
