word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
嗯	en1	呻吟声	病房里传来一阵微弱的"#嗯#"声，护士立刻跑过去查看那位刚做完手术的老人是否需要帮助。	他在睡梦中发出痛苦的"#嗯#"声，额头上渗出细密的汗珠，显然正在经历一场噩梦。	受伤的士兵躺在担架上，嘴里不时发出低沉的"#嗯#"声，医护人员正在紧急处理他腿上的伤口。	产房里，产妇咬紧牙关发出一声声"#嗯#"的呻吟，助产士在旁边不断鼓励她再坚持一下。	那个发高烧的孩子在床上翻来覆去，时不时发出难受的"#嗯#"声，让守在床边的母亲心疼不已。	地震废墟下传来微弱的"#嗯#"声，救援队员们立刻加快了挖掘速度，希望能尽快救出幸存者。	老人摔倒在地上，痛苦地发出"#嗯#"的声音，路过的年轻人赶紧上前扶起他并拨打了急救电话。	牙医刚开始钻牙，患者就忍不住发出"#嗯#"的呻吟声，医生安慰他说很快就会结束。			
嗯	en4	表示同意、应答或疑问的哼声	"你明天能来帮我搬家吗？""#嗯#，没问题，我上午十点到你那儿。"	老师问他听懂了没有，他只是漫不经心地"#嗯#"了一声，眼睛却一直盯着窗外。	妈妈在厨房里喊他吃饭，他头也不抬地"#嗯#"了一声，继续玩着手机游戏。	"这份报告你看过了吗？""#嗯#，我觉得数据分析那部分还需要再完善一下。"	会议上领导征求大家的意见，他若有所思地"#嗯#"了一声，然后提出了自己的看法。	电话那头的她只是轻轻"#嗯#"了一声，他就知道她还在生气，于是赶紧道歉。	"你确定要辞职吗？""#嗯#，我已经考虑很久了，想换个环境重新开始。"	爷爷听完孙子讲述学校里发生的趣事，满意地"#嗯#"了一声，脸上露出慈祥的笑容。			
损失	sun3 shi1	财产或权益的丧失	这场突如其来的金融危机给公司造成了巨大的#损失#，仅第一季度就亏损了三千万元。	保险公司派专员来评估火灾造成的财产#损失#，初步估计需要赔付五十万元左右。	由于合同纠纷，这家企业不仅失去了重要客户，还面临着数百万元的经济#损失#。	投资者在股市暴跌中遭受了惨重的#损失#，有人甚至倾家荡产，负债累累。	台风过境后，当地政府紧急统计农业#损失#，发现水稻和蔬菜受灾面积超过十万亩。	这起诈骗案涉及金额高达两亿元，受害者的财产#损失#至今仍未能完全追回。	公司因为专利侵权被判赔偿对方一千万元的#损失#，这个判决结果让管理层始料未及。	战争给这个国家带来了难以估量的#损失#，基础设施几乎被完全摧毁，重建工作任重道远。			
损失	sun3 shi1	对事物造成的损害或减少	长期的干旱给当地生态环境造成了严重#损失#，许多珍稀植物濒临灭绝。	这次网络攻击对公司数据库造成的#损失#难以估量，大量客户信息可能已经泄露。	不当的保存方式给这批珍贵文物造成了不可逆转的#损失#，专家们对此深感痛惜。	频繁的人事变动给团队士气带来了很大#损失#，项目进度也因此严重滞后。	过度开发给这片原始森林造成了巨大#损失#，生物多样性正在急剧下降。	谣言的传播给品牌声誉造成了难以弥补的#损失#，公关部门正在全力应对这场危机。	这场意外事故给工程进度造成了相当大的#损失#，原定的竣工日期不得不推迟三个月。	管理层的决策失误给公司的市场份额造成了持续性#损失#，竞争对手趁机抢占了大量客户。			
损失	sun3 shi1	失去某物或失掉利益	我们不能再#损失#任何一名优秀员工了，人力资源部必须尽快制定有效的留人策略。	这场战役中我军#损失#了三架战斗机和两艘军舰，但最终还是取得了战略性胜利。	由于供应链中断，工厂每天都在#损失#大量订单，客户纷纷转向其他供应商。	他在这次投资中#损失#了毕生积蓄，不得不从头开始重新规划自己的人生。	公司因为错过最佳上市时机而#损失#了数十亿美元的潜在市值，董事会对此追悔莫及。	球队在赛季中期#损失#了主力前锋，教练不得不紧急调整战术安排。	这次系统故障让我们#损失#了三天的工作成果，所有数据都需要重新录入。	企业若不重视知识产权保护，很可能会#损失#多年研发积累的核心技术优势。			
损失	sun3 shi1	遭受亏损或受到损害	在这场贸易战中，双方都#损失#惨重，没有真正的赢家。	农民们眼睁睁看着庄稼被洪水淹没，今年的收成算是彻底#损失#了。	由于决策失误，公司在海外市场的扩张计划#损失#严重，不得不全面收缩战线。	这家百年老店在疫情期间#损失#了大部分客源，如今正在艰难地寻求转型。	投资者在这轮市场调整中普遍#损失#不小，许多人开始重新审视自己的投资策略。	他的公司在与大企业的竞争中#损失#了主要市场份额，现在只能在夹缝中求生存。	这次产品召回事件让公司#损失#了消费者的信任，品牌形象修复需要很长时间。	由于原材料价格暴涨，制造商们普遍#损失#了预期利润，行业整体陷入困境。			
一句	yi1 ju4	诗歌中的一句诗	"床前明月光"这#一句#诗，千百年来引发了无数游子的思乡之情。	他反复吟诵着"大江东去，浪淘尽"这#一句#，仿佛能感受到苏轼当年的豪迈气概。	老师让学生们分析"春风又绿江南岸"这#一句#中"绿"字的妙用，课堂气氛十分活跃。	这首词的最后#一句#"人比黄花瘦"，将相思之苦表达得淋漓尽致，令人动容。	诗人用"白日依山尽"这#一句#开篇，便勾勒出一幅壮丽的山河落日图。	"两个黄鹂鸣翠柳"这#一句#诗，用色彩鲜明的意象描绘出生机盎然的春日景象。	他最喜欢的是"采菊东篱下，悠然见南山"这#一句#，觉得它道出了隐逸生活的真谛。	古诗词鉴赏课上，教授专门用一节课的时间讲解"枯藤老树昏鸦"这#一句#的意境之美。			
一句	yi1 ju4	完整的一句话表达	他只说了#一句#"我相信你"，就让她感动得热泪盈眶，多年的委屈瞬间释然。	面试官让他用#一句#话概括自己的优势，他思考片刻后给出了一个令人印象深刻的回答。	奶奶临终前留下的最后#一句#话是"要好好照顾自己"，这句话他铭记至今。	演讲结束时，他用#一句#发人深省的话作为总结，赢得了全场观众的热烈掌声。	她在信的结尾写了#一句#"无论发生什么，我都会等你"，这句话支撑他度过了最艰难的岁月。	老板开会时说的那#一句#"公司可能要裁员"，让整个办公室的气氛瞬间凝重起来。	他花了整整一个小时，就为了想出一个完美的#一句#话来表白，结果还是紧张得说不出口。	这本书的扉页上印着#一句#话："献给所有在黑暗中寻找光明的人"，深深打动了每一位读者。			
家族	jia1 zu2	血缘或婚姻关系的家庭	这种遗传性疾病在他们#家族#中已经延续了三代，医生建议进行基因检测。	她出生在一个医学世家，#家族#里几乎每个人都从事与医疗相关的工作。	春节期间，分散在世界各地的#家族#成员都会回到老家团聚，这是多年来不变的传统。							
家族	jia1 zu2	由宗族构成的氏族集团	这个古老的#家族#在当地已有五百多年的历史，族谱记载了二十多代人的传承。	封建社会时期，大#家族#往往掌握着地方的政治和经济命脉，普通百姓难以与之抗衡。	他们#家族#的祠堂至今保存完好，每年清明节都会举行隆重的祭祖仪式。	这部电视剧讲述了民国时期一个商业#家族#的兴衰史，展现了那个动荡年代的社会变迁。	在古代中国，#家族#的荣誉高于一切，个人的行为往往会影响整个宗族的声誉。	这个显赫的#家族#曾经出过三位宰相和无数进士，在当地享有极高的声望。	随着现代化进程的推进，传统#家族#制度逐渐瓦解，年轻一代更注重个人发展而非宗族利益。	历史学家通过研究这个#家族#的族谱和家训，揭示了明清时期江南地区的社会结构和文化传统。			
