word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
同量	tong2 liang4	可用共同单位度量的	在数学课上，老师解释说两个#同量#的线段可以用同一把尺子来测量，这是几何学的基本概念之一。	物理学家在研究不同物质的密度时，必须确保所有样本都是#同量#的，才能进行有效的比较和分析。	工程师在设计桥梁时，需要确保所有承重构件的材料强度是#同量#的，以便用统一的标准进行安全评估。	这两种货币虽然面值不同，但在国际贸易中可以通过汇率换算成#同量#的价值单位进行结算。	科学实验要求所有测量数据必须是#同量#的，否则无法用同一套计量体系进行统计分析。	古代天文学家发现，只有将不同星体的运动轨迹转换为#同量#的角度单位，才能准确预测天象变化。
同量	tong2 liang4	在规模或程度上相称的	公司给予员工的薪酬应该与其付出的努力和创造的价值#同量#，这样才能激发工作积极性。	政府在制定惩罚措施时，应确保处罚力度与违法行为的严重程度#同量#，做到罚当其罪。	她认为婚姻中双方的付出应该是#同量#的，不能总是一方牺牲另一方索取。	投资回报应该与承担的风险#同量#，高风险项目理应带来更高的收益预期。	老师强调，学生获得的成绩应该与他们投入的学习时间和精力#同量#，不能指望不劳而获。	这家慈善机构承诺，捐赠者获得的社会认可将与其捐款数额#同量#，以此鼓励更多人参与公益事业。
机子	ji1 zi5	小型机器或设备	奶奶家那台老式缝纫#机子#虽然用了三十多年，但保养得当，至今仍能正常工作。	村里的磨坊换了新#机子#，磨出来的面粉比以前更加细腻，深受村民们的欢迎。	他在网上买了一台榨汁#机子#，每天早上都给家人做新鲜的果蔬汁喝。	这台老旧的印刷#机子#虽然噪音很大，但印刷质量却出奇地好，老板舍不得换掉它。	修理店的师傅说这台洗衣#机子#的电机烧坏了，修理费用可能比买新的还贵。	工厂里那排纺织#机子#日夜不停地运转，工人们三班倒才能保证生产进度。
机子	ji1 zi5	器械或装置	这个健身房新进了一批先进的训练#机子#，吸引了很多会员前来体验。						
合伙人	he2 huo3 ren2	参与合伙经营的人	根据合伙协议，每位#合伙人#按照出资比例分享利润并承担相应的经营风险。	他和两位大学同学成为了创业#合伙人#，共同出资开了一家软件开发公司。	律师事务所的高级#合伙人#不仅要参与案件办理，还要负责事务所的日常经营管理。	由于经营理念不合，三位#合伙人#最终决定解散公司，按照出资比例分割资产。	她作为餐厅的#合伙人#之一，每月都要参加股东会议，讨论经营策略和财务状况。	风险投资公司的#合伙人#们经过反复讨论，决定向这家初创企业注资五百万美元。
合伙人	he2 huo3 ren2	在业务或工作上的合作者	在这个研究项目中，他是我最重要的#合伙人#，我们共同完成了数据收集和分析工作。	她在职业生涯中遇到了一位志同道合的#合伙人#，两人合作发表了多篇学术论文。	这位导演找到了理想的#合伙人#，一位才华横溢的编剧，两人联手创作了多部获奖影片。	作为长期的业务#合伙人#，他们之间建立了深厚的信任，合作项目从未出现过纠纷。	她在寻找一位技术#合伙人#，希望对方能够负责产品开发，而她专注于市场推广。	这两位科学家互为#合伙人#，在过去十年间共同申请了二十多项专利。
罹患	li2 huan4	患上慢性或严重疾病	他在五十岁那年不幸#罹患#肺癌，经过两年的治疗，病情终于得到了控制。	医学研究表明，长期吸烟者#罹患#心血管疾病的风险是不吸烟者的三倍以上。	她的父亲#罹患#阿尔茨海默症已经五年了，全家人轮流照顾他的日常起居。	这位著名作家在#罹患#渐冻症后仍坚持写作，用眼动仪完成了最后一部小说。	统计数据显示，#罹患#糖尿病的患者如果不控制饮食，很容易引发各种并发症。	他在#罹患#慢性肾病后不得不每周进行三次透析治疗，生活质量大受影响。
罹患	li2 huan4	得病或开始患病	换季时节气温变化剧烈，老人和儿童最容易#罹患#感冒和流感。	由于工作压力过大，越来越多的年轻人开始#罹患#各种心理疾病。	她在出差期间不慎#罹患#急性肠胃炎，不得不在当地医院住院治疗三天。	医生提醒说，夏季高温天气容易#罹患#中暑和热射病，外出时要做好防护措施。	这次流感疫情来势汹汹，短短一周内就有数百人#罹患#此病，医院人满为患。	他因为长期熬夜加班，免疫力下降，比同龄人更容易#罹患#各种疾病。
闷	men1	空气不流通	夏天的地下室又潮又#闷#，待久了让人喘不过气来，必须安装通风设备才行。	会议室里挤了三十多个人，门窗紧闭，空气#闷#得让人头晕，有人提议开窗透透气。	这间老旧的出租屋没有窗户，房间里#闷#得像蒸笼一样，租客们苦不堪言。	火车车厢里人太多，空调又坏了，车厢里又热又#闷#，乘客们纷纷抱怨。	他走进那间尘封多年的储藏室，一股#闷#热的气息扑面而来，让他忍不住咳嗽起来。	这家小餐馆的厨房通风很差，油烟散不出去，里面#闷#得厨师们汗流浃背。
闷	men1	被关在室内不外出	疫情期间大家都#闷#在家里不能出门，孩子们憋得难受，天天吵着要去公园玩。	她生病后被医生要求#闷#在家里静养两周，不能外出，以免传染给他人。	连续下了一周的暴雨，全家人都#闷#在屋里，孩子们早就坐不住了。	老人腿脚不便，整个冬天都#闷#在家里，儿女们担心他会因此患上抑郁症。	他因为赶稿子，连续三天#闷#在书房里不出来，连饭都是家人送到门口的。	放暑假了，可是天气太热，孩子们只能#闷#在空调房里看电视，根本不敢出去玩。
