word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
方	fang1	中药处方或药方	老中医仔细把脉之后，提笔开了一剂清热解毒的药#方#，嘱咐我连服三天观察效果。	这个祖传秘#方#据说对治疗风湿关节炎有奇效，很多患者慕名前来求医问药。	她翻遍了古籍医书，终于找到一个专治咳嗽的古#方#，决定按方抓药试一试。	张大夫开的这个#方#子用了十几味中药材，药性温和，特别适合体质虚弱的老年人。	民间流传着许多偏#方#，但并非都有科学依据，使用前最好咨询专业医师。	这副药#方#里加了黄芪和党参，主要是为了补气养血，增强患者的免疫力。	他研究伤寒论多年，对经典古#方#的配伍原理有着非常深入的理解和独到的见解。	中医讲究辨证施治，同样的病症可能因体质不同而开出完全不同的药#方#。			

方	fang1	正当某事发生之际	他#方#要出门，天空突然下起了倾盆大雨，只好返回屋里拿伞再走。	春风#方#起，田野里的麦苗便迫不及待地探出了嫩绿的新芽。	会议#方#开始，就有人提出了一个尖锐的问题，让在场所有人都陷入了沉思。	夜幕#方#降临，街道两旁的霓虹灯便次第亮起，整座城市顿时流光溢彩。	他#方#到公司就接到了客户的紧急电话，说合同条款需要立即修改。	战事#方#平，百姓们便纷纷走出家门，开始重建被战火摧毁的家园。	新政策#方#出台，社会各界就展开了热烈的讨论，各种解读层出不穷。	黎明#方#至，渔民们已经驾着小船驶向大海，开始了一天辛苦的劳作。			
方	fang1	仅仅或只是	他苦读十年寒窗，#方#才考上了心仪已久的大学，全家人都为他感到骄傲。	经过反复试验和无数次失败，研究团队#方#找到了解决这个技术难题的关键方法。	直到亲眼看见灾区的惨状，他#方#意识到自然灾害的破坏力远超自己的想象。	我们走了整整三天的山路，#方#抵达那个隐藏在深山之中的古老村落。	她在国外漂泊了二十年，历尽艰辛#方#闯出了一番属于自己的事业。	经过长达半年的艰苦谈判，双方#方#就合作协议的核心条款达成了一致意见。	老师傅说，学这门手艺至少要五年功夫，#方#能掌握其中的精髓和诀窍。	读完整本书之后，我#方#理解了作者在字里行间所要表达的深层含义。			
方	fang1	用于方形物体的量词	桌上整齐地摆放着三#方#端砚，每一块都是他多年收藏的珍品。	工地上堆满了几百#方#石料，工人们正忙着将它们搬运到施工现场。	他从老家带回来一#方#上好的寿山石，打算请师傅雕刻成一枚印章。	这座园林的入口处立着两#方#石碑，上面刻着清代文人题写的诗句。	书房里那一#方#古砚据说是宋代的遗物，被鉴定为极具收藏价值的文物。	爷爷珍藏着一#方#老墨，每次写书法时都要小心翼翼地研磨使用。	展览馆中陈列着数十#方#印章，展示了中国篆刻艺术的悠久历史和独特魅力。	她在文玩市场淘到了一#方#田黄石，质地温润细腻，让她爱不释手。			
会所	hui4 suo3	社团的办公场所	这栋老建筑是市工商联合会的#会所#，每天都有不少企业家前来办理相关事务。	省作家协会的#会所#最近进行了全面翻新，为会员提供了更加舒适的办公环境。	商会的#会所#坐落在那条街上，周围聚集了许多行业协会，形成了社团办公区。	这间不起眼的小楼是当地慈善总会的#会所#，工作人员每天在这里处理捐赠事宜。	同乡会的#会所#位于市中心的一栋大厦里，方便来自各地的乡亲们前来联络交流。	行业协会的#会所#承担着制定行业标准和协调会员企业关系的重要职能。	校友会的#会所#虽然面积不大，但每年组织的活动却吸引了数千名毕业生参加。	工会的#会所#设在二楼，每到年底就格外忙碌，要为职工们筹备各种福利和慰问品。			
会所	hui4 suo3	举行会议的场所	这座古色古香的#会所#曾经是清末民初各界名流聚集议事的重要场所。	公司在郊外的度假村租了一间#会所#，用来举办年度战略规划会议。	镇上新建的#会所#设施齐全，可以同时容纳三百人开会，极大地方便了基层工作。	这个#会所#的大厅装修得庄重典雅，经常被用来举办各类学术研讨会和论坛。	村委会把旧祠堂改造成了#会所#，村民们有什么事情都可以在这里集中商议讨论。	国际#会所#的同声传译设备非常先进，能够满足多语种大型国际会议的需求。	历史上这座#会所#见证了许多重要决议的诞生，对当地的社会发展产生了深远影响。	他们选择在湖边的#会所#召开董事会，希望远离城市喧嚣，让与会者能够静心讨论。			
会所	hui4 suo3	供会员聚会的会所	小区里的高端#会所#配备了游泳池和健身房，只对业主开放，环境非常私密。	这家私人#会所#隐藏在胡同深处，没有会员卡根本进不了门。	周末他常去高尔夫球场旁边的#会所#和朋友们喝茶聊天，享受难得的休闲时光。							
会所	hui4 suo3	会员制社交组织	他加入了一个企业家#会所#，每月定期举办沙龙活动，会员之间互相交流商业经验。	这个读书#会所#已经成立了十年，吸引了来自各行各业的爱书人士加入。	她是这家高端红酒#会所#的资深会员，每年都能参加产区考察和品鉴活动。	城里新开了一家摄影#会所#，会员们经常组织外拍活动，足迹遍布大江南北。	这个马术#会所#的入会门槛很高，不仅要缴纳高额年费，还需要老会员推荐。	退休之后，父亲加入了社区的棋艺#会所#，每天和棋友们切磋棋艺，生活过得充实而快乐。	这家商务#会所#汇聚了本市各行业的精英人士，是拓展人脉资源的绝佳平台。	她创办的女性创业#会所#为许多有梦想的年轻女性提供了交流学习和资源对接的机会。			
使得	shi3 de5	可用的，能被使用	这把旧锁虽然生锈了，但上点油之后还是#使得#的，暂时不用换新的。	奶奶缝补过的衣服虽然有补丁，但穿着还#使得#，她舍不得扔掉。	这台老式缝纫机保养得不错，到现在还#使得#，母亲每年冬天都用它做棉衣。	虽然这辆自行车已经骑了十多年，但车架结实轮胎完好，还是#使得#的。	邻居送来的旧家具虽然款式老了些，但质量很好，摆在客房里完全#使得#。	这批库存的文具虽然包装有些褪色，但笔芯和本子都还#使得#，可以捐给山区学校。	爷爷的那套木工工具传了三代人，刨子锯子样样都还#使得#，做出来的活儿依然精细。	他检查了一下仓库里的旧帐篷，发现防水层还完好，野外露营还是#使得#的。			
