sentence	spans	defs
最终勇士与太空人鏖战18局，太空人靠著再见全垒打淘汰勇士队。	0:最终 2:勇士 5:太空/太空人 8:鏖战 14:太空/太空人 19:再见/再见全垒打 21:全垒打 24:淘汰 26:勇士	全垒打 [quan2 lei3 da3] home run (baseball); 再见 [zai4 jian4] goodbye / see you again later; 再见全垒打 [zai4 jian4 quan2 lei3 da3] walk-off home run; 太空 [tai4 kong1] outer space; 太空人 [tai4 kong1 ren2] astronaut
我们必须每天都名列前茅为了活下来获得分数	0:我们 2:必须 4:每天 7:名列/名列前茅 9:前茅 11:为了 13:活下 14:下来 16:获得 17:得分 18:分数	下来 [xia4 lai5] to come down / (verb complement) indicating completion, direction, or continuation / to be harvested (of crops) / to be over (of a period of time) / to go among the masses (said of leaders); 分数 [fen1 shu4] grade; mark; score / fraction; 前茅 [qian2 mao2] the top ranks; 名列 [ming2 lie4] to rank; to be listed among; 名列前茅 [ming2 lie4 qian2 mao2] to rank among the best; 得分 [de2 fen1] to score; score; 活下 [huo2 xia4] to survive; 获得 [huo4 de2] to obtain; to receive; to get
其中义银子孙改姓津田在加贺藩当家老，明治维新后回复旧姓。	0:其中 3:银子 4:子孙 14:当家 15:家老 18:明治/明治维新 20:维新 23:回复 24:复旧	回复 [hui2 fu4] to recover; to revert; to return to (good health, normal ... / variant of 回覆[hui2 fu4]; 复旧 [fu4 jiu4] to restore old ways; to return to the past; 子孙 [zi3 sun1] offspring; posterity; 家老 [jia1 lao3] (old) a senior in one's household; 当家 [dang1 jia1] to be in charge; to manage the household; 明治 [Ming2 zhi4] Meiji, Japanese era name, corresponding to the reign (186...; 明治维新 [Ming2 zhi4 Wei2 xin1] Meiji Restoration (Japan, 1868); 维新 [wei2 xin1] political reform; revitalization; modernization; 银子 [yin2 zi5] money / silver
手工艺品有柳条编织品，十字绣等，工艺品做工精美，出口东南亚等国。	0:手工/手工艺 1:工艺/工艺品 5:柳条 7:编织/编织品 8:织品 11:十字/十字绣 16:工艺/工艺品 19:做工 21:精美 24:出口 26:东南/东南亚 27:南亚	东南 [dong1 nan2] southeast; 东南亚 [Dong1 nan2 ya4] Southeast Asia; 十字 [shi2 zi4] cross-shaped; crossroad / crucifix / the character ten; 十字绣 [shi2 zi4 xiu4] cross-stitch; 南亚 [nan2 Ya4] southern Asia; 工艺 [gong1 yi4] arts and crafts; industrial arts; 工艺品 [gong1 yi4 pin3] handicraft article / CL:個|个[ge4]; 手工 [shou3 gong1] handwork; manual; 手工艺 [shou3 gong1 yi4] handicraft; arts and crafts; 织品 [zhi1 pin3] textile; 编织 [bian1 zhi1] to weave; to knit; to plait; to braid / (fig.) to create (sth abstract, e.g. a dream, a lie etc); 编织品 [bian1 zhi1 pin3] woven fabric
约瑟夫·拉格朗日于1760年提出了变分法的大部分内容，并将其应用于动力学问题。	0:约瑟/约瑟夫 4:拉格朗日 14:提出 17:变分/变分法 21:大部/大部分 22:部分 23:分内 24:内容 30:应用 31:用于 33:动力/动力学 34:力学 35:学问 36:问题	内容 [nei4 rong2] content; substance / CL:個|个[ge4],項|项[xiang4]; 分内 [fen4 nei4] within one's area of responsibility; 力学 [li4 xue2] mechanics / to study hard; 动力 [dong4 li4] motive power / (fig.) motivation; impetus; 动力学 [dong4 li4 xue2] dynamics (math.) / kinetics; 变分 [bian4 fen1] variation (calculus) / deformation; 变分法 [bian4 fen1 fa3] calculus of variations; 大部 [da4 bu4] the greater part; the majority; most; 大部分 [da4 bu4 fen5] the greater part; the majority; most / Taiwan pr. [da4bu4fen4]; 学问 [xue2 wen4] learning; knowledge; scholarship; 应用 [ying4 yong4] to apply; practical use; application / (computing) app; 用于 [yong4 yu2] to use in; to use on; to use for; 约瑟 [Yue1 se4] Joseph (name); 约瑟夫 [Yue1 se4 fu1] Joseph (name); 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 问题 [wen4 ti2] question / problem; issue / topic / CL:個|个[ge4]
我看得出你精明能干是个不同凡响的年轻人	1:看得出 2:得出 5:精明/精明能干 7:能干 11:不同/不同凡响 13:凡响 16:年轻/年轻人	不同 [bu4 tong2] different; not the same; 不同凡响 [bu4 tong2 fan2 xiang3] outstanding; extraordinary; 凡响 [fan2 xiang3] ordinary tones; common sounds; 年轻 [nian2 qing1] young; 年轻人 [nian2 qing1 ren2] young people; youngster; 得出 [de2 chu1] to obtain (a result); to arrive at (a conclusion); 看得出 [kan4 de5 chu1] can see; can tell; 精明 [jing1 ming2] astute; shrewd; smart; 精明能干 [jing1 ming2 neng2 gan4] able and efficient; 能干 [neng2 gan4] capable; competent
无政府主义者也可受到人文主义、开明的自利、素食主义等道德思潮推动。	0:无政府主义 1:政府 3:主义 8:受到 10:人文/人文主义 12:主义 15:开明 21:素食/素食主义 23:主义 26:道德 28:思潮 30:推动	主义 [zhu3 yi4] -ism; ideology; 人文 [ren2 wen2] humanities; human affairs; culture; 人文主义 [ren2 wen2 zhu3 yi4] humanism; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 无政府主义 [wu2 zheng4 fu3 zhu3 yi4] anarchism; 素食 [su4 shi2] vegetarian food; to eat vegetarian; 素食主义 [su4 shi2 zhu3 yi4] vegetarianism
有许多临床实验都有安慰剂组的人因为反安慰剂效应而出现副作用	1:许多 3:临床 5:实验 9:安慰/安慰剂 15:因为 17:反安慰剂 18:安慰/安慰剂 21:效应 24:出现 26:副作用 27:作用	作用 [zuo4 yong4] to act on; function; effect / purpose; intent / (suffix) -ation, -tion etc, as in 抑制作用[yi4 zhi4 zuo4 yong...; 副作用 [fu4 zuo4 yong4] side effect; 反安慰剂 [fan3 an1 wei4 ji4] nocebo; 安慰 [an1 wei4] to comfort; to console; 安慰剂 [an1 wei4 ji4] placebo
并让渡该部门生产据点的白河工场（福岛县）。	1:让渡 4:部门 5:门生 6:生产 8:据点 11:白河 12:河工 16:福岛/福岛县	河工 [he2 gong1] river conservancy works (dike maintenance, dredging etc) / river conservancy worker; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 白河 [Bai2 he2] Baihe (place name); 福岛 [Fu2 dao3] Fukushima (Japanese surname and place name); 福岛县 [Fu2 dao3 xian4] Fukushima prefecture in north Japan; 部门 [bu4 men2] department; division; section / CL:個|个[ge4]; 门生 [men2 sheng1] disciple; student of a master
武延基，并州文水县（今山西省文水县）人，武则天侄孙。	6:文水/文水县 11:山西/山西省 14:文水/文水县 20:武则天 23:侄孙	山西 [Shan1 xi1] see 山西省[Shan1 xi1 Sheng3]; 山西省 [Shan1 xi1 Sheng3] Shanxi Province, capital Taiyuan 太原市[Tai4 yuan2 Shi4] (ab...; 文水 [Wen2 shui3] Wenshui county in Lüliang 呂梁|吕梁[Lu:3 liang2], Shanxi 山西; 文水县 [Wen2 shui3 xian4] Wenshui county in Lüliang 呂梁|吕梁[Lu:3 liang2], Shanxi 山西
