sentence	spans	defs
由国际奥林匹克委员会授权，这是第一部关于奥林匹克运动会的纪录片。	1:国际/国际奥林匹克委员会 3:奥林匹克 5:匹克 7:委员/委员会 10:授权 15:第一 18:关于 20:奥林匹克/奥林匹克运动会 22:匹克 24:运动/运动会 28:纪录/纪录片	匹克 [Pi3 ke4] Peak Sport Products Co., Chinese sportswear company | [pi3 ke4] (guitar) pick (loanword); 国际 [guo2 ji4] international; 国际奥林匹克委员会 [Guo2 ji4 Ao4 lin2 pi3 ke4 Wei3 yuan2 hui4] International Olympic Committee; 奥林匹克 [Ao4 lin2 pi3 ke4] Olympic; 奥林匹克运动会 [Ao4 lin2 pi3 ke4 Yun4 dong4 hui4] Olympic Games; the Olympics; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 纪录 [ji4 lu4] variant of 記錄|记录[ji4 lu4] (but in Taiwan, not for the verb sense "to record"); 纪录片 [ji4 lu4 pian4] documentary; newsreel / CL:部[bu4]; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动会 [yun4 dong4 hui4] sports competition / CL:個|个[ge4]
而蔡见兴也频频与澎湖人士接触，展现投入选举的企图心。	5:频频 8:澎湖 9:湖人 10:人士 12:接触 15:展现 17:投入 18:入选 19:选举 22:企图/企图心	人士 [ren2 shi4] person; figure; 企图 [qi3 tu2] to attempt; attempt / CL:種|种[zhong3]; 企图心 [qi3 tu2 xin1] ambition; ambitious; 入选 [ru4 xuan3] to be included among those selected for; 投入 [tou2 ru4] to throw into; to put into / to throw oneself into; to participate in / to invest in / absorbed; engrossed; 湖人 [Hu2 ren2] Los Angeles Lakers / abbr. for 洛杉磯湖人|洛杉矶湖人[Luo4 shan1 ji1 Hu2 ren2]; 澎湖 [Peng2 hu2] Penghu county (Pescadores Islands), Taiwan; 选举 [xuan3 ju3] to elect; election / CL:次[ci4],個|个[ge4]
而我越早弄清情况我们就能越早知道您的儿媳妇究竟是怎么了	4:弄清 6:情况 8:我们 13:早知/早知道 14:知道 18:儿媳/儿媳妇 19:媳妇 21:究竟 24:怎么/怎么了	儿媳 [er2 xi2] daughter-in-law; 儿媳妇 [er2 xi2 fu4] daughter-in-law; 媳妇 [xi2 fu4] daughter-in-law / wife of a younger brother or relative of the younger gene... | [xi2 fu5] (dialect) wife; young married woman; 怎么 [zen3 me5] how? / what? / why? / variant of 怎麼|怎么[zen3 me5]; 怎么了 [zen3 me5 le5] what happened; what's going on / variant of 怎麼了|怎么了[zen3 me5 le5]; 早知 [zao3 zhi1] to know in advance; 早知道 [zao3 zhi1 dao5] If I had known earlier...; 知道 [zhi1 dao4] to know; to become aware of / also pr. [zhi1dao5]
有时，在演讲之前会给一个主题，让演讲者牵强附会，把主题和幻灯片联系在一起。	0:有时 4:演讲 6:之前 10:一个 12:主题 16:演讲 19:牵强/牵强附会 21:附会 25:主题 28:幻灯/幻灯片 31:联系 33:在一起 34:一起	一起 [yi1 qi3] together; in the same place / altogether; in total / an instance of; a case of (murder, accident, dispute etc); 在一起 [zai4 yi1 qi3] together; 幻灯 [huan4 deng1] lantern slides; 幻灯片 [huan4 deng1 pian4] slide; transparency; 牵强 [qian1 qiang3] far-fetched; implausible; 牵强附会 [qian1 qiang3 fu4 hui4] to make an irrelevant comparison or interpretation (idiom); 附会 [fu4 hui4] to add parallels and interpretations (to a story etc); to...
滑膜炎可能与关节炎、红斑性狼疮、痛风等疾病有关。	0:滑膜 1:膜炎 3:可能 6:关节/关节炎 10:红斑/红斑性狼疮 13:狼疮 16:痛风 19:疾病 21:有关	关节 [guan1 jie2] joint (physiology) / key point; critical phase; 关节炎 [guan1 jie2 yan2] arthritis; 滑膜 [hua2 mo2] synovial membrane; synovium; 狼疮 [lang2 chuang1] lupus (skin disease); 红斑 [hong2 ban1] (medicine) erythema; 红斑性狼疮 [hong2 ban1 xing4 lang2 chuang1] lupus erythematosus; 膜炎 [mo2 yan2] membranitis; inflammation of membrane
法兰克福最终以3:1赢得比赛，历史上第五次捧起德国足协杯奖杯。	0:法兰/法兰克/法兰克福 1:兰克 4:最终 10:赢得 12:比赛 15:历史/历史上 16:史上 17:上第 18:第五 23:德国 24:国足 25:足协/足协杯 28:奖杯	上第 [shang4 di4] top notch; highest quality; 兰克 [Lan2 ke4] Rank (name); 历史 [li4 shi3] history / CL:門|门[men2],段[duan4]; 历史上 [li4 shi3 shang4] historical; in history; 史上 [shi3 shang4] in history; 国足 [guo2 zu2] national soccer team; 德国 [De2 guo2] Germany; 法兰 [fa3 lan2] flange (loanword); 法兰克 [Fa3 lan2 ke4] the Franks (Germanic people who arrived in Europe from 60...; 法兰克福 [Fa3 lan2 ke4 fu2] Frankfurt, Germany; 第五 [di4 wu3] fifth; 足协 [zu2 xie2] soccer association; soccer federation (abbr. for 足球協會|足球协...; 足协杯 [zu2 xie2 bei1] soccer association cup
从肌肉附近的神经细胞激发带电粒子，使之穿透细胞膜产生动作电位。	1:肌肉 3:附近 6:神经/神经细胞 8:细胞 10:激发 11:发带 12:带电/带电粒子 14:粒子 19:穿透 21:细胞/细胞膜 24:产生 25:生动 26:动作 28:电位	产生 [chan3 sheng1] to arise; to produce; to bring about; 动作 [dong4 zuo4] movement; action; to act; 发带 [fa4 dai4] headband; 带电 [dai4 dian4] to be electrified; to be charged; to be live; 带电粒子 [dai4 dian4 li4 zi3] electrically charged particles; 激发 [ji1 fa1] to arouse; to stimulate / (physics) to excite; 生动 [sheng1 dong4] (of descriptions, writing etc) vivid; lively; 神经 [shen2 jing1] nerve / mental state / (coll.) unhinged; nutjob; 神经细胞 [shen2 jing1 xi4 bao1] nerve cell; neuron; 粒子 [li4 zi3] (elementary) particle / grain | [li4 zi5] grain; granule; 细胞 [xi4 bao1] cell (biology); 细胞膜 [xi4 bao1 mo2] cell membrane
兴趣是健美操、电子邮件、大头贴、指甲彩绘、交换信。	0:兴趣 3:健美/健美操 7:电子/电子邮件 9:邮件 12:大头/大头贴 16:指甲 18:彩绘 21:交换	健美 [jian4 mei3] healthy and beautiful / to do fitness exercises / abbr. for 健美運動|健美运动[jian4 mei3 yun4 dong4]; 健美操 [jian4 mei3 cao1] aerobics; 大头 [da4 tou2] big head; big-head mask / the larger end of sth / the main part; the lion's share / dupe; sucker / (old) silver coin with a bust of Yuan Shikai 袁世凱|袁世凯[Yuan...; 大头贴 [da4 tou2 tie1] photo booth sticker; 电子 [dian4 zi3] electronic / electron (particle physics); 电子邮件 [dian4 zi3 you2 jian4] email / CL:封[feng1],份[fen4]; 邮件 [you2 jian4] mail; post / email
布偶装也曾经缩水变旧、被小白熊恶作剧加上装饰或将备用的头套拿来放置杂物等等。	0:布偶/布偶装 4:曾经 6:缩水 12:小白 13:白熊 15:恶作剧 18:加上 19:上装 20:装饰 22:或将 24:备用 27:头套 29:拿来 31:放置 33:杂物 35:等等	上装 [shang4 zhuang1] upper garment; 加上 [jia1 shang4] to add; to put in / in addition; on top of that; 小白 [xiao3 bai2] (slang) novice; greenhorn / (old) (slang) fool; idiot / abbr. for 小白臉|小白脸[xiao3 bai2 lian3], pretty boy; 布偶 [bu4 ou3] stuffed toy; rag doll; 布偶装 [bu4 ou3 zhuang1] mascot costume; 白熊 [bai2 xiong2] polar bear; white bear; 装饰 [zhuang1 shi4] to decorate; decoration; ornamental
我也负责一些非盈利性质的艺术基金会的银行业务	2:负责 4:一些 6:非盈利 7:盈利 9:性质 12:艺术 14:基金/基金会 18:银行/银行业 19:行业 20:业务	业务 [ye4 wu4] business; professional work; service / CL:項|项[xiang4]; 基金 [ji1 jin1] fund; 基金会 [ji1 jin1 hui4] foundation (institution supported by an endowment); 盈利 [ying2 li4] profit; to make a profit; 行业 [hang2 ye4] trade; profession; industry; business; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]; 银行业 [yin2 hang2 ye4] banking; 非盈利 [fei1 ying2 li4] erroneous variant of 非營利|非营利[fei1 ying2 li4]
