sentence	spans	defs
在竞赛中有些热气球最远飞到了加拿大和美国东海岸。	1:竞赛 4:有些 6:热气/热气球 7:气球 9:最远 12:到了 14:加拿大 15:拿大 16:大和 17:和美 18:美国 20:东海/东海岸 21:海岸	东海 [Dong1 Hai3] East China Sea; 东海岸 [Dong1 hai3 an4] East Coast; 加拿大 [Jia1 na2 da4] Canada; 和美 [He2 mei3] Hemei or Homei Town in Changhua County 彰化縣|彰化县[Zhang1 hua... | [he2 mei3] harmonious; 大和 [Da4 he2] Yamato; Daiwa (Japanese proper name); 拿大 [na2 da4] to put on airs; self-important; 气球 [qi4 qiu2] balloon; 海岸 [hai3 an4] coastal; seacoast; 热气 [re4 qi4] steam; heat / CL:股[gu3]; 热气球 [re4 qi4 qiu2] hot air balloon; 美国 [Mei3 guo2] United States; USA; US
围捕猎物并锁定最弱小的个体，通常攻击咽喉部位。	0:围捕 1:捕猎 2:猎物 5:锁定 8:弱小 9:小的 11:个体 14:通常 16:攻击 18:咽喉 19:喉部 20:部位	咽喉 [yan1 hou2] throat; 喉部 [hou2 bu4] throat; neck area; 围捕 [wei2 bu3] to fish by casting a net / to capture; to surround and seize; 小的 [xiao3 de5] (coll.) young child; the little one(s) of the family / (old) (humble) I; me; my (used by a commoner when speakin...; 弱小 [ruo4 xiao3] small and weak; 捕猎 [bu3 lie4] to catch (wild animals); to hunt; 猎物 [lie4 wu4] prey; quarry; 部位 [bu4 wei4] part (esp. of the body, but also of a vegetable, e.g. the...
他是出了名的保守派参议员也是全球化的代言人	6:保守/保守派 9:参议/参议员 10:议员 14:全球/全球化 18:代言/代言人	代言 [dai4 yan2] to be a spokesperson; to endorse; 代言人 [dai4 yan2 ren2] spokesperson; 保守 [bao3 shou3] conservative / to guard; to keep; 保守派 [bao3 shou3 pai4] conservative faction; 全球 [quan2 qiu2] the whole world; global; 全球化 [quan2 qiu2 hua4] globalization; 参议 [can1 yi4] consultant; adviser; 参议员 [can1 yi4 yuan2] senator; 议员 [yi4 yuan2] member of a legislative body; representative
赵忠祥，78岁，中国中央电视台播音员、主持人。	8:中国/中国中央电视台 9:国中 10:中央/中央电视台 12:电视/电视台 15:播音/播音员 19:主持/主持人	中国 [Zhong1 guo2] China; 中国中央电视台 [Zhong1 guo2 Zhong1 yang1 Dian4 shi4 tai2] China Central Television (CCTV), PRC state TV network; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央电视台 [Zhong1 yang1 Dian4 shi4 tai2] China Central Television (CCTV), PRC state TV network; 主持 [zhu3 chi2] to take charge of; to preside over / to uphold; to stand for / to host; anchor; 主持人 [zhu3 chi2 ren2] host; master of ceremonies; (TV or radio) presenter; anchor / (Tw) (research project) principal investigator (PI); prog...; 国中 [guo2 zhong1] junior high school (Tw) / abbr. for 國民中學|国民中学[guo2 min2 zhong1 xue2]; 播音 [bo1 yin1] to broadcast; to transmit; 播音员 [bo1 yin1 yuan2] announcer; broadcaster; 电视 [dian4 shi4] television; TV / CL:臺|台[tai2],部[bu4]; 电视台 [dian4 shi4 tai2] television station / variant of 電視台|电视台[dian4 shi4 tai2]
据我所知它们的能量产出能杀死人类及超能力者	0:据我所知 2:所知 4:它们 7:能量 8:量产 9:产出 12:杀死 13:死人 14:人类 17:超能力 18:能力	产出 [chan3 chu1] to produce; output; 人类 [ren2 lei4] humanity; human race; mankind; 所知 [suo3 zhi1] known; what one knows; 据我所知 [ju4 wo3 suo3 zhi1] as far as I know; 杀死 [sha1 si3] to kill; 死人 [si3 ren2] dead person / (coll.) to die; (of a death) to happen; 能力 [neng2 li4] capability; ability / CL:個|个[ge4]; 能量 [neng2 liang4] energy / capabilities; 超能力 [chao1 neng2 li4] superpower; superhuman power; 量产 [liang4 chan3] to mass-produce
不快点拍照的话就赶不上限期哦我知道了我知道了	0:不快 1:快点 3:拍照 5:的话 8:赶不上 10:上限 11:限期 15:知道/知道了 19:知道/知道了	上限 [shang4 xian4] upper bound; 不快 [bu4 kuai4] unhappy; in low spirits / (of a knife) not sharp; 快点 [kuai4 dian3] hurry up; get a move on; 知道 [zhi1 dao4] to know; to become aware of / also pr. [zhi1dao5]; 知道了 [zhi1 dao4 le5] OK!; Got it!; 赶不上 [gan3 bu4 shang4] can't keep up with; can't catch up; 限期 [xian4 qi1] to set a time limit; deadline
本区位于阿里山森林铁路眠月线沿线，距阿里山火车站约5公里。	1:区位 2:位于 4:阿里/阿里山 7:森林 9:铁路 14:沿线 18:阿里/阿里山 20:山火 21:火车/火车站 22:车站 26:公里	位于 [wei4 yu2] to be located at; 区位 [qu1 wei4] geographical location / (computing) row-cell (i.e. the row 區|区[qu1] and cell 位[we...; 山火 [shan1 huo3] wildfire; forest fire; 火车 [huo3 che1] train / CL:列[lie4],節|节[jie2],班[ban1],趟[tang4]; 火车站 [huo3 che1 zhan4] train station; 车站 [che1 zhan4] station; stop / CL:處|处[chu4],個|个[ge4]; 阿里 [A1 li3] (name) Ali / Ali (c. 600–661), the fourth caliph of Islam / Alibaba, e-commerce company (abbr. for 阿里巴巴[A1 li3 ba1 ba1]) / see 阿里地區|阿里地区[A1 li3 Di4 qu1]; 阿里山 [A1 li3 Shan1] Alishan mountain range in the central-southern region of ...
安大略湖北邻加拿大安大略省，南毗尼亚加拉半岛和美国纽约州，是北美洲五大湖之一。	0:安大略湖 1:大略 3:湖北 6:加拿大 7:拿大 8:大安 9:安大略省 10:大略 20:半岛 22:和美 23:美国 25:纽约/纽约州 30:北美/北美洲 31:美洲 33:五大湖 34:大湖 36:之一	五大湖 [Wu3 da4 hu2] the Great Lakes; 加拿大 [Jia1 na2 da4] Canada; 北美 [Bei3 mei3] North America; 北美洲 [Bei3 mei3 zhou1] North America; 和美 [He2 mei3] Hemei or Homei Town in Changhua County 彰化縣|彰化县[Zhang1 hua... | [he2 mei3] harmonious; 大安 [Da4 an1] Da'an, the name of a numerous entities, including distric...; 大湖 [Da4 hu2] Dahu or Tahu township in Miaoli county 苗栗縣|苗栗县[Miao2 li4 ...; 大略 [da4 lu:e4] broad outline; roughly; 安大略湖 [An1 da4 lu:e4 Hu2] Lake Ontario, one of the Great Lakes 五大湖[Wu3 da4 hu2]; 安大略省 [An1 da4 lu:e4 sheng3] Ontario province, Canada; 拿大 [na2 da4] to put on airs; self-important; 湖北 [Hu2 bei3] see 湖北省[Hu2 bei3 Sheng3]; 纽约 [Niu3 yue1] New York; 纽约州 [Niu3 yue1 zhou1] New York state; 美国 [Mei3 guo2] United States; USA; US; 美洲 [Mei3 zhou1] the Americas / abbr. for 亞美利加洲|亚美利加洲[Ya4 mei3 li4 jia1 Zhou1]
这些无症状中风中大约有10%是无症状性腔隙性脑梗塞。	0:这些 2:无症状 3:症状 5:中风 8:大约 15:无症状 16:症状/症状性 19:腔隙 22:脑梗塞 23:梗塞	无症状 [wu2 zheng4 zhuang4] asymptomatic; 梗塞 [geng3 se4] to clog; to block; to obstruct; 症状 [zheng4 zhuang4] symptom (of an illness); 症状性 [zheng4 zhuang4 xing4] symptomatic; 脑梗塞 [nao3 geng3 se4] cerebral infarction
训练班结业后，到岢岚县任村政协助员，后调回太原在牺盟总会办的特派员训练班学习。	0:训练 3:结业 8:岢岚/岢岚县 9:岚县 13:政协 14:协助 18:后调 21:太原 30:特派/特派员 31:派员 33:训练 36:学习	协助 [xie2 zhu4] to provide assistance; to aid; 岚县 [Lan2 xian4] Lan county in Lüliang 呂梁|吕梁[Lu:3 liang2], Shanxi 山西; 岢岚 [Ke3 lan2] Kelan county in Xinzhou 忻州[Xin1 zhou1], Shanxi; 岢岚县 [Ke3 lan2 xian4] Kelan county in Xinzhou 忻州[Xin1 zhou1], Shanxi; 政协 [Zheng4 Xie2] CPPCC (Chinese People's Political Consultative Conference) / abbr. of 中國人民政治協商會議|中国人民政治协商会议[Zhong1 guo2 Ren2 min2 Zheng4 zhi4 Xie2 shang1 Hui4 yi4]; 派员 [pai4 yuan2] to dispatch personnel; to send staff (to perform a task o...; 特派 [te4 pai4] to specially dispatch; special correspondent / task force; 特派员 [te4 pai4 yuan2] special correspondent; special commissioner
