sentence	spans	defs
张贤珠葬礼举行当天有一名初中生闯进急诊室	3:葬礼 5:举行 6:行当 7:当天 12:初中/初中生 15:闯进 17:急诊/急诊室 18:诊室	举行 [ju3 xing2] to hold (a meeting, ceremony etc); 初中 [chu1 zhong1] junior high school (abbr. for 初級中學|初级中学[chu1 ji2 zhong1 x...; 初中生 [chu1 zhong1 sheng1] junior high student; 当天 [dang1 tian1] on that day | [dang4 tian1] the same day; 急诊 [ji2 zhen3] emergency medical treatment; 急诊室 [ji2 zhen3 shi4] emergency room; 行当 [hang2 dang5] profession / role (acting); 诊室 [zhen3 shi4] consulting room
法海寺(淅川县)，位于河南省淅川县的一座寺庙。	0:法海 4:淅川/淅川县 9:位于 11:河南/河南省 14:淅川/淅川县 20:寺庙	河南 [He2 nan2] see 河南省[He2 nan2 Sheng3]; 河南省 [He2 nan2 Sheng3] Henan Province, capital Zhengzhou 鄭州市|郑州市[Zheng4 zhou1 Sh...; 淅川 [Xi1 chuan1] see 淅川縣|淅川县[Xi1 chuan1 Xian4]; 淅川县 [Xi1 chuan1 Xian4] Xichuan, a county in Nanyang City 南陽市|南阳市[Nan2 yang2 Shi4...
南斯拉夫人民军以二次大战时期的南斯拉夫民族解放军为基底所组成。	0:南斯拉夫 1:斯拉夫 2:拉夫 3:夫人 4:人民 8:二次/二次大战 10:大战 11:战时 12:时期 15:南斯拉夫 16:斯拉夫 17:拉夫 19:民族 21:解放/解放军 25:基底 28:组成	二次 [er4 ci4] second; twice / (math.) quadratic (of degree two); 二次大战 [Er4 ci4 Da4 zhan4] World War Two; 人民 [ren2 min2] the people / CL:個|个[ge4]; 南斯拉夫 [Nan2 si1 la1 fu1] Yugoslavia (former country that existed in various forms ...; 大战 [da4 zhan4] war; to wage war; 夫人 [fu1 ren5] lady; madam; Mrs. / CL:位[wei4]; 战时 [zhan4 shi2] wartime; 拉夫 [la1 fu1] to press-gang; to force into service; 斯拉夫 [Si1 la1 fu1] Slavic; 时期 [shi2 qi1] period; phase / CL:個|个[ge4]; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces)
你不可以随意拉紧急掣下车的你为何弄停火车？	1:不可/不可以 2:可以 4:随意 6:拉紧 7:紧急 10:下车 14:为何 17:停火 18:火车	不可 [bu4 ke3] cannot; should not; must not; 不可以 [bu4 ke3 yi3] may not; 停火 [ting2 huo3] to cease fire; ceasefire; 可以 [ke3 yi3] can; may; able to / not bad; pretty good; 拉紧 [la1 jin3] to pull tight; 火车 [huo3 che1] train / CL:列[lie4],節|节[jie2],班[ban1],趟[tang4]; 紧急 [jin3 ji2] urgent; emergency
化学海洋学–海洋化学研究：地球海洋中化学元素的行为。	0:化学 1:学海 2:海洋/海洋学 3:洋学 6:海洋 7:洋化 8:化学 10:研究 13:地球 15:海洋 18:化学/化学元素 20:元素 23:行为	元素 [yuan2 su4] element (key component of sth) / (chemistry) element / (math.) element (member of a set); 化学 [hua4 xue2] chemistry; chemical; 化学元素 [hua4 xue2 yuan2 su4] chemical element; 学海 [xue2 hai3] sea of learning; erudition; 洋化 [yang2 hua4] to Westernize; 洋学 [Yang2 xue2] Western learning; 海洋 [hai3 yang2] ocean / CL:個|个[ge4]; 海洋学 [hai3 yang2 xue2] oceanography
两个维持生活的必要条件就是阳光和椰子汁	2:维持/维持生活 4:生活 7:必要/必要条件 9:条件 11:就是 13:阳光 16:椰子/椰子汁	必要 [bi4 yao4] necessary; essential; indispensable; 必要条件 [bi4 yao4 tiao2 jian4] requirement / necessary condition (math); 条件 [tiao2 jian4] condition; requirement; circumstance / CL:個|个[ge4]; 椰子 [ye1 zi5] a coconut palm / a coconut; 椰子汁 [ye1 zi5 zhi1] coconut water; 生活 [sheng1 huo2] to live; life / livelihood; 维持 [wei2 chi2] to keep; to maintain; to preserve; 维持生活 [wei2 chi2 sheng1 huo2] to subsist; to eke out a living
每个星期他们在地下赌场白粉档、四级电影院和艳舞场收规定的黑钱，然后中央分配	0:每个 2:星期 4:他们 6:在地/在地下 7:地下 9:赌场 11:白粉 15:四级 17:电影/电影院 18:影院 21:艳舞 22:舞场 25:规定 28:黑钱 31:然后 33:中央 35:分配	在地 [zai4 di4] (Tw) local; native (from Taiwanese 在地, Tai-lo pr. [tsāi-...; 在地下 [zai4 di4 xia4] underground; 地下 [di4 xia4] underground; subterranean / covert; 影院 [ying3 yuan4] cinema; movie theater; 电影 [dian4 ying3] movie; film / CL:部[bu4],片[pian4],場|场[chang3]; 电影院 [dian4 ying3 yuan4] cinema; movie theater / CL:家[jia1],座[zuo4]; 舞场 [wu3 chang3] dance hall; 艳舞 [yan4 wu3] erotic dance
这意味着三峡水库汛期的防洪库容共有221.5亿立方米。	1:意味/意味着 4:三峡/三峡水库 6:水库 8:汛期 11:防洪 15:共有 23:立方/立方米	三峡 [San1 xia2] Three Gorges on the Chang Jiang or Yangtze, namely: Qutan... / Sanxia or Sanhsia town in New Taipei City 新北市[Xin1 bei3 s...; 三峡水库 [San1 xia2 Shui3 ku4] Three Gorges Reservoir on the Changjiang or Yangtze; 意味 [yi4 wei4] meaning; to mean / implication; overtone; to imply / flavor / (Tw) to get a sense of; 意味着 [yi4 wei4 zhe5] to signify; to mean; to imply; 水库 [shui3 ku4] reservoir / CL:座[zuo4]; 立方 [li4 fang1] cube (math.) / abbr. for 立方體|立方体[li4 fang1 ti3] / abbr. for 立方米[li4 fang1 mi3]; 立方米 [li4 fang1 mi3] cubic meter (unit of volume)
他也是中国有色金属工业协会副会长，以及第十一届全国人大代表。	3:中国 4:国有 5:有色/有色金属 7:金属 9:工业 11:协会 14:会长 17:以及 18:及第 20:十一 23:全国/全国人大 24:国人 25:人大 27:代表	中国 [Zhong1 guo2] China; 人大 [Ren2 da4] Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong... | [ren2 da4] people's congress, a legislative body within the PRC's sy...; 以及 [yi3 ji2] and; as well as; 全国 [quan2 guo2] whole nation; nationwide; national; 全国人大 [Quan2 guo2 Ren2 da4] National People's Congress (NPC) (abbr. for 全國人民代表大會|全国人民...; 及第 [ji2 di4] to pass an imperial examination; 国人 [guo2 ren2] compatriots; fellow countrymen; 国有 [guo2 you3] state-owned; nationalized; 有色 [you3 se4] colored / non-white / non-ferrous (metals); 有色金属 [you3 se4 jin1 shu3] non-ferrous metals (all metals excluding iron, chromium, ...; 金属 [jin1 shu3] metal / CL:種|种[zhong3]
给我一套房你这人怎么不排队有点公德心好不好	2:一套 3:套房 8:怎么 11:排队 13:有点 15:公德/公德心 18:好不/好不好 19:不好	一套 [yi1 tao4] a set; a suit; a collection / the same old stuff; set pattern; 不好 [bu4 hao3] no good; 公德 [gong1 de2] public morality; 公德心 [gong1 de2 xin1] civility; public spirit; 套房 [tao4 fang2] suite; apartment; 好不 [hao3 bu4] not at all ... / how very ...; 好不好 [hao3 bu5 hao3] all right? OK?
