sentence	spans	defs
河马在保持头自下而上的同时向四面八方喷洒粪便算作是河马良好的社会礼仪	0:河马 3:保持 6:自下而上 7:下而上 11:同时 14:四面/四面八方 16:八方 18:喷洒 20:粪便 25:河马 26:马良 27:良好 30:社会 32:礼仪	下而上 [xia4 er2 shang4] bottom to top (of listing); 八方 [ba1 fang1] all directions; 四面 [si4 mian4] all sides; 四面八方 [si4 mian4 ba1 fang1] (idiom) all directions; all around; 河马 [he2 ma3] hippopotamus; 自下而上 [zi4 xia4 er2 shang4] (idiom) from bottom to top; from the grass roots up; bott...; 良好 [liang2 hao3] good; favorable; fine; 马良 [Ma3 Liang2] Ma Liang (Three Kingdoms)
施佩尔立即组织35万名熟练工人进行抢修，到11月，日产量就上升到原产量的28%。	3:立即 5:组织 9:万名 11:熟练/熟练工/熟练工人 13:工人 15:进行 17:抢修 25:日产 26:产量 29:上升 32:原产 33:产量	产量 [chan3 liang4] output; 原产 [yuan2 chan3] originally produced; native to; 工人 [gong1 ren2] worker / CL:個|个[ge4],名[ming2]; 日产 [Ri4 chan3] Nissan, Japanese car make; 熟练 [shu2 lian4] practiced; proficient; skilled; 熟练工 [shu2 lian4 gong1] skilled worker; journeyman; 熟练工人 [shu2 lian4 gong1 ren2] skilled worker; journeyman
其中刑事拘留3人、取保候审10人，行政拘留8人、罚款警告11人，批评教育7人。	0:其中 2:刑事/刑事拘留 4:拘留 9:取保/取保候审 11:候审 17:行政/行政拘留 19:拘留 24:罚款 26:警告 32:批评 34:教育	候审 [hou4 shen3] awaiting trial; 刑事 [xing2 shi4] criminal; penal; 刑事拘留 [xing2 shi4 ju1 liu2] criminal detention; 取保 [qu3 bao3] (law) to get sb to bail one out (from jail); 取保候审 [qu3 bao3 hou4 shen3] release from custody, subject to provision of a surety, p...; 拘留 [ju1 liu2] to detain; to keep in custody; 行政 [xing2 zheng4] administration; administrative; 行政拘留 [xing2 zheng4 ju1 liu2] to incarcerate sb for a violation of administrative law, ...
移动沙发问题，又称沙发问题，是一个数学问题。	0:移动 2:沙发 3:发问 4:问题 7:又称 9:沙发 10:发问 11:问题 15:一个 16:个数 17:数学 18:学问 19:问题	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 个数 [ge4 shu4] number of items or individuals; 发问 [fa1 wen4] to question; to ask; 学问 [xue2 wen4] learning; knowledge; scholarship; 数学 [shu4 xue2] mathematics; 沙发 [sha1 fa1] sofa (loanword) / (Internet slang) the first reply or replier to a forum post / CL:條|条[tiao2],張|张[zhang1]; 问题 [wen4 ti2] question / problem; issue / topic / CL:個|个[ge4]
北达科他州位于美国中西部及美国大平原地区。	0:北达科他/北达科他州 5:位于 7:美国 8:国中 9:中西/中西部 10:西部 13:美国 14:国大 16:平原 17:原地 18:地区	中西 [Zhong1 Xi1] China and the West; Chinese-Western; 中西部 [zhong1 xi1 bu4] midwest; 北达科他 [Bei3 Da2 ke1 ta1] North Dakota, US state; 北达科他州 [Bei3 Da2 ke1 ta1 zhou1] North Dakota, US state; 原地 [yuan2 di4] in the original place; where one is / place of origin; local; 国中 [guo2 zhong1] junior high school (Tw) / abbr. for 國民中學|国民中学[guo2 min2 zhong1 xue2]; 国大 [Guo2 Da4] abbr. for 國民大會|国民大会, National Assembly of the Republic of China (extant during various periods between 1913 and 2005) / abbr. for 新加坡國立大學|新加坡国立大学, National University of Singapore (NUS) / abbr. for 印度國民大會黨|印度国民大会党, Indian National Congress (INC) / abbr. for 馬來西亞印度國民大會黨|马来西亚印度国民大会党, Malaysian Indian Congress (MIC); 地区 [di4 qu1] region; area (informal or geographical term) / prefecture (in China's administrative system); 平原 [ping2 yuan2] plain; flat land / CL:個|个[ge4]; 美国 [Mei3 guo2] United States; USA; US; 西部 [xi1 bu4] western part
马托格罗索州（葡萄牙语：）是巴西西部的一个州，首府库亚巴。	0:马托格罗索 3:罗索 7:葡萄/葡萄牙/葡萄牙语 14:巴西 15:西西 16:西部 19:一个 23:首府 24:府库	巴西 [Ba1 xi1] Brazil; 府库 [fu3 ku4] government treasury; 罗索 [Luo2 suo3] Roseau, the capital of Commonwealth of Dominica; 葡萄 [pu2 tao5] grape; 葡萄牙 [Pu2 tao2 ya2] Portugal; 葡萄牙语 [Pu2 tao2 ya2 yu3] Portuguese (language); 西西 [xi1 xi1] cubic centimeter (cc) (loanword); 西部 [xi1 bu4] western part; 首府 [shou3 fu3] capital city of an autonomous region; 马托格罗索 [Ma3 tuo1 ge2 luo2 suo3] Mato Grosso, a state of Brazil
在2014年国际财产权指数中，博茨瓦纳在撒哈拉以南非洲国家中仅次于南非。	6:国际 8:财产/财产权 9:产权 11:指数 15:博茨瓦纳 20:撒哈拉/撒哈拉以南/撒哈拉以南非洲 21:哈拉 23:以南 24:南非 25:非洲 27:国家 30:仅次于 31:次于 33:南非	产权 [chan3 quan2] property right; 仅次于 [jin3 ci4 yu2] second only to ...; ranking behind only ...; 以南 [yi3 nan2] to the south of (suffix); 南非 [Nan2 fei1] South Africa; Southern Africa; 哈拉 [ha1 la1] to chat idly (Tw); 撒哈拉 [Sa1 ha1 la1] Sahara; 撒哈拉以南 [Sa1 ha1 la1 yi3 nan2] sub-Saharan; 撒哈拉以南非洲 [Sa1 ha1 la1 yi3 nan2 Fei1 zhou1] sub-Saharan Africa; 次于 [ci4 yu2] second only to; 财产 [cai2 chan3] property; assets; estate / CL:筆|笔[bi3]; 财产权 [cai2 chan3 quan2] property rights; 非洲 [Fei1 zhou1] Africa / abbr. for 阿非利加洲[A1 fei1 li4 jia1 Zhou1]
会议决定华国锋就任中国共产党中央委员会主席和中央军事委员会主席。	0:会议 1:议决 2:决定 4:华国锋 7:就任 9:中国/中国共产党/中国共产党中央委员会 10:国共 11:共产/共产党 13:党中央 14:中央/中央委员会 16:委员/委员会 19:主席 22:中央/中央军事委员会 24:军事 26:委员/委员会 29:主席	中国 [Zhong1 guo2] China; 中国共产党 [Zhong1 guo2 Gong4 chan3 dang3] Communist Party of China; 中国共产党中央委员会 [Zhong1 guo2 Gong4 chan3 dang3 Zhong1 yang1 Wei3 yuan2 hui4] Central Committee of the Communist Party of China, abbr. ...; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央军事委员会 [Zhong1 yang1 Jun1 shi4 Wei3 yuan2 hui4] (PRC) Central Military Commission; 中央委员会 [Zhong1 yang1 Wei3 yuan2 hui4] Central Committee; 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 党中央 [Dang3 Zhong1 yang1] Central Committee of the CCP; 共产 [gong4 chan3] communist; communism; 共产党 [Gong4 chan3 dang3] Communist Party; 军事 [jun1 shi4] military affairs; 决定 [jue2 ding4] to decide; decision / certainly / CL:個|个[ge4],項|项[xiang4]; 国共 [Guo2 Gong4] the Chinese Nationalist Party and the Chinese Communist P...; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 议决 [yi4 jue2] to decide in a meeting; to resolve
后三届是因为第一次世界大战或者第二次世界大战爆发而导致奥林匹克运动会停办。	4:因为 6:第一/第一次/第一次世界大战 7:一次 9:世界/世界大战 11:大战 13:或者 15:第二/第二次/第二次世界大战 16:二次/二次世界大战 18:世界/世界大战 20:大战 22:爆发 25:导致 27:奥林匹克/奥林匹克运动会 29:匹克 31:运动/运动会 34:停办	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 世界 [shi4 jie4] world / CL:個|个[ge4]; 世界大战 [shi4 jie4 da4 zhan4] world war; 二次 [er4 ci4] second; twice / (math.) quadratic (of degree two); 二次世界大战 [Er4 ci4 Shi4 jie4 Da4 zhan4] World War Two; 匹克 [Pi3 ke4] Peak Sport Products Co., Chinese sportswear company | [pi3 ke4] (guitar) pick (loanword); 大战 [da4 zhan4] war; to wage war; 奥林匹克 [Ao4 lin2 pi3 ke4] Olympic; 奥林匹克运动会 [Ao4 lin2 pi3 ke4 Yun4 dong4 hui4] Olympic Games; the Olympics; 第一 [di4 yi1] first; foremost; 第一次 [di4 yi1 ci4] the first time; first; number one; 第一次世界大战 [Di4 yi1 ci4 Shi4 jie4 Da4 zhan4] World War One; 第二 [di4 er4] second; number two; next / secondary; 第二次 [di4 er4 ci4] the second time; second; 第二次世界大战 [Di4 er4 Ci4 Shi4 jie4 Da4 zhan4] World War II; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动会 [yun4 dong4 hui4] sports competition / CL:個|个[ge4]
两类截然不同的美国人之间的大选秀舞台已铺展开来	2:截然/截然不同 4:不同 7:美国/美国人 8:国人 10:之间 13:大选 14:选秀 16:舞台 19:铺展 20:展开	不同 [bu4 tong2] different; not the same; 国人 [guo2 ren2] compatriots; fellow countrymen; 大选 [da4 xuan3] general election; 展开 [zhan3 kai1] to unfold; to spread out; to open up / to launch; to carry out; 截然 [jie2 ran2] sharply; distinctly; radically; 截然不同 [jie2 ran2 bu4 tong2] entirely different; 美国 [Mei3 guo2] United States; USA; US; 美国人 [Mei3 guo2 ren2] American; American person / CL:個|个[ge4]; 选秀 [xuan3 xiu4] to select talented individuals; draft; 铺展 [pu1 zhan3] to spread out
