sentence	spans	defs
每当夜幕降临他就坐飞机赶到下一个地方那地方正好是白天的开始	0:每当 1:当夜 2:夜幕/夜幕降临 4:降临 9:飞机 11:赶到 13:下一个 14:一个 16:地方 19:地方 20:方正 21:正好 24:白天 27:开始	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 下一个 [xia4 yi1 ge5] the next one; 地方 [di4 fang1] regional; local | [di4 fang5] place; area; space / CL:處|处[chu4],個|个[ge4],塊|块[kuai4]; 夜幕 [ye4 mu4] curtain of night; gathering darkness; 夜幕降临 [ye4 mu4 jiang4 lin2] nightfall; 当夜 [dang1 ye4] on that night | [dang4 ye4] that very night; the same night; 方正 [Fang1 zheng4] see 方正縣|方正县[Fang1 zheng4 Xian4] | [fang1 zheng4] square; neat; upright; 正好 [zheng4 hao3] just right; to happen to; 每当 [mei3 dang1] whenever; every time; 降临 [jiang4 lin2] to descend; to arrive; to come
生物化学也与分子生物学和遗传学有关。	0:生物/生物化学 1:物化 2:化学 6:分子/分子生物学 8:生物/生物学 12:遗传/遗传学 15:有关	分子 [fen4 zi3] member of a class or group; people of a certain type / variant of 分子[fen4 zi3] | [fen1 zi3] (chemistry) molecule / (math) numerator of a fraction | [fen4 zi5] Taiwan variant of 份子[fen4 zi5]; 分子生物学 [fen1 zi3 sheng1 wu4 xue2] molecular biology; 化学 [hua4 xue2] chemistry; chemical; 物化 [wu4 hua4] to objectify / (literary) to die; 生物 [sheng1 wu4] organism; living creature; biological / CL:個|个[ge4]; 生物化学 [sheng1 wu4 hua4 xue2] biochemistry; 生物学 [sheng1 wu4 xue2] biology; 遗传 [yi2 chuan2] heredity; to inherit or pass on genetically; 遗传学 [yi2 chuan2 xue2] genetics
好的，接过来喂，菲尔？什么照片？你在开玩笑？我马上来	3:接过 4:过来 11:什么 13:照片 18:开玩笑 19:玩笑 23:马上 24:上来	上来 [shang4 lai2] to come up; to approach / (verb complement indicating success); 开玩笑 [kai1 wan2 xiao4] to play a joke; to make fun of; to joke; 接过 [jie1 guo4] to take (sth proffered); 玩笑 [wan2 xiao4] joke; jest; to joke; 过来 [guo4 lai2] to come over / to manage; to handle; to take care of | [guo4 lai5] see 過來|过来[guo4 lai2]; 马上 [ma3 shang4] at once; immediately / on horseback (i.e. by military force)
美国众议院议员，民主党主席，马里兰州第39届州长。	0:美国/美国众议院 2:众议院 3:议院 5:议员 8:民主/民主党 10:党主席 11:主席 14:马里/马里兰/马里兰州 16:兰州 22:州长	主席 [zhu3 xi2] chairperson; chairman; premier / CL:個|个[ge4],位[wei4]; 众议院 [Zhong4 yi4 yuan4] lower house of parliament; House of Representatives; 党主席 [dang3 zhu3 xi2] party chief; 兰州 [Lan2 zhou1] see 蘭州市|兰州市[Lan2 zhou1 Shi4]; 民主 [min2 zhu3] democracy; democratic; 民主党 [Min2 zhu3 dang3] Democratic Party; 美国 [Mei3 guo2] United States; USA; US; 美国众议院 [Mei3 guo2 Zhong4 yi4 yuan4] United States House of Representatives; 议院 [yi4 yuan4] parliament; congress; legislative assembly; 马里 [Ma3 li3] Mali; 马里兰 [Ma3 li3 lan2] Maryland, US state; 马里兰州 [Ma3 li3 lan2 zhou1] Maryland, US state
亲爱的，斯莱德先生对歌剧不怎么感兴趣	0:亲爱 6:德先生 7:先生 9:对歌 10:歌剧 12:不怎么 13:怎么 15:感兴趣 16:兴趣	不怎么 [bu4 zen3 me5] not very; not particularly; 先生 [xian1 sheng5] teacher / gentleman; sir; mister (Mr.) / husband / (dialect) doctor / CL:位[wei4]; 兴趣 [xing4 qu4] interest; hobby / CL:個|个[ge4]; 对歌 [dui4 ge1] antiphonal singing; answering phrase of a duet; 德先生 [De2 xian1 sheng5] "Mr Democracy", phrase used during the May 4th Movement 五... / abbr. for 德謨克拉西|德谟克拉西[de2 mo2 ke4 la1 xi1] / see also 賽先生|赛先生[Sai4 xian1 sheng5]; 怎么 [zen3 me5] how? / what? / why? / variant of 怎麼|怎么[zen3 me5]; 感兴趣 [gan3 xing4 qu4] to be interested; 歌剧 [ge1 ju4] Western opera / CL:場|场[chang3],齣|出[chu1]
闽南语泉漳片西片龙岩话：通行于新罗区大部和漳平市西北部。	0:闽南/闽南语 8:龙岩 12:通行 15:新罗/新罗区 18:大部 21:漳平/漳平市 24:西北/西北部 25:北部	北部 [bei3 bu4] northern part; 新罗 [Xin1 luo2] Silla, Korean kingdom that existed between 57 BC – 935 AD... / see 新羅區|新罗区[Xin1 luo2 Qu1]; 新罗区 [Xin1 luo2 Qu1] Xinluo, a district of Longyan City 龍巖市|龙岩市[Long2 yan2 Shi...; 漳平 [Zhang1 ping2] see 漳平市[Zhang1 ping2 Shi4]; 漳平市 [Zhang1 ping2 Shi4] Zhangping, a county-level city in Longyan City 龍巖市|龙岩市[Lo...; 西北 [Xi1 bei3] Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang) | [xi1 bei3] northwest; 西北部 [Xi1 bei3 bu4] northwest part; 闽南 [Min3 nan2] Minnan (southern Fujian); 闽南语 [Min3 nan2 yu3] Southern Min; Hokkien
世界各地的人们正在意识到知情同意的问题	0:世界/世界各地 2:各地 5:人们 7:正在 8:在意 9:意识/意识到 12:知情/知情同意 14:同意 17:问题	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界各地 [shi4 jie4 ge4 di4] all over the world; 各地 [ge4 di4] various regions; all parts of a country; 同意 [tong2 yi4] to agree; to consent; to approve; 在意 [zai4 yi4] to care about; to mind; 意识 [yi4 shi2] consciousness; awareness; to be aware of; 意识到 [yi4 shi2 dao4] to be aware of; to realize; 正在 [zheng4 zai4] to be in the process of (doing sth); to be currently ...-ing; 知情 [zhi1 qing2] to know the facts; to be familiar with the situation; 知情同意 [zhi1 qing2 tong2 yi4] informed consent
不要有信号,不要有代码,不要搞花样	0:不要 1:要有 3:信号 6:不要 7:要有 9:代码 12:不要 14:搞花样 15:花样	不要 [bu4 yao4] don't!; must not; 搞花样 [gao3 hua1 yang4] to play tricks; to deceive; 花样 [hua1 yang4] pattern / way of doing something; trick; ruse / fancy-style (as in 花樣滑冰|花样滑冰[hua1 yang4 hua2 bing1] figur...; 要有 [yao4 you3] to need; to require; must have
法国大革命期间，法兰西第一共和国和反法同盟占领地的旧制度，继而成立。	0:法国/法国大革命 1:国大 3:革命 5:期间 8:法兰/法兰西 9:兰西 11:第一 12:一共 13:共和/共和国 19:同盟 21:占领 22:领地 25:旧制 26:制度 29:继而 31:成立	一共 [yi1 gong4] in total; altogether; 兰西 [Lan2 xi1] see 蘭西縣|兰西县[Lan2 xi1 Xian4]; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 制度 [zhi4 du4] system; institution / CL:個|个[ge4]; 占领 [zhan4 ling3] to capture; to seize; to occupy by force; 国大 [Guo2 Da4] abbr. for 國民大會|国民大会, National Assembly of the Republic of China (extant during various periods between 1913 and 2005) / abbr. for 新加坡國立大學|新加坡国立大学, National University of Singapore (NUS) / abbr. for 印度國民大會黨|印度国民大会党, Indian National Congress (INC) / abbr. for 馬來西亞印度國民大會黨|马来西亚印度国民大会党, Malaysian Indian Congress (MIC); 旧制 [jiu4 zhi4] old system; former standards; 法兰 [fa3 lan2] flange (loanword); 法兰西 [Fa3 lan2 xi1] France; 法国 [Fa3 guo2] France; 法国大革命 [Fa3 guo2 Da4 ge2 ming4] French Revolution (1789-1799); 第一 [di4 yi1] first; foremost; 革命 [ge2 ming4] revolution; to revolt; revolutionary / CL:次[ci4]; 领地 [ling3 di4] territory; domain; fief
家政学科改名为生活学科、前家政学专攻改编为两个专攻、以下列举。	0:家政/家政学 2:学科 4:改名 5:名为 6:为生 7:生活 9:学科 13:家政/家政学 16:专攻 18:改编 23:专攻 26:以下 27:下列 28:列举	下列 [xia4 lie4] following; 为生 [wei2 sheng1] to make a living; 以下 [yi3 xia4] that level or lower; that amount or less / the following; 列举 [lie4 ju3] to list; to enumerate; 名为 [ming2 wei2] to be called; to be known as; 学科 [xue2 ke1] subject; academic discipline; 家政 [jia1 zheng4] housekeeping; 家政学 [jia1 zheng4 xue2] family and consumer science; 改名 [gai3 ming2] to rename; 生活 [sheng1 huo2] to live; life / livelihood
