sentence	spans	defs
为了应对德国外交政策的急剧变化和日本在边境冲突中败给苏联，平沼政府辞职了。	0:为了 2:应对 4:德国 5:国外 6:外交/外交政策 8:政策 11:急剧 12:剧变 13:变化 16:日本 19:边境/边境冲突 21:冲突 26:苏联 31:政府 33:辞职	冲突 [chong1 tu1] conflict; clash; contention; 剧变 [ju4 bian4] to change dramatically; radical change; 变化 [bian4 hua4] to change; change; 国外 [guo2 wai4] abroad; foreign; overseas; 外交 [wai4 jiao1] diplomacy; diplomatic; foreign affairs / CL:個|个[ge4]; 外交政策 [wai4 jiao1 zheng4 ce4] foreign policy; 德国 [De2 guo2] Germany; 急剧 [ji2 ju4] rapid; sudden; 政策 [zheng4 ce4] policy / CL:個|个[ge4]; 边境 [bian1 jing4] frontier; border; 边境冲突 [bian1 jing4 chong1 tu1] border clash
不过，高潮位是坏人自动变好，拱手相让片场地，世界有这么美好。	0:不过 3:高潮 4:潮位 7:坏人 9:自动 14:拱手/拱手相让 15:手相 18:片场 19:场地 22:世界 25:这么 27:美好	场地 [chang3 di4] space; site; place; sports pitch; 手相 [shou3 xiang4] palmistry; palm features; 拱手 [gong3 shou3] to cup one's hands in obeisance or greeting / (fig.) submissive; 拱手相让 [gong3 shou3 xiang1 rang4] (idiom) to surrender sth without resistance; 潮位 [chao2 wei4] tide level; 片场 [pian4 chang3] filming location; film set; 高潮 [gao1 chao2] high tide; high water / climax; peak / to have an orgasm
本条目为主要财政年度德国各州的州内生产总值列表。	1:条目 3:为主 4:主要 6:财政/财政年度 8:年度 10:德国 17:生产/生产总值 19:总值 21:列表	为主 [wei2 zhu3] to rely mainly on; to prioritize; 主要 [zhu3 yao4] main; principal; major; primary; 年度 [nian2 du4] year; annual; 总值 [zong3 zhi2] total value; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 生产总值 [sheng1 chan3 zong3 zhi2] gross domestic product; total output value; 财政 [cai2 zheng4] public finance; government finance; 财政年度 [cai2 zheng4 nian2 du4] fiscal year
主要学术或研究机构：国务院发展研究中心、北京大学、复旦大学、北京师范大学等单位。	0:主要 2:学术 5:研究/研究机构 7:机构 10:国务/国务院 13:发展/发展研究中心 15:研究/研究中心 17:中心 20:北京/北京大学 22:大学 25:复旦/复旦大学 27:大学 30:北京/北京师范大学 31:京师 32:师范/师范大学 34:大学 37:单位	中心 [zhong1 xin1] center; heart; core; 京师 [jing1 shi1] capital of a country (literary); 北京 [Bei3 jing1] Beijing municipality, capital of the People's Republic of...; 北京大学 [Bei3 jing1 Da4 xue2] Peking University; 北京师范大学 [Bei3 jing1 Shi1 fan4 Da4 xue2] Beijing Normal University; 发展 [fa1 zhan3] development; to develop; to grow; 发展研究中心 [Fa1 zhan3 Yan2 jiu1 Zhong1 xin1] Development Research Center (PRC State Council institution); 国务 [guo2 wu4] affairs of state; 国务院 [Guo2 wu4 yuan4] (PRC) State Council / (USA) State Department; 复旦 [Fu4 dan4] Fudan University, Shanghai, abbr. for 復旦大學|复旦大学[Fu4 dan4 ...; 复旦大学 [Fu4 dan4 Da4 xue2] Fudan University, Shanghai; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 师范 [shi1 fan4] teacher-training; pedagogical; normal (school); 师范大学 [shi1 fan4 da4 xue2] normal university; teacher training college; 机构 [ji1 gou4] mechanism; structure / organization; agency; institution / CL:所[suo3]; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究中心 [yan2 jiu1 zhong1 xin1] research center; 研究机构 [yan2 jiu1 ji1 gou4] research organization
湖泊玉米霸王树仙人掌特诺奇提特兰就是一切的发源地	0:湖泊 2:玉米 4:霸王/霸王树 7:仙人/仙人掌 16:就是 18:一切 21:发源/发源地	仙人 [xian1 ren2] immortal; celestial being; 仙人掌 [xian1 ren2 zhang3] cactus; 发源 [fa1 yuan2] to originate; source; 发源地 [fa1 yuan2 di4] place of origin; birthplace; source; 霸王 [ba4 wang2] hegemon; overlord; despot; 霸王树 [ba4 wang2 shu4] Madagascar palm (Pachypodium lamerei)
此词常用于专业人士、资深的蓝领工作者等。	2:常用 3:用于 5:专业/专业人士 7:人士 10:资深 13:蓝领 14:领工 15:工作/工作者 16:作者	专业 [zhuan1 ye4] specialty; specialized field / major; main field of study / professional / CL:門|门[men2],個|个[ge4]; 专业人士 [zhuan1 ye4 ren2 shi4] a professional; 人士 [ren2 shi4] person; figure; 作者 [zuo4 zhe3] author; writer; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 工作者 [gong1 zuo4 zhe3] worker; 常用 [chang2 yong4] in common usage; 用于 [yong4 yu2] to use in; to use on; to use for; 蓝领 [lan2 ling3] blue-collar; blue-collar worker; 领工 [ling3 gong1] foreman; supervisor
不一定吧他说不定到时候也很积极呢	0:不一/不一定 1:一定 5:说不定 6:不定 8:到时/到时候 9:时候 13:积极	一定 [yi1 ding4] surely; certainly; must / fixed; certain; given; 不一 [bu4 yi1] to vary; to differ; 不一定 [bu4 yi1 ding4] not necessarily; maybe; 不定 [bu4 ding4] indefinite; indeterminate / (botany) adventitious; 到时 [dao4 shi2] at that (future) time; 到时候 [dao4 shi2 hou4] when the moment comes; at that time; 时候 [shi2 hou5] time; moment; period; 说不定 [shuo1 bu5 ding4] maybe; can't say for sure
轻自动车检查协会东京主管事务所多摩支所-国立市。	1:自动/自动车 2:动车 3:车检 4:检查 6:协会 7:会东 8:东京 10:主管 12:事务/事务所 14:所多 20:国立	东京 [Dong1 jing1] Tokyo, capital of Japan / Tonkin (northern Vietnam during the French colonial period); 事务 [shi4 wu4] affairs; work / transaction (as in a computer database); 事务所 [shi4 wu4 suo3] business office; firm; 会东 [Hui4 dong1] see 會東縣|会东县[Hui4 dong1 Xian4]; 动车 [dong4 che1] high-speed train; power car; 协会 [xie2 hui4] an association; a society / CL:個|个[ge4],家[jia1]; 所多 [Suo3 duo1] Soto; 检查 [jian3 cha2] to examine; to inspect / CL:次[ci4]; 自动 [zi4 dong4] automatic / voluntarily; 自动车 [zi4 dong4 che1] automobile; 车检 [che1 jian3] to inspect a vehicle
段宜康：前立法委员、台北市议员、前民进党新潮流系召集人。	5:立法/立法委员 7:委员 10:台北/台北市 11:北市 12:市议员 13:议员 17:民进/民进党 20:新潮 21:潮流 24:召集/召集人	北市 [Bei3 Shi4] (Tw) Taipei (abbr. for 臺北市|台北市[Tai2 bei3 Shi4]); 召集 [zhao4 ji2] to convene; to call together; 召集人 [zhao4 ji2 ren2] convener; 台北 [Tai2 bei3] Taipei, capital of Taiwan; 台北市 [Tai2 bei3 Shi4] Taibei or Taipei, capital of Taiwan; 委员 [wei3 yuan2] committee member; 市议员 [shi4 yi4 yuan2] city councilor; alderman; 新潮 [xin1 chao2] modern; fashionable; 民进 [Min2 jin4] China Association for Promoting Democracy (abbr. for 中國民主...; 民进党 [Min2 jin4 dang3] DPP (Democratic Progressive Party, Taiwan) / abbr. for 民主進步黨|民主进步党; 潮流 [chao2 liu2] tide; current / trend; 立法 [li4 fa3] to legislate; legislation; 立法委员 [li4 fa3 wei3 yuan2] member of the Legislative Yuan (Tw); 议员 [yi4 yuan2] member of a legislative body; representative
伏羲氏，远古时期中国传说人物，为《史记》中的三皇五帝之一。	0:伏羲/伏羲氏 4:远古 5:古时 6:时期 7:期中 8:中国 10:传说 12:人物 17:史记 20:中的 22:三皇/三皇五帝 24:五帝 26:之一	三皇 [san1 huang2] the three legendary sovereigns of the third millennium BC...; 三皇五帝 [san1 huang2 wu3 di4] three sovereigns and five emperors of legend; 中国 [Zhong1 guo2] China; 五帝 [wu3 di4] the Five Legendary Emperors, usually taken to be the Yell...; 伏羲 [Fu2 xi1] Fuxi, legendary Chinese emperor, trad. 2852–2738 BC, myth...; 伏羲氏 [Fu2 Xi1 shi4] Fuxi or Fu Hsi, legendary Chinese emperor 2852-2738 BC, m...; 古时 [gu3 shi2] antiquity; 时期 [shi2 qi1] period; phase / CL:個|个[ge4]; 期中 [qi1 zhong1] interim; midterm; 远古 [yuan3 gu3] antiquity; ancient times
