sentence	spans	defs
曾就读于吉林大学化学系物理化学专业。	1:就读 4:吉林/吉林大学 6:大学 8:化学/化学系 11:物理/物理化学 12:理化 13:化学 15:专业	化学 [hua4 xue2] chemistry; chemical; 化学系 [hua4 xue2 xi4] department of chemistry; 吉林 [Ji2 lin2] see 吉林省[Ji2 lin2 Sheng3] / see 吉林市[Ji2 lin2 Shi4]; 吉林大学 [Ji2 lin2 Da4 xue2] Jilin University; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 物理 [wu4 li3] physics; 物理化学 [wu4 li3 hua4 xue2] physical chemistry; 理化 [li3 hua4] physics and chemistry / (archaic) governance and education
碰撞造山运动会产生极高的山脉，就像喜马拉雅山在6500万年前就开始它的造山运动。	0:碰撞/碰撞造山 2:造山/造山运动 4:运动/运动会 7:产生 12:山脉 17:喜马拉雅/喜马拉雅山 18:马拉 27:万年 28:年前 31:开始 35:造山/造山运动 37:运动	万年 [Wan4 nian2] see 萬年縣|万年县[Wan4 nian2 Xian4]; 喜马拉雅 [Xi3 ma3 la1 ya3] the Himalayas; 喜马拉雅山 [Xi3 ma3 la1 ya3 shan1] Himalayas; 年前 [nian2 qian2] before the end of the year; shortly before New Year; 碰撞 [peng4 zhuang4] to collide; collision; 碰撞造山 [peng4 zhuang4 zao4 shan1] collisional orogeny; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]; 运动会 [yun4 dong4 hui4] sports competition / CL:個|个[ge4]; 造山 [zao4 shan1] mountain building; orogenesis; 造山运动 [zao4 shan1 yun4 dong4] mountain building; orogenesis; 马拉 [Ma3 la1] Marat (name)
至于英国方面，英国政府从来没有限制国民拥有双重国籍。	0:至于 2:英国 4:方面 7:英国 8:国政 9:政府 11:从来/从来没/从来没有 13:没有 14:有限 15:限制 17:国民 19:拥有 21:双重/双重国籍 23:国籍	从来 [cong2 lai2] always; never (in negative sentences); 从来没 [cong2 lai2 mei2] have never; 从来没有 [cong2 lai2 mei2 you3] has never been; has never; 双重 [shuang1 chong2] double; 双重国籍 [shuang1 chong2 guo2 ji2] dual citizenship; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 国籍 [guo2 ji2] nationality; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 有限 [you3 xian4] limited; finite; 没有 [mei2 you3] to not have; doesn't exist; haven't; 英国 [Ying1 guo2] United Kingdom (UK); Britain; 限制 [xian4 zhi4] to restrict; to limit; restriction / CL:個|个[ge4]
运往停尸房的路上放在国土安全局的冷柜里没有人会发现的	2:停尸/停尸房 6:路上 10:国土/国土安全/国土安全局 12:安全/安全局 13:全局 19:没有 20:有人 23:发现	停尸 [ting2 shi1] to keep the body of the deceased (until burial or cremation); 停尸房 [ting2 shi1 fang2] mortuary; 全局 [quan2 ju2] overall situation; 国土 [guo2 tu3] national territory; national land; 国土安全 [guo2 tu3 an1 quan2] homeland security; 国土安全局 [Guo2 tu3 An1 quan2 ju2] Department of Homeland Security (DHS); 安全 [an1 quan2] safe; safety; security; 安全局 [an1 quan2 ju2] security bureau; 有人 [you3 ren2] someone; people; anyone / there is someone; occupied; 没有 [mei2 you3] to not have; doesn't exist; haven't
几何学上来看，四维加速度是移动物体世界线的曲率向量。	0:几何/几何学 3:上来 7:四维 9:加速/加速度 10:速度 13:移动 14:动物 15:物体 17:世界 18:界线 21:曲率/曲率向量 23:向量	世界 [shi4 jie4] world / CL:個|个[ge4]; 几何 [ji3 he2] geometry / (literary) how much; 几何学 [ji3 he2 xue2] geometry; 加速 [jia1 su4] to accelerate; to speed up; to expedite; 加速度 [jia1 su4 du4] acceleration; 动物 [dong4 wu4] animal / CL:隻|只[zhi1],群[qun2],個|个[ge4]; 向量 [xiang4 liang4] (math.) vector; 曲率 [qu1 lu:4] (math.) curvature; 曲率向量 [qu1 lu:4 xiang4 liang4] curvature vector; 物体 [wu4 ti3] object; body; substance; 界线 [jie4 xian4] boundary; dividing line; 移动 [yi2 dong4] to move; movement; mobile; 速度 [su4 du4] speed; rate; velocity; tempo / CL:個|个[ge4]
是喷气式滑雪板我在攒钱买喷气式滑雪板	1:喷气/喷气式 4:滑雪/滑雪板 5:雪板 9:攒钱 12:喷气/喷气式 15:滑雪/滑雪板 16:雪板	喷气 [pen1 qi4] to spurt steam (or air etc); 喷气式 [pen1 qi4 shi4] jet-propelled; 滑雪 [hua2 xue3] to ski; skiing; 滑雪板 [hua2 xue3 ban3] ski / snowboard / CL:副[fu4]; 雪板 [xue3 ban3] snowboard; to snowboard
由于在第二次世界大战后期，同盟国开始掠夺纳粹德国在火箭技术上的成就。	0:由于 3:第二/第二次/第二次世界大战 4:二次/二次世界大战 6:世界/世界大战 8:大战 9:战后 10:后期 13:同盟/同盟国 14:盟国 16:开始 18:掠夺 20:纳粹/纳粹德国 22:德国 25:火箭 27:技术 31:成就	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界大战 [shi4 jie4 da4 zhan4] world war; 二次 [er4 ci4] second; twice / (math.) quadratic (of degree two); 二次世界大战 [Er4 ci4 Shi4 jie4 Da4 zhan4] World War Two; 同盟 [tong2 meng2] alliance; 同盟国 [tong2 meng2 guo2] allied nation; confederation; 后期 [hou4 qi1] late stage; later period; 大战 [da4 zhan4] war; to wage war; 德国 [De2 guo2] Germany; 战后 [zhan4 hou4] postwar; after the war; 盟国 [meng2 guo2] allies; allied countries; 第二 [di4 er4] second; number two; next / secondary; 第二次 [di4 er4 ci4] the second time; second; 第二次世界大战 [Di4 er4 Ci4 Shi4 jie4 Da4 zhan4] World War II; 纳粹 [Na4 cui4] Nazi (loanword); 纳粹德国 [Na4 cui4 De2 guo2] Nazi Germany (1933-1945)
它和氯化铜在水溶液中反应，生成对苯二甲酸铜或对苯二甲酸铅的水合物沉淀。	6:水溶 7:溶液 10:反应 13:生成 14:成对 17:二甲 18:甲酸 24:二甲 25:甲酸 29:水合/水合物 32:沉淀	二甲 [er4 jia3] 2nd rank of candidates who passed the imperial examinatio...; 成对 [cheng2 dui4] to form a pair; 水合 [shui3 he2] hydration reaction; 水合物 [shui3 he2 wu4] hydrate; hydrated compound; 水溶 [shui3 rong2] water soluble; 溶液 [rong2 ye4] solution (chemistry); 生成 [sheng1 cheng2] to generate; to produce; to form; to be formed; to come i... / to be born with; to be blessed with; 甲酸 [jia3 suan1] formic acid
我在哥伦比亚大学教电影剧本真是不可思议	2:哥伦比亚/哥伦比亚大学 4:比亚 6:大学 9:电影/电影剧本 10:影剧 11:剧本 13:真是 15:不可/不可思议 17:思议	不可 [bu4 ke3] cannot; should not; must not; 不可思议 [bu4 ke3 si1 yi4] (idiom) inconceivable; unimaginable; unfathomable; 剧本 [ju4 ben3] script; screenplay; scenario; libretto; 哥伦比亚 [Ge1 lun2 bi3 ya4] Colombia (country in South America) / Columbia (name of various entities, mostly in the USA); 哥伦比亚大学 [Ge1 lun2 bi3 ya4 Da4 xue2] Columbia University; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 影剧 [ying3 ju4] film and theater; 思议 [si1 yi4] to imagine; to comprehend (usu. used in the negative, as ...; 比亚 [Bi3 ya4] Bia, daughter of Pallas and Styx in Greek mythology, pers...; 电影 [dian4 ying3] movie; film / CL:部[bu4],片[pian4],場|场[chang3]; 电影剧本 [dian4 ying3 ju4 ben3] screenplay
精神科护理人员和精神科社会工作者在精神科专业中具有重要的角色。	0:精神/精神科 3:护理 5:人员 8:精神/精神科 11:社会/社会工作/社会工作者 13:工作/工作者 14:作者 17:精神/精神科 20:专业 23:具有 25:重要 28:角色	作者 [zuo4 zhe3] author; writer; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 工作者 [gong1 zuo4 zhe3] worker; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会工作 [she4 hui4 gong1 zuo4] social work; 社会工作者 [she4 hui4 gong1 zuo4 zhe3] social worker; 精神 [jing1 shen2] spirit; mind; consciousness / essence; gist / CL:個|个[ge4] | [jing1 shen5] vigor; vitality; spirited / good-looking; 精神科 [jing1 shen2 ke1] psychiatry
