sentence	spans	defs
网暴过她的键盘侠很快会攻击能体现他们道德感的替代品	0:网暴 5:键盘/键盘侠 10:会攻 11:攻击 14:体现 16:他们 18:道德 22:替代/替代品	会攻 [hui4 gong1] to attack jointly; 攻击 [gong1 ji1] to attack; to charge; an attack / to accuse; 替代 [ti4 dai4] to substitute for; to replace; 替代品 [ti4 dai4 pin3] substitute; alternative; 键盘 [jian4 pan2] keyboard; 键盘侠 [jian4 pan2 xia2] keyboard warrior
该专辑的同名单曲〈新鸳鸯蝴蝶梦〉被选作1993年华视连续剧《包青天》的片尾曲。	1:专辑 4:同名 5:名单 6:单曲 10:鸳鸯/鸳鸯蝴蝶 12:蝴蝶 23:年华 24:华视 26:连续/连续剧 30:包青天 31:青天 35:片尾	包青天 [Bao1 Qing1 tian1] Bao Qingtian, fictional nickname of Bao Zheng 包拯[Bao1 Zhe...; 华视 [Hua2 shi4] Chinese Television System (CTS), Taiwan (abbr. for 中華電視|中...; 单曲 [dan1 qu3] single (recording industry); 同名 [tong2 ming2] of the same name; homonymous; self-titled; 名单 [ming2 dan1] list of names; 年华 [nian2 hua2] years; time; age; 蝴蝶 [hu2 die2] butterfly / CL:隻|只[zhi1]; 连续 [lian2 xu4] continuous; consecutive; serial; 连续剧 [lian2 xu4 ju4] serialized drama; TV series; 青天 [qing1 tian1] clear sky; blue sky / upright and honorable (official); 鸳鸯 [yuan1 yang1] (bird species of China) mandarin duck (Aix galericulata) / (fig.) affectionate couple; happily married couple; 鸳鸯蝴蝶 [yuan1 yang5 hu2 die2] Mandarin ducks and butterfly (i.e. love birds) / derogatory reference to populist and romantic writing aro...
当保加利亚正教会作为一个自主教会需要一位德高望重的人作为主教时。	1:保加利亚 5:正教 6:教会 8:作为 10:一个 12:自主 13:主教 14:教会 16:需要 20:德高望重 26:作为 27:为主 28:主教	为主 [wei2 zhu3] to rely mainly on; to prioritize; 主教 [zhu3 jiao4] bishop; 作为 [zuo4 wei2] conduct; deed; accomplishment / as; in the capacity of / to regard as; to view as; 教会 [jiao1 hui4] to teach; to show | [jiao4 hui4] Christian church; 正教 [zheng4 jiao4] orthodox religion / orthodox Christianity / Islam (in the writing of Chinese or Hui theologians); 自主 [zi4 zhu3] to act independently; to be autonomous; to be in control ...
葡萄柚饮食法是低碳水化合物饮食之一。	0:葡萄/葡萄柚 3:饮食 4:食法 7:低碳 8:碳水/碳水化合物 9:水化 10:化合/化合物 13:饮食 15:之一	低碳 [di1 tan4] (attributive) low-carbon; low-carb (diet); 化合 [hua4 he2] chemical combination; 化合物 [hua4 he2 wu4] chemical compound; 水化 [shui3 hua4] to hydrate; 碳水 [tan4 shui3] (coll.) carbohydrate; carbs (abbr. for 碳水化合物[tan4 shui3 h...; 碳水化合物 [tan4 shui3 hua4 he2 wu4] carbohydrate; 葡萄 [pu2 tao5] grape; 葡萄柚 [pu2 tao2 you4] grapefruit; 食法 [shi2 fa3] cooking method; 饮食 [yin3 shi2] food and drink; diet
廍后(宜兰县)，台湾宜兰县壮围乡的一个地名。	3:宜兰/宜兰县 8:台湾 10:宜兰/宜兰县 13:壮围/壮围乡 17:一个 19:地名	壮围 [Zhuang4 wei2] Zhuangwei or Chuangwei Township in Yilan County 宜蘭縣|宜兰县[Y...; 壮围乡 [Zhuang4 wei2 Xiang1] Zhuangwei or Chuangwei Township in Yilan County 宜蘭縣|宜兰县[Y...; 宜兰 [Yi2 lan2] Yilan city and county 宜蘭縣|宜兰县[Yi2 lan2 Xian4], northeast ...; 宜兰县 [Yi2 lan2 Xian4] Yilan County in northeast Taiwan
蔡襄母亲卢氏为惠安县德普里（今泉港区后龙镇）圭峰村名士卢仁之女。	0:蔡襄 2:母亲 4:卢氏 7:惠安/惠安县 15:泉港/泉港区 16:港区 18:后龙/后龙镇 25:名士	后龙 [Hou4 long2] Houlung town in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], n...; 后龙镇 [Hou4 long2 zhen4] Houlung town in Miaoli county 苗栗縣|苗栗县[Miao2 li4 xian4], n...; 惠安 [Hui4 an1] see 惠安縣|惠安县[Hui4 an1 Xian4]; 惠安县 [Hui4 an1 Xian4] Hui'an, a county in Quanzhou City 泉州市[Quan2 zhou1 Shi4], ...; 泉港 [Quan2 gang3] see 泉港區|泉港区[Quan2 gang3 Qu1]; 泉港区 [Quan2 gang3 Qu1] Quangang, a district of Quanzhou City 泉州市[Quan2 zhou1 Shi...; 港区 [Gang3 qu1] Minato area of downtown Tokyo | [gang3 qu1] port area
从这方程组，他推导出电磁波方程式。	2:方程/方程组 7:推导 8:导出 10:电磁/电磁波 12:波方程 13:方程/方程式 14:程式	导出 [dao3 chu1] to derive; to deduce / to export (data); 推导 [tui1 dao3] derivation; to deduce; 方程 [fang1 cheng2] (math.) equation; 方程式 [fang1 cheng2 shi4] (math.) equation; 方程组 [fang1 cheng2 zu3] (math.) simultaneous equations; system of equations; 波方程 [bo1 fang1 cheng2] wave equation (math. physics); 电磁 [dian4 ci2] electromagnetic; 电磁波 [dian4 ci2 bo1] electromagnetic wave; 程式 [cheng2 shi4] form; pattern; formula / (Tw) (computing) program
牵涉普通人的暴力罪行政府以为这些人无关紧要	0:牵涉 2:普通/普通人 3:通人 6:暴力 8:罪行 9:行政 10:政府 12:以为 14:这些 17:无关/无关紧要 18:关紧 19:紧要	关紧 [guan1 jin3] to close firmly; to fasten securely; to lock; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 无关 [wu2 guan1] unrelated; having nothing to do with; 无关紧要 [wu2 guan1 jin3 yao4] insignificant; of no consequence; 普通 [pu3 tong1] common; ordinary; 普通人 [pu3 tong1 ren2] ordinary person; common people; 紧要 [jin3 yao4] critical; crucial; vital; 罪行 [zui4 xing2] crime; offense; 行政 [xing2 zheng4] administration; administrative; 通人 [tong1 ren2] learned person; person of wide knowledge and sound schola...
非政府组织一直呼吁将同性婚姻合法化。	0:非政府/非政府组织 1:政府 3:组织 5:一直 6:直呼 7:呼吁 10:同性 12:婚姻 14:合法/合法化	一直 [yi1 zhi2] straight (in a straight line) / continuously; always; all the way through; 合法 [he2 fa3] lawful; legal; legitimate; 合法化 [he2 fa3 hua4] to legalize; legalization; 呼吁 [hu1 yu4] to appeal; to call on; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 直呼 [zhi2 hu1] to say straightforwardly; 组织 [zu3 zhi1] to organize; organization / (biology) tissue / (textiles) weave / CL:個|个[ge4]; 非政府 [fei1 zheng4 fu3] non-governmental; 非政府组织 [fei1 zheng4 fu3 zu3 zhi1] non-governmental organization (NGO)
组织机构收录以公家机关、各级学校、公司行号和社会团体命名的小行星。	0:组织 1:织机 2:机构 4:收录 7:公家/公家机关 9:机关 12:各级 14:学校 17:公司/公司行号 19:行号 22:社会/社会团体 24:团体 26:命名 29:小行星 30:行星	公司 [gong1 si1] company; firm; corporation / CL:家[jia1]; 公司行号 [gong1 si1 hang2 hao4] (Tw) companies; businesses; 公家 [gong1 jia1] the public; the state; 公家机关 [gong1 jia1 ji1 guan1] civil service; 团体 [tuan2 ti3] group; organization; team / CL:個|个[ge4]; 小行星 [xiao3 xing2 xing1] asteroid; minor planet; 机关 [ji1 guan1] mechanism; machine-operated / office; agency; organ; organization; establishment; insti... / stratagem; scheme; intrigue; plot; trick / CL:個|个[ge4]; 机构 [ji1 gou4] mechanism; structure / organization; agency; institution / CL:所[suo3]; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会团体 [she4 hui4 tuan2 ti3] social group; community organization; 组织 [zu3 zhi1] to organize; organization / (biology) tissue / (textiles) weave / CL:個|个[ge4]; 织机 [zhi1 ji1] loom; 行号 [hang2 hao4] (computing) (text file) line number; (data table or sprea... / (Tw) unincorporated firm (typically a smaller business su...; 行星 [xing2 xing1] planet / CL:顆|颗[ke1]
