sentence	spans	defs
苔藓学研究中心包括芬兰赫尔辛基大学，德国波恩大学，和纽约植物园。	0:苔藓 3:研究/研究中心 5:中心 6:心包 7:包括 9:芬兰 11:赫尔/赫尔辛基 15:大学 18:德国 20:波恩/波恩大学 22:大学 26:纽约 28:植物/植物园	中心 [zhong1 xin1] center; heart; core; 包括 [bao1 kuo4] to include; to comprise; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 心包 [xin1 bao1] pericardium; 植物 [zhi2 wu4] plant; vegetation / CL:種|种[zhong3]; 植物园 [zhi2 wu4 yuan2] botanical garden; arboretum; 波恩 [Bo1 en1] Bonn, a small town on the Rhine, Cold War capital of West...; 波恩大学 [Bo1 en1 Da4 xue2] University of Bonn; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究中心 [yan2 jiu1 zhong1 xin1] research center; 赫尔 [He4 er3] Hull; 赫尔辛基 [He4 er3 xin1 ji1] Helsinki (Swedish Helsingfors), capital of Finland
主要是做电脑软件的但只要是与电脑相关的都有做	0:主要 1:要是 4:电脑/电脑软件 6:软件 10:只要 11:要是 14:电脑 16:相关	主要 [zhu3 yao4] main; principal; major; primary; 只要 [zhi3 yao4] so long as; provided; if; 电脑 [dian4 nao3] computer / CL:臺|台[tai2]; 电脑软件 [dian4 nao3 ruan3 jian4] computer software; 要是 [yao4 shi5] (coll.) if; 软件 [ruan3 jian4] (computer) software
后发座流星雨的轨道与12月的小狮座流星雨非常相似，经常会使这两个流星雨互相混淆。	0:后发座 3:流星/流星雨 7:轨道 14:小狮座 17:流星/流星雨 20:非常 22:相似 25:经常 32:流星/流星雨 35:互相 37:混淆	流星 [liu2 xing1] meteor; shooting star / meteor hammer (abbr. for 流星錘|流星锤[liu2 xing1 chui2]); 流星雨 [liu2 xing1 yu3] meteor shower
-水管工最忙的一天是感恩节第二天	1:水管/水管工 2:管工 10:感恩/感恩节 13:第二/第二天	感恩 [gan3 en1] to be grateful; 感恩节 [Gan3 en1 jie2] Thanksgiving Day; 水管 [shui3 guan3] water pipe; 水管工 [shui3 guan3 gong1] plumber; 第二 [di4 er4] second; number two; next / secondary; 第二天 [di4 er4 tian1] next day; the morrow; 管工 [guan3 gong1] plumber; pipe-worker
在这样毫无掩庇的黑夜里，像这样的狂风暴雨，谁也受不了的。	1:这样 3:毫无 8:黑夜 9:夜里 13:这样 16:狂风/狂风暴雨 17:风暴 18:暴雨 23:受不了 24:不了	不了 [bu4 le5] no thanks (used to politely but informally decline) | [bu4 liao3] (as a resultative verb suffix) unable to (do sth) / (pattern: {verb} + 個|个[ge5] + ~) without end; incessantly; 受不了 [shou4 bu4 liao3] unbearable; can't stand; 夜里 [ye4 li5] at night; nighttime; 暴雨 [bao4 yu3] torrential rain; rainstorm / CL:場|场[chang2],陣|阵[zhen4]; 狂风 [kuang2 feng1] gale; strong wind; 狂风暴雨 [kuang2 feng1 bao4 yu3] (idiom) howling wind and torrential rain; furious storm / (fig.) (idiom) difficult circumstances; dangerous situation; 风暴 [feng1 bao4] storm / violent commotion; crisis; 黑夜 [hei1 ye4] night
这列表列出安徽省马鞍山市的公共交通线路。	1:列表 3:列出 5:安徽/安徽省 8:马鞍/马鞍山/马鞍山市 9:鞍山/鞍山市 13:公共/公共交通 15:交通 17:线路	交通 [jiao1 tong1] to be connected / traffic; transportation / communications / liaison; 公共 [gong1 gong4] public; common; communal; 公共交通 [gong1 gong4 jiao1 tong1] public transportation; 安徽 [An1 hui1] see 安徽省[An1 hui1 Sheng3]; 安徽省 [An1 hui1 Sheng3] Anhui Province, capital Hefei 合肥市[He2 fei2 Shi4] (abbr. t...; 鞍山 [An1 shan1] see 鞍山市[An1 shan1 Shi4]; 鞍山市 [An1 shan1 Shi4] Anshan, prefecture-level city in Liaoning Province 遼寧省|辽宁...; 马鞍 [ma3 an1] saddle; 马鞍山 [Ma3 an1 shan1] see 馬鞍山市|马鞍山市[Ma3 an1 shan1 Shi4]; 马鞍山市 [Ma3 an1 shan1 Shi4] Ma'anshan, prefecture-level city in Anhui Province 安徽省[An...
德克萨斯州第三十六国会选区为美国国会之，2012年成立于德克萨斯州。	0:德克萨斯/德克萨斯州 2:萨斯 5:第三十 6:三十 7:十六/十六国 9:国会 11:选区 14:美国/美国国会 16:国会 24:年成 25:成立 28:德克萨斯/德克萨斯州 30:萨斯	三十 [san1 shi2] thirty; 十六 [shi2 liu4] sixteen; 16; 十六国 [Shi2 liu4 guo2] Sixteen Kingdoms of Five non-Han people (ruling most of C... / also written 五胡十六國|五胡十六国; 国会 [Guo2 hui4] national legislature; parliament; congress; 年成 [nian2 cheng5] the year's harvest; 德克萨斯 [De2 ke4 sa4 si1] Texas; 德克萨斯州 [De2 ke4 sa4 si1 zhou1] state of Texas; 成立 [cheng2 li4] to establish; to set up / to be tenable; to hold water; 第三十 [di4 san1 shi2] thirtieth; 美国 [Mei3 guo2] United States; USA; US; 美国国会 [Mei3 guo2 Guo2 hui4] US Congress; 萨斯 [sa4 si1] SARS; Severe Acute Respiratory Syndrome
萨默斯先生人脉广博在地方检察官办公室也有熟人	3:先生 4:生人 5:人脉 7:广博 9:在地 10:地方 12:检察/检察官 14:官办 15:办公/办公室 16:公室 20:熟人	人脉 [ren2 mai4] contacts; connections; network; 先生 [xian1 sheng5] teacher / gentleman; sir; mister (Mr.) / husband / (dialect) doctor / CL:位[wei4]; 公室 [gong1 shi4] office (room) / ruling families during Spring and Autumn period; 办公 [ban4 gong1] to handle official business (usu. in an office); to do (o...; 办公室 [ban4 gong1 shi4] office; business premises; 在地 [zai4 di4] (Tw) local; native (from Taiwanese 在地, Tai-lo pr. [tsāi-...; 地方 [di4 fang1] regional; local | [di4 fang5] place; area; space / CL:處|处[chu4],個|个[ge4],塊|块[kuai4]; 官办 [guan1 ban4] government-run; state-run; 检察 [jian3 cha2] to inspect; to prosecute; to investigate; 检察官 [jian3 cha2 guan1] public prosecutor; public procurator (judicial officer wh...; 生人 [sheng1 ren2] stranger / living person / to give birth; to be born
东平县官方语言为普通话，境内通用东平方言。	0:东平/东平县 2:县官 3:官方/官方语言 5:语言 8:普通/普通话 9:通话 12:境内 14:通用 16:东平 17:平方 18:方言	东平 [Dong1 ping2] Dongping county in Tai'an 泰安[Tai4 an1], Shandong; 东平县 [Dong1 ping2 xian4] Dongping county in Tai'an 泰安[Tai4 an1], Shandong; 县官 [xian4 guan1] county magistrate; 官方 [guan1 fang1] official; government; 官方语言 [guan1 fang1 yu3 yan2] official language; 平方 [ping2 fang1] square (as in square foot, square mile, square root); 方言 [Fang1 yan2] the first Chinese dialect dictionary, edited by Yang Xion... | [fang1 yan2] dialect; topolect; 普通 [pu3 tong1] common; ordinary; 普通话 [pu3 tong1 hua4] Mandarin; Putonghua; 语言 [yu3 yan2] language / CL:門|门[men2],種|种[zhong3]; 通话 [tong1 hua4] to converse; phone call
美国地质调查局认为，这次地震的震源机制为正断层，断裂方向为西北－东南向。	0:美国/美国地质调查局 2:地质 4:调查 7:认为 12:地震 15:震源/震源机制 17:机制 20:正断层 21:断层 24:断裂 26:方向 29:西北 32:东南	地质 [di4 zhi4] geology; 断层 [duan4 ceng2] fault (geology) (CL:道[dao4]) / (fig.) gap; rupture (in the transmission of some skill) / (tomography) cross-sectional; 机制 [ji1 zhi4] mechanism / machine-processed; machine-made; 正断层 [zheng4 duan4 ceng2] normal fault (geology); 美国 [Mei3 guo2] United States; USA; US; 美国地质调查局 [Mei3 guo2 Di4 zhi4 Diao4 cha2 ju2] United States Geological Survey (USGS); 调查 [diao4 cha2] to investigate; investigation / to survey; survey; poll / CL:項|项[xiang4],個|个[ge4]; 震源 [zhen4 yuan2] seismic origin; epicenter; 震源机制 [zhen4 yuan2 ji1 zhi4] (seismology) focal mechanism
