sentence	spans	defs
兴隆台区飞地众多，其中沈采街道位于沈阳市，欢喜岭街道部分区域位于锦州市凌海市。	0:兴隆/兴隆台/兴隆台区 4:飞地 6:众多 9:其中 13:街道 15:位于 17:沈阳/沈阳市 21:欢喜 24:街道 26:部分 27:分区 28:区域 30:位于 32:锦州/锦州市 35:凌海/凌海市 36:海市	兴隆 [Xing1 long2] see 興隆縣|兴隆县[Xing1 long2 Xian4] | [xing1 long2] prosperous; thriving; 兴隆台 [Xing1 long2 tai2] Xinglongtai district of Panjin city 盤錦市|盘锦市, Liaoning; 兴隆台区 [Xing1 long2 tai2 qu1] Xinglongtai district of Panjin city 盤錦市|盘锦市, Liaoning; 凌海 [Ling2 hai3] see 凌海市[Ling2 hai3 Shi4]; 凌海市 [Ling2 hai3 Shi4] Linghai, a county-level city in Jinzhou City 錦州市|锦州市[Jin3...; 分区 [fen1 qu1] district; allocated area; 区域 [qu1 yu4] area; region; district; 沈阳 [Shen3 yang2] see 瀋陽市|沈阳市[Shen3 yang2 Shi4]; 沈阳市 [Shen3 yang2 Shi4] Shenyang, sub-provincial city and capital of Liaoning Pro...; 海市 [hai3 shi4] (lit. and fig.) mirage; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 锦州 [Jin3 zhou1] see 錦州市|锦州市[Jin3 zhou1 Shi4]; 锦州市 [Jin3 zhou1 Shi4] Jinzhou, prefecture-level city in Liaoning Province 遼寧省|辽...
谭盾出生于湖南长沙的丝茅冲，毕业于长沙市芙蓉区育华小学和湖南省长沙市第一中学。	0:谭盾 2:出生 5:湖南 6:南长 7:长沙 14:毕业 17:长沙/长沙市 18:沙市 20:芙蓉/芙蓉区 25:小学 28:湖南/湖南省 30:省长 31:长沙/长沙市 32:沙市 34:第一 36:中学	南长 [Nan2 chang2] see 南長區|南长区[Nan2 chang2 Qu1]; 沙市 [Sha1 shi4] see 沙市區|沙市区[Sha1 shi4 Qu1]; 湖南 [Hu2 nan2] see 湖南省[Hu2 nan2 Sheng3]; 湖南省 [Hu2 nan2 Sheng3] Hunan Province, capital Changsha 長沙市|长沙市[Chang2 sha1 Shi4...; 省长 [sheng3 zhang3] governor of a province; 芙蓉 [fu2 rong2] cotton rose hibiscus (Hibiscus mutabilis) / lotus / foo yung (Chinese dish similar to an omelet); 芙蓉区 [Fu2 rong2 Qu1] Furong, a district of Changsha City 長沙市|长沙市[Chang2 sha1 S...; 长沙 [Chang2 sha1] see 長沙市|长沙市[Chang2 sha1 Shi4] / see 長沙縣|长沙县[Chang2 sha1 Xian4]; 长沙市 [Chang2 sha1 Shi4] Changsha, prefecture-level city and capital of Hunan Prov...
‎好他用来拨打电话的手机‎我查询了所有数据库发现一个匹配	2:他用 3:用来 5:拨打 6:打电话 7:电话 10:手机 14:查询 17:所有 18:有数 19:数据/数据库 22:发现 24:一个 26:匹配	他用 [ta1 yong4] other use; other purpose; 所有 [suo3 you3] all / to have; to possess; to own; 打电话 [da3 dian4 hua4] to make a telephone call; 拨打 [bo1 da3] to call; to dial; 数据 [shu4 ju4] data; 数据库 [shu4 ju4 ku4] (computing) database; 有数 [you3 shu4] to have kept count; to know how many; (fig.) to know exac... / not many; only a few; 用来 [yong4 lai2] to be used for; 电话 [dian4 hua4] telephone / phone call / phone number / CL:部[bu4] / CL:通[tong1]
此外，俄军还击落乌军13架无人机，拦截各类型火箭弹和战术导弹共5枚。	0:此外 3:俄军 5:还击 6:击落 13:无人/无人机 17:拦截 19:各类 20:类型 22:火箭/火箭弹 26:战术/战术导弹 28:导弹	击落 [ji1 luo4] to shoot down (a plane); 各类 [ge4 lei4] all categories; 导弹 [dao3 dan4] (guided) missile / CL:枚[mei2]; 战术 [zhan4 shu4] tactics; 战术导弹 [zhan4 shu4 dao3 dan4] tactical missile; 无人 [wu2 ren2] unmanned; uninhabited; 无人机 [wu2 ren2 ji1] drone; unmanned aerial vehicle; 火箭 [huo3 jian4] rocket / CL:枚[mei2]; 火箭弹 [huo3 jian4 dan4] rocket (artillery); 类型 [lei4 xing2] type; kind; category / (computer programming) type; 还击 [huan2 ji1] to hit back; to return fire
在实验室里人工受精注射生长激素	1:实验/实验室 4:里人 5:人工 7:受精 9:注射 11:生长/生长激素 13:激素	人工 [ren2 gong1] artificial / manpower; manual work; 实验 [shi2 yan4] experiment; to experiment / CL:個|个[ge4],次[ci4]; 实验室 [shi2 yan4 shi4] laboratory / CL:間|间[jian1]; 激素 [ji1 su4] hormone; 生长 [sheng1 zhang3] to grow; to grow up; 生长激素 [sheng1 zhang3 ji1 su4] growth hormone; 里人 [li3 ren2] villager; peasant / (of a school of thought etc) follower
根据理论，这种多模态吸入性麻醉剂很可能具互补性。	0:根据 1:据理 2:理论 5:这种 7:多模 8:模态 10:吸入 13:麻醉/麻醉剂 17:可能 20:互补	多模 [duo1 mo2] multimode; 据理 [ju4 li3] according to reason; in principle; 根据 [gen1 ju4] according to; basis / CL:個|个[ge4]; 模态 [mo2 tai4] modal (computing, linguistics); 理论 [li3 lun4] theory / to argue / to take notice of / CL:個|个[ge4]; 麻醉 [ma2 zui4] anesthesia; to anesthetize; 麻醉剂 [ma2 zui4 ji4] an anesthetic; (fig.) a narcotic
他和司马光、文彦博、苏东坡、欧阳修，同是王安石变法的反对派。	2:司马/司马光 10:苏东坡 11:东坡 14:欧阳/欧阳修 20:王安石 23:变法 26:反对/反对派	东坡 [Dong1 po1] Dongpo District of Meishan City 眉山市[Mei2 shan1 Shi4], Sic...; 反对 [fan3 dui4] to oppose; to be against; to object to; 反对派 [fan3 dui4 pai4] opposition faction; 司马 [Si1 ma3] Minister of War (official title in pre-Han Chinese states) / two-character surname Sima; 司马光 [Si1 ma3 Guang1] Sima Guang (1019-1086), politician and historian of North...; 欧阳 [Ou1 yang2] two-character surname Ouyang; 欧阳修 [Ou1 yang2 Xiu1] Ouyang Xiu (1007-1072), Northern Song dynasty prose write...; 苏东坡 [Su1 Dong1 po1] Su Dongpo, another name for Su Shi 蘇軾|苏轼 (1037-1101), nor...
进行资产阶级革命的民粹主义者，不得不受领导于半奴隶社会的残余。	0:进行 2:资产/资产阶级/资产阶级革命 4:阶级 6:革命 9:民粹主义 11:主义 15:不得/不得不 18:受领 19:领导 23:奴隶/奴隶社会 25:社会 28:残余	不得 [bu4 de2] must not; may not; cannot; 不得不 [bu4 de2 bu4] have no choice but to; have to; 主义 [zhu3 yi4] -ism; ideology; 受领 [shou4 ling3] to receive; 奴隶 [nu2 li4] slave; 奴隶社会 [nu2 li4 she4 hui4] slave-owning society (precedes feudal society 封建社會|封建社会 i...; 民粹主义 [min2 cui4 zhu3 yi4] populism; 社会 [she4 hui4] society / CL:個|个[ge4]; 资产 [zi1 chan3] property; assets; 资产阶级 [zi1 chan3 jie1 ji2] the capitalist class; the bourgeoisie; 资产阶级革命 [zi1 chan3 jie1 ji2 ge2 ming4] bourgeois revolution (in Marx-Leninist theory, a prelude ...; 阶级 [jie1 ji2] (social) class / CL:個|个[ge4]; 革命 [ge2 ming4] revolution; to revolt; revolutionary / CL:次[ci4]; 领导 [ling3 dao3] to lead; leader; leadership / CL:位[wei4],個|个[ge4]
加入中国民主建国会，担任民建恩施州委委员、恩施卫校副校长。	0:加入 2:中国/中国民主建国会 3:国民 4:民主 6:建国 7:国会 10:担任 14:恩施/恩施州 18:委员 21:恩施 23:卫校 25:副校长 26:校长	中国 [Zhong1 guo2] China; 中国民主建国会 [Zhong1 guo2 Min2 zhu3 Jian4 guo2 hui4] China Democratic National Construction Association; 副校长 [fu4 xiao4 zhang3] vice-principal; 国会 [Guo2 hui4] national legislature; parliament; congress; 国民 [guo2 min2] nationals; citizens; people of a nation; 建国 [jian4 guo2] to found a country; nation-building; 恩施 [En1 shi1] see 恩施土家族苗族自治州[En1 shi1 Tu3 jia1 zu2 Miao2 zu2 Zi4 zhi4 zhou1] / see 恩施市[En1 shi1 Shi4]; 恩施州 [En1 shi1 Zhou1] see 恩施土家族苗族自治州[En1 shi1 Tu3 jia1 zu2 Miao2 zu2 Zi4 zhi4 zhou1]; 校长 [xiao4 zhang3] school principal; president / CL:個|个[ge4],位[wei4],名[ming2]; 民主 [min2 zhu3] democracy; democratic
演唱驾驭曲风涵盖摇滚乐、抒情歌曲、斯卡、放克、合成器流行乐到新潮流乐曲风格。	0:演唱 2:驾驭 4:曲风 6:涵盖 8:摇滚/摇滚乐 12:抒情 13:情歌 14:歌曲 20:放克 23:合成/合成器 24:成器 26:流行 30:新潮 31:潮流 33:乐曲 34:曲风 35:风格	乐曲 [yue4 qu3] musical composition; 合成 [he2 cheng2] to synthesize; synthesis; synthetic; compound; 合成器 [he2 cheng2 qi4] synthesizer (musical instrument); 情歌 [qing2 ge1] love song; 成器 [cheng2 qi4] to make something of oneself; 抒情 [shu1 qing2] to express emotion / lyric; 摇滚 [yao2 gun3] rock 'n' roll (music) / to rock / to fall off; 摇滚乐 [yao2 gun3 yue4] rock music; rock 'n' roll; 新潮 [xin1 chao2] modern; fashionable; 曲风 [qu3 feng1] music style; music genre; 歌曲 [ge1 qu3] song; 潮流 [chao2 liu2] tide; current / trend; 风格 [feng1 ge2] style
