sentence	spans	defs
在我看来，你根本就不用心在问案件	0:在我看/在我看来 2:看来 6:根本 7:本就 9:不用 10:用心 14:案件	不用 [bu4 yong4] need not; 在我看 [zai4 wo3 kan4] in my opinion; 在我看来 [zai4 wo3 kan4 lai2] in my opinion; 本就 [ben3 jiu4] by nature; inherently; 根本 [gen1 ben3] fundamental; basic; root / simply; absolutely (not) / CL:個|个[ge4]; 用心 [yong4 xin1] motive; intention / diligent; attentive; careful; 看来 [kan4 lai5] apparently; it seems that
卡斯特县是美国南达科他州西南部的一个县，西邻怀俄明州。	5:美国 7:南达科他/南达科他州 12:西南/西南部 13:南部 16:一个 22:怀俄明/怀俄明州	南达科他 [Nan2 Da2 ke1 ta1] South Dakota, US state; 南达科他州 [Nan2 Da2 ke1 ta1 zhou1] South Dakota, US state; 南部 [nan2 bu4] southern part; 怀俄明 [Huai2 e2 ming2] Wyoming, US state; 怀俄明州 [Huai2 e2 ming2 zhou1] Wyoming, US state; 西南 [xi1 nan2] southwest; 西南部 [xi1 nan2 bu4] southwest part
我认为纽约市马拉松也有种族歧视	1:认为 3:纽约/纽约市 6:马拉/马拉松 10:有种 11:种族/种族歧视 13:歧视	有种 [you3 zhong3] to have guts; to be brave; 歧视 [qi2 shi4] to discriminate; discrimination; 种族 [zhong3 zu2] race; ethnic group; 种族歧视 [zhong3 zu2 qi2 shi4] racial discrimination; racism; 纽约 [Niu3 yue1] New York; 纽约市 [Niu3 yue1 Shi4] New York City; 马拉 [Ma3 la1] Marat (name); 马拉松 [ma3 la1 song1] (loanword) marathon
从海军陆战队租借的多功能机器人	1:海军/海军陆战队 3:陆战/陆战队 6:租借 9:多功能 10:功能 12:机器/机器人	功能 [gong1 neng2] function; capability; 多功能 [duo1 gong1 neng2] multifunctional; 机器 [ji1 qi4] machine / CL:臺|台[tai2],部[bu4],個|个[ge4]; 机器人 [ji1 qi4 ren2] robot; android; 海军 [hai3 jun1] navy; 海军陆战队 [hai3 jun1 lu4 zhan4 dui4] marine corps; marines; 陆战 [lu4 zhan4] (military) to fight on land; ground warfare; 陆战队 [lu4 zhan4 dui4] marines; marine corps
连锁反应真正大自然有足够多样性...	0:连锁/连锁反应 2:反应 4:真正 6:大自然 7:自然 10:足够 12:多样/多样性	反应 [fan3 ying4] to react; to respond; reaction / chemical reaction / CL:個|个[ge4]; 多样 [duo1 yang4] diverse; diversity; manifold; 多样性 [duo1 yang4 xing4] variegation; diversity; 大自然 [da4 zi4 ran2] nature (the natural world); 自然 [zi4 ran2] nature / natural; naturally; 连锁 [lian2 suo3] to interlock; to be linked / chain (store etc); 连锁反应 [lian2 suo3 fan3 ying4] (physics) chain reaction / (idiom) chain reaction; series of events each caused by t...
线路过载有可能导致路由器跳闸吗？	0:线路 1:路过 2:过载 4:有可能 5:可能 7:导致 9:路由/路由器 12:跳闸	可能 [ke3 neng2] possible; maybe; possibility / CL:個|个[ge4]; 有可能 [you3 ke3 neng2] possible; probably; may; 线路 [xian4 lu4] (electricity) line; circuit; wire / (traffic) road; track; route; 路由 [lu4 you2] routing (in computer networks); 路由器 [lu4 you2 qi4] router (computing); 路过 [lu4 guo4] to pass by or through; 过载 [guo4 zai4] overload
当柴油机启动时牵引发电机变为串励电动机，改由蓄电池供电及作为起动电动机使用。	1:柴油/柴油机 4:启动 7:牵引 8:引发 9:发电/发电机 10:电机 11:机变 12:变为 16:电动/电动机 17:动机 22:蓄电池 23:电池 25:供电 28:作为 30:起动 32:电动/电动机 33:动机 35:使用	动机 [dong4 ji1] motive; motivation; 发电 [fa1 dian4] to generate electricity / to send a telegram; 发电机 [fa1 dian4 ji1] electricity generator; dynamo; 变为 [bian4 wei2] to change into; 引发 [yin3 fa1] to trigger; to cause; to evoke; 机变 [ji1 bian4] improvisation; adaptability; 柴油 [chai2 you2] diesel fuel; 柴油机 [chai2 you2 ji1] diesel engine; 牵引 [qian1 yin3] to pull; to draw (a cart); to tow; 电动 [dian4 dong4] electric-powered / (Tw) video game; 电动机 [dian4 dong4 ji1] electric motor; 电机 [dian4 ji1] electrical machinery; 电池 [dian4 chi2] battery / CL:節|节[jie2],組|组[zu3]; 蓄电池 [xu4 dian4 chi2] secondary (rechargeable) battery; accumulator; storage cell
当雀斑归零时就变成了没有想象力的大人	1:雀斑 3:归零 4:零时 7:变成 8:成了 10:没有 12:想象/想象力 16:大人	变成 [bian4 cheng2] to change into; to become; 归零 [gui1 ling2] to reset to zero / (fig.) to start again from scratch; to go back to square one; 想象 [xiang3 xiang4] to imagine; imagination; 想象力 [xiang3 xiang4 li4] imagination; 成了 [cheng2 le5] to be done; that's enough; 零时 [ling2 shi2] midnight / zero hour
也是在伦敦证券交易所上市公司，同时为富时250指数成份股。	3:伦敦/伦敦证券交易所 5:证券/证券交易所 7:交易/交易所 10:上市/上市公司 12:公司 15:同时 18:富时 23:指数 25:成份/成份股	上市 [shang4 shi4] to hit the market (of a new product) / to float (a company on the stock market); 上市公司 [shang4 shi4 gong1 si1] listed company; 交易 [jiao1 yi4] to trade; transaction / CL:筆|笔[bi3]; 交易所 [jiao1 yi4 suo3] exchange; stock exchange; 伦敦 [Lun2 dun1] London, capital of United Kingdom; 伦敦证券交易所 [Lun2 dun1 Zheng4 quan4 Jiao1 yi4 suo3] London Stock Exchange (LSE); 公司 [gong1 si1] company; firm; corporation / CL:家[jia1]; 成份 [cheng2 fen4] composition; ingredient; component / one's social status / same as 成分; 成份股 [cheng2 fen4 gu3] share included in composite index; 证券 [zheng4 quan4] securities; stocks and bonds; 证券交易所 [zheng4 quan4 jiao1 yi4 suo3] stock exchange
‎与此同时我们必须尽可能搜集资料	1:与此同时 3:同时 5:我们 7:必须 9:尽可能 10:可能 12:搜集 13:集资 14:资料	与此同时 [yu3 ci3 tong2 shi2] at the same time; meanwhile; 可能 [ke3 neng2] possible; maybe; possibility / CL:個|个[ge4]; 同时 [tong2 shi2] at the same time; simultaneously; 尽可能 [jin3 ke3 neng2] as far as possible; to the best of one's ability | [jin4 ke3 neng2] see 儘可能|尽可能[jin3 ke3 neng2]; 搜集 [sou1 ji2] to gather; to collect; 资料 [zi1 liao4] material; data; information / profile (Internet) / CL:份[fen4],個|个[ge4]; 集资 [ji2 zi1] to raise money; to accumulate funds
