sentence	spans	defs
谢婴白：又名膺白，黄埔军校教育长，国民政府军事参议院中将。	4:又名 9:黄埔/黄埔军校 11:军校 13:教育 17:国民/国民政府 18:民政 19:政府/政府军 21:军事 23:参议/参议院 24:议院 26:中将	军事 [jun1 shi4] military affairs; 军校 [jun1 xiao4] military school; academy; 参议 [can1 yi4] consultant; adviser; 参议院 [can1 yi4 yuan4] senate; upper chamber; 国民 [guo2 min2] nationals; citizens; people of a nation; 国民政府 [Guo2 min2 Zheng4 fu3] Nationalist government (the government of the Republic of...; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 政府军 [zheng4 fu3 jun1] government army; 民政 [min2 zheng4] civil administration; 议院 [yi4 yuan4] parliament; congress; legislative assembly; 黄埔 [Huang2 pu3] see 黃埔區|黄埔区[Huang2 pu3 Qu1]; 黄埔军校 [Huang2 pu3 Jun1 xiao4] Whampoa Military Academy
政治立场为社会主义女性主义、同性恋权益、台湾独立和废除死刑。	0:政治/政治立场 2:立场 5:社会/社会主义 7:主义 8:义女 9:女性/女性主义 11:主义 14:同性/同性恋 17:权益 20:台湾 22:独立 25:废除 27:死刑	主义 [zhu3 yi4] -ism; ideology; 义女 [yi4 nu:3] adopted daughter; 同性 [tong2 xing4] same nature / homosexual; 同性恋 [tong2 xing4 lian4] homosexuality; gay person; 女性 [nu:3 xing4] woman / the female sex; 女性主义 [nu:3 xing4 zhu3 yi4] feminism; 政治 [zheng4 zhi4] politics; political; 政治立场 [zheng4 zhi4 li4 chang3] political position; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会主义 [she4 hui4 zhu3 yi4] socialism; 立场 [li4 chang3] position; standpoint / CL:個|个[ge4]
建安二十五年曹丕篡位称帝后，卞氏被尊为皇太后，居于永寿宫。	0:建安 2:二十 3:十五 6:曹丕 8:篡位 10:称帝 11:帝后 19:皇太后 20:太后 25:永寿	二十 [er4 shi2] twenty; 20; 十五 [shi2 wu3] fifteen; 15; 太后 [tai4 hou4] Empress Dowager; 帝后 [di4 hou4] empress; imperial consort; 皇太后 [huang2 tai4 hou4] empress dowager; 称帝 [cheng1 di4] to declare oneself emperor / to win the best actor award
印度人会用它作为通便剂、解痉剂、祛痰剂、镇静剂、消炎和抗皮肤病药。	0:印度/印度人 6:作为 8:通便/通便剂 12:解痉剂 16:祛痰 20:镇静/镇静剂 24:消炎 28:皮肤/皮肤病	印度 [Yin4 du4] India; 印度人 [Yin4 du4 ren2] Indian (person or people) / CL:個|个[ge4]; 皮肤 [pi2 fu1] skin / CL:層|层[ceng2],塊|块[kuai4]; 皮肤病 [pi2 fu1 bing4] skin disease; skin condition; dermatosis; 通便 [tong1 bian4] (of medicine or food) to relieve constipation; to promote...; 通便剂 [tong1 bian4 ji4] (pharmacology) a laxative; 镇静 [zhen4 jing4] calm; cool; 镇静剂 [zhen4 jing4 ji4] tranquilizer
坐在我对面的这个人他知道平均每根玉米棒上	3:对面 4:面的 6:这个 7:个人 10:知道 12:平均 16:玉米/玉米棒	个人 [ge4 ren2] individual; personal; 对面 [dui4 mian4] opposite; across; face to face; 玉米 [yu4 mi3] corn; maize / CL:粒[li4]; 玉米棒 [yu4 mi3 bang4] corn cob; 这个 [zhe4 ge5] this; 面的 [mian4 di1] minivan taxi / abbr. of 麵包車的士|面包车的士[mian4 bao1 che1 di1 shi4]
冰帽面积的缩小可能是因为地区性的气候变化或大范围的全球暖化造成。	0:冰帽 2:面积 5:缩小 6:小可 7:可能 10:因为 12:地区/地区性 16:气候/气候变化 18:变化 21:大范围 22:范围 25:全球/全球暖化 27:暖化 29:造成	全球 [quan2 qiu2] the whole world; global; 全球暖化 [quan2 qiu2 nuan3 hua4] global warming; 变化 [bian4 hua4] to change; change; 可能 [ke3 neng2] possible; maybe; possibility / CL:個|个[ge4]; 地区 [di4 qu1] region; area (informal or geographical term) / prefecture (in China's administrative system); 地区性 [di4 qu1 xing4] regional; local; 大范围 [da4 fan4 wei2] large-scale; 小可 [xiao3 ke3] small; unimportant / (polite) my humble person; 暖化 [nuan3 hua4] warming; 气候 [qi4 hou4] (meteorology) climate / (fig.) climate; prevailing conditions (in human affairs) / CL:種|种[zhong3]; 气候变化 [qi4 hou4 bian4 hua4] climate change; 缩小 [suo1 xiao3] to reduce; to decrease; to shrink; 范围 [fan4 wei2] range; scope; extent / limit / CL:個|个[ge4]
这两种机型的载客量均有20%的提升，延程机型的最远航程达到了。	3:机型 6:载客/载客量 15:提升 20:机型 23:最远 24:远航 25:航程 27:达到 28:到了	到了 [dao4 liao3] at last; finally; in the end; 最远 [zui4 yuan3] furthest; most distant; 航程 [hang2 cheng2] voyage; distance traveled; range; 载客 [zai4 ke4] to take passengers on board; 载客量 [zai4 ke4 liang4] passenger capacity; 达到 [da2 dao4] to reach; to achieve; to attain; 远航 [yuan3 hang2] to travel a great distance by sea or air; voyage
秀水乡(威宁县)，中国贵州省威宁彝族回族苗族自治县下辖的一个乡。	0:秀水/秀水乡 1:水乡 4:威宁/威宁县 5:宁县 9:中国 11:贵州/贵州省 14:威宁/威宁彝族回族苗族自治县 16:彝族 18:回族 20:苗族 22:自治/自治县 25:下辖 28:一个	回族 [Hui2 zu2] Hui Islamic ethnic group living across China; 威宁 [Wei1 ning2] see 威寧彝族回族苗族自治縣|威宁彝族回族苗族自治县[Wei1 ning2 Yi2 zu2 Hui2 zu2 Miao2 zu2 Zi4 zhi4 xian4]; 威宁县 [Wei1 ning2 Xian4] see 威寧彝族回族苗族自治縣|威宁彝族回族苗族自治县[Wei1 ning2 Yi2 zu2 Hui2 zu2 Miao2 zu2 Zi4 zhi4 xian4]; 威宁彝族回族苗族自治县 [Wei1 ning2 Yi2 zu2 Hui2 zu2 Miao2 zu2 Zi4 zhi4 xian4] Weining Yi, Hui, and Miao Autonomous County, in Bijie Cit...; 宁县 [Ning2 Xian4] Ning County or Ningxian, a county in Qingyang City 慶陽市|庆阳...; 彝族 [Yi2 zu2] Yi ethnic group; 水乡 [shui3 xiang1] patchwork of waterways, esp. in Jiangsu / same as 江南水鄉|江南水乡[Jiang1 nan2 shui3 xiang1]; 秀水 [Xiu4 shui3] Xiushui or Hsiushui Township in Changhua County 彰化縣|彰化县[Z...; 秀水乡 [Xiu4 shui3 Xiang1] Xiushui or Hsiushui Township in Changhua County 彰化縣|彰化县[Z...; 自治 [zi4 zhi4] autonomy; 自治县 [zi4 zhi4 xian4] autonomous county; 苗族 [Miao2 zu2] Hmong or Miao ethnic group of southwest China; 贵州 [Gui4 zhou1] see 貴州省|贵州省[Gui4 zhou1 Sheng3]; 贵州省 [Gui4 zhou1 Sheng3] Guizhou Province, capital Guiyang 貴陽市|贵阳市[Gui4 yang2 Shi4...
五、六月份为百合花季；八至九月为金花石蒜花季。	2:六月/六月份 3:月份 6:百合/百合花 8:花季 13:九月 17:花石 18:石蒜 20:花季	六月 [Liu4 yue4] June; sixth month; 六月份 [liu4 yue4 fen4] June; 月份 [yue4 fen4] month; 百合 [bai3 he2] lily; 百合花 [bai3 he2 hua1] lily / pure and spotless person; virgin; 石蒜 [shi2 suan4] red spider lily (Lycoris radiata); 花季 [hua1 ji4] youthful time; prime of youth / flowering season; 花石 [hua1 shi2] marble
而这个扩充了的手稿版本就涵盖了几个重要人物的生卒年月。	1:这个 3:扩充 7:手稿 9:版本 10:本就 12:涵盖 15:几个 17:重要 18:要人 19:人物 22:生卒年/生卒年月 24:年月	人物 [ren2 wu4] person; personage; figure (esp. sb of importance) / character (in a play, novel etc) / (genre of traditional Chinese painting) figure painting; 年月 [nian2 yue4] months and year / time; years of one's life; 本就 [ben3 jiu4] by nature; inherently; 版本 [ban3 ben3] version; edition; release; 生卒年 [sheng1 zu2 nian2] dates of birth and death (of historical figure); 生卒年月 [sheng1 zu2 nian2 yue4] dates of birth and death (of historical figure); 要人 [yao4 ren2] important person; 重要 [zhong4 yao4] important; significant; major
