sentence	spans	defs
短链卤代烷（如二氯甲烷、三氯甲烷）常在工业上被用作非水溶剂。	7:二氯甲烷 8:氯甲烷 9:甲烷 12:三氯甲烷 13:氯甲烷 14:甲烷 19:工业 23:用作 26:水溶 27:溶剂	三氯甲烷 [san1 lu:4 jia3 wan2] chloroform (trichloromethane CHCl3); 二氯甲烷 [er4 lu:4 jia3 wan2] dichloromethane; 氯甲烷 [lu:4 jia3 wan2] methyl chloride CH3Cl; 水溶 [shui3 rong2] water soluble; 溶剂 [rong2 ji4] solvent; 甲烷 [jia3 wan2] methane CH4
对任何事物都能率直面对、天真烂漫的女孩子。	1:任何 3:事物 7:率直 8:直面 9:面对 12:天真/天真烂漫 14:烂漫 17:女孩/女孩子 18:孩子	天真 [tian1 zhen1] naive; innocent; artless; 天真烂漫 [tian1 zhen1 lan4 man4] (idiom) innocent and unaffected; 女孩 [nu:3 hai2] girl; lass; 女孩子 [nu:3 hai2 zi5] girl; 孩子 [hai2 zi5] child; 烂漫 [lan4 man4] unaffected; unpretentious / (literary) brightly colored; vibrant; 率直 [shuai4 zhi2] frank; straightforward; blunt; 直面 [zhi2 mian4] to face (reality, danger etc); 面对 [mian4 dui4] to face; to confront
从外面世界悄无声息的来了有了这热病人命就像树叶那样说落就落了	1:外面 2:面世 3:世界 5:悄无声息 6:无声 7:声息 12:有了 15:热病 16:病人 17:人命 21:树叶 23:那样	世界 [shi4 jie4] world / CL:個|个[ge4]; 人命 [ren2 ming4] human life / CL:條|条[tiao2]; 声息 [sheng1 xi1] sound; whisper; 外面 [wai4 mian4] outside; surface; exterior; 悄无声息 [qiao3 wu2 sheng1 xi1] quietly; noiselessly; 无声 [wu2 sheng1] silent; noiseless; 热病 [re4 bing4] fever; pyrexia; 病人 [bing4 ren2] patient; sick person / CL:個|个[ge4]; 面世 [mian4 shi4] to come out; to be published
‪书名叫《阴森森、黑漆漆‪危机四伏的恐怖洞穴》	1:书名 2:名叫 5:阴森 6:森森 13:危机/危机四伏 18:恐怖 20:洞穴	书名 [shu1 ming2] name of a book / reputation as calligrapher; 危机 [wei1 ji1] crisis / CL:個|个[ge4]; 危机四伏 [wei1 ji1 si4 fu2] danger lurks on every side (idiom); 名叫 [ming2 jiao4] called; named; 森森 [sen1 sen1] dense; thick / ghastly; eerie; 阴森 [yin1 sen1] gloomy; sinister; eerie
你受欢迎你把小伙子们耍得团团转	1:受欢迎 2:欢迎 6:小伙/小伙子 10:耍得团团转 12:团团转	受欢迎 [shou4 huan1 ying2] popular; well-received; 团团转 [tuan2 tuan2 zhuan4] to go round and round; frantically busy; 小伙 [xiao3 huo3] young guy; lad / CL:個|个[ge4]; 小伙子 [xiao3 huo3 zi5] young man; lad / CL:個|个[ge4]; 欢迎 [huan1 ying2] to welcome; welcome; 耍得团团转 [shua3 de5 tuan2 tuan2 zhuan4] to fool; to dupe
本书内容源自黑潮海洋文教基金会策画的「遶岛行动」。	2:内容 4:源自 5:自黑 6:黑潮 8:海洋 9:洋文 10:文教 12:基金/基金会 15:策画 21:行动	基金 [ji1 jin1] fund; 基金会 [ji1 jin1 hui4] foundation (institution supported by an endowment); 文教 [wen2 jiao4] culture and education; 洋文 [yang2 wen2] foreign language (esp. Western) (old); 海洋 [hai3 yang2] ocean / CL:個|个[ge4]; 源自 [yuan2 zi4] to originate from; 自黑 [zi4 hei1] (Internet slang) to make fun of oneself; 黑潮 [Hei1 chao2] Kuroshio current
韩志焕（朝鲜文：한지환，），是韩国男性主义者及评论家。	4:朝鲜/朝鲜文 15:韩国 17:男性/男性主义 19:主义 23:评论/评论家	主义 [zhu3 yi4] -ism; ideology; 朝鲜 [Chao2 xian3] North Korea / Korea as geographic term / Taiwan pr. [Chao2xian1]; 朝鲜文 [Chao2 xian3 wen2] Korean written language; 男性 [nan2 xing4] male; 男性主义 [nan2 xing4 zhu3 yi4] masculism; 评论 [ping2 lun4] to comment; commentary / CL:篇[pian1]; 评论家 [ping2 lun4 jia1] critic; reviewer
垦丁国家公园：位于恒春半岛，以垦丁为名的国家公园。	0:垦丁/垦丁国家公园 2:国家/国家公园 3:家公 4:公园 7:位于 9:恒春/恒春半岛 11:半岛 15:垦丁 20:国家/国家公园 21:家公 22:公园	公园 [gong1 yuan2] park (for public recreation) / CL:座[zuo4]; 半岛 [ban4 dao3] peninsula; 国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 国家公园 [guo2 jia1 gong1 yuan2] national park; 垦丁 [Ken3 ding1] Kenting, a national park on the southern tip of Taiwan, p...; 垦丁国家公园 [Ken3 ding1 Guo2 jia1 Gong1 yuan2] Kenting National Park on the Hengchun Peninsula 恆春半島|恒春半岛...; 家公 [jia1 gong1] head of family; (polite) father / (polite) my grandfather; 恒春 [Heng2 chun1] Hengchun town in Pingtung County 屏東縣|屏东县[Ping2 dong1 Xian...; 恒春半岛 [Heng2 chun1 Ban4 dao3] Hengchun Peninsula in Pingtung County 屏東縣|屏东县[Ping2 dong1...
这场经济危机和失业让我一直感觉不舒服	2:经济/经济危机 3:济危 4:危机 7:失业 11:一直 12:直感 13:感觉 15:不舒服 16:舒服	一直 [yi1 zhi2] straight (in a straight line) / continuously; always; all the way through; 不舒服 [bu4 shu1 fu5] unwell; uncomfortable; uneasy; 危机 [wei1 ji1] crisis / CL:個|个[ge4]; 感觉 [gan3 jue2] feeling; to feel; 济危 [ji4 wei1] to help people in distress; 直感 [zhi2 gan3] intuition; direct feeling; 经济 [jing1 ji4] economy; economic; 经济危机 [jing1 ji4 wei1 ji1] economic crisis; 舒服 [shu1 fu5] comfortable; feeling well
实话说我对篷车主人和乘客并不是很信任	0:实话 1:话说 5:篷车 6:车主 7:主人 10:乘客 12:并不 13:不是 16:信任	不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 主人 [zhu3 ren2] master; owner / host / CL:個|个[ge4]; 实话 [shi2 hua4] truth; 并不 [bing4 bu4] not at all; by no means; 篷车 [peng2 che1] covered vehicle; van; 话说 [hua4 shuo1] it is said that; to recount; 车主 [che1 zhu3] vehicle owner
