sentence	spans	defs
兰奇认为桌上型电脑和笔记型电脑重要性高于智慧型手机和平板电脑。	2:认为 4:桌上型/桌上型电脑 7:电脑 10:笔记/笔记型电脑 13:电脑 15:重要/重要性 18:高于 20:智慧/智慧型手机 23:手机 25:和平 26:平板/平板电脑 28:电脑	和平 [he2 ping2] peace; peaceful; 平板 [ping2 ban3] slab; flat board; flat / (fig.) dull; monotonous / abbr. for 平板電腦|平板电脑[ping2 ban3 dian4 nao3] and 平板手機|平板手机[ping2 ban3 shou3 ji1]; 平板电脑 [ping2 ban3 dian4 nao3] tablet computer / CL:台[tai2]; 手机 [shou3 ji1] cell phone; mobile phone / CL:部[bu4]; 智慧 [zhi4 hui4] wisdom; intelligence; 智慧型手机 [zhi4 hui4 xing2 shou3 ji1] smartphone (Tw); 桌上型 [zhuo1 shang4 xing2] desktop; 桌上型电脑 [zhuo1 shang4 xing2 dian4 nao3] desktop computer; 电脑 [dian4 nao3] computer / CL:臺|台[tai2]; 笔记 [bi3 ji4] to take notes; notes / a type of literature consisting mainly of short sketches / CL:本[ben3]; 笔记型电脑 [bi3 ji4 xing2 dian4 nao3] notebook (computer); 重要 [zhong4 yao4] important; significant; major; 重要性 [zhong4 yao4 xing4] importance
市政委员会定期在迈阿密市政厅举行会议。	0:市政 1:政委 2:委员/委员会 5:定期 8:迈阿密 11:市政/市政厅 14:举行 15:行会 16:会议	举行 [ju3 xing2] to hold (a meeting, ceremony etc); 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 市政 [shi4 zheng4] municipal administration; 市政厅 [shi4 zheng4 ting1] city hall; 政委 [zheng4 wei3] political commissar (within the army); 行会 [Xing2 hui4] ExCo; Executive Council of Hong Kong (abbr. for 行政會議|行政会议... | [hang2 hui4] guild
维隆（波兰语：）波兰中部的城市，克拉科夫-琴斯托霍瓦高地邻近城市。	3:波兰/波兰语 8:波兰 10:中部 13:城市 16:克拉/克拉科夫 21:琴斯托霍瓦 26:高地 27:地邻 28:邻近 30:城市	克拉 [ke4 la1] carat (mass) (loanword); 克拉科夫 [Ke4 la1 ke1 fu1] Krakow; 地邻 [di4 lin2] neighbor on farmland; 波兰 [Bo1 lan2] Poland; 波兰语 [Bo1 lan2 yu3] Polish (language); 邻近 [lin2 jin4] neighboring; adjacent; near; 高地 [gao1 di4] highland; upland
社会党国际，由主张社会民主主义的世界各国政党所组成。	0:社会/社会党 1:会党 3:国际 7:主张 9:社会/社会民主/社会民主主义 11:民主/民主主义 13:主义 16:世界 18:各国 19:国政 20:政党 23:组成	主义 [zhu3 yi4] -ism; ideology; 会党 [hui4 dang3] anti-Qing secret societies; 各国 [ge4 guo2] each country; various countries; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 政党 [zheng4 dang3] political party / CL:個|个[ge4]; 民主 [min2 zhu3] democracy; democratic; 民主主义 [min2 zhu3 zhu3 yi4] democracy (as an ideology); 社会 [she4 hui4] society / CL:個|个[ge4]; 社会党 [she4 hui4 dang3] socialist party; 社会民主 [she4 hui4 min2 zhu3] social democracy; 社会民主主义 [she4 hui4 min2 zhu3 zhu3 yi4] social democracy
在宋江从江州获救，返回梁山路过黄门山时四人顺路上了梁山。	1:宋江 3:从江 4:江州 6:获救 9:返回 11:梁山 12:山路 13:路过 21:顺路 22:路上 25:梁山	从江 [Cong2 jiang1] see 從江縣|从江县[Cong2 jiang1 Xian4]; 山路 [shan1 lu4] mountain road; 梁山 [Liang2 shan1] Liangshan city and County in Jining 濟寧|济宁[Ji3 ning2], Sha...; 江州 [Jiang1 zhou1] see 江州區|江州区[Jiang1 zhou1 Qu1]; 路上 [lu4 shang5] on the road; on the way; 路过 [lu4 guo4] to pass by or through; 顺路 [shun4 lu4] on the way; conveniently
邢台市达活泉公园位于邢台市信都区西北。	0:邢台/邢台市 6:公园 8:位于 10:邢台/邢台市 13:信都/信都区 16:西北	信都 [Xin4 du1] see 信都區|信都区[Xin4 du1 Qu1]; 信都区 [Xin4 du1 Qu1] Xindu, a district of Xingtai City 邢臺市|邢台市[Xing2 tai2 Shi4...; 邢台 [Xing2 tai2] see 邢臺市|邢台市[Xing2 tai2 Shi4] / see 邢臺縣|邢台县[Xing2 tai2 Xian4]; 邢台市 [Xing2 tai2 Shi4] Xingtai, prefecture-level city in Hebei Province 河北省[He2 ...
地处鞑靼斯坦共和国中西部，位于共和国首府喀山东南方。	0:地处 2:鞑靼 6:共和/共和国 8:国中 9:中西/中西部 10:西部 13:位于 15:共和/共和国 18:首府 20:喀山 21:山东 22:东南 23:南方	东南 [dong1 nan2] southeast; 中西 [Zhong1 Xi1] China and the West; Chinese-Western; 中西部 [zhong1 xi1 bu4] midwest; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 南方 [nan2 fang1] south; southern direction / (in China) southern regions, often referring to areas sou...; 喀山 [Ka1 shan1] Kazan; 国中 [guo2 zhong1] junior high school (Tw) / abbr. for 國民中學|国民中学[guo2 min2 zhong1 xue2]; 山东 [Shan1 dong1] see 山東省|山东省[Shan1 dong1 Sheng3]; 西部 [xi1 bu4] western part
这样一来，陌生物体带来的威胁感就消除了。	0:这样/这样一来 2:一来 5:陌生 6:生物/生物体 7:物体 9:带来 12:威胁 16:消除 17:除了	一来 [yi1 lai2] firstly, ...; 消除 [xiao1 chu2] to eliminate; to remove; 物体 [wu4 ti3] object; body; substance; 生物 [sheng1 wu4] organism; living creature; biological / CL:個|个[ge4]; 生物体 [sheng1 wu4 ti3] organism; 这样 [zhe4 yang4] this kind of; this way; like this; 这样一来 [zhe4 yang4 yi1 lai2] thus; if this happens then; 陌生 [mo4 sheng1] strange; unfamiliar; 除了 [chu2 le5] apart from; besides; in addition to (used to exclude, as ... / (used to introduce one of two habitual alternatives in th...
光化学反应的完成时光致电子激发态的化学反应。	0:光化学 1:化学/化学反应 3:反应 6:完成/完成时 8:时光 10:致电 11:电子 13:激发 17:化学/化学反应 19:反应	光化学 [guang1 hua4 xue2] photochemistry; 化学 [hua4 xue2] chemistry; chemical; 化学反应 [hua4 xue2 fan3 ying4] chemical reaction; 反应 [fan3 ying4] to react; to respond; reaction / chemical reaction / CL:個|个[ge4]; 完成 [wan2 cheng2] to complete; to accomplish; 完成时 [wan2 cheng2 shi2] perfect tense (grammar); 时光 [shi2 guang1] time; era; period; 电子 [dian4 zi3] electronic / electron (particle physics); 致电 [zhi4 dian4] to phone; to telegram
-你干嘛一直发出这些没有意义的感叹词?	2:干嘛 4:一直 5:直发 6:发出 8:这些 10:没有/没有意义 11:有意/有意义 12:意义 15:感叹/感叹词 16:叹词	一直 [yi1 zhi2] straight (in a straight line) / continuously; always; all the way through; 发出 [fa1 chu1] to issue (an order, decree etc); to send out; to dispatch / to produce (a sound); to let out (a laugh); 叹词 [tan4 ci2] interjection; exclamation; 意义 [yi4 yi4] sense; meaning / significance; importance / CL:個|个[ge4]; 感叹 [gan3 tan4] to sigh with feeling; to lament; 感叹词 [gan3 tan4 ci2] interjection; exclamation; 有意 [you3 yi4] to intend; intentionally / interested in; 有意义 [you3 yi4 yi4] meaningful; significant; worthwhile; 没有 [mei2 you3] to not have; doesn't exist; haven't; 没有意义 [mei2 you3 yi4 yi4] meaningless; without meaning; 直发 [zhi2 fa4] straight hair
