sentence	spans	defs
‎这位纽约市的神秘好心人‎在一户人家门前‎留下十万美元现金	1:这位 3:纽约/纽约市 7:神秘 9:好心/好心人 16:人家 17:家门 18:门前 21:留下 23:十万 25:美元 27:现金	人家 [ren2 jia1] household; family; dwelling / CL:戶|户[hu4],家[jia1] | [ren2 jia5] other people; he, she or they / I, me (referring to oneself as "one" or "people"); 好心 [hao3 xin1] kindness; good intentions; 好心人 [hao3 xin1 ren2] kindhearted person; good Samaritan; 家门 [jia1 men2] house door / family clan; 纽约 [Niu3 yue1] New York; 纽约市 [Niu3 yue1 Shi4] New York City; 门前 [men2 qian2] in front of the door
看上去是慈祥的老爷爷，但拥有一眼看穿伪装的敏锐观察力。	0:看上/看上去 1:上去 4:慈祥 7:老爷/老爷爷 8:爷爷 12:拥有 14:一眼/一眼看穿 15:眼看 16:看穿 18:伪装 21:敏锐 23:观察/观察力	一眼 [yi1 yan3] a glance; a quick look; 一眼看穿 [yi1 yan3 kan4 chuan1] to see through something at first glance (idiom); 上去 [shang4 qu4] to go up; 爷爷 [ye2 ye5] (coll.) paternal grandfather; grandpa; 看上 [kan4 shang4] to take a fancy to; to fall for; 看上去 [kan4 shang5 qu5] it seems; it would appear; 看穿 [kan4 chuan1] see through (a person, scheme, trick etc); 眼看 [yan3 kan4] soon; in a moment / to look on as sth happens; 老爷 [lao3 ye5] lord; master / (coll.) maternal grandfather; 老爷爷 [lao3 ye2 ye5] paternal great-grandfather; 观察 [guan1 cha2] to observe; to watch; to survey; 观察力 [guan1 cha2 li4] power of observation; perception
我有蜘蛛恐惧症幽闭恐惧症和小儿恐惧症	2:蜘蛛 4:恐惧/恐惧症 7:幽闭恐惧/幽闭恐惧症 9:恐惧/恐惧症 13:小儿 15:恐惧/恐惧症	幽闭恐惧 [you1 bi4 kong3 ju4] claustrophobia; 幽闭恐惧症 [you1 bi4 kong3 ju4 zheng4] claustrophobia; 恐惧 [kong3 ju4] to be frightened; fear; dread; 恐惧症 [kong3 ju4 zheng4] phobia
‎对她也会谈论城市规划和工业设计	4:会谈 5:谈论 7:城市/城市规划 9:规划 12:工业/工业设计 14:设计	会谈 [hui4 tan2] talks; discussions / CL:次[ci4]; 城市 [cheng2 shi4] city; town / CL:座[zuo4]; 城市规划 [cheng2 shi4 gui1 hua4] town planning; 工业 [gong1 ye4] industry; 工业设计 [gong1 ye4 she4 ji4] industrial design; 规划 [gui1 hua4] to plan; a plan; 设计 [she4 ji4] to design; design; 谈论 [tan2 lun4] to discuss; to talk about
侦察机刚刚来过这要把丧门神(轰炸机)招来全瞎了	0:侦察/侦察机 3:刚刚 10:丧门神 11:门神 14:轰炸/轰炸机 18:招来	丧门神 [sang1 men2 shen2] person bringing bad luck or death; 侦察 [zhen1 cha2] to investigate a crime / to reconnoiter; reconnaissance; 侦察机 [zhen1 cha2 ji1] surveillance aircraft; spy plane; 轰炸 [hong1 zha4] to bomb; to bombard / CL:波[bo1],輪|轮[lun2]; 轰炸机 [hong1 zha4 ji1] bomber (aircraft); 门神 [men2 shen2] door god
法律所赋予我们的权利是至高无上的	0:法律 1:律所 3:赋予 5:我们 8:权利 9:利是 11:至高/至高无上 13:无上	利是 [li4 shi4] variant of 利事[li4 shi4]; 律所 [lu:4 suo3] law firm (abbr. for 律師事務所|律师事务所[lu : 4 shi1 shi4 wu4 suo3]); 无上 [wu2 shang4] supreme; 权利 [quan2 li4] right (i.e. an entitlement to sth) / (classical) power and wealth; 法律 [fa3 lu:4] law / CL:條|条[tiao2], 套[tao4], 個|个[ge4]; 至高 [zhi4 gao1] paramount; supreme; 至高无上 [zhi4 gao1 wu2 shang4] supreme; paramount; unsurpassed
弗吉尼亚州重整党壮大，在民主党南方票仓打出缺口。	0:弗吉尼亚/弗吉尼亚州 5:重整 8:壮大 12:民主/民主党 15:南方 17:票仓 20:出缺 21:缺口	出缺 [chu1 que1] to fall vacant; a vacancy; 弗吉尼亚 [Fu2 ji2 ni2 ya4] Virginia, US state / variant of 弗吉尼亞州|弗吉尼亚州; 弗吉尼亚州 [Fu2 ji2 ni2 ya4 zhou1] Virginia, US state; 民主 [min2 zhu3] democracy; democratic; 民主党 [Min2 zhu3 dang3] Democratic Party; 缺口 [que1 kou3] nick; gap; opening / shortfall
我们只需要想出新的有意思的活动来打发时间	0:我们 3:需要 5:想出 6:出新 9:有意/有意思 10:意思 13:活动 16:打发/打发时间 18:时间	出新 [chu1 xin1] to make new advances; 想出 [xiang3 chu1] to figure out; to come up with; 意思 [yi4 si5] idea; opinion / meaning / wish; desire / interest; fun / token of appreciation; gesture of goodwill / CL:個|个[ge4]; 打发 [da3 fa5] to dispatch; to make sb leave / to pass (the time) / (old) to make arrangements / (old) to bestow (alms etc); 打发时间 [da3 fa1 shi2 jian1] to pass the time; 时间 [shi2 jian1] time; 有意 [you3 yi4] to intend; intentionally / interested in; 有意思 [you3 yi4 si5] interesting; fun; enjoyable / meaningful
饰带上是拉丁文的利玛窦宿舍格言。	0:饰带 1:带上 4:拉丁/拉丁文 8:利玛窦 9:玛窦 11:宿舍 13:格言	利玛窦 [Li4 Ma3 dou4] Matteo Ricci (1552-1610), Jesuit missionary and translato...; 带上 [dai4 shang4] to take along with one; 拉丁 [la1 ding1] Latin / to press-gang; to force into service; 拉丁文 [La1 ding1 wen2] Latin (language); 玛窦 [Ma3 dou4] Matthew; St Matthew the evangelist; 饰带 [shi4 dai4] decorative band; sash
最终保守党和下议院第三大党自由民主党组建联合政府。	0:最终 2:保守/保守党 6:下议院 7:议院 13:自由/自由民主党 15:民主/民主党 17:党组 18:组建 20:联合/联合政府 22:政府	下议院 [xia4 yi4 yuan4] lower house; House of Commons; 保守 [bao3 shou3] conservative / to guard; to keep; 保守党 [bao3 shou3 dang3] conservative political parties; 党组 [dang3 zu3] party leadership group; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 民主 [min2 zhu3] democracy; democratic; 民主党 [Min2 zhu3 dang3] Democratic Party; 组建 [zu3 jian4] to organize; to set up; to establish; 联合 [lian2 he2] to unite; to combine; alliance; 联合政府 [lian2 he2 zheng4 fu3] coalition government; 自由 [zi4 you2] freedom; free / CL:種|种[zhong3]; 自由民主党 [Zi4 you2 Min2 zhu3 dang3] Liberal Democratic Party; 议院 [yi4 yuan4] parliament; congress; legislative assembly
