sentence	spans	defs
长基蜉蝣目是2011年古生物学的一个重大发现，在当时被许多重大新闻媒体报导。	2:蜉蝣 11:古生物/古生物学 12:生物/生物学 16:一个 18:重大 19:大发 20:发现 24:当时 27:许多 28:多重 29:重大 30:大新 31:新闻/新闻媒体 33:媒体 35:报导	发现 [fa1 xian4] to notice; to discover; a discovery; 古生物 [gu3 sheng1 wu4] paleo-organism; 古生物学 [gu3 sheng1 wu4 xue2] palaeontology; 多重 [duo1 chong2] multi- (faceted, cultural, ethnic etc); 大发 [Da4 fa1] Daihatsu, Japanese car company; 大新 [Da4 xin1] see 大新縣|大新县[Da4 xin1 Xian4]; 媒体 [mei2 ti3] media, esp. news media; 新闻 [xin1 wen2] news / CL:條|条[tiao2],個|个[ge4]; 新闻媒体 [xin1 wen2 mei2 ti3] news media; 生物 [sheng1 wu4] organism; living creature; biological / CL:個|个[ge4]; 生物学 [sheng1 wu4 xue2] biology; 许多 [xu3 duo1] many; much; a lot of; 重大 [zhong4 da4] great; important; major; significant
南澳大利亚州和西澳大利亚州在实行联邦制前赋予女性投票权。	0:南澳/南澳大利亚州 1:澳大利亚 7:西澳大利亚/西澳大利亚州 8:澳大利亚 14:实行 16:联邦/联邦制 20:赋予 22:女性 24:投票/投票权	南澳 [Nan2 ao4] South Australia (abbr. for 南澳大利亞州|南澳大利亚州[Nan2 Ao4 da4 li4... / see 南澳縣|南澳县[Nan2 ao4 Xian4] / see 南澳鄉|南澳乡[Nan2 ao4 Xiang1]; 南澳大利亚州 [Nan2 Ao4 da4 li4 ya4 Zhou1] South Australia, Australian state; 投票 [tou2 piao4] to vote; a vote; 投票权 [tou2 piao4 quan2] suffrage; right to vote; 澳大利亚 [Ao4 da4 li4 ya4] Australia; 联邦 [lian2 bang1] federal; federation; commonwealth; 联邦制 [lian2 bang1 zhi4] federal system; 西澳大利亚 [Xi1 Ao4 da4 li4 ya4] Western Australia, Australian state; 西澳大利亚州 [Xi1 Ao4 da4 li4 ya4 Zhou1] Western Australia, Australian state
系统源自大规模季风低气压区，于9月28日在加勒比海西北部发展成热带低气压。	0:系统 2:源自 3:自大 4:大规模 5:规模 7:季风 9:低气压 10:气压 21:加勒比/加勒比海 24:海西 25:西北/西北部 26:北部 28:发展 31:热带 33:低气压 34:气压	低气压 [di1 qi4 ya1] low pressure; depression; 加勒比 [Jia1 le4 bi3] Caribbean; 加勒比海 [Jia1 le4 bi3 Hai3] Caribbean Sea; 北部 [bei3 bu4] northern part; 大规模 [da4 gui1 mo2] large scale; extensive; 气压 [qi4 ya1] atmospheric pressure; barometric pressure; 海西 [Hai3 xi1] see 海西蒙古族藏族自治州[Hai3 xi1 Meng3 gu3 zu2 Zang4 zu2 Zi4 zhi4 zhou1]; 源自 [yuan2 zi4] to originate from; 自大 [zi4 da4] arrogant; 西北 [Xi1 bei3] Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang) | [xi1 bei3] northwest; 西北部 [Xi1 bei3 bu4] northwest part; 规模 [gui1 mo2] scale; scope; extent
由于澳洲大陆地广人稀，交通运输在澳大利亚经济基础设施中占有重要地位。	0:由于 2:澳洲 4:大陆 5:陆地 6:地广人稀 11:交通 13:运输 16:澳大利亚 20:经济/经济基础 22:基础/基础设施 24:设施 27:占有 29:重要 30:要地 31:地位	地位 [di4 wei4] position; status / CL:個|个[ge4]; 地广人稀 [di4 guang3 ren2 xi1] vast, but sparsely populated; 基础 [ji1 chu3] foundation; basic; 基础设施 [ji1 chu3 she4 shi1] infrastructure; 大陆 [Da4 lu4] mainland China (reference to the PRC) | [da4 lu4] continent; mainland / CL:個|个[ge4],塊|块[kuai4]; 经济 [jing1 ji4] economy; economic; 经济基础 [jing1 ji4 ji1 chu3] socio-economic base; economic foundation; 要地 [yao4 di4] strategic location; 设施 [she4 shi1] facilities; installation; 重要 [zhong4 yao4] important; significant; major; 陆地 [lu4 di4] dry land (as opposed to the sea)
他们成了冒险家电影制片人纪录片制作人	0:他们 2:成了 4:冒险/冒险家 6:家电 7:电影/电影制片 9:制片/制片人 12:纪录/纪录片 15:制作/制作人 16:作人	作人 [zuo4 ren2] to conduct oneself / same as 做人; 冒险 [mao4 xian3] to take risks; adventure; 冒险家 [mao4 xian3 jia1] adventurer; 制作 [zhi4 zuo4] to make; to manufacture; 制作人 [zhi4 zuo4 ren2] (entertainment industry) producer; 制片 [zhi4 pian4] to produce a film; film producer; 制片人 [zhi4 pian4 ren2] film producer; 家电 [jia1 dian4] household electric appliance / abbr. for 家用電器|家用电器; 电影 [dian4 ying3] movie; film / CL:部[bu4],片[pian4],場|场[chang3]; 电影制片 [dian4 ying3 zhi4 pian4] filmmaking; 纪录 [ji4 lu4] variant of 記錄|记录[ji4 lu4] (but in Taiwan, not for the verb sense "to record"); 纪录片 [ji4 lu4 pian4] documentary; newsreel / CL:部[bu4]
这一情况并没有在美国政府建立后立即或全面形成。	2:情况 5:没有 8:美国 9:国政 10:政府 12:建立 15:立即 16:即或 18:全面 19:面形 20:形成	全面 [quan2 mian4] comprehensive; all-around; overall; 即或 [ji2 huo4] even if; even though; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 形成 [xing2 cheng2] to form; to take shape; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 立即 [li4 ji2] immediately; 美国 [Mei3 guo2] United States; USA; US; 面形 [mian4 xing2] shape of face
荆轲，战国末期卫国人，著名刺客。	0:荆轲 3:战国/战国末 5:末期 7:卫国 8:国人 11:著名 12:名刺 13:刺客	刺客 [ci4 ke4] assassin; 卫国 [Wei4 guo2] state of Wei (c. 1040-209 BC), vassal of Zhou | [wei4 guo2] to defend one's country; 名刺 [ming2 ci4] visiting card; name card; 国人 [guo2 ren2] compatriots; fellow countrymen; 战国 [Zhan4 guo2] the Warring States period (475-221 BC); 战国末 [zhan4 guo2 mo4] late Warring States period, c. 250-221 BC before the Firs...; 末期 [mo4 qi1] end of a period; final phase; 著名 [zhu4 ming2] famous; well-known
道路工程：平纵面线形原则上依循现有台9线道路拓宽，局部半径过小处予以调整改善。	0:道路/道路工程 2:工程 7:面线 10:原则/原则上 13:依循 15:现有 20:道路 22:拓宽 25:局部 27:半径 32:予以 34:调整 35:整改 36:改善	原则 [yuan2 ze2] principle; doctrine / CL:個|个[ge4]; 原则上 [yuan2 ze2 shang5] in principle; generally; 工程 [gong1 cheng2] engineering / engineering project; undertaking / CL:個|个[ge4],項|项[xiang4]; 改善 [gai3 shan4] to make better; to improve / CL:個|个[ge4]; 整改 [zheng3 gai3] to reform; to rectify; 调整 [tiao2 zheng3] to adjust; adjustment / CL:個|个[ge4]; 道路 [dao4 lu4] road; path / way / CL:條|条[tiao2]; 道路工程 [dao4 lu4 gong1 cheng2] road construction
他会安静的住在埃及当一个幽僻的公民并保证绝不再以任何方式涉入政治	1:会安 2:安静 7:埃及 10:一个 12:幽僻 15:公民 18:保证 20:绝不 21:不再 24:任何 25:何方 26:方式 30:政治	不再 [bu4 zai4] no more; no longer; 任何 [ren4 he2] any; whatever; whichever; 会安 [Hui4 an1] Hoi An (in Vietnam); 何方 [he2 fang1] where?; 安静 [an1 jing4] quiet; calm; peaceful; 方式 [fang1 shi4] way; method; manner; mode; pattern (of behavior etc) / CL:種|种[zhong3]; 绝不 [jue2 bu4] in no way; not in the least; absolutely not
(错误事件引起的连锁反应)先是停车位事件	1:错误 2:误事 3:事件 5:引起 8:连锁/连锁反应 10:反应 15:停车/停车位 16:车位 18:事件	事件 [shi4 jian4] incident; event; 停车 [ting2 che1] to pull up; to park / (of a machine) to stop; to stall; 停车位 [ting2 che1 wei4] parking space; parking spot; 反应 [fan3 ying4] to react; to respond; reaction / chemical reaction / CL:個|个[ge4]; 误事 [wu4 shi4] to hold things up; to botch things; 车位 [che1 wei4] parking spot; garage place / unloading point / stand for taxi; 连锁 [lian2 suo3] to interlock; to be linked / chain (store etc); 连锁反应 [lian2 suo3 fan3 ying4] (physics) chain reaction / (idiom) chain reaction; series of events each caused by t...; 错误 [cuo4 wu4] wrong; error; mistake / CL:個|个[ge4]
