sentence	spans	defs
合肥一塑胶厂大火烧红半边天，厂区消防栓竟无水。	0:合肥 3:塑胶 6:大火 7:火烧 8:烧红 10:半边/半边天 16:消防/消防栓 20:无水	半边 [ban4 bian1] half of sth; one side; 半边天 [ban4 bian1 tian1] women; womenfolk; 大火 [da4 huo3] conflagration; large fire / CL:場|场[chang2]; 消防 [xiao1 fang2] firefighting; fire control; 消防栓 [xiao1 fang2 shuan1] fire hydrant; 火烧 [huo3 shao1] to set fire to; to burn; burning hot / baked cake; 烧红 [shao1 hong2] to heat until red-hot
以上的定理事实上继承自群的单位元唯一性。	0:以上 3:定理 4:理事 5:事实/事实上 8:继承 13:单位/单位元 14:位元 16:唯一/唯一性	事实 [shi4 shi2] fact / CL:個|个[ge4]; 事实上 [shi4 shi2 shang4] in fact; actually; de facto; 位元 [wei4 yuan2] (Tw) (computing) bit; 单位 [dan1 wei4] unit (of measure) / unit (group of people); work unit / CL:個|个[ge4]; 单位元 [dan1 wei4 yuan2] identity element (math.); 唯一 [wei2 yi1] only; sole; 唯一性 [wei2 yi1 xing4] uniqueness; 定理 [ding4 li3] theorem; 理事 [li3 shi4] member of council / (literary) to take care of matters
我只是觉得很有意思被一个从不听从不学的人教育要好好听好好学	1:只是 3:觉得 4:得很 6:有意/有意思 7:意思 10:一个 12:从不 14:听从 15:从不 20:教育 22:要好 23:好好 24:好听 26:好好 27:好学	从不 [cong2 bu4] never; 听从 [ting1 cong2] to obey; to comply with; 好听 [hao3 ting1] pleasant to hear; 好好 [hao3 hao3] well; carefully; nicely; properly; 好学 [hao3 xue2] easy to learn | [hao4 xue2] eager to study; studious / erudite; 得很 [de5 hen3] (after an adjective) very; 意思 [yi4 si5] idea; opinion / meaning / wish; desire / interest; fun / token of appreciation; gesture of goodwill / CL:個|个[ge4]; 有意 [you3 yi4] to intend; intentionally / interested in; 有意思 [you3 yi4 si5] interesting; fun; enjoyable / meaningful; 要好 [yao4 hao3] to be on good terms; to be close friends / striving for self-improvement; 觉得 [jue2 de5] to think; to feel
至元年间分富州置安宁州（今富宁县西南）、罗佐州（今富宁县东北）。	1:元年 2:年间 8:安宁 13:富宁/富宁县 14:宁县 16:西南 25:富宁/富宁县 26:宁县 28:东北	元年 [yuan2 nian2] first year of a reign or era; 宁县 [Ning2 Xian4] Ning County or Ningxian, a county in Qingyang City 慶陽市|庆阳...; 富宁 [Fu4 ning2] Funing county in Wenshan Zhuang and Miao autonomous prefe...; 富宁县 [Fu4 Ning2 xian4] Funing county in Wenshan Zhuang and Miao autonomous prefe...; 年间 [nian2 jian1] during the years of; in the period of
反基督青年会位于反闪族人街和大屠杀广场路口	0:反基督 1:基督 3:青年/青年会 4:年会 6:位于 9:闪族 10:族人 14:大屠杀 15:屠杀 17:广场 19:路口	反基督 [fan3 Ji1 du1] the anti-Christ; 基督 [Ji1 du1] Christ (abbr. for 基利斯督[Ji1 li4 si1 du1] or 基利士督[Ji1 li4 s...; 大屠杀 [da4 tu2 sha1] massacre; mass slaughter; 屠杀 [tu2 sha1] to massacre; to slaughter; 年会 [nian2 hui4] annual meeting; 族人 [zu2 ren2] clansman; clan members; relatives / ethnic minority; 闪族 [Shan3 zu2] the Semites; 青年 [qing1 nian2] youth; young person; 青年会 [Qing1 nian2 hui4] YMCA (international Christian youth movement, formed in 1...
‎明天见好好睡吧亲爱的晚安好梦	1:明天/明天见 4:好好 5:好睡 8:亲爱 11:晚安 12:安好	好好 [hao3 hao3] well; carefully; nicely; properly; 好睡 [hao3 shui4] good night; 安好 [an1 hao3] safe and sound; well; 明天 [ming2 tian1] tomorrow; 明天见 [ming2 tian1 jian4] (coll., jocular) food that passes through the digestive s... / see you tomorrow; 晚安 [wan3 an1] Good night! / Good evening!
要不是我抢先一步行动的话，恐怕你们已经听不到我的歌声了	0:要不/要不是 1:不是 4:抢先 7:步行 8:行动 10:的话 13:恐怕 15:你们 17:已经 19:听不到 20:不到 24:歌声	不到 [bu4 dao4] not reaching; less than; 不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 听不到 [ting1 bu5 dao4] can't hear; 步行 [bu4 xing2] to walk; to go on foot; 行动 [xing2 dong4] action; operation / to move about; mobile / CL:個|个[ge4]; 要不 [yao4 bu4] otherwise; or else / how about; either...or...; 要不是 [yao4 bu5 shi4] if it were not for; but for
她是一个天文学家...有着不可思议的洞察力	2:一个 4:天文/天文学/天文学家 5:文学/文学家 11:有着 13:不可/不可思议 15:思议 18:洞察/洞察力	不可 [bu4 ke3] cannot; should not; must not; 不可思议 [bu4 ke3 si1 yi4] (idiom) inconceivable; unimaginable; unfathomable; 天文 [tian1 wen2] astronomy; 天文学 [tian1 wen2 xue2] astronomy; 天文学家 [tian1 wen2 xue2 jia1] astronomer; 思议 [si1 yi4] to imagine; to comprehend (usu. used in the negative, as ...; 文学 [wen2 xue2] literature / CL:種|种[zhong3]; 文学家 [wen2 xue2 jia1] writer; man of letters / CL:個|个[ge4]; 洞察 [dong4 cha2] to see clearly; 洞察力 [dong4 cha2 li4] insight
8月4日日本赤军占据吉隆坡美国大使馆	3:日日 4:日本 8:占据 10:吉隆/吉隆坡 13:美国 14:国大 15:大使/大使馆 16:使馆	使馆 [shi3 guan3] consulate; diplomatic mission; 吉隆 [Ji2 long2] Gyirong county, Tibetan: Skyid grong rdzong, in Shigatse ...; 吉隆坡 [Ji2 long2 po1] Kuala Lumpur, capital of Malaysia; 国大 [Guo2 Da4] abbr. for 國民大會|国民大会, National Assembly of the Republic of China (extant during various periods between 1913 and 2005) / abbr. for 新加坡國立大學|新加坡国立大学, National University of Singapore (NUS) / abbr. for 印度國民大會黨|印度国民大会党, Indian National Congress (INC) / abbr. for 馬來西亞印度國民大會黨|马来西亚印度国民大会党, Malaysian Indian Congress (MIC); 大使 [da4 shi3] ambassador; envoy / CL:名[ming2],位[wei4]; 大使馆 [da4 shi3 guan3] embassy / CL:座[zuo4],個|个[ge4]; 日日 [ri4 ri4] every day; 日本 [Ri4 ben3] Japan; 美国 [Mei3 guo2] United States; USA; US
中仑温泉位在台湾嘉义县中埔乡中仑村，是县内主要的温泉区。	2:温泉 5:在台 6:台湾 8:嘉义/嘉义县 9:义县 11:中埔/中埔乡 21:主要 24:温泉	中埔 [Zhong1 pu3] Zhongpu or Chungpu Township in Chiayi County 嘉義縣|嘉义县[Jia1...; 中埔乡 [Zhong1 pu3 Xiang1] Zhongpu or Chungpu Township in Chiayi County 嘉義縣|嘉义县[Jia1...; 义县 [Yi4 xian4] Yi county in Jinzhou 錦州|锦州, Liaoning; 台湾 [Tai2 wan1] Taiwan / variant of 臺灣|台湾[Tai2 wan1]; 嘉义 [Jia1 yi4] Chiayi, a city and county in west Taiwan; 嘉义县 [Jia1 yi4 Xian4] Jiayi or Chiayi County in west Taiwan; 在台 [zai4 Tai2] in Taiwan (used attributively)
