sentence	spans	defs
敬你和大西洋这边最好吃的约克郡布丁	3:大西/大西洋 4:西洋 6:这边 8:最好 9:好吃 10:吃的 12:约克/约克郡 15:布丁	吃的 [chi1 de5] (coll.) food; 大西 [Da4 xi1] Ōnishi (Japanese surname); 大西洋 [Da4 xi1 yang2] Atlantic Ocean; 好吃 [hao3 chi1] tasty; delicious | [hao4 chi1] to be fond of eating; to be gluttonous; 最好 [zui4 hao3] best / had better ...; it would be best to ...; 约克 [Yue1 ke4] York; 约克郡 [Yue1 ke4 jun4] Yorkshire (English region); 西洋 [Xi1 yang2] the West (Europe and North America) / countries of the Indian Ocean (traditional)
换句话说，每个人的生活方式都是不一样的。	0:换句话说 2:话说 5:每个/每个人 6:个人 9:生活/生活方式 11:方式 15:不一/不一样 16:一样	一样 [yi1 yang4] same; like; equal to; 不一 [bu4 yi1] to vary; to differ; 不一样 [bu4 yi1 yang4] different; distinctive; unlike; 个人 [ge4 ren2] individual; personal; 换句话说 [huan4 ju4 hua4 shuo1] in other words; 方式 [fang1 shi4] way; method; manner; mode; pattern (of behavior etc) / CL:種|种[zhong3]; 每个 [mei3 ge4] each; every; 每个人 [mei3 ge5 ren2] everybody; everyone; 生活 [sheng1 huo2] to live; life / livelihood; 生活方式 [sheng1 huo2 fang1 shi4] way of life; lifestyle; 话说 [hua4 shuo1] it is said that; to recount
植田夏代生于1917年，长崎县人，学历为长崎医科大学附属医学院助产护理科。	0:植田 2:夏代 12:长崎 17:学历 20:长崎 22:医科/医科大学 24:大学 26:附属 28:医学/医学院 29:学院 31:助产 33:护理 34:理科	医学 [yi1 xue2] medicine; medical science; 医学院 [yi1 xue2 yuan4] medical school; 医科 [yi1 ke1] medical science; 医科大学 [yi1 ke1 da4 xue2] university of medicine; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 学院 [xue2 yuan4] college; educational institute / CL:所[suo3]; 护理 [hu4 li3] to nurse; to tend and protect; 理科 [li3 ke1] the sciences (as opposed to the humanities 文科[wen2 ke1])
此外，位于圣胡安-卡皮斯特拉诺河段的地下水被科研人员认定属于优质地下水。	0:此外 3:位于 5:圣胡安 6:胡安 18:地下/地下水 19:下水 22:科研/科研人员 24:人员 26:认定 28:属于 30:优质 31:质地 32:地下/地下水 33:下水	下水 [xia4 shui3] downstream / to go into the water; to launch / to fall into bad ways; to lead astray | [xia4 shui5] offal; viscera; tripe; 人员 [ren2 yuan2] staff; personnel; crew / CL:個|个[ge4]; 优质 [you1 zhi4] excellent quality; 圣胡安 [Sheng4 hu2 an1] San Juan, capital of Puerto Rico; 地下 [di4 xia4] underground; subterranean / covert; 地下水 [di4 xia4 shui3] groundwater; 科研 [ke1 yan2] (scientific) research; 科研人员 [ke1 yan2 ren2 yuan2] (scientific) researcher; 胡安 [Hu2 an1] Juan (Spanish given name); 质地 [zhi4 di4] texture; grain / quality / character; disposition
额敦桑布，男，蒙古族，内蒙古巴林右旗人，中华人民共和国政治人物。	7:蒙古/蒙古族 11:内蒙/内蒙古 12:蒙古 13:古巴 14:巴林/巴林右/巴林右旗 17:旗人 20:中华/中华人民共和国 21:华人 22:人民 24:共和/共和国 26:国政 27:政治/政治人物 29:人物	中华 [Zhong1 hua2] China; Chinese civilization; 中华人民共和国 [Zhong1 hua2 Ren2 min2 Gong4 he2 guo2] People's Republic of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人物 [ren2 wu4] person; personage; figure (esp. sb of importance) / character (in a play, novel etc) / (genre of traditional Chinese painting) figure painting; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 内蒙 [Nei4 meng3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 内蒙古 [Nei4 meng3 gu3] see 內蒙古自治區|内蒙古自治区[Nei4 meng3 gu3 Zi4 zhi4 qu1]; 华人 [Hua2 ren2] ethnic Chinese person or people; 古巴 [Gu3 ba1] Cuba; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 巴林 [Ba1 lin2] Bahrain; 巴林右 [Ba1 lin2 you4] Bairin Right banner or Baarin Baruun khoshuu in Chifeng 赤...; 巴林右旗 [Ba1 lin2 you4 qi2] Bairin Right banner or Baarin Baruun khoshuu in Chifeng 赤...; 政治 [zheng4 zhi4] politics; political; 政治人物 [zheng4 zhi4 ren2 wu4] political figure; politician; statesman; 旗人 [qi2 ren2] Manchu bannerman; 蒙古 [Meng3 gu3] Mongolia; 蒙古族 [Meng3 gu3 zu2] Mongol ethnic group of north China and Inner Mongolia
成千上万微小的病毒随着血液流动	0:成千/成千上万 2:上万 4:微小 5:小的 7:病毒 9:随着 11:血液 12:液流 13:流动	上万 [shang4 wan4] over ten thousand; innumerable; 小的 [xiao3 de5] (coll.) young child; the little one(s) of the family / (old) (humble) I; me; my (used by a commoner when speakin...; 微小 [wei1 xiao3] minute; infinitesimal; 成千 [cheng2 qian1] thousands; 成千上万 [cheng2 qian1 shang4 wan4] innumerable; countless; 流动 [liu2 dong4] to flow; to move about / (of assets) liquid; 液流 [ye4 liu2] flow of liquid; 血液 [xue4 ye4] blood / (fig.) lifeblood
车顶安装有两台双臂式受电弓、高速断路器、避雷器等高压电气设备。	0:车顶 2:安装 3:装有 7:双臂 10:受电弓 14:高速 16:断路器 20:避雷/避雷器 24:高压/高压电 25:压电 26:电气 28:设备	压电 [ya1 dian4] piezoelectricity (physics); 安装 [an1 zhuang1] to install; to set up; 电气 [dian4 qi4] electricity; electric; electrical; 装有 [zhuang1 you3] fitted with; 避雷 [bi4 lei2] (bound form) to avoid being struck by lightning / (slang) to steer clear of sth bad (e.g. shoddy goods, a s...; 避雷器 [bi4 lei2 qi4] lightning arrester; 高压 [gao1 ya1] high pressure; high atmospheric pressure / high voltage / systolic blood pressure / high-handed; oppressive; 高压电 [gao1 ya1 dian4] high voltage
我是在德克萨斯长大的我才不会指指点点	3:德克萨斯 5:萨斯 7:长大 11:才不 12:不会 14:指指点点 15:指点 16:点点	不会 [bu4 hui4] will not; unlikely / not able; not having learned / (coll.) (Tw) don't mention it; 德克萨斯 [De2 ke4 sa4 si1] Texas; 才不 [cai2 bu4] definitely not; as if!; 指指点点 [zhi3 zhi3 dian3 dian3] to gesticulate; to point out / to point the finger of blame; 指点 [zhi3 dian3] to point out; to give directions; to show how / to censure; to pick at; 点点 [Dian3 dian3] Diandian (Chinese microblogging and social networking web... | [dian3 dian3] point; speck; 萨斯 [sa4 si1] SARS; Severe Acute Respiratory Syndrome
厨房、洗衣房及其他储藏室一起放在地下室。	0:厨房 3:洗衣/洗衣房 6:及其 7:其他 9:储藏/储藏室 12:一起 15:在地/在地下 16:地下/地下室	储藏 [chu3 cang2] to store; deposit / (oil, mineral etc) deposits; 储藏室 [chu3 cang2 shi4] storeroom / CL:間|间[jian1]; 其他 [qi2 ta1] other; else; the rest; 及其 [ji2 qi2] (conjunction linking two nouns) and its ...; and their .....; 在地 [zai4 di4] (Tw) local; native (from Taiwanese 在地, Tai-lo pr. [tsāi-...; 在地下 [zai4 di4 xia4] underground; 地下 [di4 xia4] underground; subterranean / covert; 地下室 [di4 xia4 shi4] basement; cellar; 洗衣 [xi3 yi1] laundry; 洗衣房 [xi3 yi1 fang2] laundry room
河狸的上下颌各有一颗前臼齿和三颗大臼齿，总共有20颗牙齿。	0:河狸 3:上下 4:下颌 10:前臼齿 11:臼齿 17:臼齿 20:总共 21:共有 26:牙齿	上下 [shang4 xia4] up and down; top and bottom / before and after (as in 上下文[shang4 xia4 wen2] "context") / (used after a quantity) approximately; ... or so / superiors and subordinates; all members / relative superiority (as in 不相上下[bu4 xiang1 shang4 xia4] ...; 下颌 [xia4 he2] lower jaw; mandible; 共有 [gong4 you3] in total there are ... / to own jointly; 前臼齿 [qian2 jiu4 chi3] premolar tooth (immediately behind canine teeth in some m...; 总共 [zong3 gong4] altogether; in sum; in all; in total; 臼齿 [jiu4 chi3] molar tooth
