sentence	spans	defs
但海军情报局还停留在黑暗时代[欧洲中世纪]	1:海军 2:军情 3:情报 7:停留 10:黑暗/黑暗时代 12:时代 15:欧洲 17:中世纪 18:世纪	世纪 [shi4 ji4] century / CL:個|个[ge4]; 中世纪 [zhong1 shi4 ji4] medieval; Middle Ages; 军情 [jun1 qing2] military situation; intelligence; 情报 [qing2 bao4] information; intelligence; 时代 [Shi2 dai4] Time, US weekly news magazine | [shi2 dai4] age; era; epoch; period / CL:個|个[ge4]; 海军 [hai3 jun1] navy; 黑暗 [hei1 an4] dark; lacking light / darkness; 黑暗时代 [Hei1 an4 Shi2 dai4] Dark Ages
自1975年6月1日起，罗讷河号偶尔还会在编组中增设1节或2节加挂车厢。	12:罗讷河 13:讷河 16:偶尔 20:在编 21:编组 24:增设 32:挂车 33:车厢	在编 [zai4 bian1] (of personnel or positions) having permanent status under...; 挂车 [gua4 che1] trailer; 编组 [bian1 zu3] to organize into groups; marshalling; 罗讷河 [Luo2 ne4 He2] Rhone River, France; 讷河 [Ne4 he2] see 訥河市|讷河市[Ne4 he2 Shi4]; 车厢 [che1 xiang1] carriage / CL:節|节[jie2]
有本事就别胆小如鼠只会在地底下打洞	0:有本事 1:本事 5:胆小/胆小如鼠 11:在地 12:地底 13:底下 15:打洞	在地 [zai4 di4] (Tw) local; native (from Taiwanese 在地, Tai-lo pr. [tsāi-...; 地底 [di4 di3] subterranean; underground; 底下 [di3 xia5] the location below sth / afterwards; 有本事 [you3 ben3 shi5] to have what it takes / (coll.) if you're so clever, ...; 本事 [ben3 shi4] source material; original story | [ben3 shi5] ability; skill; 胆小 [dan3 xiao3] cowardly; timid; 胆小如鼠 [dan3 xiao3 ru2 shu3] (idiom) chicken-hearted; gutless
作为国家的领导者，裕仁不能回避战争罪责	0:作为 2:国家 3:家的 5:领导/领导者 9:裕仁 11:不能 13:回避 15:战争/战争罪 17:罪责	国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 家的 [jia1 de5] (old) wife; 战争 [zhan4 zheng1] war; conflict / CL:場|场[chang2],次[ci4]; 战争罪 [zhan4 zheng1 zui4] war crime; 罪责 [zui4 ze2] guilt; 领导 [ling3 dao3] to lead; leader; leadership / CL:位[wei4],個|个[ge4]; 领导者 [ling3 dao3 zhe3] leader
严殿启，中国运载火箭技术研究院副总设计师。	4:中国 5:国运 6:运载/运载火箭 8:火箭 10:技术 12:研究/研究院 17:设计/设计师	中国 [Zhong1 guo2] China; 国运 [guo2 yun4] fate of the nation; 火箭 [huo3 jian4] rocket / CL:枚[mei2]; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究院 [yan2 jiu1 yuan4] research institute; academy; 设计 [she4 ji4] to design; design; 设计师 [she4 ji4 shi1] designer; architect; 运载 [yun4 zai4] to transport; to carry (goods, materials or people); 运载火箭 [yun4 zai4 huo3 jian4] carrier rocket
‎大王英明把科学家关在实验室里‎直到他把机器修好为止	1:大王 2:王英 3:英明 6:科学/科学家 11:实验/实验室 16:直到 20:机器 22:修好 24:为止	大王 [da4 wang2] king / magnate; expert | [dai4 wang5] robber baron (in opera, old stories) / magnate; 实验 [shi2 yan4] experiment; to experiment / CL:個|个[ge4],次[ci4]; 实验室 [shi2 yan4 shi4] laboratory / CL:間|间[jian1]; 王英 [Wang2 Ying1] Wang Ying (character in the "Water Margin"); 科学 [ke1 xue2] science; scientific; rational / CL:門|门[men2],個|个[ge4],種|种[zhong3]; 科学家 [ke1 xue2 jia1] scientist / CL:個|个[ge4]; 英明 [ying1 ming2] wise; brilliant
但是，章回小说不是按著演说者的说话一字不漏的记录下来。	0:但是 3:章回小说 5:小说 7:不是 11:演说/演说者 15:说话 17:一字/一字不漏 22:记录 24:下来	一字 [yi1 zi4] in a row; in a line; 一字不漏 [yi1 zi4 bu4 lou4] without missing a word; 小说 [xiao3 shuo1] novel; fiction / CL:本[ben3],部[bu4]; 演说 [yan3 shuo1] speech; to deliver a speech; 演说者 [yan3 shuo1 zhe3] orator; speaker; 章回小说 [zhang1 hui2 xiao3 shuo1] novel in chapters, main format for long novels from the M...
邓佩英受过去上海法学院的老师沈钧儒影响，也加入救国联合会。	3:受过 4:过去 6:上海 7:海法 8:法学/法学院 9:学院 12:老师 17:影响 21:加入 23:救国 24:国联 25:联合/联合会	上海 [Shang4 hai3] Shanghai municipality (abbr. to 滬|沪[Hu4]); 受过 [shou4 guo4] to take the blame (for sb else); 国联 [Guo2 Lian2] abbr. for 國際聯盟|国际联盟[Guo2 ji4 Lian2 meng2], League of Nations (1920-1946), based in Geneva, precursor of the UN; 学院 [xue2 yuan4] college; educational institute / CL:所[suo3]; 救国 [jiu4 guo2] to save the nation; 法学 [fa3 xue2] law; legal studies; 法学院 [fa3 xue2 yuan4] law school; 海法 [Hai3 fa3] Haifa (city in Israel); 联合 [lian2 he2] to unite; to combine; alliance; 联合会 [lian2 he2 hui4] federation; 过去 [guo4 qu4] (in the) past; former; previous / to go over; to pass by | [guo4 qu5] (verb suffix)
2018年我弟弟被乔治城大学研究生录取攻读硕士学位	6:弟弟 9:乔治/乔治城/乔治城大学 12:大学 14:研究/研究生 17:录取 19:攻读 21:硕士/硕士学位 23:学位	乔治 [Qiao2 zhi4] George (name); 乔治城 [Qiao2 zhi4 cheng2] Georgetown; 乔治城大学 [Qiao2 zhi4 cheng2 Da4 xue2] Georgetown University in Washington D.C., famous as quali...; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 学位 [xue2 wei4] academic degree / place in school; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究生 [yan2 jiu1 sheng1] graduate student; postgraduate; 硕士 [shuo4 shi4] master's degree; person with a master's degree / learned person; 硕士学位 [shuo4 shi4 xue2 wei4] master's degree
根据报导更强的龙卷风在南方正在酝酿这两个暴风终于结合	0:根据 1:据报/据报导 2:报导 7:龙卷/龙卷风 8:卷风 11:南方 12:方正 13:正在 15:酝酿 20:暴风 22:终于 24:结合	南方 [nan2 fang1] south; southern direction / (in China) southern regions, often referring to areas sou...; 卷风 [juan3 feng1] see 龍捲風|龙卷风[long2 juan3 feng1]; 报导 [bao4 dao3] to report; news report; 据报 [ju4 bao4] it is reported; according to reports; 据报导 [ju4 bao4 dao3] according to (news) reports; 方正 [Fang1 zheng4] see 方正縣|方正县[Fang1 zheng4 Xian4] | [fang1 zheng4] square; neat; upright; 根据 [gen1 ju4] according to; basis / CL:個|个[ge4]; 正在 [zheng4 zai4] to be in the process of (doing sth); to be currently ...-ing; 龙卷 [long2 juan3] tornado; waterspout; twister; 龙卷风 [long2 juan3 feng1] tornado; cyclone; violent windstorm
