sentence	spans	defs
李河君，汉族，广东河源人，客家人，中华人民共和国企业家、第十一届全国政协委员。	4:汉族 7:广东 8:东河 9:河源 13:客家/客家人 14:家人 17:中华/中华人民共和国 18:华人 19:人民 21:共和/共和国 23:国企 24:企业/企业家 29:十一 32:全国 33:国政 34:政协 36:委员	东河 [Dong1 he2] see 東河區|东河区[Dong1 he2 Qu1]; 中华 [Zhong1 hua2] China; Chinese civilization; 中华人民共和国 [Zhong1 hua2 Ren2 min2 Gong4 he2 guo2] People's Republic of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 企业家 [qi3 ye4 jia1] entrepreneur; 全国 [quan2 guo2] whole nation; nationwide; national; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 华人 [Hua2 ren2] ethnic Chinese person or people; 国企 [guo2 qi3] state-owned enterprise / (Tw) international business management (as a subject of s...; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 客家 [Ke4 jia1] Hakka ethnic group, a subgroup of the Han that in the 13t...; 客家人 [Ke4 jia1 ren2] Hakka people; 家人 [jia1 ren2] family member / (old) servant; 广东 [Guang3 dong1] see 廣東省|广东省[Guang3 dong1 Sheng3]; 政协 [Zheng4 Xie2] CPPCC (Chinese People's Political Consultative Conference) / abbr. of 中國人民政治協商會議|中国人民政治协商会议[Zhong1 guo2 Ren2 min2 Zheng4 zhi4 Xie2 shang1 Hui4 yi4]; 河源 [He2 yuan2] see 河源市[He2 yuan2 Shi4]
以及来自世界各地与比奥蒂有关系的数百家电视台的兴趣。	0:以及 2:来自 4:世界/世界各地 6:各地 12:有关 13:关系 16:数百 17:百家 18:家电 19:电视/电视台 23:兴趣	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界各地 [shi4 jie4 ge4 di4] all over the world; 关系 [guan1 xi5] relation; relationship; guanxi / to concern; to affect / CL:個|个[ge4] / variant of 關係|关系[guan1 xi5]; 各地 [ge4 di4] various regions; all parts of a country; 家电 [jia1 dian4] household electric appliance / abbr. for 家用電器|家用电器; 数百 [shu4 bai3] several hundred; 有关 [you3 guan1] related to; concerning; 电视 [dian4 shi4] television; TV / CL:臺|台[tai2],部[bu4]; 电视台 [dian4 shi4 tai2] television station / variant of 電視台|电视台[dian4 shi4 tai2]; 百家 [bai3 jia1] many schools of thought / many people or households
张震寰毕业于北京大学，期间曾参与一二九运动。	0:张震 3:毕业 6:北京/北京大学 8:大学 11:期间 13:曾参 14:参与 16:一二/一二九运动 19:运动	一二 [yi1 er4] one or two; a little; 一二九运动 [Yi1 er4 Jiu3 Yun4 dong4] December 9th Movement (1935), student-led demonstrations ...; 北京 [Bei3 jing1] Beijing municipality, capital of the People's Republic of...; 北京大学 [Bei3 jing1 Da4 xue2] Peking University; 参与 [can1 yu4] to participate (in sth); 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 曾参 [Zeng1 Shen1] Zeng Shen (505-435 BC), a.k.a. 曾子[Zeng1 zi3], student of ...; 运动 [yun4 dong4] to move; motion / to exercise; sports / movement; campaign / CL:場|场[chang3]
因此造成了警察和卡宾枪手以及其他区执法机构间的敌意	0:因此 2:造成 3:成了 5:警察 8:卡宾枪 10:枪手 12:以及 13:及其 14:其他 17:执法 19:机构 23:敌意	以及 [yi3 ji2] and; as well as; 其他 [qi2 ta1] other; else; the rest; 卡宾枪 [ka3 bin1 qiang1] carbine rifle (loanword); 及其 [ji2 qi2] (conjunction linking two nouns) and its ...; and their .....; 成了 [cheng2 le5] to be done; that's enough; 枪手 [qiang1 shou3] gunman; sharpshooter / ghostwriter; exam substitute; 造成 [zao4 cheng2] to bring about; to create; to cause
山城村(集安市)：位于吉林省集安市通胜街道的村。	0:山城 4:集安/集安市 9:位于 11:吉林/吉林省 14:集安/集安市 19:街道	吉林 [Ji2 lin2] see 吉林省[Ji2 lin2 Sheng3] / see 吉林市[Ji2 lin2 Shi4]; 吉林省 [Ji2 lin2 Sheng3] Jilin Province, capital Changchun 長春市|长春市[Chang2 chun1 Sh...; 集安 [Ji2 an1] see 集安市[Ji2 an1 Shi4]; 集安市 [Ji2 an1 Shi4] Ji'an, a county-level city in Tonghua City 通化市[Tong1 hua4...
此时此刻很重要我从来没有一口气喝这么多酒	0:此时/此时此刻 2:此刻 5:重要 8:从来/从来没/从来没有 10:没有 12:一口/一口气 13:口气 16:这么	一口 [yi1 kou3] readily; flatly / a mouthful; a bite; 一口气 [yi1 kou3 qi4] one breath; in one breath; at a stretch; 从来 [cong2 lai2] always; never (in negative sentences); 从来没 [cong2 lai2 mei2] have never; 从来没有 [cong2 lai2 mei2 you3] has never been; has never; 口气 [kou3 qi4] tone of voice; manner of speaking; 此刻 [ci3 ke4] this moment; now; 此时 [ci3 shi2] now; this moment; 此时此刻 [ci3 shi2 ci3 ke4] at this very moment; 没有 [mei2 you3] to not have; doesn't exist; haven't
屠宰场里的联合作业诞生于十九世纪末	0:屠宰/屠宰场 5:联合 6:合作 7:作业 9:诞生 12:十九 14:世纪/世纪末	世纪 [shi4 ji4] century / CL:個|个[ge4]; 世纪末 [shi4 ji4 mo4] end of the century; 作业 [zuo4 ye4] homework; school assignment / work; task; operation / CL:個|个[ge4]; 合作 [he2 zuo4] to cooperate; to collaborate; to work together; 屠宰 [tu2 zai3] to slaughter; to butcher; 屠宰场 [tu2 zai3 chang3] slaughterhouse; abattoir; 联合 [lian2 he2] to unite; to combine; alliance
授粉后会长出豆荚，豆荚长条形，扭曲、半透明状，通常是由七或八个豆荚长成一串。	0:授粉 3:会长 4:长出 6:豆荚 9:豆荚 11:长条 12:条形 15:扭曲 18:半透明 19:透明 23:通常 31:豆荚 33:长成	会长 [hui4 zhang3] president of a club, committee etc; 半透明 [ban4 tou4 ming2] translucent; semitransparent; 条形 [tiao2 xing2] bar; strip; 透明 [tou4 ming2] transparent / (fig.) transparent; open to scrutiny; 长出 [zhang3 chu1] to sprout (leaves, buds, a beard etc); 长条 [chang2 tiao2] strip
湘雅医学院毕业，美国堪萨斯大学医学中心心脏科研究员。	2:医学/医学院 3:学院 5:毕业 8:美国 10:堪萨斯 11:萨斯 13:大学 14:学医 15:医学/医学中心 17:中心 19:心脏 21:科研 22:研究/研究员	中心 [zhong1 xin1] center; heart; core; 医学 [yi1 xue2] medicine; medical science; 医学中心 [yi1 xue2 zhong1 xin1] medical center; 医学院 [yi1 xue2 yuan4] medical school; 堪萨斯 [Kan1 sa4 si1] Kansas, US state; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 学医 [xue2 yi1] to study medicine; 学院 [xue2 yuan4] college; educational institute / CL:所[suo3]; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究员 [yan2 jiu1 yuan2] researcher; 科研 [ke1 yan2] (scientific) research; 萨斯 [sa4 si1] SARS; Severe Acute Respiratory Syndrome
万安镇，中华人民共和国安徽省黄山市休宁县下辖的一个镇。	0:万安 4:中华/中华人民共和国 5:华人 6:人民 8:共和/共和国 10:国安 11:安徽/安徽省 14:黄山/黄山市 17:休宁/休宁县 18:宁县 20:下辖 23:一个	中华 [Zhong1 hua2] China; Chinese civilization; 中华人民共和国 [Zhong1 hua2 Ren2 min2 Gong4 he2 guo2] People's Republic of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 休宁 [Xiu1 ning2] see 休寧縣|休宁县[Xiu1 ning2 Xian4]; 休宁县 [Xiu1 ning2 Xian4] Xiuning, a county in Huangshan City 黃山市|黄山市[Huang2 shan1 ...; 共和 [gong4 he2] republic; republicanism; 共和国 [gong4 he2 guo2] republic; 华人 [Hua2 ren2] ethnic Chinese person or people; 国安 [guo2 an1] national security; 宁县 [Ning2 Xian4] Ning County or Ningxian, a county in Qingyang City 慶陽市|庆阳...; 安徽 [An1 hui1] see 安徽省[An1 hui1 Sheng3]; 安徽省 [An1 hui1 Sheng3] Anhui Province, capital Hefei 合肥市[He2 fei2 Shi4] (abbr. t...; 黄山 [Huang2 shan1] see 黃山區|黄山区[Huang2 shan1 Qu1] / see 黃山市|黄山市[Huang2 shan1 Shi4]; 黄山市 [Huang2 shan1 Shi4] Huangshan, prefecture-level city in Anhui Province 安徽省[An...
