sentence	spans	defs
街道办事处由原庐阳区安庆路街道办事处整建制搬迁而来。	0:街道/街道办事处 2:办事/办事处 7:庐阳/庐阳区 10:安庆 13:街道/街道办事处 15:办事/办事处 18:整建 19:建制 21:搬迁	办事 [ban4 shi4] to handle affairs; to work; 办事处 [ban4 shi4 chu4] office; agency; bureau; 庐阳 [Lu2 yang2] see 廬陽區|庐阳区[Lu2 yang2 Qu1]; 庐阳区 [Lu2 yang2 Qu1] Luyang, a district of Hefei City 合肥市[He2 fei2 Shi4], Anhui; 建制 [jian4 zhi4] organizational structure; 整建 [zheng3 jian4] to restore a damaged or aging structure; to renovate; 街道 [jie1 dao4] street / subdistrict; residential district / CL:條|条[tiao2]; 街道办事处 [jie1 dao4 ban4 shi4 chu4] subdistrict office / neighborhood official
白乐晴是一名韩国文艺评论家、英文学者，首尔国立大学名誉教授。	6:韩国 8:文艺 10:评论/评论家 14:英文 15:文学 16:学者 19:首尔/首尔国立大学 21:国立 23:大学 24:学名 25:名誉 27:教授	名誉 [ming2 yu4] fame; reputation; honor / honorary; emeritus; 国立 [guo2 li4] national; state-run; public; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 学名 [xue2 ming2] scientific name; Latin name / (according to an old system of nomenclature) on entering ...; 学者 [xue2 zhe3] scholar; 文学 [wen2 xue2] literature / CL:種|种[zhong3]; 英文 [Ying1 wen2] English (language); 评论 [ping2 lun4] to comment; commentary / CL:篇[pian1]; 评论家 [ping2 lun4 jia1] critic; reviewer; 首尔 [Shou3 er3] Seoul, capital of South Korea (Chinese name adopted in 20...; 首尔国立大学 [Shou3 er3 Guo2 li4 Da4 xue2] Seoul National University (SNU or Seoul National), Korea
研究领域为半导体光谱与光电子器件等。	0:研究/研究领域 2:领域 5:半导体 6:导体 8:光谱 11:光电/光电子 12:电子/电子器件 14:器件	光电 [guang1 dian4] photoelectric; 光电子 [guang1 dian4 zi3] photoelectron; 半导体 [ban4 dao3 ti3] semiconductor; 器件 [qi4 jian4] device; component; 导体 [dao3 ti3] conductor (of electricity or heat); 电子 [dian4 zi3] electronic / electron (particle physics); 电子器件 [dian4 zi3 qi4 jian4] electric equipment; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究领域 [yan2 jiu1 ling3 yu4] research area; field of research; 领域 [ling3 yu4] domain; sphere; field; territory; area
博亚卡捷高足球会是一支哥伦比亚足球会，现时于哥超作赛。	4:高足 5:足球 6:球会 11:哥伦比亚 13:比亚 15:足球 16:球会 19:现时	哥伦比亚 [Ge1 lun2 bi3 ya4] Colombia (country in South America) / Columbia (name of various entities, mostly in the USA); 比亚 [Bi3 ya4] Bia, daughter of Pallas and Styx in Greek mythology, pers...; 球会 [qiu2 hui4] (HK) ball sports club (soccer, basketball etc); 足球 [zu2 qiu2] soccer; football / a soccer ball; a football (CL:個|个[ge4]); 高足 [gao1 zu2] distinguished disciple
约翰一头熊被杀会有成千上万的素食主义者写信给国会议员	0:约翰 2:一头 8:有成 9:成千/成千上万 11:上万 14:素食/素食主义 16:主义 19:写信 22:国会/国会议员 23:会议 24:议员	上万 [shang4 wan4] over ten thousand; innumerable; 主义 [zhu3 yi4] -ism; ideology; 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 国会 [Guo2 hui4] national legislature; parliament; congress; 国会议员 [guo2 hui4 yi4 yuan2] member of parliament or congress; 成千 [cheng2 qian1] thousands; 成千上万 [cheng2 qian1 shang4 wan4] innumerable; countless; 有成 [you3 cheng2] (literary) to achieve success; 素食 [su4 shi2] vegetarian food; to eat vegetarian; 素食主义 [su4 shi2 zhu3 yi4] vegetarianism; 议员 [yi4 yuan2] member of a legislative body; representative
九亭镇位于松江区东北部，距松江城区20公里。	3:位于 5:松江/松江区 8:东北 9:北部 13:松江 14:江城/江城区 15:城区 19:公里	东北 [Dong1 bei3] Northeast China; Manchuria | [dong1 bei3] northeast; 北部 [bei3 bu4] northern part; 城区 [Cheng2 Qu1] Cheng District or Chengqu, a district of Shanwei City 汕尾市... | [cheng2 qu1] city district; urban area; 松江 [Song1 jiang1] Songjiang suburban district of Shanghai; 松江区 [Song1 jiang1 qu1] Songjiang suburban district of Shanghai; 江城 [Jiang1 cheng2] see 江城區|江城区[Jiang1 cheng2 Qu1]; 江城区 [Jiang1 cheng2 Qu1] Jiangcheng, a district of Yangjiang City 陽江市|阳江市[Yang2 ji...
这种类型的尺寸可达一英尺和更大，可用于精确切割大圆圈。	0:这种 1:种类 2:类型 5:尺寸 10:英尺 17:用于 19:精确 20:确切 21:切割 23:大圆/大圆圈 24:圆圈	切割 [qie1 ge1] to cut; 圆圈 [yuan2 quan1] circle; 大圆 [da4 yuan2] great circle (in spherical geometry); 大圆圈 [da4 yuan2 quan1] great circle (in spherical geometry); 确切 [que4 qie4] definite; exact; precise; 种类 [zhong3 lei4] kind; type; category; 类型 [lei4 xing2] type; kind; category / (computer programming) type; 精确 [jing1 que4] accurate; precise; 这种 [zhe4 zhong3] this kind of
生活中有些地方不是非黑即白媒体会以各式各样的方式刻画执行者	0:生活 3:有些 5:地方 7:不是 8:是非 9:非黑即白 13:媒体 14:体会 17:各式各样 19:各样 22:方式 24:刻画 26:执行 27:行者	不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 体会 [ti3 hui4] to understand through experience; understanding; 各式各样 [ge4 shi4 ge4 yang4] of all kinds; various; 各样 [ge4 yang4] many different types; 媒体 [mei2 ti3] media, esp. news media; 执行 [zhi2 xing2] to implement; to carry out; to execute; to run; 是非 [shi4 fei1] right and wrong / quarrel; 行者 [xing2 zhe3] pedestrian; walker / itinerant monk; 非黑即白 [fei1 hei1 ji2 bai2] black-or-white (e.g. good or bad, with no middle ground)
杀手阿和金盆洗手，带同妻儿返回澳门落地生根。	0:杀手 4:金盆洗手 6:洗手 10:同妻 11:妻儿 13:返回 15:澳门 17:落地/落地生根 19:生根	同妻 [tong2 qi1] (neologism c. 2009) wife of a gay man (the man may marry ...; 妻儿 [qi1 er2] wife and child; 洗手 [xi3 shou3] to wash one's hands / to go to the toilet; 生根 [sheng1 gen1] to take root; 落地 [luo4 di4] to fall to the ground; to land / to be born; 落地生根 [luo4 di4 sheng1 gen1] air plant (Bryophyllum pinnatum) / to put down roots; 金盆洗手 [jin1 pen2 xi3 shou3] to abandon the life of an outlaw
连占有率第四的资生堂也一口气冲上化妆品市场占有率的第一名。	1:占有 7:资生堂 11:一口/一口气 12:口气 16:化妆/化妆品 19:市场/市场占有率 21:占有 25:第一	一口 [yi1 kou3] readily; flatly / a mouthful; a bite; 一口气 [yi1 kou3 qi4] one breath; in one breath; at a stretch; 化妆 [hua4 zhuang1] to put on makeup; 化妆品 [hua4 zhuang1 pin3] cosmetic; makeup product; 占有 [zhan4 you3] to possess; to own; to occupy / to account for (a high proportion etc); 口气 [kou3 qi4] tone of voice; manner of speaking; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 市场占有率 [shi4 chang3 zhan4 you3 lu:4] market share
