sentence	spans	defs
越南文化，通常指的是由起源于越南北部的京族所创造的文化。	0:越南/越南文 2:文化 5:通常 11:起源 12:源于 14:越南 15:南北 16:北部 19:京族 22:创造 25:文化	北部 [bei3 bu4] northern part; 南北 [nan2 bei3] north and south; north to south; 文化 [wen2 hua4] culture; civilization / CL:個|个[ge4],種|种[zhong3]; 源于 [yuan2 yu2] has its origins in; 起源 [qi3 yuan2] origin; to originate; 越南 [Yue4 nan2] Vietnam; 越南文 [Yue4 nan2 wen2] Vietnamese written language / Vietnamese literature
在第二种类型的杀灭中，来自中性粒细胞颗粒的髓过氧化物酶会参与反应。	1:第二 3:种类 4:类型 7:杀灭 11:来自 13:中性/中性粒细胞 15:粒细胞 16:细胞 18:颗粒 21:髓过氧化物酶 22:过氧/过氧化/过氧化物 23:氧化/氧化物 28:参与 30:反应	中性 [zhong1 xing4] neutral; 中性粒细胞 [zhong1 xing4 li4 xi4 bao1] neutrophil (the most common type of white blood cell); 氧化 [yang3 hua4] to oxidize; 氧化物 [yang3 hua4 wu4] oxide; 种类 [zhong3 lei4] kind; type; category; 类型 [lei4 xing2] type; kind; category / (computer programming) type; 粒细胞 [li4 xi4 bao1] granulocyte; 细胞 [xi4 bao1] cell (biology); 过氧 [guo4 yang3] peroxy-; peroxide; 过氧化 [guo4 yang3 hua4] peroxide; 过氧化物 [guo4 yang3 hua4 wu4] peroxide; 髓过氧化物酶 [sui3 guo4 yang3 hua4 wu4 mei2] myeloperoxidase (aka MPO) (molecular biology)
明晚，当月亮的银色面容照映在明镜如波的水面上是恋人们比翼双飞的时刻	0:明晚 3:当月 4:月亮 7:银色 9:面容 11:照映 14:明镜 19:水面 23:恋人 24:人们 26:比翼/比翼双飞 28:双飞 31:时刻	人们 [ren2 men5] people; 双飞 [shuang1 fei1] flying in pairs; close union as a couple / round-trip flight / (slang) threesome; 当月 [dang1 yue4] on that month | [dang4 yue4] the same month; 恋人 [lian4 ren2] lover; sweetheart; 月亮 [yue4 liang5] the moon; 比翼 [bi3 yi4] (flying) wing to wing; 比翼双飞 [bi3 yi4 shuang1 fei1] two hearts beating as one / name of a sweet and sour chicken wing dish
但拉那烈不同意奉党与红色高棉的联系而拒绝了这个邀请。	1:拉那烈 4:不同 5:同意 10:红色/红色高棉 12:高棉 15:联系 18:拒绝 19:绝了 21:这个 23:邀请	不同 [bu4 tong2] different; not the same; 同意 [tong2 yi4] to agree; to consent; to approve; 拒绝 [ju4 jue2] to refuse; to decline; to reject; 红色 [hong2 se4] red (color) / revolutionary; 红色高棉 [Hong2 se4 Gao1 mian2] Khmer Rouge, Cambodian political party; 绝了 [jue2 le5] (slang) awesome; dope; 高棉 [Gao1 mian2] Cambodia; Khmer
内阁里一共有29名反对党国会议员。	0:内阁 3:一共 4:共有 9:反对/反对党 12:国会/国会议员 13:会议 14:议员	一共 [yi1 gong4] in total; altogether; 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 共有 [gong4 you3] in total there are ... / to own jointly; 反对 [fan3 dui4] to oppose; to be against; to object to; 反对党 [fan3 dui4 dang3] opposition (political) party; 国会 [Guo2 hui4] national legislature; parliament; congress; 国会议员 [guo2 hui4 yi4 yuan2] member of parliament or congress; 议员 [yi4 yuan2] member of a legislative body; representative
但是岸上风力发电厂会影响风景，并且比起其他发电厂需要更多的土地面积。	0:但是 2:岸上 3:上风 4:风力/风力发电厂 6:发电/发电厂 7:电厂 10:影响 12:风景 15:并且 17:比起 19:其他 21:发电/发电厂 22:电厂 24:需要 29:土地 30:地面 31:面积	上风 [shang4 feng1] on the up; currently winning; 发电 [fa1 dian4] to generate electricity / to send a telegram; 发电厂 [fa1 dian4 chang3] power plant; 土地 [tu3 di4] land; soil; territory / CL:片[pian4],塊|块[kuai4] | [tu3 di5] local god; genius loci; 地面 [di4 mian4] ground; floor; surface; 岸上 [an4 shang4] ashore; on the riverbank; 电厂 [dian4 chang3] electric power plant; 面积 [mian4 ji1] area; surface area; 风力 [feng1 li4] wind force / wind power; 风力发电厂 [feng1 li4 fa1 dian4 chang3] wind farm
当然可以，她想回家的话也许可以问出个所以然来	0:当然 2:可以 7:回家 8:家的 9:的话 11:也许 12:许可 13:可以 18:所以/所以然	也许 [ye3 xu3] perhaps; maybe; 可以 [ke3 yi3] can; may; able to / not bad; pretty good; 回家 [hui2 jia1] to return home; 家的 [jia1 de5] (old) wife; 所以 [suo3 yi3] therefore; so; as a result / the reason why; 所以然 [suo3 yi3 ran2] the reason why; 的话 [de5 hua4] if (coming after a conditional clause); 许可 [xu3 ke3] to allow; to permit
途经长丰县、淮南市区、寿县、凤台县、利辛县、阜阳市区、界首市、临泉县。	0:途经 2:长丰/长丰县 3:丰县 6:淮南/淮南市 8:市区 11:寿县 14:凤台/凤台县 18:利辛/利辛县 22:阜阳/阜阳市 24:市区 27:界首/界首市 31:临泉/临泉县	丰县 [Feng1 Xian4] Feng County or Fengxian, a county in Xuzhou City 徐州市[Xu2 ...; 临泉 [Lin2 quan2] see 臨泉縣|临泉县[Lin2 quan2 Xian4]; 临泉县 [Lin2 quan2 Xian4] Linquan, a county in Fuyang City 阜陽市|阜阳市[Fu4 yang2 Shi4],...; 凤台 [Feng4 tai2] see 鳳台縣|凤台县[Feng4 tai2 Xian4]; 凤台县 [Feng4 tai2 Xian4] Fengtai, a county in Huainan City 淮南市[Huai2 nan2 Shi4], A...; 利辛 [Li4 xin1] see 利辛縣|利辛县[Li4 xin1 Xian4]; 利辛县 [Li4 xin1 Xian4] Lixin, a county in Bozhou City 亳州市[Bo2 zhou1 Shi4], Anhui; 市区 [shi4 qu1] urban district; downtown; city center; 淮南 [Huai2 nan2] see 淮南市[Huai2 nan2 Shi4]; 淮南市 [Huai2 nan2 Shi4] Huainan, prefecture-level city in Anhui Province 安徽省[An1 ...; 界首 [Jie4 shou3] see 界首市[Jie4 shou3 Shi4]; 界首市 [Jie4 shou3 Shi4] Jieshou, a county-level city in Fuyang City 阜陽市|阜阳市[Fu4 y...; 长丰 [Chang2 feng1] see 長豐縣|长丰县[Chang2 feng1 Xian4]; 长丰县 [Chang2 feng1 Xian4] Changfeng, a county in Hefei City 合肥市[He2 fei2 Shi4], Anhui; 阜阳 [Fu4 yang2] see 阜陽市|阜阳市[Fu4 yang2 Shi4]; 阜阳市 [Fu4 yang2 Shi4] Fuyang, prefecture-level city in Anhui Province 安徽省[An1 h...
吃不完的顾客会被服务员打屁股，体重以上可免费用餐。	4:顾客 7:被服 8:服务/服务员 11:打屁/打屁股 12:屁股 15:体重 17:以上 20:免费 21:费用 22:用餐	免费 [mian3 fei4] free (of charge); 屁股 [pi4 gu5] buttocks; butt; back part; 打屁 [da3 pi4] to chat idly; 打屁股 [da3 pi4 gu5] to spank sb's bottom; 服务 [fu2 wu4] to serve; service / CL:項|项[xiang4]; 服务员 [fu2 wu4 yuan2] waiter; attendant; service personnel / CL:個|个[ge4],位[wei4]; 用餐 [yong4 can1] to eat a meal; 被服 [bei4 fu2] bedding and clothing; 费用 [fei4 yong4] cost; expense; expenditure / CL:筆|笔[bi3],個|个[ge4]
管他的，丹尼尔回来前我们得采取行动	0:管他/管他的 4:丹尼/丹尼尔 7:回来 10:我们 13:采取/采取行动 15:行动	丹尼 [Dan1 ni2] Danny (name); 丹尼尔 [Dan1 ni2 er3] Daniel (name); 管他 [guan3 ta1] regardless; doesn't matter; 管他的 [guan3 ta1 de5] whatever; doesn't matter; 行动 [xing2 dong4] action; operation / to move about; mobile / CL:個|个[ge4]; 采取 [cai3 qu3] to adopt; to take; 采取行动 [cai3 qu3 xing2 dong4] to take action
