sentence	spans	defs
使用过死亡笔记本的人千万别认为自己可以上天堂或下地狱	0:使用 3:死亡/死亡笔记 5:笔记/笔记本 10:千万 13:认为 15:自己 17:可以 18:以上 19:上天 20:天堂 23:下地 24:地狱	上天 [shang4 tian1] Heaven; the sky / to fly skywards / (euphemism) to die; to pass away / the previous day (or days); 下地 [xia4 di4] to go down to the fields / to get out of bed / to be born; 以上 [yi3 shang4] that level or higher; that amount or more / the above-mentioned; that is all; 可以 [ke3 yi3] can; may; able to / not bad; pretty good; 地狱 [di4 yu4] hell; the underworld; 天堂 [tian1 tang2] paradise; heaven; 死亡 [si3 wang2] to die; death; 死亡笔记 [si3 wang2 bi3 ji4] Death note (Japanese: デスノート), translation of cult manga s...; 笔记 [bi3 ji4] to take notes; notes / a type of literature consisting mainly of short sketches / CL:本[ben3]; 笔记本 [bi3 ji4 ben3] notebook (stationery) (CL:本[ben3]) / (computing) laptop; notebook (abbr. for 筆記本電腦|笔记本电脑[bi3 j...
我和灯里在旅途中来到了港口城市利贝尔	5:旅途 6:途中 8:来到 9:到了 11:港口/港口城市 13:城市 16:贝尔	到了 [dao4 liao3] at last; finally; in the end; 城市 [cheng2 shi4] city; town / CL:座[zuo4]; 旅途 [lu:3 tu2] journey; trip; 来到 [lai2 dao4] to arrive; to come; 港口 [gang3 kou3] port; harbor; 港口城市 [gang3 kou3 cheng2 shi4] port city; 途中 [tu2 zhong1] en route
费德里科·卡帕索，出生于意大利罗马，应用物理学家，量子级联激光器的发明人之一。	1:德里 5:卡帕 9:出生 12:意大利 15:罗马 18:应用/应用物理 20:物理/物理学/物理学家 21:理学/理学家 25:量子 26:子级 27:级联 29:激光/激光器 33:发明/发明人 36:之一	发明 [fa1 ming2] to invent; an invention / CL:個|个[ge4]; 发明人 [fa1 ming2 ren2] inventor; 子级 [zi3 ji2] child (computing); 应用 [ying4 yong4] to apply; practical use; application / (computing) app; 应用物理 [ying4 yong4 wu4 li3] applied physics; 激光 [ji1 guang1] laser; 激光器 [ji1 guang1 qi4] laser; 物理 [wu4 li3] physics; 物理学 [wu4 li3 xue2] physics; 物理学家 [wu4 li3 xue2 jia1] physicist; 理学 [Li3 xue2] Neo-Confucian School of Principle | [li3 xue2] science; 理学家 [li3 xue2 jia1] scholar of the rationalist school of Neo-Confucianism 理學|...; 级联 [ji2 lian2] cascade; cascading; 量子 [liang4 zi3] quantum
和航海家2号交换的遥测数据资料公布在航海家任务每周报告。	1:航海/航海家 6:交换 9:遥测 11:数据 13:资料 15:公布 18:航海/航海家 21:任务 23:每周 24:周报 25:报告	周报 [zhou1 bao4] weekly publication; 报告 [bao4 gao4] to report; report / speech; talk; lecture / CL:篇[pian1],份[fen4],個|个[ge4],通[tong4]; 每周 [mei3 zhou1] every week; 航海 [hang2 hai3] to sail the seas; maritime navigation; 航海家 [hang2 hai3 jia1] mariner; seafarer
焖烧锅的效果取决于内锅的储热能力和外锅的保温能力。	0:焖烧锅 1:烧锅 4:效果 6:取决/取决于 13:热能 14:能力 20:保温 22:能力	取决 [qu3 jue2] to depend on; to hinge on; 取决于 [qu3 jue2 yu2] to depend on; to hinge on; 烧锅 [shao1 guo1] a still (for distilling alcohol); 热能 [re4 neng2] heat energy; 焖烧锅 [men4 shao1 guo1] thermal cooker; vacuum flask for stewing; 能力 [neng2 li4] capability; ability / CL:個|个[ge4]
另一种可再生资源是可再生能源。	0:另一 1:一种 3:可再生/可再生资源 4:再生/再生资源 6:资源 9:可再生 10:再生/再生能源 12:能源	一种 [yi1 zhong3] one kind of; one type of; 再生 [zai4 sheng1] to be reborn; to be a second so-and-so / to regenerate; regeneration / recycling; 再生能源 [zai4 sheng1 neng2 yuan2] renewable energy source; 再生资源 [zai4 sheng1 zi1 yuan2] renewable resource; 另一 [ling4 yi1] another; the other; 可再生 [ke3 zai4 sheng1] renewable (resource); 可再生资源 [ke3 zai4 sheng1 zi1 yuan2] renewable resource; 能源 [neng2 yuan2] energy sources; energy; 资源 [Zi1 yuan2] see 資源縣|资源县[Zi1 yuan2 Xian4] | [zi1 yuan2] resource
人民公社化运动期间，广阔天地乡一度更名为“广阔天地大有作为人民公社”。	0:人民/人民公社/人民公社化 2:公社 5:运动 7:期间 10:广阔 12:天地 15:一度 17:更名 18:名为 21:广阔 23:天地 25:大有/大有作为 27:作为 28:为人 29:人民/人民公社 31:公社	为人 [wei2 ren2] to conduct oneself; personal character | [wei4 ren2] for sb; for others' interest; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民公社 [ren2 min2 gong1 she4] people's commune; 人民公社化 [ren2 min2 gong1 she4 hua4] collectivization of agriculture (disastrous policy of com...; 作为 [zuo4 wei2] conduct; deed; accomplishment / as; in the capacity of / to regard as; to view as; 公社 [gong1 she4] commune; 名为 [ming2 wei2] to be called; to be known as; 大有 [da4 you3] there is a great deal of ... (typically followed by a bis... / (literary) bumper harvest; abundance; 大有作为 [da4 you3 zuo4 wei2] to accomplish much; to have good prospects; 更名 [geng1 ming2] to rename
秀丽硬壳寄居蟹（学名：）为活额寄居蟹科硬壳寄居蟹属下的一个种。	0:秀丽 2:硬壳 4:寄居/寄居蟹 8:学名 15:寄居/寄居蟹 19:硬壳 21:寄居/寄居蟹 24:属下 27:一个	寄居 [ji4 ju1] to live away from home; 寄居蟹 [ji4 ju1 xie4] hermit crab
杜安·埃德加·格拉韦林曾是一位美国国家航空航天局的宇航员。	3:埃德/埃德加 7:格拉 15:美国/美国国家航空航天局 17:国家 19:航空/航空航天局 21:航天/航天局 25:宇航/宇航员	国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 埃德 [Ai1 de2] Ed (name - Eduard); 埃德加 [Ai1 de2 jia1] Edgar (name); 宇航 [yu3 hang2] space flight; 宇航员 [yu3 hang2 yuan2] astronaut; 美国 [Mei3 guo2] United States; USA; US; 美国国家航空航天局 [Mei3 guo2 Guo2 jia1 Hang2 kong1 Hang2 tian1 ju2] NASA, National Aeronautics and Space Administration, agen...; 航天 [hang2 tian1] space flight; 航天局 [hang2 tian1 ju2] space agency; 航空 [hang2 kong1] aviation; 航空航天局 [hang2 kong1 hang2 tian1 ju2] air and space agency
兔子宫殿也有竞技场或训练场等等到处都很有趣的呀	0:兔子 1:子宫 2:宫殿 6:竞技/竞技场 10:训练/训练场 13:等等 14:等到 15:到处 19:有趣	兔子 [tu4 zi5] hare; rabbit / CL:隻|只[zhi1]; 到处 [dao4 chu4] everywhere; 子宫 [zi3 gong1] uterus; womb; 宫殿 [gong1 dian4] palace / CL:座[zuo4]; 竞技 [jing4 ji4] athletic competition; 竞技场 [jing4 ji4 chang3] arena; 等到 [deng3 dao4] to wait until; by the time; 等等 [deng3 deng3] et cetera; and so on / wait a minute; hold on; 训练 [xun4 lian4] to train; training / CL:個|个[ge4]; 训练场 [xun4 lian4 chang3] training ground
