sentence	spans	defs
第一次世界大战第二次世界大战我是说他们起到了...	0:第一/第一次/第一次世界大战 1:一次 3:世界/世界大战 5:大战 7:第二/第二次/第二次世界大战 8:二次/二次世界大战 10:世界/世界大战 12:大战 17:他们 19:起到 20:到了	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 世界 [shi4 jie4] world / CL:個|个[ge4]; 世界大战 [shi4 jie4 da4 zhan4] world war; 二次 [er4 ci4] second; twice / (math.) quadratic (of degree two); 二次世界大战 [Er4 ci4 Shi4 jie4 Da4 zhan4] World War Two; 到了 [dao4 liao3] at last; finally; in the end; 大战 [da4 zhan4] war; to wage war; 第一 [di4 yi1] first; foremost; 第一次 [di4 yi1 ci4] the first time; first; number one; 第一次世界大战 [Di4 yi1 ci4 Shi4 jie4 Da4 zhan4] World War One; 第二 [di4 er4] second; number two; next / secondary; 第二次 [di4 er4 ci4] the second time; second; 第二次世界大战 [Di4 er4 Ci4 Shi4 jie4 Da4 zhan4] World War II; 起到 [qi3 dao4] (in an expression of the form 起到[qi3 dao4] + … + 作用[zuo4 ...
我不得不求别人让我搭便车谋杀案那天?	1:不得/不得不 5:别人 9:搭便/搭便车 10:便车 12:谋杀/谋杀案 15:那天	不得 [bu4 de2] must not; may not; cannot; 不得不 [bu4 de2 bu4] have no choice but to; have to; 便车 [bian4 che1] to hitchhike; 搭便 [da1 bian4] at one's convenience; in passing; 搭便车 [da1 bian4 che1] to hitch a ride; 谋杀 [mou2 sha1] to murder; intentional homicide; 谋杀案 [mou2 sha1 an4] murder case
该教会自1812年比萨拉比亚被沙俄合并后，始终归依于罗马尼亚正教会之下。	1:教会 9:比萨 11:拉比 12:比亚 15:沙俄 17:合并 21:始终 23:归依 26:罗马/罗马尼亚 30:正教 31:教会 33:之下	拉比 [la1 bi3] (loanword) rabbi; 教会 [jiao1 hui4] to teach; to show | [jiao4 hui4] Christian church; 正教 [zheng4 jiao4] orthodox religion / orthodox Christianity / Islam (in the writing of Chinese or Hui theologians); 比亚 [Bi3 ya4] Bia, daughter of Pallas and Styx in Greek mythology, pers...; 罗马 [Luo2 ma3] Rome, capital of Italy; 罗马尼亚 [Luo2 ma3 ni2 ya4] Romania
然而，外部事态发展和国内经济危机日益加剧的结合，迫使它们进行更深远的变革。	0:然而 3:外部 5:事态/事态发展 7:发展 10:国内 11:内经 12:经济/经济危机 13:济危 14:危机 16:日益 17:益加 18:加剧 21:结合 24:迫使 26:它们 28:进行 30:更深 31:深远 34:变革	事态 [shi4 tai4] situation; state of affairs; 事态发展 [shi4 tai4 fa1 zhan3] course of events; 内经 [Nei4 jing1] abbr. for 黃帝內經|黄帝内经[Huang2 di4 Nei4 jing1], The Yellow Emperor's Internal Canon, medical text c. 300 BC; 加剧 [jia1 ju4] to intensify; 危机 [wei1 ji1] crisis / CL:個|个[ge4]; 发展 [fa1 zhan3] development; to develop; to grow; 国内 [guo2 nei4] domestic; internal to a country / civil; 日益 [ri4 yi4] increasingly; more and more with each passing day; 更深 [geng1 shen1] deep at night; 济危 [ji4 wei1] to help people in distress; 深远 [shen1 yuan3] far-reaching; profound and long-lasting; 益加 [yi4 jia1] increasingly; all the more; 经济 [jing1 ji4] economy; economic; 经济危机 [jing1 ji4 wei1 ji1] economic crisis
七个基团通过氨基酸相互连接，非核糖体肽合成酶决定了氨基酸的排列顺序。	2:基团 4:通过 6:氨基/氨基酸 9:相互 10:互连 11:连接 14:非核 15:核糖/核糖体 19:合成 22:决定 25:氨基/氨基酸 29:排列 31:顺序	互连 [hu4 lian2] interconnection; 核糖 [he2 tang2] ribose; 核糖体 [he2 tang2 ti3] ribosome; 氨基 [an1 ji1] amino; amino group; 氨基酸 [an1 ji1 suan1] amino acid; 相互 [xiang1 hu4] each other; mutual; 连接 [lian2 jie1] to link; to join; to connect; 非核 [fei1 he2] non-nuclear
婚外情曝光后，这对奸夫淫妇，遭到严刑拷打，浸猪笼，最终扔进废弃矿池淹死。	0:婚外/婚外情 3:曝光 9:奸夫/奸夫淫妇 11:淫妇 14:遭到 16:严刑/严刑拷打 18:拷打 21:浸猪笼 22:猪笼 25:最终 29:废弃 33:淹死	严刑 [yan2 xing2] severe punishment; cruel law enforcement; 严刑拷打 [yan2 xing2 kao3 da3] torture; interrogation by torture; 奸夫 [jian1 fu1] male adulterer; 奸夫淫妇 [jian1 fu1 yin2 fu4] adulterous couple; 婚外 [hun1 wai4] extramarital; 婚外情 [hun1 wai4 qing2] extramarital affair; 拷打 [kao3 da3] to torture; to interrogate under duress; 浸猪笼 [jin4 zhu1 long2] to drown sb in a wicker basket, a form of 沉潭[chen2 tan2]; 淫妇 [yin2 fu4] loose woman; prostitute; 猪笼 [zhu1 long2] cylindrical bamboo or wire frame used to constrain a pig ...
支持威尔士在世界层面的贡献和成为联合国会员国。	0:支持 2:威尔士 5:在世 6:世界 8:层面 9:面的 11:贡献 14:成为 16:联合/联合国 18:国会 19:会员/会员国	世界 [shi4 jie4] world / CL:個|个[ge4]; 会员 [hui4 yuan2] member; 会员国 [hui4 yuan2 guo2] member nation; 国会 [Guo2 hui4] national legislature; parliament; congress; 在世 [zai4 shi4] to be alive; 层面 [ceng2 mian4] aspect; level / (geology) bedding plane; 联合 [lian2 he2] to unite; to combine; alliance; 联合国 [Lian2 he2 guo2] United Nations; 面的 [mian4 di1] minivan taxi / abbr. of 麵包車的士|面包车的士[mian4 bao1 che1 di1 shi4]
台大学生发表之相关文章日后被集结成册，以《台大人的十字架》为名出版。	0:台大 1:大学/大学生 2:学生 3:生发 4:发表 7:相关 8:关文 9:文章 11:日后 14:集结 15:结成 21:台大 22:大人 25:十字/十字架 31:出版	关文 [guan1 wen2] official document sent to an agency (or an official) of e...; 十字 [shi2 zi4] cross-shaped; crossroad / crucifix / the character ten; 十字架 [shi2 zi4 jia4] cross; crucifix / yoke one has to endure; 发表 [fa1 biao3] to issue; to publish; 台大 [Tai2 Da4] abbr. for 臺灣大學|台湾大学[Tai2 wan1 Da4 xue2]; 大人 [da4 ren5] adult; grownup / title of respect toward superiors; 大学 [Da4 xue2] the Great Learning, one of the Four Books 四書|四书[Si4 shu1]... | [da4 xue2] university; college / CL:所[suo3]; 大学生 [da4 xue2 sheng1] university student; college student; 学生 [xue2 sheng5] student; schoolchild; 文章 [wen2 zhang1] article; essay; writings / hidden meaning / CL:篇[pian1],段[duan4],頁|页[ye4]; 生发 [sheng1 fa1] to emerge and develop; 相关 [xiang1 guan1] related; relevant; pertinent / (statistics) correlation; 结成 [jie2 cheng2] to form; to forge; 集结 [ji2 jie2] to assemble; to marshal; to mass
大潭发电厂坐落于观音区，桃园市政府以发电厂回馈金实施国中国小学生免费营养午餐。	2:发电/发电厂 3:电厂 5:坐落 8:观音 12:桃园/桃园市 14:市政/市政府 15:政府 18:发电/发电厂 19:电厂 21:回馈 24:实施 26:国中 27:中国 28:国小 29:小学/小学生 30:学生 32:免费 34:营养 36:午餐	中国 [Zhong1 guo2] China; 发电 [fa1 dian4] to generate electricity / to send a telegram; 发电厂 [fa1 dian4 chang3] power plant; 国中 [guo2 zhong1] junior high school (Tw) / abbr. for 國民中學|国民中学[guo2 min2 zhong1 xue2]; 国小 [guo2 xiao3] elementary school (Tw) / abbr. for 國民小學|国民小学[guo2 min2 xiao3 xue2]; 学生 [xue2 sheng5] student; schoolchild; 小学 [xiao3 xue2] elementary school; primary school; 小学生 [xiao3 xue2 sheng1] primary school student; schoolchild / (fig.) beginner / CL:個|个[ge4],名[ming2]; 市政 [shi4 zheng4] municipal administration; 市政府 [shi4 zheng4 fu3] city hall; city government; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 桃园 [Tao2 yuan2] Taoyuan city and county in Taiwan; 桃园市 [Tao2 yuan2 shi4] Taoyuan city in north Taiwan, capital of Taoyuan county; 电厂 [dian4 chang3] electric power plant
巴解组织中的主流派别是阿拉法特领导下的法塔赫。	0:巴解/巴解组织 2:组织 4:中的 6:主流 7:流派 8:派别 11:阿拉/阿拉法特 15:领导 19:法塔赫	主流 [zhu3 liu2] main stream (of a river) / mainstream; essential point; 巴解 [Ba1 jie3] Palestine Liberation Organization (PLO) (abbr. for 巴勒斯坦解放...; 巴解组织 [Ba1 jie3 Zu3 zhi1] Palestine Liberation Organization (PLO) / abbr. for 巴勒斯坦解放組織|巴勒斯坦解放组织[Ba1 le4 si1 tan3 Jie3 fang4 Zu3 zhi1]; 派别 [pai4 bie2] group; sect; clique; faction; school; 流派 [liu2 pai4] tributary (stream) / school of thought; genre; style; 组织 [zu3 zhi1] to organize; organization / (biology) tissue / (textiles) weave / CL:個|个[ge4]; 阿拉 [A1 la1] Allah (Arabic name of God) | [a1 la1] (Wu dialect) I; me; my; we; us; our; 阿拉法特 [A1 la1 fa3 te4] Mohammed Abdel Rahman Abdel Raouf Arafat al-Qudwa al-Huss...
