sentence	spans	defs
陈毅电嘱上海市政府送大花圈，中共上海市委统战部也送了大花圈。	0:陈毅 4:上海/上海市 5:海市 6:市政/市政府 7:政府 11:花圈 14:中共 16:上海/上海市 17:海市 18:市委 20:统战/统战部 27:花圈	上海 [Shang4 hai3] Shanghai municipality (abbr. to 滬|沪[Hu4]); 上海市 [Shang4 hai3 Shi4] Shanghai municipality (abbr. to 滬|沪[Hu4]); 市委 [shi4 wei3] municipal committee; 市政 [shi4 zheng4] municipal administration; 市政府 [shi4 zheng4 fu3] city hall; city government; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 海市 [hai3 shi4] (lit. and fig.) mirage; 统战 [tong3 zhan4] united front (abbr. for 統一戰線|统一战线[tong3 yi1 zhan4 xian4]); 统战部 [Tong3 Zhan4 bu4] United Front Work Department of CCP Central Committee (UFWD) / abbr. for 統一戰線工作部|统一战线工作部[Tong3 yi1 Zhan4 xian4 Gong1 zuo4 bu4]
思陵于1961年成为全国重点文物保护单位，2003年被列入世界文化遗产。	7:年成 8:成为 10:全国/全国重点文物保护单位 12:重点 14:文物 16:保护 18:单位 27:列入 28:入世 29:世界/世界文化遗产 31:文化/文化遗产 33:遗产	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界文化遗产 [Shi4 jie4 Wen2 hua4 Yi2 chan3] (UNESCO) World Cultural Heritage; 保护 [bao3 hu4] to protect; to safeguard; protection / CL:種|种[zhong3]; 入世 [ru4 shi4] to engage with secular society; to involve oneself in human affairs / to join the WTO (abbr. for 加入世界貿易組織|加入世界贸易组织[jia1 ru4 Shi...; 全国 [quan2 guo2] whole nation; nationwide; national; 全国重点文物保护单位 [Quan2 guo2 Zhong4 dian3 Wen2 wu4 Bao3 hu4 Dan1 wei4] National Key Cultural Relics Protection Unit; 列入 [lie4 ru4] to include on a list; 单位 [dan1 wei4] unit (of measure) / unit (group of people); work unit / CL:個|个[ge4]; 年成 [nian2 cheng5] the year's harvest; 成为 [cheng2 wei2] to become; to turn into; 文化 [wen2 hua4] culture; civilization / CL:個|个[ge4],種|种[zhong3]; 文化遗产 [wen2 hua4 yi2 chan3] cultural heritage; 文物 [wen2 wu4] cultural or historical relic / CL:件[jian4],個|个[ge4]; 遗产 [yi2 chan3] heritage; legacy / inheritance; bequest / CL:筆|笔[bi3]; 重点 [chong2 dian3] to recount (e.g. results of election) / to re-evaluate | [zhong4 dian3] key point; focus; to emphasize
日本不应承认中华民国政府可做为当事者身分进行诉讼。	0:日本 3:应承 4:承认 6:中华/中华民国 8:民国 9:国政 10:政府 13:做为 15:当事/当事者 18:身分 20:进行 22:诉讼	中华 [Zhong1 hua2] China; Chinese civilization; 中华民国 [Zhong1 hua2 Min2 guo2] Republic of China; 国政 [guo2 zheng4] national politics / archaic rank, "Minister of State" / common given name; 应承 [ying4 cheng2] to agree; to promise; 当事 [dang1 shi4] to be in charge of; to be involved in | [dang4 shi4] to consider important; to be of importance; 当事者 [dang1 shi4 zhe3] the person involved / the people holding power; 承认 [cheng2 ren4] to admit; to recognize; to acknowledge; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 民国 [Min2 guo2] Republic of China (1912-1949); ROC calendar era
本鱼栖息于珊瑚礁潟湖区，喜群游，属肉食性，以浮游生物和底栖性无脊椎动物为食。	2:栖息 5:珊瑚/珊瑚礁 8:潟湖 9:湖区 12:喜群游 17:肉食 22:浮游/浮游生物 24:生物 30:无脊椎/无脊椎动物 31:脊椎/脊椎动物 33:动物	动物 [dong4 wu4] animal / CL:隻|只[zhi1],群[qun2],個|个[ge4]; 无脊椎 [wu2 ji3 zhui1] invertebrate; 无脊椎动物 [wu2 ji3 zhui1 dong4 wu4] invertebrate; 浮游 [fu2 you2] to float; to drift; to wander / variant of 蜉蝣[fu2 you2]; 浮游生物 [fu2 you2 sheng1 wu4] plankton; 湖区 [Hu2 Qu1] Lake District, north England; 潟湖 [xi4 hu2] lagoon; 珊瑚 [shan1 hu2] coral; 珊瑚礁 [shan1 hu2 jiao1] coral reef; 生物 [sheng1 wu4] organism; living creature; biological / CL:個|个[ge4]; 脊椎 [ji3 zhui1] vertebra; backbone; 脊椎动物 [ji3 zhui1 dong4 wu4] vertebrate
我以为亚利桑那州才百分之七十九	1:以为 3:亚利桑那/亚利桑那州 5:桑那 9:百分/百分之 10:分之 12:七十 13:十九	七十 [qi1 shi2] seventy; 亚利桑那 [Ya4 li4 sang1 na4] Arizona; 亚利桑那州 [Ya4 li4 sang1 na4 zhou1] Arizona; 分之 [fen1 zhi1] (indicating a fraction); 十九 [shi2 jiu3] nineteen; 19; 桑那 [sang1 na4] sauna (loanword); 百分 [bai3 fen1] percent; percentage; 百分之 [bai3 fen1 zhi1] percent
西安高新第一中学在2016年中国内地高中美国留学排行榜上位居第三十一。	0:西安 4:第一 6:中学 13:年中 14:中国 15:国内 16:内地 18:高中 19:中美 20:美国 22:留学 24:排行/排行榜 27:上位 28:位居 29:居第 30:第三十 31:三十 32:十一	三十 [san1 shi2] thirty; 上位 [shang4 wei4] seat of honor; high-ranking position; to be promoted / (genetics) epistatic; 中国 [Zhong1 guo2] China; 中美 [Zhong1 Mei3] China-USA | [Zhong1 mei3] Central America; 位居 [wei4 ju1] to be located at; 内地 [Nei4 di4] mainland China (PRC excluding Hong Kong and Macau, but in... / Japan (used in Taiwan during Japanese colonization) | [nei4 di4] inland; interior; hinterland; 十一 [Shi2 Yi1] PRC National Day (October 1st) | [shi2 yi1] eleven; 11; 国内 [guo2 nei4] domestic; internal to a country / civil; 居第 [ju1 di4] residence; housing; 年中 [nian2 zhong1] within the year; mid-year; 排行 [pai2 hang2] to rank; ranking / seniority (among siblings); 排行榜 [pai2 hang2 bang3] ranking chart; leaderboard; 第三十 [di4 san1 shi2] thirtieth; 美国 [Mei3 guo2] United States; USA; US; 高中 [gao1 zhong1] senior high school / abbr. for 高級中學|高级中学[gao1 ji2 zhong1 xue2] | [gao1 zhong4] to pass brilliantly (used in congratulatory fashion)
老布告诉我说理查・金雀花死于1550年生前住在这里是家族里一个默默无闻的瓦工	1:布告 2:告诉 5:说理 6:理查 9:金雀花 19:生前 23:这里 26:家族 29:一个 31:默默/默默无闻 36:瓦工	告诉 [gao4 su4] to press charges; to file a complaint | [gao4 su5] to tell; to inform; to let know; 布告 [bu4 gao4] notice; bulletin; to announce; 理查 [Li3 cha2] (name) Richard; 说理 [shuo1 li3] to reason; to argue logically; 默默 [mo4 mo4] in silence; not speaking; 默默无闻 [mo4 mo4 wu2 wen2] (idiom) unknown; unrenowned
解放军第9纵队乘胜追击，将国军合围于邙山头。	0:解放/解放军 5:纵队 7:乘胜/乘胜追击 9:追击 15:合围 18:邙山 19:山头	乘胜 [cheng2 sheng4] to follow up a victory; to pursue retreating enemy; 乘胜追击 [cheng2 sheng4 zhui1 ji1] to press home the attack after a victory; 山头 [shan1 tou2] mountain top; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces); 追击 [zhui1 ji1] to pursue and attack; 邙山 [Mang2 shan1] Mt Mang at Luoyang in Henan, with many Han, Wei and Jin d...
汕尾市管辖城区、代管海丰县、陆丰县、陆河县。	0:汕尾/汕尾市 3:管辖 5:城区 8:代管 10:海丰/海丰县 11:丰县 14:陆丰 15:丰县 18:陆河/陆河县	丰县 [Feng1 Xian4] Feng County or Fengxian, a county in Xuzhou City 徐州市[Xu2 ...; 汕尾 [Shan4 wei3] see 汕尾市[Shan4 wei3 Shi4]; 汕尾市 [Shan4 wei3 Shi4] Shanwei, prefecture-level city in Guangdong Province 廣東省|...; 海丰 [Hai3 feng1] see 海豐縣|海丰县[Hai3 feng1 Xian4]; 海丰县 [Hai3 feng1 Xian4] Haifeng, a county in Shanwei City 汕尾市[Shan4 wei3 Shi4], G...; 陆丰 [Lu4 feng1] see 陸豐市|陆丰市[Lu4 feng1 Shi4]; 陆河 [Lu4 he2] see 陸河縣|陆河县[Lu4 he2 Xian4]; 陆河县 [Lu4 he2 Xian4] Luhe, a county in Shanwei City 汕尾市[Shan4 wei3 Shi4], Guan...
在第一次世界大战后，该地区被划入罗马尼亚国境内。	1:第一/第一次/第一次世界大战 2:一次 4:世界/世界大战 6:大战 7:战后 11:地区 16:罗马/罗马尼亚 20:国境 21:境内	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 世界 [shi4 jie4] world / CL:個|个[ge4]; 世界大战 [shi4 jie4 da4 zhan4] world war; 国境 [guo2 jing4] national border; frontier; 境内 [jing4 nei4] within the borders; domestic; 大战 [da4 zhan4] war; to wage war; 战后 [zhan4 hou4] postwar; after the war; 第一 [di4 yi1] first; foremost; 第一次 [di4 yi1 ci4] the first time; first; number one; 第一次世界大战 [Di4 yi1 ci4 Shi4 jie4 Da4 zhan4] World War One; 罗马 [Luo2 ma3] Rome, capital of Italy; 罗马尼亚 [Luo2 ma3 ni2 ya4] Romania
