sentence	spans	defs
台北市政府亦希望第一线医护人员尽快施打第三剂疫苗，以提高保护力。	0:台北/台北市 1:北市 2:市政/市政府 3:政府 6:希望 8:第一/第一线 9:一线 11:医护/医护人员 13:人员 15:尽快 17:施打 22:疫苗 26:提高 28:保护	一线 [yi1 xian4] front line; 人员 [ren2 yuan2] staff; personnel; crew / CL:個|个[ge4]; 北市 [Bei3 Shi4] (Tw) Taipei (abbr. for 臺北市|台北市[Tai2 bei3 Shi4]); 医护 [yi1 hu4] medical personnel; 医护人员 [yi1 hu4 ren2 yuan2] medical personnel; doctors and nurses; 台北 [Tai2 bei3] Taipei, capital of Taiwan; 台北市 [Tai2 bei3 Shi4] Taibei or Taipei, capital of Taiwan; 市政 [shi4 zheng4] municipal administration; 市政府 [shi4 zheng4 fu3] city hall; city government; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 第一 [di4 yi1] first; foremost; 第一线 [di4 yi1 xian4] front line; forefront
也就是说黄饼一旦落到他们的手里下一次恐怖袭击会死多少人	0:也就是/也就是说 1:就是/就是说 4:黄饼 6:一旦 10:他们 13:手里 15:下一次 16:一次 18:恐怖/恐怖袭击 20:袭击 22:会死 24:多少	一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 下一次 [xia4 yi1 ci4] next; 也就是 [ye3 jiu4 shi4] in other words; i.e.; 也就是说 [ye3 jiu4 shi4 shuo1] in other words; that is to say; 就是 [jiu4 shi4] exactly; only; just / (used correlatively with 也[ye3]) even; even if; 就是说 [jiu4 shi4 shuo1] in other words; that is; 恐怖 [kong3 bu4] terrible; frightening; terror / terrorist; 恐怖袭击 [kong3 bu4 xi2 ji1] terrorist attack; 袭击 [xi2 ji1] to attack; to raid
派翠西亚·艾奎特的外祖父是犹太人大屠杀的幸存者。	0:派翠西亚 2:西亚 9:外祖父 10:祖父 13:犹太/犹太人 15:人大 16:大屠杀 17:屠杀 20:幸存/幸存者	人大 [Ren2 da4] Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong... | [ren2 da4] people's congress, a legislative body within the PRC's sy...; 外祖父 [wai4 zu3 fu4] maternal grandfather (i.e. mother's father); 大屠杀 [da4 tu2 sha1] massacre; mass slaughter; 屠杀 [tu2 sha1] to massacre; to slaughter; 幸存 [xing4 cun2] to survive (a disaster); 幸存者 [xing4 cun2 zhe3] survivor; 派翠西亚 [Pai4 cui4 xi1 ya4] Patricia; 犹太 [You2 tai4] the Jews / Judea; 犹太人 [You2 tai4 ren2] Jew; 祖父 [zu3 fu4] paternal grandfather; 西亚 [Xi1 Ya4] Southwest Asia
图林根号及第一战列分舰队余部遂受命出击，以增援寡不敌众的己方大巡洋舰。	0:图林根 2:根号 4:及第 5:第一 6:一战 10:舰队 15:受命 17:出击 21:增援 23:寡不敌众 24:不敌 28:己方 31:巡洋舰	一战 [Yi1 zhan4] World War I (1914-1918); 不敌 [bu4 di2] no match for; cannot beat; 及第 [ji2 di4] to pass an imperial examination; 图林根 [Tu2 lin2 gen1] Thuringia (state in Germany); 寡不敌众 [gua3 bu4 di2 zhong4] to be heavily outnumbered; 根号 [gen1 hao4] radical sign √ (math.); 第一 [di4 yi1] first; foremost
复杂介系词可分为两个词序列和三个词序列。	0:复杂 2:介系词 5:可分 6:分为 10:词序 11:序列 16:词序 17:序列	分为 [fen1 wei2] to divide sth into (parts); to subdivide; 可分 [ke3 fen1] can be divided (into parts) / one can distinguish (several types); 序列 [xu4 lie4] sequence; 词序 [ci2 xu4] word order
以下列出历年曾作为中华民国中央政府所在地的城市或城镇。	0:以下 1:下列 2:列出 4:历年 7:作为 9:中华/中华民国 11:民国 12:国中 13:中央/中央政府 15:政府 17:所在/所在地 18:在地 21:城市 24:城镇	下列 [xia4 lie4] following; 中华 [Zhong1 hua2] China; Chinese civilization; 中华民国 [Zhong1 hua2 Min2 guo2] Republic of China; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央政府 [zhong1 yang1 zheng4 fu3] central government; 以下 [yi3 xia4] that level or lower; that amount or less / the following; 列出 [lie4 chu1] to list; to make a list; 国中 [guo2 zhong1] junior high school (Tw) / abbr. for 國民中學|国民中学[guo2 min2 zhong1 xue2]; 在地 [zai4 di4] (Tw) local; native (from Taiwanese 在地, Tai-lo pr. [tsāi-...; 所在 [suo3 zai4] place; location; 所在地 [suo3 zai4 di4] location; site; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 民国 [Min2 guo2] Republic of China (1912-1949); ROC calendar era
全国人大培训中心，隶属全国人民代表大会常务委员会办公厅。	0:全国/全国人大 1:国人 2:人大 4:培训 6:中心 9:隶属 11:全国/全国人民代表大会/全国人民代表大会常务委员会 12:国人 13:人民/人民代表 15:代表 17:大会 19:常务/常务委员会 21:委员/委员会 24:办公/办公厅	人大 [Ren2 da4] Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong... | [ren2 da4] people's congress, a legislative body within the PRC's sy...; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民代表 [ren2 min2 dai4 biao3] deputy to the People's Congress; 代表 [dai4 biao3] to represent; representative / CL:位[wei4],個|个[ge4],名[ming2]; 全国 [quan2 guo2] whole nation; nationwide; national; 全国人大 [Quan2 guo2 Ren2 da4] National People's Congress (NPC) (abbr. for 全國人民代表大會|全国人民...; 全国人民代表大会 [Quan2 guo2 Ren2 min2 Dai4 biao3 Da4 hui4] National People's Congress (NPC); 全国人民代表大会常务委员会 [Quan2 guo2 Ren2 min2 Dai4 biao3 Da4 hui4 Chang2 wu4 Wei3 yuan2 hui4] Standing Committee of the National People's Congress; 办公 [ban4 gong1] to handle official business (usu. in an office); to do (o...; 办公厅 [ban4 gong1 ting1] general office; 国人 [guo2 ren2] compatriots; fellow countrymen; 大会 [da4 hui4] general assembly; convention / CL:個|个[ge4],屆|届[jie4]; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 常务 [chang2 wu4] routine; everyday business; 常务委员会 [chang2 wu4 wei3 yuan2 hui4] standing committee (e.g. of National People's Congress)
他是从百威到百老汇的话题焦点他的新婚太太兼经纪人美心庐德功不可没	3:百威 6:百老汇 9:的话 10:话题 12:焦点 16:新婚 18:太太 21:经纪/经纪人 24:美心 28:功不可没 29:不可	不可 [bu4 ke3] cannot; should not; must not; 功不可没 [gong1 bu4 ke3 mo4] one's contributions cannot go unnoticed (idiom); 的话 [de5 hua4] if (coming after a conditional clause); 经纪 [jing1 ji4] to manage; manager; broker; 经纪人 [jing1 ji4 ren2] broker; agent; manager; 话题 [hua4 ti2] subject; topic of conversation
不才不是我只是看见你这时候还在外头	0:不才 1:才不 2:不是 5:只是 7:看见 10:这时 11:时候 14:在外 15:外头	不才 [bu4 cai2] untalented; I (humble); 不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 在外 [zai4 wai4] outside; excluded; 外头 [wai4 tou5] outside; outdoors; 才不 [cai2 bu4] definitely not; as if!; 时候 [shi2 hou5] time; moment; period; 这时 [zhe4 shi2] at this time; at this moment
对比起一般伺服器，私人伺服器的硬件较为简陋，家用电脑就可以充当作为私服伺服器。	0:对比 1:比起 3:一般 5:伺服/伺服器 9:私人 11:伺服/伺服器 15:硬件 17:较为 19:简陋 22:家用/家用电脑 24:电脑 27:可以 29:充当 30:当作 31:作为 33:私服 35:伺服/伺服器	伺服 [si4 fu2] servo (small electric motor) / computer server; 伺服器 [si4 fu2 qi4] server (computer) (Tw); 作为 [zuo4 wei2] conduct; deed; accomplishment / as; in the capacity of / to regard as; to view as; 充当 [chong1 dang1] to serve as; to act as; 家用 [jia1 yong4] home-use; domestic / family expenses; housekeeping money; 家用电脑 [jia1 yong4 dian4 nao3] home computer; 对比 [dui4 bi3] to contrast; contrast / ratio / CL:個|个[ge4]; 当作 [dang4 zuo4] to treat as; to regard as; 比起 [bi3 qi3] compared with; 电脑 [dian4 nao3] computer / CL:臺|台[tai2]
