sentence	spans	defs
‪据我所知‪要进入轨道也不容易	1:据我所知 3:所知 7:进入 8:入轨 9:轨道 12:不容 13:容易	不容 [bu4 rong2] must not; to not allow; cannot tolerate; 入轨 [ru4 gui3] to enter orbit; 容易 [rong2 yi4] easy; straightforward / likely; liable to; apt to; 所知 [suo3 zhi1] known; what one knows; 据我所知 [ju4 wo3 suo3 zhi1] as far as I know; 轨道 [gui3 dao4] track (for trains etc) / orbit (of a satellite) / (fig.) life or career path / (audio engineering) track / (quantum mechanics) orbital; 进入 [jin4 ru4] to enter; to join; to go into
泽州县1985年为晋城市郊区，1996年8月8日经国务院批准撤郊区设泽州县。	0:泽州/泽州县 9:晋城/晋城市 10:城市 11:市郊 12:郊区 16:996 23:日经 25:国务/国务院 28:批准 31:郊区 34:泽州/泽州县	国务 [guo2 wu4] affairs of state; 国务院 [Guo2 wu4 yuan4] (PRC) State Council / (USA) State Department; 城市 [cheng2 shi4] city; town / CL:座[zuo4]; 市郊 [shi4 jiao1] suburb; outer city; 晋城 [Jin4 cheng2] see 晉城市|晋城市[Jin4 cheng2 Shi4]; 晋城市 [Jin4 cheng2 Shi4] Jincheng, prefecture-level city in Shanxi Province 山西省[Sh...; 泽州 [Ze2 zhou1] Zezhou county in Jincheng 晉城|晋城[Jin4 cheng2], Shanxi; 泽州县 [Ze2 zhou1 xian4] Zezhou county in Jincheng 晉城|晋城[Jin4 cheng2], Shanxi; 郊区 [Jiao1 Qu1] Jiao District (various cities) | [jiao1 qu1] suburban district; outskirts; suburbs
爱尔兰人，就好像刻板印象，爱尔兰共和军轰炸机。	0:爱尔兰/爱尔兰人 6:好像 8:刻板/刻板印象 10:印象 13:爱尔兰/爱尔兰共和军 16:共和 19:轰炸/轰炸机	共和 [gong4 he2] republic; republicanism; 刻板 [ke4 ban3] stiff; inflexible; mechanical / to cut blocks for printing; 刻板印象 [ke4 ban3 yin4 xiang4] stereotype; 印象 [yin4 xiang4] impression; memory; 爱尔兰 [Ai4 er3 lan2] Ireland; 爱尔兰人 [Ai4 er3 lan2 ren2] Irish person; 爱尔兰共和军 [Ai4 er3 lan2 Gong4 he2 jun1] Irish Republican Army (IRA); 轰炸 [hong1 zha4] to bomb; to bombard / CL:波[bo1],輪|轮[lun2]; 轰炸机 [hong1 zha4 ji1] bomber (aircraft)
统一路线图样式，提供班次、时刻表、起讫站、路线图以及行驶方向等资讯。	0:统一 1:一路 2:路线/路线图 3:线图 4:图样 5:样式 8:提供 10:班次 13:时刻/时刻表 17:起讫 21:路线/路线图 22:线图 24:以及 26:行驶 28:方向 31:资讯	一路 [yi1 lu4] the whole journey; all the way; going the same way / of the same kind; 图样 [tu2 yang4] diagram; blueprint; 时刻 [shi2 ke4] moment; point in time / juncture / period of time / constantly; always / CL:個|个[ge4],段[duan4]; 时刻表 [shi2 ke4 biao3] timetable; schedule; 样式 [yang4 shi4] type; style; 线图 [xian4 tu2] line drawing; diagram; line graph; 统一 [Tong3 yi1] 7-Eleven (convenience store chain) | [tong3 yi1] to unify; unified; 路线 [lu4 xian4] route; itinerary / political line (e.g. right revisionist road) / CL:條|条[tiao2]; 路线图 [lu4 xian4 tu2] route map; (lit. and fig.) roadmap
只有负能量会朝着作用力的反方向运动	0:只有 2:负能量 3:能量 6:朝着 8:作用/作用力 9:用力 12:反方 13:方向 15:运动	作用 [zuo4 yong4] to act on; function; effect / purpose; intent / (suffix) -ation, -tion etc, as in 抑制作用[yi4 zhi4 zuo4 yong...; 作用力 [zuo4 yong4 li4] (physics) action force; 反方 [fan3 fang1] the side opposed to the proposition (in a formal debate); 方向 [fang1 xiang4] direction; orientation / CL:個|个[ge4]; 用力 [yong4 li4] to exert oneself physically; 能量 [neng2 liang4] energy / capabilities; 负能量 [fu4 neng2 liang4] negative energy; negativity
可能还没有损坏神经但肯定损坏了他的免疫系统	0:可能 3:没有 4:有损 5:损坏 7:神经 10:肯定 12:损坏 13:坏了 17:免疫/免疫系统 19:系统	免疫 [mian3 yi4] immunity (to disease); 免疫系统 [mian3 yi4 xi4 tong3] immune system; 坏了 [huai4 le5] shoot!; oh no! / (suffix) to the utmost; 损坏 [sun3 huai4] to damage; to injure; 有损 [you3 sun3] to be harmful (to); 没有 [mei2 you3] to not have; doesn't exist; haven't; 系统 [xi4 tong3] system / CL:個|个[ge4]
要不是他，我这一辈子也找不着这地方！	0:要不/要不是 1:不是 7:一辈子 8:辈子 11:找不着 12:不着 15:地方	一辈子 [yi1 bei4 zi5] (for) a lifetime; 不是 [bu4 shi4] no; is not; not | [bu4 shi5] fault; blame; 不着 [bu4 zhao2] no need; need not; 找不着 [zhao3 bu5 zhao2] to be unable to find; 要不 [yao4 bu4] otherwise; or else / how about; either...or...; 要不是 [yao4 bu5 shi4] if it were not for; but for; 辈子 [bei4 zi5] lifetime
文溯阁《四库全书》是现存三部半中唯一一部没有完全影印出版的。	4:四库/四库全书 6:全书 10:现存 16:唯一 17:一一 20:没有 22:完全 23:全影 24:影印 26:出版	一一 [yi1 yi1] one by one; one after another; 全书 [quan2 shu1] entire book; unabridged book; 全影 [quan2 ying3] umbra; total shadow; 唯一 [wei2 yi1] only; sole; 四库 [si4 ku4] the four book depositories, namely: classics 經|经, history...; 四库全书 [Si4 ku4 Quan2 shu1] Siku Quanshu (collection of books compiled during Qing dy...; 完全 [wan2 quan2] complete; entirely; 影印 [ying3 yin4] photographic reproduction; photocopying
只是想过自己的面相应该不至于惹人厌	0:只是 4:自己 7:面相 8:相应 9:应该 11:不至于 12:至于 14:惹人/惹人厌	不至于 [bu4 zhi4 yu2] unlikely to go so far as to; not as bad as; 应该 [ying1 gai1] ought to; should; must; 惹人 [re3 ren2] to provoke; to offend / to attract (attention); 惹人厌 [re3 ren2 yan4] annoying; disgusting; 相应 [xiang1 ying4] corresponding; accordingly; 至于 [zhi4 yu2] as for; as to / to go so far as to; 面相 [mian4 xiang4] facial features; appearance / physiognomy
现任中国人民解放军空军研究院研究员。	0:现任 2:中国/中国人/中国人民解放军/中国人民解放军空军 3:国人 4:人民/人民解放军 6:解放/解放军 9:空军 11:研究/研究院 14:研究/研究员	中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 中国人民解放军 [Zhong1 guo2 Ren2 min2 Jie3 fang4 jun1] People's Liberation Army (PLA), the unified armed forces ...; 中国人民解放军空军 [Zhong1 guo2 Ren2 min2 Jie3 fang4 jun1 Kong1 jun1] People's Liberation Army Air Force (PLAAF); 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民解放军 [ren2 min2 jie3 fang4 jun1] People's Liberation Army; 国人 [guo2 ren2] compatriots; fellow countrymen; 研究 [yan2 jiu1] research; to research / CL:項|项[xiang4]; 研究员 [yan2 jiu1 yuan2] researcher; 研究院 [yan2 jiu1 yuan4] research institute; academy; 空军 [kong1 jun1] air force / (slang) to fail to catch anything (on a fishing trip); to...; 解放 [jie3 fang4] to liberate; to emancipate; liberation / refers to the Communists' victory over the Nationalists i... / CL:次[ci4]; 解放军 [Jie3 fang4 jun1] People's Liberation Army (PRC armed forces)
