sentence	spans	defs
从６月６日起，商业银行的证券回购业务按中国人民银行的规定，在全国统一同业拆借网络中办理。	7:商业/商业银行 9:银行 12:证券 14:回购 16:业务 19:中国/中国人/中国人民银行 20:国人 21:人民/人民银行 23:银行 26:规定 30:全国 32:统一 33:一同 34:同业/同业拆借 36:拆借 38:网络 40:中办 41:办理	一同 [yi1 tong2] together; 中办 [Zhong1 ban4] General Office of the Central Committee of the CCP (abbr....; 中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 中国人民银行 [Zhong1 guo2 Ren2 min2 Yin2 hang2] People's Bank of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民银行 [Ren2 min2 Yin2 hang2] People's Bank of China; 办理 [ban4 li3] to handle; to transact; to conduct; 同业 [tong2 ye4] same trade or business; person in the same trade; 同业拆借 [tong2 ye4 chai1 jie4] interbank short-term loan; 商业 [shang1 ye4] business; commerce; trade; 商业银行 [shang1 ye4 yin2 hang2] commercial bank; 国人 [guo2 ren2] compatriots; fellow countrymen; 拆借 [chai1 jie4] to make (or take out) a short-term loan; 统一 [Tong3 yi1] 7-Eleven (convenience store chain) | [tong3 yi1] to unify; unified; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]
５月２６日，中国人民银行恢复了在货币市场上的债券回购业务。	6:中国/中国人/中国人民银行 7:国人 8:人民/人民银行 10:银行 12:恢复 16:货币/货币市场 18:市场 22:债券 24:回购 26:业务	中国 [Zhong1 guo2] China; 中国人 [Zhong1 guo2 ren2] Chinese person; 中国人民银行 [Zhong1 guo2 Ren2 min2 Yin2 hang2] People's Bank of China; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民银行 [Ren2 min2 Yin2 hang2] People's Bank of China; 国人 [guo2 ren2] compatriots; fellow countrymen; 市场 [shi4 chang3] marketplace; market; bazaar / (economics) market; 货币 [huo4 bi4] currency; money; monetary; 货币市场 [huo4 bi4 shi4 chang3] money market; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]
中央社院是民主党派和无党派人士的联合党校，是统一战线性质的高等政治学院。	0:中央/中央社 5:民主/民主党 7:党派 10:无党派 11:党派 13:人士 16:联合 18:党校 22:统一/统一战线 23:一战 24:战线 25:线性 26:性质 29:高等 31:政治/政治学 32:治学 33:学院	一战 [Yi1 zhan4] World War I (1914-1918); 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央社 [Zhong1 yang1 she4] Central News Agency (Taiwan); 党派 [dang3 pai4] political party; faction; 学院 [xue2 yuan4] college; educational institute / CL:所[suo3]; 性质 [xing4 zhi4] nature; characteristic / CL:個|个[ge4]; 战线 [zhan4 xian4] battle line; front; 政治 [zheng4 zhi4] politics; political; 政治学 [zheng4 zhi4 xue2] political science; 无党派 [wu2 dang3 pai4] politically unaffiliated; independent; 民主 [min2 zhu3] democracy; democratic; 民主党 [Min2 zhu3 dang3] Democratic Party; 治学 [zhi4 xue2] scholarship; scholarly research; 线性 [xian4 xing4] linear; linearity; 统一 [Tong3 yi1] 7-Eleven (convenience store chain) | [tong3 yi1] to unify; unified; 统一战线 [tong3 yi1 zhan4 xian4] united front
本报北京６月２９日讯记者杨振武报道：国务院妇女儿童工作委员会今天在中南海召开新一届委员会全体会议。	0:本报 2:北京 10:记者 15:报道 18:国务/国务院 21:妇女 22:女儿 23:儿童 24:童工 25:工作/工作委员会 27:委员/委员会 30:今天 33:中南/中南海 34:南海 36:召开 41:委员/委员会 44:全体/全体会议 45:体会 46:会议	中南 [Zhong1 Nan2] South Central China (Henan, Hubei, Hunan, Guangdong, Guan... / abbr. for China-South Africa; 中南海 [Zhong1 nan2 hai3] Zhongnanhai, palace adjacent to the Forbidden City, now t...; 会议 [hui4 yi4] meeting; conference / CL:場|场[chang3],屆|届[jie4]; 体会 [ti3 hui4] to understand through experience; understanding; 儿童 [er2 tong2] child; 全体 [quan2 ti3] all; entire; 全体会议 [quan2 ti3 hui4 yi4] plenary meeting; general congress; 南海 [Nan2 Hai3] South China Sea | [Nan2 hai3] see 南海區|南海区[Nan2 hai3 Qu1]; 国务 [guo2 wu4] affairs of state; 国务院 [Guo2 wu4 yuan4] (PRC) State Council / (USA) State Department; 女儿 [nu:3 er2] daughter; 妇女 [fu4 nu:3] woman; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 工作委员会 [gong1 zuo4 wei3 yuan2 hui4] working committee; 童工 [tong2 gong1] child labor
特别是发展中国家与发达国家的经济发展水平和金融自由化程度尚有很大差距。	0:特别 3:发展/发展中/发展中国家 5:中国 6:国家 9:发达/发达国/发达国家 11:国家 12:家的 14:经济/经济发展 16:发展 18:水平 19:平和 21:金融 23:自由/自由化 26:程度 32:差距	中国 [Zhong1 guo2] China; 发展 [fa1 zhan3] development; to develop; to grow; 发展中 [fa1 zhan3 zhong1] developing; under development; 发展中国家 [fa1 zhan3 zhong1 guo2 jia1] developing country; 发达 [fa1 da2] developed; to prosper; 发达国 [fa1 da2 guo2] developed nation; 发达国家 [fa1 da2 guo2 jia1] developed nation; 国家 [guo2 jia1] country; nation; state / CL:個|个[ge4]; 家的 [jia1 de5] (old) wife; 平和 [Ping2 he2] see 平和縣|平和县[Ping2 he2 Xian4] | [ping2 he2] gentle; mild; moderate; placid; 水平 [shui3 ping2] horizontal; level / a standard; a level (of ability, development etc); 经济 [jing1 ji4] economy; economic; 经济发展 [jing1 ji4 fa1 zhan3] economic development; 自由 [zi4 you2] freedom; free / CL:種|种[zhong3]; 自由化 [zi4 you2 hua4] liberalization; freeing
本报约翰内斯堡７月２日电本报记者李新烽、新华社记者赵毅报道：中国共产党中央委员会２日致电南非共产党第十次代表大会，热烈祝贺大会隆重召开。	0:本报 2:约翰/约翰内斯堡 10:日电 12:本报 14:记者 20:新华/新华社 23:记者 27:报道 30:中国/中国共产党/中国共产党中央委员会 31:国共 32:共产/共产党 34:党中央 35:中央/中央委员会 37:委员/委员会 42:致电 44:南非 46:共产/共产党 52:代表 54:大会 57:热烈 59:祝贺 61:大会 63:隆重 65:召开	中国 [Zhong1 guo2] China; 中国共产党 [Zhong1 guo2 Gong4 chan3 dang3] Communist Party of China; 中国共产党中央委员会 [Zhong1 guo2 Gong4 chan3 dang3 Zhong1 yang1 Wei3 yuan2 hui4] Central Committee of the Communist Party of China, abbr. ...; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 中央委员会 [Zhong1 yang1 Wei3 yuan2 hui4] Central Committee; 党中央 [Dang3 Zhong1 yang1] Central Committee of the CCP; 共产 [gong4 chan3] communist; communism; 共产党 [Gong4 chan3 dang3] Communist Party; 国共 [Guo2 Gong4] the Chinese Nationalist Party and the Chinese Communist P...; 委员 [wei3 yuan2] committee member; 委员会 [wei3 yuan2 hui4] committee; commission; 新华 [Xin1 hua2] Xinhua (New China), the name of various businesses, produ...; 新华社 [Xin1 hua2 she4] Xinhua News Agency, official press agency of the People's...; 约翰 [Yue1 han4] John; Johan; Johann; 约翰内斯堡 [Yue1 han4 nei4 si1 bao3] Johannesburg, South Africa
滔滔东江水源源不断流入香港，每一滴水都饱含着手足深情。	0:滔滔 2:东江 3:江水 4:水源 5:源源不断 7:不断 8:断流 9:流入 11:香港 16:滴水 19:饱含 21:着手 22:手足 24:深情	不断 [bu4 duan4] unceasing; continuous; 东江 [Dong1 jiang1] Dongjiang River; 手足 [shou3 zu2] hands and feet / (fig.) brothers / retinue, henchmen, accomplices; 断流 [duan4 liu2] to run dry (of river); 水源 [shui3 yuan2] water source; headwaters / water supply; 江水 [jiang1 shui3] river water; 流入 [liu2 ru4] to flow into; influx; 源源不断 [yuan2 yuan2 bu4 duan4] (idiom) in an unending stream; continuous; 着手 [zhuo2 shou3] to start on a task; to set out
现在世界各国的汽车厂家都在加大力度开发燃料电池技术。	0:现在 1:在世 2:世界 4:各国 7:汽车/汽车厂 8:车厂 9:厂家 13:加大/加大力度 14:大力 15:力度 17:开发 19:燃料/燃料电池 21:电池 23:技术	世界 [shi4 jie4] world / CL:個|个[ge4]; 力度 [li4 du4] strength; vigor; efforts / (music) dynamics; 加大 [jia1 da4] to increase (e.g. one's effort); 加大力度 [jia1 da4 li4 du4] to try harder; to redouble one's efforts; 厂家 [chang3 jia1] manufacturer; factory; 在世 [zai4 shi4] to be alive; 大力 [da4 li4] energetically; vigorously; 汽车 [qi4 che1] car; automobile / bus / CL:輛|辆[liang4]; 汽车厂 [qi4 che1 chang3] car factory; 燃料 [ran2 liao4] fuel; 燃料电池 [ran2 liao4 dian4 chi2] fuel cell; 现在 [xian4 zai4] now; at present; currently; 电池 [dian4 chi2] battery / CL:節|节[jie2],組|组[zu3]; 车厂 [che1 chang3] (bus, train etc) depot / car factory or repair shop
但是为什么现在有些史学工作者对马克思主义理论采取一种冷淡的态度？	0:但是 2:为什么 3:什么 5:现在 7:有些 9:史学 11:工作/工作者 12:作者 14:对马 15:马克/马克思/马克思主义 18:主义 19:义理 20:理论 22:采取 24:一种 26:冷淡 29:态度	为什么 [wei4 shen2 me5] why; for what reason; 主义 [zhu3 yi4] -ism; ideology; 义理 [yi4 li3] doctrine (esp. religious) / argumentation (in a speech or essay); 什么 [shen2 me5] what? / something; anything; 作者 [zuo4 zhe3] author; writer; 对马 [Dui4 ma3] Tsushima Island, between Japan and South Korea; 工作 [gong1 zuo4] to work; work; task / (of a machine) to operate / job / CL:個|个[ge4],份[fen4],項|项[xiang4]; 工作者 [gong1 zuo4 zhe3] worker; 理论 [li3 lun4] theory / to argue / to take notice of / CL:個|个[ge4]; 马克 [Ma3 ke4] Mark (name) | [ma3 ke4] mark (monetary unit); 马克思 [Ma3 ke4 si1] Marx; Karl Marx; 马克思主义 [Ma3 ke4 si1 zhu3 yi4] Marxism
中共中央政治局常委、全国人大常委会委员长李鹏题词：“办好人民日报，宣传改革开放，反映群众愿望，振兴社会主义经济。”	0:中共/中共中央 2:中央 4:政治/政治局 7:常委 10:全国/全国人大/全国人大常委会 11:国人 12:人大 14:常委/常委会 17:委员/委员长 20:李鹏 22:题词 26:办好 27:好人 28:人民/人民日报 30:日报 33:宣传 35:改革/改革开放 37:开放 40:反映 42:群众 44:愿望 47:振兴 49:社会/社会主义 51:主义 53:经济	中共 [Zhong1 Gong4] abbr. for 中國共產黨|中国共产党[Zhong1 guo2 Gong4 chan3 dang3], Chinese Communist Party; 中共中央 [Zhong1 Gong4 Zhong1 yang1] Central Committee of the Communist Party of China, abbr. ...; 中央 [zhong1 yang1] central; middle; center / central authorities (of a state); 主义 [zhu3 yi4] -ism; ideology; 人大 [Ren2 da4] Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong... | [ren2 da4] people's congress, a legislative body within the PRC's sy...; 人民 [ren2 min2] the people / CL:個|个[ge4]; 人民日报 [Ren2 min2 Ri4 bao4] People's Daily (PRC newspaper); 全国 [quan2 guo2] whole nation; nationwide; national; 全国人大 [Quan2 guo2 Ren2 da4] National People's Congress (NPC) (abbr. for 全國人民代表大會|全国人民...; 全国人大常委会 [Quan2 guo2 Ren2 Da4 Chang2 Wei3 hui4] Standing Committee of the National People's Congress (abb...; 办好 [ban4 hao3] to take care of (a matter); to get (a task) done; to hand...; 国人 [guo2 ren2] compatriots; fellow countrymen; 好人 [hao3 ren2] good person / healthy person / person who tries not to offend anyone, even at the expens...; 委员 [wei3 yuan2] committee member; 委员长 [wei3 yuan2 zhang3] head of a committee; 常委 [chang2 wei3] standing committee (abbr. for 常務委員會|常务委员会[chang2 wu4 wei3... / member of the standing committee (abbr. for 常務委員|常务委员[cha...; 常委会 [chang2 wei3 hui4] standing committee; 开放 [kai1 fang4] to bloom / to open / to be open (to the public or outside) / open-minded; unrestrained; 改革 [gai3 ge2] reform; to reform / CL:次[ci4],種|种[zhong3],項|项[xiang4]; 改革开放 [gai3 ge2 kai1 fang4] reform and opening up; 政治 [zheng4 zhi4] politics; political; 政治局 [zheng4 zhi4 ju2] politburo; 日报 [ri4 bao4] daily newspaper; 社会 [she4 hui4] society / CL:個|个[ge4]; 社会主义 [she4 hui4 zhu3 yi4] socialism
