sentence	spans	defs
５月２３日一大早，江西省新余市区大街小巷横幅高悬，百余幅国防宣传画布满街头。	5:一大早 9:江西/江西省 12:新余/新余市 14:市区 16:大街/大街小巷 18:小巷 20:横幅 25:百余 28:国防 30:宣传/宣传画 32:画布 33:布满 35:街头	大街 [da4 jie1] street; main street / CL:條|条[tiao2]; 大街小巷 [da4 jie1 xiao3 xiang4] great streets and small alleys (idiom); everywhere in the...; 宣传 [xuan1 chuan2] to disseminate; to publicize; propaganda / CL:個|个[ge4]; 宣传画 [xuan1 chuan2 hua4] propaganda poster; advertising poster; 小巷 [xiao3 xiang4] alley; 市区 [shi4 qu1] urban district; downtown; city center; 布满 [bu4 man3] to be covered or filled with; 新余 [Xin1 yu2] see 新余市[Xin1 yu2 Shi4]; 新余市 [Xin1 yu2 Shi4] Xinyu, prefecture-level city in Jiangxi Province 江西省[Jian...; 江西 [Jiang1 xi1] see 江西省[Jiang1 xi1 Sheng3]; 江西省 [Jiang1 xi1 Sheng3] Jiangxi Province, capital Nanchang 南昌市[Nan2 chang1 Shi4] ...; 画布 [hua4 bu4] canvas (artist's painting surface)
楼上校长旧办公室里摆着两排各式各样古旧的坐椅。	0:楼上 1:上校 2:校长 5:办公/办公室 6:公室 13:各式各样 15:各样 17:古旧 20:坐椅	上校 [shang4 xiao4] colonel; high-ranking military officer; 公室 [gong1 shi4] office (room) / ruling families during Spring and Autumn period; 办公 [ban4 gong1] to handle official business (usu. in an office); to do (o...; 办公室 [ban4 gong1 shi4] office; business premises; 各式各样 [ge4 shi4 ge4 yang4] of all kinds; various; 各样 [ge4 yang4] many different types; 校长 [xiao4 zhang3] school principal; president / CL:個|个[ge4],位[wei4],名[ming2]; 楼上 [lou2 shang4] upstairs / (Internet slang) previous poster in a forum thread
上海公安局侦破一起重大反革命案件，８名被告阴谋武装劫持万吨远洋货轮外逃投敌。	0:上海 2:公安/公安局 5:侦破 7:一起 8:起重 9:重大 11:反革命 12:革命 13:命案 14:案件 19:被告 21:阴谋 23:武装 25:劫持 29:远洋 30:洋货 31:货轮 33:外逃 35:投敌	一起 [yi1 qi3] together; in the same place / altogether; in total / an instance of; a case of (murder, accident, dispute etc); 公安 [Gong1 an1] see 公安縣|公安县[Gong1 an1 Xian4] | [gong1 an1] public security; 公安局 [gong1 an1 ju2] public security bureau (government office similar in func...; 反革命 [fan3 ge2 ming4] counterrevolutionary; 命案 [ming4 an4] homicide case; murder case; 案件 [an4 jian4] case; instance / CL:宗[zong1],樁|桩[zhuang1],起[qi3]; 洋货 [yang2 huo4] Western or imported goods; 货轮 [huo4 lun2] cargo ship; freighter / CL:艘[sou1]; 起重 [qi3 zhong4] to lift (sth heavy) using a crane or other mechanical means; 远洋 [yuan3 yang2] distant seas; the open ocean; 重大 [zhong4 da4] great; important; major; significant; 革命 [ge2 ming4] revolution; to revolt; revolutionary / CL:次[ci4]
这使局外人大惑不解，不仅异于西方也不同于常人。	2:局外 3:外人 4:人大 5:大惑不解 7:不解 10:不仅 14:西方 17:不同 20:常人	不解 [bu4 jie3] to not understand; to be puzzled / indissoluble; 人大 [Ren2 da4] Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong... | [ren2 da4] people's congress, a legislative body within the PRC's sy...; 外人 [wai4 ren2] outsider; foreigner; stranger; 大惑不解 [da4 huo4 bu4 jie3] to be at a loss (idiom); 局外 [ju2 wai4] outside; external; unconnected
六月十五日，德国队在世界杯足球赛小组赛中首战击败美国队。	0:六月 2:十五 6:德国 7:国队 9:在世 10:世界/世界杯 13:足球/足球赛 14:球赛 16:小组 22:击败 24:美国 25:国队	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界杯 [Shi4 jie4 bei1] World Cup; 国队 [guo2 dui4] national team; 在世 [zai4 shi4] to be alive; 德国 [De2 guo2] Germany; 球赛 [qiu2 sai4] (ball sports) game; match / CL:場|场[chang3]; 美国 [Mei3 guo2] United States; USA; US; 足球 [zu2 qiu2] soccer; football / a soccer ball; a football (CL:個|个[ge4]); 足球赛 [zu2 qiu2 sai4] soccer match; soccer competition
第一个被新规则罚下的是韩国队员河锡舟。	0:第一 1:一个 4:新规 5:规则 11:韩国 12:国队 13:队员	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 国队 [guo2 dui4] national team; 新规 [xin1 gui1] new rule; 第一 [di4 yi1] first; foremost; 规则 [gui1 ze2] rule; regulation / regular; orderly; fixed; 队员 [dui4 yuan2] team member; 韩国 [Han2 guo2] South Korea (Republic of Korea) / (historical) Han, one of the Seven Warring States 戰國七雄|战国...
这两个例子说明无论任何时候，你都不能丧失信心。	2:个例 3:例子 5:说明 7:无论 9:任何 10:何时 11:时候 16:不能 18:丧失 19:失信 20:信心	丧失 [sang4 shi1] to lose; to forfeit; 个例 [ge4 li4] individual case; specific instance; 任何 [ren4 he2] any; whatever; whichever; 何时 [he2 shi2] when; 例子 [li4 zi5] example; case; instance / CL:個|个[ge4]; 信心 [xin4 xin1] confidence; faith / CL:個|个[ge4]; 失信 [shi1 xin4] to break a promise; 时候 [shi2 hou5] time; moment; period
科学界人士认为，这一发现有可能加速艾滋病新药和疫苗的研制。	0:科学/科学界 1:学界 3:人士 5:认为 10:发现 11:现有 12:有可能 13:可能 15:加速 17:艾滋/艾滋病 23:疫苗 26:研制	发现 [fa1 xian4] to notice; to discover; a discovery; 可能 [ke3 neng2] possible; maybe; possibility / CL:個|个[ge4]; 学界 [xue2 jie4] academia; academic circles; 有可能 [you3 ke3 neng2] possible; probably; may; 现有 [xian4 you3] currently existing or available; 科学 [ke1 xue2] science; scientific; rational / CL:門|门[men2],個|个[ge4],種|种[zhong3]; 科学界 [ke1 xue2 jie4] scientific community; scientific circles; 艾滋 [ai4 zi1] (loanword) AIDS; 艾滋病 [ai4 zi1 bing4] (loanword) AIDS
法国足协主席说∶世界杯赛场地已准备停当	0:法国 1:国足 2:足协 4:主席 8:世界/世界杯 11:赛场 12:场地 15:准备 17:停当	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界杯 [Shi4 jie4 bei1] World Cup; 国足 [guo2 zu2] national soccer team; 场地 [chang3 di4] space; site; place; sports pitch; 法国 [Fa3 guo2] France; 赛场 [sai4 chang3] racetrack; competition field; 足协 [zu2 xie2] soccer association; soccer federation (abbr. for 足球協會|足球协...
第六，信息技术的开发和应用将成为银行业务新热点。	3:信息/信息技术 5:技术 8:开发 11:应用 14:成为 16:银行/银行业 17:行业 18:业务 21:热点	业务 [ye4 wu4] business; professional work; service / CL:項|项[xiang4]; 信息 [xin4 xi1] information; news; message; 信息技术 [xin4 xi1 ji4 shu4] information technology; IT; 技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]; 行业 [hang2 ye4] trade; profession; industry; business; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]; 银行业 [yin2 hang2 ye4] banking
