sentence	spans	defs
平遥古城建筑规模、格局严格按照古代县城建制标准，以巍峨的市楼为中心，以南大街为中轴线，左城隍、右衙署，文庙、武庙、财神庙、吉祥寺等排列有序，古街巷、古店铺、古民居保存完整，规模宏大。	0:平遥 2:古城 4:建筑 6:规模 9:格局 11:严格 13:按照 15:古代 16:代县 17:县城 19:建制 21:标准 25:巍峨 31:中心 34:以南 35:南大 36:大街 39:中轴/中轴线 40:轴线 44:城隍 48:衙署 57:财神 58:神庙 61:吉祥 65:排列 67:有序 71:街巷 75:店铺 79:民居 81:保存 83:完整 86:规模 88:宏大	中轴 [zhong1 zhou2] axis / (bicycle) bottom bracket; 中轴线 [zhong1 zhou2 xian4] central axis (line); 代县 [Dai4 xian4] Dai county in Xinzhou 忻州[Xin1 zhou1], Shanxi; 以南 [yi3 nan2] to the south of (suffix); 南大 [Nan2 Da4] Nanjing University, NJU (abbr. for 南京大學|南京大学[Nan2 jing1 D...; 县城 [xian4 cheng2] county seat; county town; 古代 [gu3 dai4] ancient times; 大街 [da4 jie1] street; main street / CL:條|条[tiao2]; 神庙 [shen2 miao4] temple; 财神 [cai2 shen2] god of wealth; 轴线 [zhou2 xian4] central axis (line)
不久前，笔者来到大庆市火车站站前派出所，迈进走廊一眼便看到墙上醒目的“闪光点”和“曝光台”。	0:不久/不久前 4:笔者 6:来到 8:大庆/大庆市 11:火车/火车站 12:车站 16:派出/派出所 20:迈进 22:走廊 24:一眼 27:看到 31:醒目 32:目的 35:闪光/闪光点 41:曝光	不久 [bu4 jiu3] soon; before long; 不久前 [bu4 jiu3 qian2] not long ago; 大庆 [Da4 qing4] see 大慶市|大庆市[Da4 qing4 Shi4]; 大庆市 [Da4 qing4 Shi4] Daqing, prefecture-level city in Heilongjiang Province 黑龍...; 派出 [pai4 chu1] to send; to dispatch; 派出所 [pai4 chu1 suo3] local police station; 火车 [huo3 che1] train / CL:列[lie4],節|节[jie2],班[ban1],趟[tang4]; 火车站 [huo3 che1 zhan4] train station; 目的 [mu4 di4] purpose; aim; goal; target; objective / CL:個|个[ge4]; 车站 [che1 zhan4] station; stop / CL:處|处[chu4],個|个[ge4]; 醒目 [xing3 mu4] eye-catching; striking; 闪光 [shan3 guang1] flash; 闪光点 [shan3 guang1 dian3] highlight; crucial point
这两年，每年春季，村里的妇女都到山东和安徽砀山打零工，帮果树授粉，看人家全靠种果木盖起了洋楼发了家，心里痒痒的，别提多眼馋。	4:每年 6:春季 9:村里 12:妇女 16:山东 19:安徽 21:砀山 24:零工 28:果树 30:授粉 34:人家 39:果木 50:心里/心里痒痒 52:痒痒 57:提多 59:眼馋	心里 [xin1 li5] chest / heart; mind; 心里痒痒 [xin1 li3 yang3 yang5] (idiom) to feel a strong urge (to do sth); 痒痒 [yang3 yang5] to itch / to tickle
万不得已，父母忍痛让考入高中不久的王学文辍学回家，以便跟其他孩子一样到外省建筑工地去抱砖头，用汗水换几个钱养家糊口。	0:万不得已 1:不得/不得已 5:父母 7:忍痛 10:考入 12:高中 14:不久 20:辍学 22:回家 25:以便 28:其他 30:孩子 32:一样 37:建筑 39:工地 43:砖头 47:汗水 50:几个 53:养家/养家糊口 55:糊口	万不得已 [wan4 bu4 de2 yi3] only when absolutely essential (idiom); as a last resort; 不得 [bu4 de2] must not; may not; cannot; 不得已 [bu4 de2 yi3] to have no choice but to; compelled; 养家 [yang3 jia1] to support a family; 养家糊口 [yang3 jia1 hu2 kou3] (idiom) to provide for one's family; 糊口 [hu2 kou3] to scrape a meager living / variant of 糊口[hu2 kou3]
除了基督教堂外，还有伊斯兰寺院、佛教的庙宇，供各种信仰的师生前往礼拜。	0:除了 2:基督/基督教 4:教堂 8:还有 10:伊斯兰 13:寺院 16:佛教 19:庙宇 23:各种 25:信仰 28:师生 29:生前 30:前往 32:礼拜	前往 [qian2 wang3] to leave for; to proceed towards; to go to; 基督 [Ji1 du1] Christ (abbr. for 基利斯督[Ji1 li4 si1 du1] or 基利士督[Ji1 li4 s...; 基督教 [Ji1 du1 jiao4] Christianity; Christian; 师生 [shi1 sheng1] teachers and students; 教堂 [jiao4 tang2] church; chapel / CL:座[zuo4],所[suo3],間|间[jian1]; 生前 [sheng1 qian2] during one's life; while living
与慕名南下的人们背道而驰，浙江省、绍兴县政府及文物主管部门的领导和专家们在暑热炎炎的７月中旬风尘仆仆北上晋京。	1:慕名 3:南下 6:人们 8:背道而驰 13:浙江/浙江省 17:绍兴 18:兴县 19:县政府 20:政府 23:文物 24:物主 25:主管 27:部门 30:领导 33:专家 37:暑热 39:炎炎 43:月中 44:中旬 46:风尘/风尘仆仆 50:北上	中旬 [zhong1 xun2] middle third of a month; 主管 [zhu3 guan3] in charge; manager; 兴县 [Xing1 xian4] Xing county in Lüliang 呂梁|吕梁[Lu:3 liang2], Shanxi 山西; 县政府 [xian4 zheng4 fu3] county government; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 文物 [wen2 wu4] cultural or historical relic / CL:件[jian4],個|个[ge4]; 月中 [yue4 zhong1] the middle of the month / (Tw) (coll.) postpartum care center (abbr. for 月子中心[yue4 ...; 浙江 [Zhe4 jiang1] see 浙江省[Zhe4 jiang1 Sheng3]; 浙江省 [Zhe4 jiang1 Sheng3] Zhejiang Province, capital Hangzhou 杭州市[Hang2 zhou1 Shi4]...; 物主 [wu4 zhu3] owner; 绍兴 [Shao4 xing1] see 紹興市|绍兴市[Shao4 xing1 Shi4]; 风尘 [feng1 chen2] windblown dust / hardships of travel; vicissitudes of life / prostitution; 风尘仆仆 [feng1 chen2 pu2 pu2] travel-worn
１９９１年，两名英国风景画家公开承认，“麦田怪圈”是他们搞的恶作剧。	8:英国 9:国风 10:风景 12:画家 13:家公 14:公开 16:承认 20:麦田怪圈 22:怪圈 26:他们 30:恶作剧	公开 [gong1 kai1] open; public; to make public; 国风 [guo2 feng1] traditional Chinese style; 家公 [jia1 gong1] head of family; (polite) father / (polite) my grandfather; 怪圈 [guai4 quan1] vicious circle; abnormal cycle; 画家 [hua4 jia1] painter / CL:個|个[ge4]; 英国 [Ying1 guo2] United Kingdom (UK); Britain; 风景 [feng1 jing3] scenery; landscape; 麦田怪圈 [mai4 tian2 guai4 quan1] crop circle
炮台镇虽盖了颇有气魄的办公大楼，但姜云胜仍在旧楼办公。	0:炮台 8:气魄 11:办公/办公大楼 13:大楼 24:办公	办公 [ban4 gong1] to handle official business (usu. in an office); to do (o...; 办公大楼 [ban4 gong1 da4 lou2] office building; 大楼 [da4 lou2] building (a relatively large, multistory one) / CL:幢[zhuang4],座[zuo4]
１９８５年开始，陈振炎在村民倪大治的山墙上办起科技兴农黑板报，到现在已持续了１３年。	5:开始 12:村民 18:山墙 23:科技 27:黑板/黑板报 28:板报 31:到现在 32:现在 35:持续	到现在 [dao4 xian4 zai4] up until now; to date; 板报 [ban3 bao4] see 黑板報|黑板报[hei1 ban3 bao4]; 现在 [xian4 zai4] now; at present; currently; 黑板 [hei1 ban3] blackboard / CL:塊|块[kuai4],個|个[ge4]; 黑板报 [hei1 ban3 bao4] blackboard bulletin with short news items written on it (...
花粉萌发衍生出的花粉管雄配子体必须穿过珠心才能抵达雌配子体。	0:花粉 2:萌发 4:衍生 5:生出 8:花粉 11:雄配子 12:配子 15:必须 17:穿过 21:才能 23:抵达 26:配子	生出 [sheng1 chu1] to give birth / to grow (whiskers etc) / to generate; to produce; 衍生 [yan3 sheng1] to derive; derivative; derivation; 配子 [pei4 zi3] gamete; 雄配子 [xiong2 pei4 zi3] male gamete; sperm cell
