sentence	spans	defs
打破地区封锁和条块分割，以资本为纽带，以盘活存量资产和优化资源配置为目的，支持和鼓励企业跨地区、跨行业、跨所有制的兼并、联合和资产重组。	0:打破 2:地区 4:封锁 9:分割 12:以资 13:资本 16:纽带 20:盘活 21:活存 22:存量 24:资产 27:优化 29:资源 31:配置 34:目的 37:支持 40:鼓励 42:企业 44:跨地区 45:地区 49:行业 53:所有/所有制 57:兼并 60:联合 63:资产 65:重组	以资 [yi3 zi1] by way of; to serve as; 地区 [di4 qu1] region; area (informal or geographical term) / prefecture (in China's administrative system); 存量 [cun2 liang4] reserves; 所有 [suo3 you3] all / to have; to possess; to own; 所有制 [suo3 you3 zhi4] system of ownership; 活存 [huo2 cun2] demand deposit (abbr. for 活期存款[huo2 qi1 cun2 kuan3]); 盘活 [pan2 huo2] to revitalize (assets, resources etc); 资本 [zi1 ben3] capital (economics); 跨地区 [kua4 di4 qu1] interregional; cross-provincial
临近终场时，云开日出，敖东队似乎也迎来了光明，随着主裁判的一声哨响，万达队这个赛季第二次以０∶１失利。	0:临近 2:终场 8:日出 14:似乎 17:迎来 20:光明 23:随着 25:主裁/主裁判 26:裁判 29:一声 37:这个 39:赛季 41:第二/第二次 42:二次 48:失利	主裁 [zhu3 cai2] to referee; referee; 主裁判 [zhu3 cai2 pan4] (sports) referee; umpire; 二次 [er4 ci4] second; twice / (math.) quadratic (of degree two); 第二 [di4 er4] second; number two; next / secondary; 第二次 [di4 er4 ci4] the second time; second; 裁判 [cai2 pan4] (law) to judge; to adjudicate; verdict; judgement / sports referee; umpire
汽车在草原上艰难地行驶，当青年专家们走进低矮的帐篷，亲眼看到贫困牧户们的生活状况时，一个个掉下了眼泪。	0:汽车 3:草原 6:艰难 9:行驶 13:青年 15:专家 18:走进 20:低矮 23:帐篷 26:亲眼 27:眼看 28:看到 30:贫困 36:生活 38:状况 42:一个/一个个 43:个个 45:掉下 48:眼泪	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 一个个 [yi1 ge4 ge4] each and every one; one by one; 个个 [ge4 ge4] each one individually; each and every; 亲眼 [qin1 yan3] with one's own eyes; personally; 看到 [kan4 dao4] to see; 眼看 [yan3 kan4] soon; in a moment / to look on as sth happens
在他的带领和影响下，镇党委一班人形成了“团结、拼搏、务实、高效”的崭新风貌，成为一个特别能战斗的集体。	3:带领 6:影响 11:党委 15:人形 16:形成 17:成了 20:团结 23:拼搏 26:务实 29:高效 33:崭新 34:新风 35:风貌 38:成为 40:一个 42:特别 45:战斗 48:集体	人形 [ren2 xing2] human form; humanoid; 崭新 [zhan3 xin1] brand new; 形成 [xing2 cheng2] to form; to take shape; 成了 [cheng2 le5] to be done; that's enough; 新风 [xin1 feng1] new trend; new custom; 风貌 [feng1 mao4] style; manner; ethos
他以无产阶级革命家的胆识和理论勇气，毅然决定从推动思想路线的拨乱反正入手，这样就在千头万绪中抓住了具有决定意义的环节，抓住了事情的根本。	2:无产阶级 4:阶级 6:革命/革命家 8:家的 10:胆识 13:理论 15:勇气 18:毅然 20:决定 23:推动 25:思想 27:路线 30:拨乱反正 32:反正 34:入手 37:这样 41:千头万绪 46:抓住 49:具有 51:决定 53:意义 56:环节 59:抓住 61:了事 62:事情 65:根本	了事 [liao3 shi4] to dispose of a matter; to be done with it; 事情 [shi4 qing5] affair; matter; thing; business / CL:件[jian4],樁|桩[zhuang1]; 反正 [fan3 zheng4] anyway; in any case / to come over from the enemy's side; 家的 [jia1 de5] (old) wife; 拨乱反正 [bo1 luan4 fan3 zheng4] to bring order out of chaos; 无产阶级 [wu2 chan3 jie1 ji2] proletariat; 阶级 [jie1 ji2] (social) class / CL:個|个[ge4]; 革命 [ge2 ming4] revolution; to revolt; revolutionary / CL:次[ci4]; 革命家 [ge2 ming4 jia1] a revolutionary
第一和第二阶段分别于１９９５年１２月和１９９６年３月底完成，在此期间，以军撤出约旦河西岸４０％的土地。	0:第一 3:第二 4:二阶 5:阶段 7:分别 25:月底 27:完成 30:在此 32:期间 35:以军 37:撤出 39:约旦/约旦河 41:河西 48:土地	二阶 [er4 jie1] second order; quadratic; 河西 [He2 xi1] land west of the Yellow River; 第二 [di4 er4] second; number two; next / secondary; 约旦 [Yue1 dan4] Jordan (country); 约旦河 [Yue1 dan4 He2] Jordan River (in southwestern Asia); 阶段 [jie1 duan4] stage; phase; period / CL:個|个[ge4]
谈到对中国的印象，贾拉勒说，中国的进步真快，走在北京街头，到处都能看到新近落成和正在建设中的高楼大厦。	0:谈到 3:中国 6:印象 14:中国 17:进步 24:北京 26:街头 29:到处 33:看到 35:新近 37:落成 40:正在 41:在建 42:建设 44:中的 46:高楼/高楼大厦 48:大厦	在建 [zai4 jian4] under construction; 大厦 [da4 sha4] (used in the names of grand buildings such as 百老匯大廈|百老汇大厦...; 建设 [jian4 she4] to build; to construct; to establish; to develop; to inst...; 正在 [zheng4 zai4] to be in the process of (doing sth); to be currently ...-ing; 高楼 [gao1 lou2] high building; skyscraper / CL:座[zuo4]; 高楼大厦 [gao1 lou2 da4 sha4] tall building
网络开通仅一个月，全县农村就有千余户农民装上了电话，有数千个家庭看上了有线电视，有的还上了国际互联网。	0:网络 2:开通 5:一个 11:农村 18:农民 23:电话 26:有数 30:家庭 32:看上 35:有线/有线电视 37:电视 40:有的 45:国际 47:互联/互联网 48:联网	互联 [hu4 lian2] interconnected; 互联网 [Hu4 lian2 wang3] Internet; 有线 [you3 xian4] wired; cable; 有线电视 [you3 xian4 dian4 shi4] cable television; 电视 [dian4 shi4] television; TV / CL:臺|台[tai2],部[bu4]; 联网 [lian2 wang3] to connect (or be connected) to a network; to network
用科学理论武装人的过程，是人对主客观世界认识提高和升华的过程，因而必须遵循认识的规律，始终依赖于实践。	1:科学 2:学理 3:理论 5:武装 9:过程 16:客观/客观世界 18:世界 20:认识 22:提高 25:升华 28:过程 31:因而 33:必须 35:遵循 37:认识 40:规律 43:始终 45:依赖 48:实践	世界 [shi4 jie4] world / CL:個|个[ge4]; 学理 [xue2 li3] scientific principle; theoretical standpoint; 客观 [ke4 guan1] objective; impartial; 客观世界 [ke4 guan1 shi4 jie4] the objective world (as opposed to empirical observation); 理论 [li3 lun4] theory / to argue / to take notice of / CL:個|个[ge4]; 科学 [ke1 xue2] science; scientific; rational / CL:門|门[men2],個|个[ge4],種|种[zhong3]
目前全球互联网的用户已有近千万，据预计十五年内将有十亿人使用互联网。	0:目前 2:全球 4:互联/互联网 5:联网 8:用户 13:千万 17:预计 19:十五 21:年内 25:十亿 28:使用 30:互联/互联网 31:联网	互联 [hu4 lian2] interconnected; 互联网 [Hu4 lian2 wang3] Internet; 联网 [lian2 wang3] to connect (or be connected) to a network; to network
