sentence	spans	defs
戈壁现在端出的是这样一副不合作的态度，一副与人类相对立的态度，一副死猪不怕开水烫的态度，一副吾不畏死奈何以死惧之的态度。	0:戈壁 2:现在 8:这样 12:不合/不合作 13:合作 16:态度 22:人类 24:相对 25:对立 28:态度 33:死猪不怕开水烫 35:不怕 37:开水 41:态度 47:不畏 50:奈何 51:何以 57:态度	不合 [bu4 he2] to not conform to; to be unsuited to / should not; ought not; 不合作 [bu4 he2 zuo4] noncooperation; 不怕 [bu4 pa4] fearless; not worried / even if; even though; 何以 [he2 yi3] (literary) why / how; 合作 [he2 zuo4] to cooperate; to collaborate; to work together; 奈何 [nai4 he2] to deal with; to cope / how?; to no avail; 对立 [dui4 li4] to oppose; opposing; antagonistic; 开水 [kai1 shui3] boiled water; boiling water; 死猪不怕开水烫 [si3 zhu1 bu4 pa4 kai1 shui3 tang4] a person with nothing to lose will go to any lengths; 相对 [xiang1 dui4] relative; opposite; vis-a-vis / to resist; to oppose
一九九三年，身为郸城县委书记的白明宽，被调到周口地区交通局出任局长。	6:身为 8:郸城/郸城县 10:县委 12:书记 22:周口 24:地区 26:交通 29:出任 31:局长	县委 [xian4 wei3] CCP county committee; 郸城 [Dan1 cheng2] see 鄲城縣|郸城县[Dan1 cheng2 Xian4]; 郸城县 [Dan1 cheng2 Xian4] Dancheng, a county in Zhoukou City 周口市[Zhou1 kou3 Shi4], ...
目前，在全国１０００多家节能灯生产企业中，产品质量优等、能达到经济规模者屈指可数，大量是因陋就简上马的小厂，技术水平低，设备和工艺落后，产品结构不合理，原材料和配件多采用价格低廉的次品，生产的产品质量低、寿命短，以低价与大厂的优质品竞争，搅乱了市场。	0:目前 4:全国 12:节能/节能灯 15:生产/生产企业 17:企业 21:产品 22:品质 23:质量 25:优等 29:达到 31:经济 33:规模 36:屈指/屈指可数 38:可数 41:大量 44:因陋就简 48:上马 54:技术 56:水平 60:设备 63:工艺 65:落后 68:产品/产品结构 70:结构 72:不合/不合理 73:合理 76:原材料 77:材料 80:配件 82:多采 83:采用 85:价格 87:低廉 90:次品 93:生产 96:产品 97:品质 98:质量 102:寿命 107:低价 110:大厂 113:优质 116:竞争 119:搅乱 122:市场	不合 [bu4 he2] to not conform to; to be unsuited to / should not; ought not; 不合理 [bu4 he2 li3] unreasonable; 产品 [chan3 pin3] product; goods / CL:個|个[ge4]; 产品结构 [chan3 pin3 jie2 gou4] (in business strategy) product mix; product portfolio; co...; 企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 原材料 [yuan2 cai2 liao4] raw and semifinished materials; 可数 [ke3 shu3] countable; denumerable; 合理 [he2 li3] rational; reasonable; sensible; fair; 品质 [pin3 zhi4] character; intrinsic quality of a person / quality (of a product or service, or as in "quality of li...; 多采 [duo1 cai3] variant of 多彩[duo1 cai3]; 屈指 [qu1 zhi3] to count on one's fingers; 屈指可数 [qu1 zhi3 ke3 shu3] very few; can be counted on one's fingers; 材料 [cai2 liao4] (raw) material / data / (fig.) person who has the potential to do the job; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 生产企业 [sheng1 chan3 qi3 ye4] manufacturer; 结构 [jie2 gou4] structure; composition; architecture / CL:座[zuo4],個|个[ge4]; 节能 [jie2 neng2] to conserve energy; to minimize energy consumption; 节能灯 [jie2 neng2 deng1] compact fluorescent lamp (CFL); 质量 [zhi4 liang4] (physics) mass / quality; 采用 [cai3 yong4] to adopt; to use
此人被捕后，众议院议长和内政部长等高级官员立即向警方致电表示祝贺或发表谈话，说这次逮捕是对犯罪组织的沉重打击。	2:被捕 6:众议院 7:议院 9:议长 12:内政/内政部/内政部长 14:部长 17:高级 19:官员 21:立即 24:警方 26:致电 27:电表 28:表示 30:祝贺 33:发表 35:谈话 41:逮捕 45:犯罪 47:组织 50:沉重/沉重打击 52:打击	众议院 [Zhong4 yi4 yuan4] lower house of parliament; House of Representatives; 内政 [nei4 zheng4] internal affairs (of a country); 内政部 [Nei4 zheng4 bu4] Ministry of the Interior; 内政部长 [nei4 zheng4 bu4 zhang3] Minister of the Interior; 打击 [da3 ji1] to hit; to strike; to attack; a blow / to crack down on sth / (psychological) shock / percussion (music); 沉重 [chen2 zhong4] heavy / hard; serious; critical; 沉重打击 [chen2 zhong4 da3 ji1] to hit hard; 电表 [dian4 biao3] electric meter; 致电 [zhi4 dian4] to phone; to telegram; 表示 [biao3 shi4] to express; to indicate; expression; 议院 [yi4 yuan4] parliament; congress; legislative assembly; 部长 [bu4 zhang3] head of a department; minister / CL:個|个[ge4],位[wei4],名[ming2]
据介绍，农村居民饮用符合标准的卫生水、粪便做到无害化处理这两项，就可以降低肠道传染病发病率的７０％，特别是在每年的４月到１０月的高峰期，防病效果更为明显。	1:介绍 4:农村 6:居民 8:饮用 10:符合/符合标准 12:标准 13:准的 15:卫生 16:生水 19:粪便 21:做到 23:无害 26:处理 33:可以 34:以降 35:降低 37:肠道 39:传染/传染病 40:染病 42:发病/发病率 50:特别 54:每年 64:高峰/高峰期 70:效果 72:更为 74:明显	以降 [yi3 jiang4] since (some point in the past); 传染 [chuan2 ran3] to infect; contagious; 传染病 [chuan2 ran3 bing4] infectious disease; contagious disease; communicable disease; 准的 [zhun3 di4] standard; norm; criterion; 卫生 [wei4 sheng1] hygienic; hygiene; 发病 [fa1 bing4] to fall ill; onset of illness; 发病率 [fa1 bing4 lu:4] incidence of a disease; disease rate; 可以 [ke3 yi3] can; may; able to / not bad; pretty good; 染病 [ran3 bing4] to catch an illness; to get infected; 标准 [biao1 zhun3] standard; norm; conforming to a standard; 生水 [sheng1 shui3] unboiled water; 符合 [fu2 he2] in accordance with; to agree with; to conform to; to meet... / (physics) coincidence; 符合标准 [fu2 he2 biao1 zhun3] to comply with a standard; standards-compliant; 降低 [jiang4 di1] to reduce; to lower; to bring down; 高峰 [gao1 feng1] peak; summit; height; 高峰期 [gao1 feng1 qi1] peak period; rush hour
五年级的大高个儿侯健告诉记者：“我们每天下午放学后练习一个半小时，每周六再训练两个小时。”	1:年级 6:个儿 10:告诉 12:记者 16:我们 18:每天 19:天下 20:下午 22:放学 25:练习 27:一个/一个半 29:半小时 30:小时 33:每周 34:周六 37:训练 41:小时	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 一个半 [yi1 ge5 ban4] one and a half; 下午 [xia4 wu3] afternoon; p.m. / CL:個|个[ge4]; 半小时 [ban4 xiao3 shi2] half hour; 周六 [Zhou1 liu4] Saturday; 天下 [tian1 xia4] the world; realm; land under heaven / rule; 小时 [xiao3 shi2] hour / CL:個|个[ge4]; 每周 [mei3 zhou1] every week; 每天 [mei3 tian1] every day
我一到那里，就看到铁树腰上系着红绸，再一次证明铁树开花的不易，同时带来一个人们期盼的吉兆。	3:那里 7:看到 9:铁树 18:再一次 19:一次 21:证明 23:铁树/铁树开花 25:开花 28:不易 31:同时 33:带来 35:一个/一个人 36:个人 37:人们 39:期盼 42:吉兆	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 一个人 [yi1 ge4 ren2] by oneself; alone; 一次 [yi1 ci4] once; first time / (math.) linear (of degree one); 个人 [ge4 ren2] individual; personal; 人们 [ren2 men5] people; 再一次 [zai4 yi1 ci4] again; 开花 [kai1 hua1] to bloom; to blossom; to flower / (fig.) to burst; to split open / (fig.) to burst with joy / (fig.) to spring up everywhere; to flourish; 铁树 [tie3 shu4] sago palm (Cycas revoluta); 铁树开花 [tie3 shu4 kai1 hua1] a highly improbable or rare occurrence
近年来，上海为增加教育投入采取了一系列有效措施，如按“三税”（即增值税、营业税、消费税）征收的城市教育费附加征收率从２％提到３％；从每年的个人调节税增量中提取一部分资金用于支持教育等。	0:近年/近年来 1:年来 4:上海 7:增加 9:教育 11:投入 13:采取 16:一系列 17:系列 19:有效/有效措施 21:措施 32:增值/增值税 36:营业/营业税 40:消费/消费税 44:征收 47:城市 49:教育 52:附加 53:加征 54:征收 60:提到 66:每年 69:个人 71:调节 74:增量 77:提取 79:一部分 80:部分 82:资金 84:用于 86:支持 88:教育	一系列 [yi1 xi4 lie4] a series of; a string of; 一部分 [yi1 bu4 fen5] portion; part of; subset; 加征 [jia1 zheng1] to levy an additional (tax or tariff); 增值 [zeng1 zhi2] to appreciate; to increase in value / value-added (accountancy); 增值税 [zeng1 zhi2 shui4] value-added tax (VAT); 年来 [nian2 lai2] in recent years; 征收 [zheng1 shou1] to levy (a tax) / to expropriate; 措施 [cuo4 shi1] measure; step / CL:個|个[ge4]; 有效 [you3 xiao4] effective; valid; in effect; 有效措施 [you3 xiao4 cuo4 shi1] effective action; 消费 [xiao1 fei4] to consume (goods and services, resources etc); 消费税 [xiao1 fei4 shui4] consumption tax; sales tax; 系列 [xi4 lie4] series; set; 营业 [ying2 ye4] to do business; to trade; 营业税 [ying2 ye4 shui4] sales tax; turnover tax; 近年 [jin4 nian2] recent year(s); 近年来 [jin4 nian2 lai2] for the past few years; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 附加 [fu4 jia1] additional; supplementary
有了这个标准，电脑音乐系统各部分之间的通信电缆才能互相连接，充任指挥的电脑才能依靠大家都能读懂的ＭＩＤＩ语言发号施令，从音序器中读出音乐数据并命令音源遵从此数据发出所需要的声音。	0:有了 2:这个 4:标准 7:电脑 9:音乐 11:系统 14:部分 15:分之 16:之间 19:通信 21:电缆 23:才能 25:互相/互相连接 26:相连 27:连接 30:充任 32:指挥 35:电脑 37:才能 39:依靠 41:大家 45:读懂 52:语言 54:发号施令 64:读出 66:音乐 68:数据 71:命令 75:遵从 76:从此 78:数据 80:发出 82:所需 83:需要 86:声音	之间 [zhi1 jian1] between; among; amid; 互相 [hu4 xiang1] each other; mutually; 互相连接 [hu4 xiang1 lian2 jie1] interlinked; 从此 [cong2 ci3] from now on; since then; henceforth; 分之 [fen1 zhi1] (indicating a fraction); 所需 [suo3 xu1] necessary; required; 相连 [xiang1 lian2] to link; to connect; 连接 [lian2 jie1] to link; to join; to connect; 遵从 [zun1 cong2] to comply with; to follow directives; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]; 需要 [xu1 yao4] to need; to require; needs
本报波恩６月６日电记者江建国报道：英国维克斯工业集团的股东大会昨天以压倒多数票决定，将劳斯莱斯汽车公司出售给德国大众汽车公司。	0:本报 2:波恩 7:日电 9:记者 12:建国 14:报道 17:英国 22:工业 24:集团 27:股东/股东大会 29:大会 31:昨天 34:压倒 36:多数 38:票决 39:决定 43:劳斯莱斯 47:汽车 49:公司 51:出售 54:德国 55:国大 56:大众/大众汽车 58:汽车 60:公司	决定 [jue2 ding4] to decide; decision / certainly / CL:個|个[ge4],項|项[xiang4]; 国大 [Guo2 Da4] abbr. for 國民大會|国民大会, National Assembly of the Republic of China (extant during various periods between 1913 and 2005) / abbr. for 新加坡國立大學|新加坡国立大学, National University of Singapore (NUS) / abbr. for 印度國民大會黨|印度国民大会党, Indian National Congress (INC) / abbr. for 馬來西亞印度國民大會黨|马来西亚印度国民大会党, Malaysian Indian Congress (MIC); 大众 [Da4 zhong4] Volkswagen (automobile manufacturer) | [da4 zhong4] the masses; popular; 大众汽车 [Da4 zhong4 qi4 che1] Volkswagen; 大会 [da4 hui4] general assembly; convention / CL:個|个[ge4],屆|届[jie4]; 德国 [De2 guo2] Germany; 汽车 [qi4 che1] car; automobile / bus / CL:輛|辆[liang4]; 票决 [piao4 jue2] to decide by vote; 股东 [gu3 dong1] shareholder; stockholder; 股东大会 [gu3 dong1 da4 hui4] general shareholders' meeting
