sentence	spans	defs
在１９９１年赞比亚选举中，卡翁达败给现任总统奇卢巴，但他目前仍担任赞比亚最大反对党联合民族独立党主席。	6:赞比亚 7:比亚 9:选举 18:现任 20:总统 28:目前 31:担任 33:赞比亚 34:比亚 38:反对/反对党 41:联合 43:民族 45:独立 47:党主席 48:主席	主席 [zhu3 xi2] chairperson; chairman; premier / CL:個|个[ge4],位[wei4]; 党主席 [dang3 zhu3 xi2] party chief; 反对 [fan3 dui4] to oppose; to be against; to object to; 反对党 [fan3 dui4 dang3] opposition (political) party; 比亚 [Bi3 ya4] Bia, daughter of Pallas and Styx in Greek mythology, pers...; 赞比亚 [Zan4 bi3 ya4] Zambia
大量国外新品种、新技术和新设备的引进，有力地促进了产业结构调整，有效地提高了农产品的质量和价值，大大缩短了烟台农业与国外先进水平的差距。	0:大量 2:国外 5:品种 9:技术 13:设备 16:引进 19:有力 22:促进 25:产业 27:结构 29:调整 32:有效 35:提高 38:农产/农产品 39:产品 42:质量 45:价值 48:大大 50:缩短 53:烟台 55:农业 58:国外 60:先进/先进水平 61:进水 62:水平 65:差距	产品 [chan3 pin3] product; goods / CL:個|个[ge4]; 先进 [xian1 jin4] sophisticated; advanced (technology etc) / meritorious; exemplary (deeds etc); 先进水平 [xian1 jin4 shui3 ping2] advanced level; 农产 [nong2 chan3] agricultural products; farm produce; 农产品 [nong2 chan3 pin3] agricultural produce; 水平 [shui3 ping2] horizontal; level / a standard; a level (of ability, development etc); 进水 [jin4 shui3] to have water get in; inflow of water
在人民群众的眼里，领导干部就是党、政府、上级领导的代表和体现，是人民利益的代表者和实践者，他们手中的权力应该成为为人民服务的手段和工具。	1:人民 3:群众 9:领导 11:干部 13:就是 17:政府 20:上级/上级领导 22:领导 25:代表 28:体现 32:人民 34:利益 37:代表 41:实践 45:他们 48:中的 50:权力 52:应该 54:成为 56:为人/为人民服务 57:人民 59:服务 62:手段 65:工具	上级 [shang4 ji2] higher authorities; superiors / CL:個|个[ge4]; 上级领导 [shang4 ji2 ling3 dao3] high-level leadership; top brass; 为人 [wei2 ren2] to conduct oneself; personal character | [wei4 ren2] for sb; for others' interest; 为人民服务 [wei4 ren2 min2 fu2 wu4] Serve the People!, CCP political slogan; 人民 [ren2 min2] the people / CL:個|个[ge4]; 服务 [fu2 wu4] to serve; service / CL:項|项[xiang4]; 领导 [ling3 dao3] to lead; leader; leadership / CL:位[wei4],個|个[ge4]
去年１０月，陈明亮在没有身份证的情况下，为了省几个小钱，也为了图方便，急匆匆地赶到一个亲戚家，借到一张身份证便踏上了南下的旅程。	0:去年 7:明亮 10:没有 12:身份/身份证 16:情况 20:为了 23:几个 25:小钱 29:为了 32:方便 35:急匆匆 36:匆匆 39:赶到 41:一个 43:亲戚 51:身份/身份证 55:踏上 58:南下 61:旅程	匆匆 [cong1 cong1] hurriedly; 急匆匆 [ji2 cong1 cong1] hurried; hasty; 身份 [shen1 fen4] identity; aspect of one's identity (e.g. mayor, father, p...; 身份证 [shen1 fen4 zheng4] identity card; ID
各职能部门密切配合，形成查禁合力，端窝点、打团伙，全市公安机关共查获卖淫嫖娼案件一千二百二十五起二千七百四十五人，查获赌博案件四千六百七十起九千九百七十一人，破获毒品案件三百五十六起，其中重特重点、带动全盘，确保教育整顿与当前确保稳定工作齐头并进，收到显著效果。	1:职能 3:部门 5:密切 7:配合 10:形成 12:查禁 14:合力 18:窝点 22:团伙 25:全市 27:公安/公安机关 29:机关 32:查获 34:卖淫 36:嫖娼 38:案件 44:二十 45:十五 52:四十 53:十五 57:查获 59:赌博 61:案件 67:七十 74:七十 75:十一 79:破获 81:毒品 83:案件 87:五十 88:十六 92:其中 96:重点 99:带动 101:全盘 104:确保 106:教育 108:整顿 111:当前 113:确保 115:稳定 117:工作 119:齐头/齐头并进 121:并进 124:收到 126:显著 128:效果	七十 [qi1 shi2] seventy; 二十 [er4 shi2] twenty; 20; 五十 [wu3 shi2] fifty; 公安 [Gong1 an1] see 公安縣|公安县[Gong1 an1 Xian4] | [gong1 an1] public security; 公安机关 [gong1 an1 ji1 guan1] public security bureau; 十一 [Shi2 Yi1] PRC National Day (October 1st) | [shi2 yi1] eleven; 11; 十五 [shi2 wu3] fifteen; 15; 十六 [shi2 liu4] sixteen; 16; 四十 [si4 shi2] forty; 40; 并进 [bing4 jin4] to advance together; 机关 [ji1 guan1] mechanism; machine-operated / office; agency; organ; organization; establishment; insti... / stratagem; scheme; intrigue; plot; trick / CL:個|个[ge4]; 齐头 [qi2 tou2] at the same time; simultaneously / (when stating a quantity that is a round number) exactly; 齐头并进 [qi2 tou2 bing4 jin4] to go forward together; hand in hand
因而，尽管德国队中还是马特乌斯、克林斯曼挑大梁，尽管他们在３２支参赛队中平均年龄是最大的，已略显老态，给人一种廉颇老矣尚能饭否的感觉，但谁碰到他们，谁都会把他们视为一个最危险的对手、最可怕的敌人。	0:因而 3:尽管 5:德国 6:国队 9:还是 20:挑大梁 21:大梁 24:尽管 25:管他 26:他们 32:参赛 36:平均 38:年龄 47:显老 48:老态 53:一种 55:廉颇 64:感觉 69:碰到 71:他们 75:都会 78:他们 80:视为 82:一个 85:危险 88:对手 92:可怕 95:敌人	他们 [ta1 men5] they; them; 国队 [guo2 dui4] national team; 大梁 [Da4 liang2] capital of Wei 魏 during Warring states / CL:根[gen1]; 尽管 [jin3 guan3] despite; although; even though / unhesitatingly; do not hesitate; 德国 [De2 guo2] Germany; 挑大梁 [tiao3 da4 liang2] to play a leading role; to bear heavy responsibility; 显老 [xian3 lao3] to look old; 管他 [guan3 ta1] regardless; doesn't matter; 老态 [lao3 tai4] signs of old age; decrepitude
１９９５年１０月，希腊海运部长访华时，他根据“船长”的建议与中方探讨了在海运、造船方面合作的可能与途径。	9:希腊 11:海运 13:部长 15:访华 20:根据 23:船长 27:建议 30:中方 32:探讨 36:海运 39:造船 40:船方 41:方面 43:合作 46:可能 49:途径	方面 [fang1 mian4] aspect; respect; side; field / CL:個|个[ge4]; 船方 [chuan2 fang1] ship (commerce); 造船 [zao4 chuan2] shipbuilding
由于天色已晚，我们来不及采访在“死亡区”居住的居民，这成了我们此行最大的遗憾。	0:由于 2:天色 7:我们 9:来不及 10:不及 12:采访 16:死亡 20:居住 23:居民 27:成了 29:我们 31:此行 36:遗憾	不及 [bu4 ji2] to fall short of; not as good as / too late; 来不及 [lai2 bu5 ji2] not enough time; too late
特别是战后“婴儿潮”时期出生的这一代人，他们已人到中年，开始为自己“铺后路”。	0:特别 3:战后 6:婴儿/婴儿潮 10:时期 12:出生 16:一代 20:他们 25:中年 28:开始 31:自己 35:后路	婴儿 [ying1 er2] infant; baby / lead (Pb) / CL:個|个[ge4]; 婴儿潮 [ying1 er2 chao2] baby boom
由尹超海撰稿、柳春江执导的《庐山———世界文化景观》电视专题片日前已摄制完成。	4:撰稿 10:执导 14:庐山 19:世界 21:文化 23:景观 26:电视 28:专题/专题片 31:日前 34:摄制 36:完成	专题 [zhuan1 ti2] specific topic or feature; 专题片 [zhuan1 ti2 pian4] special report (shown on TV etc)
