sentence	spans	defs
莫亚桑切斯分获法网公开赛男女冠军	7:法网 9:公开/公开赛 10:开赛 12:男女 14:冠军	公开 [gong1 kai1] open; public; to make public; 公开赛 [gong1 kai1 sai4] (sports) open championship; open (as in "the US Open"); 开赛 [kai1 sai4] to start a match; kick-off
有关部门的监测和调查表明，发生在居民家庭中的食物中毒，近半数与购买无证经营的个体商贩的食品有关。	0:有关 2:部门 5:监测 8:调查/调查表 10:表明 13:发生 16:居民 17:民家 18:家庭 20:中的 22:食物/食物中毒 24:中毒 28:半数 31:购买 35:经营 38:个体 40:商贩 43:食品 45:有关	中毒 [zhong4 du2] to be poisoned; 家庭 [jia1 ting2] family; household / CL:戶|户[hu4],個|个[ge4]; 居民 [ju1 min2] resident; inhabitant; 民家 [min2 jia1] commoner's house; minka / Bai ethnic group; 表明 [biao3 ming2] to make clear; to indicate; 调查 [diao4 cha2] to investigate; investigation / to survey; survey; poll / CL:項|项[xiang4],個|个[ge4]; 调查表 [diao4 cha2 biao3] questionnaire / inventory list / CL:張|张[zhang1],份[fen4]; 食物 [shi2 wu4] food / CL:種|种[zhong3]; 食物中毒 [shi2 wu4 zhong4 du2] food poisoning
锦州湾就是一个典型的“重灾区”。	0:锦州 3:就是 5:一个 7:典型 11:重灾/重灾区 12:灾区	灾区 [zai1 qu1] disaster area; stricken region; 重灾 [zhong4 zai1] severe disaster; 重灾区 [zhong4 zai1 qu1] disaster area; hard-hit area
这难道不应该引起各方面的反思吗？	1:难道 4:应该 6:引起 8:各方 9:方面 10:面的 12:反思	各方 [ge4 fang1] all parties; all sides / all directions; 方面 [fang1 mian4] aspect; respect; side; field / CL:個|个[ge4]; 面的 [mian4 di1] minivan taxi / abbr. of 麵包車的士|面包车的士[mian4 bao1 che1 di1 shi4]
港口国际集装箱运输业务已经开辟。	0:港口 2:国际 4:集装箱 7:运输/运输业 9:业务 11:已经 13:开辟	业务 [ye4 wu4] business; professional work; service / CL:項|项[xiang4]; 运输 [yun4 shu1] to transport; transportation; 运输业 [yun4 shu1 ye4] transportation industry
预防少年犯罪几点建议（委员论坛）	0:预防 2:少年/少年犯 4:犯罪 6:几点 8:建议 11:委员 13:论坛	少年 [shao4 nian2] youth; youngster; 少年犯 [shao4 nian2 fan4] young criminal; juvenile delinquent; 犯罪 [fan4 zui4] to commit a crime; crime
巴西的情形令人更感忧虑，因为那里的旱季刚刚到来，而在过去一年中巴西的降雨量仅为正常年份的１／５。	0:巴西 3:情形 5:令人 9:忧虑 12:因为 14:那里 19:刚刚 21:到来 26:过去 29:年中 30:中巴 31:巴西 34:降雨/降雨量 35:雨量 39:正常 40:常年 41:年份	中巴 [Zhong1 Ba1] China-Pakistan (relations) / China-Bahamas | [zhong1 ba1] minibus; 巴西 [Ba1 xi1] Brazil; 常年 [chang2 nian2] all year round; for years on end / average year; 年中 [nian2 zhong1] within the year; mid-year; 年份 [nian2 fen4] particular year; 正常 [zheng4 chang2] normal; regular; ordinary; 降雨 [jiang4 yu3] precipitation; rainfall; 降雨量 [jiang4 yu3 liang4] precipitation; quantity of rainfall; 雨量 [yu3 liang4] rainfall
自此国际武联有四个洲际会员组织，符合了国际奥委会承认的基本要求。	0:自此 2:国际 9:洲际 10:际会 11:会员 13:组织 16:符合 19:国际/国际奥委会 21:奥委会 24:承认 27:基本 29:要求	会员 [hui4 yuan2] member; 国际 [guo2 ji4] international; 国际奥委会 [Guo2 ji4 Ao4 wei3 hui4] International Olympic Committee; 奥委会 [Ao4 wei3 hui4] Olympic committee; 洲际 [zhou1 ji4] intercontinental; 际会 [ji4 hui4] opportunity; chance
两层楼的学校建得很漂亮，为了方便残疾儿童，体育活动室也建在楼内。	1:层楼 4:学校 7:得很 9:漂亮 12:为了 14:方便 16:残疾/残疾儿 18:儿童 21:体育/体育活动 23:活动	体育 [ti3 yu4] sports; physical education; 体育活动 [ti3 yu4 huo2 dong4] sports; sporting activity; 儿童 [er2 tong2] child; 残疾 [can2 ji2] disabled; handicapped; deformity; 残疾儿 [can2 ji2 er2] a child with a birth defect; 活动 [huo2 dong4] to exercise; to move about; to work out / loose; movable; flexible / activity; event; campaign / to use personal influence, connections, bribes etc
他创办的南洋女中在新加坡首先响应“五四”运动，带头上街示威游行。	1:创办 4:南洋 9:新加坡 12:首先 14:响应 17:五四 20:运动 23:带头 24:头上 25:上街 27:示威/示威游行 29:游行	上街 [shang4 jie1] to go onto the streets; to go shopping; 头上 [tou2 shang4] overhead; above; 带头 [dai4 tou2] to take the lead; to be the first; to set an example; 游行 [you2 xing2] to march; to parade; demonstration / to travel around; to roam; 示威 [shi4 wei1] to demonstrate; demonstration (protest) / a military show of force; 示威游行 [shi4 wei1 you2 xing2] (protest) demonstration
