sentence	spans	defs
保证银行内部有一套成功的培训体系，提高银行员工的素质，规范行为，这是确保银行竞争力的一个重要因素。”	0:保证 2:银行 4:内部 6:有一套 7:一套 9:成功 12:培训 14:体系 17:提高 19:银行 20:行员 21:员工 24:素质 27:规范 29:行为 34:确保 36:银行 38:竞争/竞争力 42:一个 44:重要 46:因素	一套 [yi1 tao4] a set; a suit; a collection / the same old stuff; set pattern; 员工 [yuan2 gong1] staff; personnel; employee; 有一套 [you3 yi1 tao4] to have a skill; to be savvy; to know how to do sth; 竞争 [jing4 zheng1] to compete; competition; 竞争力 [jing4 zheng1 li4] competitiveness; 行员 [hang2 yuan2] (Tw) staff; clerk; employee (of a bank 銀行|银行[yin2 hang2] ...; 银行 [yin2 hang2] bank / CL:家[jia1],個|个[ge4]
只要我们搞清楚了我们对小农应有的态度，我们便有了确定我们对农村居民其他组成部分的态度的一切立足点。”	0:只要 2:我们 5:清楚 8:我们 13:应有 14:有的 16:态度 19:我们 22:有了 24:确定 26:我们 29:农村 31:居民 33:其他 35:组成/组成部分 37:部分 40:态度 43:一切 45:立足/立足点	应有 [ying1 you3] to deserve; should have; 有的 [you3 de5] some (who are...); some (exist); 立足 [li4 zu2] to have a footing; to be established / to base oneself on; 立足点 [li4 zu2 dian3] foothold; 组成 [zu3 cheng2] to form; to constitute; 组成部分 [zu3 cheng2 bu4 fen4] component; constituent part; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]
创维的１０年之路给世人以启示：能不能以产品的升级换代来取代价格大战，以高新技术支撑彩电业更上层楼呢？	9:世人 12:启示 16:不能 19:产品 22:升级 24:换代 27:取代 28:代价 29:价格 31:大战 35:高新技术 37:技术 39:支撑 41:彩电 45:上层 46:层楼	上层 [shang4 ceng2] upper layer; 代价 [dai4 jia4] price; cost; consideration; 价格 [jia4 ge2] price / CL:個|个[ge4]; 取代 [qu3 dai4] to replace; to supersede; to supplant / (chemistry) substitution; 层楼 [ceng2 lou2] multistoried building; tower; pagoda; 技术 [ji4 shu4] technology; technique; skill / CL:門|门[men2],種|种[zhong3],項|项[xiang4]; 高新技术 [gao1 xin1 ji4 shu4] high technology
欧盟为维护世界和平发挥着重要作用，中国重视同欧盟的关系，希望欧元启动后能够对世界金融起到稳定的作用。	0:欧盟 3:维护 5:世界/世界和平 7:和平 9:发挥 11:着重 12:重要 14:作用 17:中国 19:重视 20:视同 22:欧盟 25:关系 28:希望 30:欧元 32:启动 35:能够 38:世界 40:金融 42:起到 44:稳定 47:作用	世界 [shi4 jie4] world / CL:個|个[ge4]; 世界和平 [shi4 jie4 he2 ping2] world peace; 和平 [he2 ping2] peace; peaceful; 着重 [zhuo2 zhong4] to put emphasis on; to stress; 视同 [shi4 tong2] to regard as the same; 重要 [zhong4 yao4] important; significant; major; 重视 [zhong4 shi4] to attach importance to sth; to value
或许心存对城市生活的留恋，林景文在市内连找了几个工作，干一段时间都觉得跟原单位没什么两样，工资也不过３００元，自己的专业机械加工也用不上多少，心里总有股不舒坦的滋味，怪憋气的。	0:或许 5:城市 7:生活 10:留恋 17:市内 22:几个 24:工作 30:时间 33:觉得 37:单位 39:没什么 40:什么 42:两样 45:工资 48:不过 55:自己 58:专业 60:机械 62:加工 68:多少 71:心里 73:总有 77:舒坦 80:滋味 84:憋气	什么 [shen2 me5] what? / something; anything; 没什么 [mei2 shen2 me5] it doesn't matter; you're welcome
关于中印关系，周刚说，造成当前中印关系不正常状况的原因和责任是尽人皆知的。	0:关于 2:中印 4:关系 11:造成 13:当前 15:中印 17:关系 19:不正常 20:正常 22:状况 25:原因 28:责任 31:尽人皆知	不正常 [bu4 zheng4 chang2] abnormal; 正常 [zheng4 chang2] normal; regular; ordinary
致公党的发展范围是以归侨、侨眷为主，以大中城市为主和有一定代表性人士为主。	4:发展 6:范围 8:是以 10:归侨 13:侨眷 15:为主 21:城市 23:为主 27:一定 29:代表/代表性 32:人士 34:为主	代表 [dai4 biao3] to represent; representative / CL:位[wei4],個|个[ge4],名[ming2]; 代表性 [dai4 biao3 xing4] representativeness; representative
他说，香港顺利回归后的情况表明，“一国两制”的政策非常成功，是非常英明的。	3:香港 5:顺利 7:回归 11:情况 13:表明 17:一国两制 23:政策 25:非常 27:成功 30:是非 31:非常 33:英明	是非 [shi4 fei1] right and wrong / quarrel; 非常 [fei1 chang2] very; really / unusual; extraordinary
男子６９公斤级比赛，辽宁选手郭冠以１４５公斤创下了抓举世界新纪录，并以３１５公斤获得总成绩冠军。	0:男子 4:公斤 7:比赛 10:辽宁 12:选手 15:冠以 20:公斤 22:创下 25:抓举 26:举世 27:世界 30:纪录 38:公斤 40:获得 43:成绩 45:冠军	世界 [shi4 jie4] world / CL:個|个[ge4]; 举世 [ju3 shi4] throughout the world; world-level; 抓举 [zhua1 ju3] snatch (weightlifting technique)
久居这座城市的人都有这样的体验，一到立秋这天，海水立刻变得格外湛蓝，天空也显得格外高远，较之昨日，空气中立刻就有了秋的凉意。	4:城市 10:这样 13:体验 18:立秋 20:这天 23:海水 25:立刻 27:变得 29:格外 31:湛蓝 34:天空 37:显得 39:格外 41:高远 46:昨日 49:空气 51:中立 52:立刻 55:有了 59:凉意	中立 [zhong1 li4] neutral; neutrality; 立刻 [li4 ke4] immediately; at once; right away
