sentence	spans	defs
今年联赛前八轮，泰达队５胜３平积１８分，在甲Ｂ１２支队伍之中一马当先。	0:今年 2:联赛 8:泰达 25:支队 26:队伍 28:之中 30:一马当先	支队 [zhi1 dui4] detachment (of troops); 队伍 [dui4 wu3] line; queue; procession / troops / CL:個|个[ge4],支[zhi1],條|条[tiao2]
为了回报农民兄弟，５月９日，公司将第十五万辆龙马车送给随机选出的山西省灵石县农民郭瑞把党和政府的关怀切切实实落实到每一个下岗职工身上	0:为了 2:回报 4:农民 6:兄弟 14:公司 18:十五 23:马车 25:送给 27:随机 29:选出 32:山西/山西省 35:灵石/灵石县 38:农民 44:和政 45:政府 48:关怀 50:切切 51:切实 54:落实 58:一个 60:下岗 62:职工 64:身上	切切 [qie4 qie4] urgently; eagerly; be sure to / worried; 切实 [qie4 shi2] practical; realistic; earnestly; 和政 [He2 zheng4] see 和政縣|和政县[He2 zheng4 Xian4]; 山西 [Shan1 xi1] see 山西省[Shan1 xi1 Sheng3]; 山西省 [Shan1 xi1 Sheng3] Shanxi Province, capital Taiyuan 太原市[Tai4 yuan2 Shi4] (ab...; 政府 [zheng4 fu3] government / CL:個|个[ge4]; 灵石 [Ling2 shi2] Lingshi county in Jinzhong 晉中|晋中[Jin4 zhong1], Shanxi; 灵石县 [Ling2 shi2 xian4] Lingshi county in Jinzhong 晉中|晋中[Jin4 zhong1], Shanxi
又比如说，一些历史名人的作品虽然从艺术上来说，几无价值，但在拍卖市场却颇受欢迎，而一些艺术家的作品却屡遭冷落。	1:比如/比如说 5:一些 7:历史 9:名人 12:作品 14:虽然 16:从艺 17:艺术 19:上来 24:无价 25:价值 30:拍卖 32:市场 36:受欢迎 37:欢迎 41:一些 43:艺术/艺术家 45:家的 47:作品 50:屡遭 52:冷落	从艺 [cong2 yi4] to work as an artist; 价值 [jia4 zhi2] value; worth / fig. values (ethical, cultural etc) / CL:個|个[ge4]; 受欢迎 [shou4 huan1 ying2] popular; well-received; 家的 [jia1 de5] (old) wife; 无价 [wu2 jia4] invaluable; priceless; 欢迎 [huan1 ying2] to welcome; welcome; 比如 [bi3 ru2] for example; for instance; such as; 比如说 [bi3 ru2 shuo1] for example; 艺术 [yi4 shu4] art; 艺术家 [yi4 shu4 jia1] artist / CL:個|个[ge4],位[wei4],名[ming2]
希望小朋友们从小树立远大理想，打好知识基础，培养优良品德，锻炼强健体魄，长大以后为建设祖国、振兴中华贡献力量。	0:希望 2:小朋友 3:朋友 6:从小 7:小树 8:树立 10:远大/远大理想 11:大理 12:理想 17:知识 19:基础 22:培养 24:优良 26:品德 29:锻炼 31:强健 33:体魄 36:长大 38:以后 41:建设 43:祖国 46:振兴 48:中华 50:贡献 52:力量	从小 [cong2 xiao3] from childhood; from a young age; 大理 [Da4 li3] see 大理白族自治州[Da4 li3 Bai2 zu2 Zi4 zhi4 zhou1] / see 大理市[Da4 li3 Shi4] | [da4 li3] judicial officer; justice of the peace; 小朋友 [xiao3 peng2 you3] child; kid (used to refer to a child, or by an adult to a... / CL:個|个[ge4]; 小树 [xiao3 shu4] shrub; small tree; sapling / CL:棵[ke1]; 朋友 [peng2 you5] friend / CL:個|个[ge4],位[wei4]; 树立 [shu4 li4] to set up; to establish; 理想 [li3 xiang3] ideal; dream; 远大 [yuan3 da4] far-reaching; ambitious; promising; 远大理想 [yuan3 da4 li3 xiang3] lofty ideal
特别是乱收费、乱罚款、乱摊派屡禁不止，有些直接表现为政府部门行为，不仅给农民、企业及社会各方面带来沉重负担，而且严重干扰了财税杠杆功能的发挥，影响了国民经济的正常运行。	0:特别 4:收费 8:罚款 12:摊派 14:屡禁不止 16:不止 19:有些 21:直接 23:表现 26:政府 28:部门 30:行为 33:不仅 36:农民 39:企业 42:社会 44:各方 45:方面 46:面带 47:带来 49:沉重 50:重负 51:负担 54:而且 56:严重 58:干扰 61:财税 63:杠杆 65:功能 68:发挥 71:影响 74:国民/国民经济 76:经济 79:正常 81:运行	不止 [bu4 zhi3] incessantly; without end / more than; not limited to; 各方 [ge4 fang1] all parties; all sides / all directions; 国民 [guo2 min2] nationals; citizens; people of a nation; 国民经济 [guo2 min2 jing1 ji4] national economy; 屡禁不止 [lu:3 jin4 bu4 zhi3] to continue despite repeated prohibition (idiom); 带来 [dai4 lai2] to bring / (fig.) to bring about; to produce; 方面 [fang1 mian4] aspect; respect; side; field / CL:個|个[ge4]; 沉重 [chen2 zhong4] heavy / hard; serious; critical; 经济 [jing1 ji4] economy; economic; 负担 [fu4 dan1] to bear; burden; 重负 [zhong4 fu4] heavy load; heavy burden; 面带 [mian4 dai4] to wear (on one's face)
果然，不到７分钟，一辆标有１２２交通事故报警服务字样的警车疾驶而来，随车的槐荫交警大队事故处理民警赵润庆、韩文海还一个劲儿解释，正逢下班时间，出警慢了些。	0:果然 3:不到 6:分钟 16:交通 18:事故 20:报警 21:警服 22:服务 24:字样 27:警车 29:疾驶 37:槐荫 39:交警 41:大队 43:事故 45:处理 47:民警 53:韩文 57:一个/一个劲/一个劲儿 59:劲儿 61:解释 66:下班 68:时间 71:出警	一个 [yi1 ge5] a; an; one / the whole (afternoon, summer vacation etc); 一个劲 [yi1 ge4 jin4] continuously; persistently; incessantly; 一个劲儿 [yi1 ge4 jin4 r5] erhua variant of 一個勁|一个劲[yi1 ge4 jin4]; 劲儿 [jin4 r5] erhua variant of 勁|劲[jin4]; 报警 [bao4 jing3] to sound an alarm / to report sth to the police; 服务 [fu2 wu4] to serve; service / CL:項|项[xiang4]; 警服 [jing3 fu2] police uniform
首都海淀区的干部、教师、工人、企业家，慷慨地为西柏坡乡受损的职业中学投资三十多万元；朝阳区区长李凤岭率先表态，包建西柏坡塌落的小学校教室及教师宿舍。	0:首都 2:海淀/海淀区 6:干部 9:教师 12:工人 15:企业/企业家 19:慷慨 27:受损 30:职业/职业中学 32:中学 34:投资 36:三十 42:朝阳/朝阳区 44:区区 45:区长 50:率先 52:表态 63:小学 64:学校 66:教室 69:教师 71:宿舍	中学 [zhong1 xue2] middle school; 企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 企业家 [qi3 ye4 jia1] entrepreneur; 区区 [qu1 qu1] insignificant; merely; 区长 [qu1 zhang3] district chief; 学校 [xue2 xiao4] school / CL:所[suo3]; 小学 [xiao3 xue2] elementary school; primary school; 朝阳 [Chao2 yang2] see 朝陽市|朝阳市[Chao2 yang2 Shi4] / see 朝陽縣|朝阳县[Chao2 yang2 Xian4] / see 朝陽區|朝阳区[Chao2 yang2 Qu1] | [chao2 yang2] facing the sun; sun-exposed | [zhao1 yang2] the morning sun; 朝阳区 [Chao2 yang2 Qu1] Chaoyang, an inner district of Beijing / Chaoyang, a district of Changchun City 長春市|长春市[Chang2 chu... / Chaoyang, a district of Shantou City 汕頭市|汕头市[Shan4 tou2 S...; 海淀 [Hai3 dian4] see 海淀區|海淀区[Hai3 dian4 Qu1]; 海淀区 [Hai3 dian4 Qu1] Haidian, a district of Beijing; 职业 [zhi2 ye4] occupation; professional; 职业中学 [zhi2 ye4 zhong1 xue2] vocational high school
本报波恩５月２９日电记者江建国报道：德国联邦议院昨天以绝大多数赞成票通过一项法律草案，宣布撤销纳粹统治时期的一切不公正的判决，对受害者予以彻底平反。	0:本报 2:波恩 8:日电 10:记者 13:建国 15:报道 18:德国 19:国联 20:联邦 22:议院 24:昨天 27:绝大多数 28:大多/大多数 29:多数 31:赞成/赞成票 34:通过 38:法律 40:草案 43:宣布 45:撤销 47:纳粹 49:统治 51:时期 54:一切 56:不公 57:公正 60:判决 64:受害/受害者 67:予以 69:彻底 71:平反	不公 [bu4 gong1] unjust; unfair; 公正 [gong1 zheng4] just; fair; equitable; 受害 [shou4 hai4] to suffer harm; victimized; 受害者 [shou4 hai4 zhe3] victim; casualty; 国联 [Guo2 Lian2] abbr. for 國際聯盟|国际联盟[Guo2 ji4 Lian2 meng2], League of Nations (1920-1946), based in Geneva, precursor of the UN; 多数 [duo1 shu4] majority; most; 大多 [da4 duo1] mostly; for the most part; 大多数 [da4 duo1 shu4] (great) majority; 德国 [De2 guo2] Germany; 绝大多数 [jue2 da4 duo1 shu4] the vast majority; 联邦 [lian2 bang1] federal; federation; commonwealth; 赞成 [zan4 cheng2] to approve; to endorse / (literary) to assist; 赞成票 [zan4 cheng2 piao4] affirmative vote
石油石化是国民经济的支柱产业，中国石化集团今年的首要任务就是，发挥改革重组的优势，搞好生产经营，抓好长远发展，努力提高经济效益，促进国民经济的发展。	0:石油 2:石化 5:国民/国民经济 7:经济 10:支柱/支柱产业 12:产业 15:中国/中国石化 17:石化 19:集团 21:今年 24:首要 26:任务 28:就是 31:发挥 33:改革 35:重组 38:优势 41:搞好 42:好生 43:生产 45:经营 50:长远 52:发展 55:努力 57:提高 59:经济 61:效益 64:促进 66:国民/国民经济 68:经济 71:发展	中国 [Zhong1 guo2] China; 中国石化 [Zhong1 guo2 Shi2 hua4] China Petroleum and Chemical Corporation, Sinopec; 产业 [chan3 ye4] industry; industrial / estate; property; 国民 [guo2 min2] nationals; citizens; people of a nation; 国民经济 [guo2 min2 jing1 ji4] national economy; 好生 [hao3 sheng1] (dialect) very; quite; properly; well; thoroughly; 搞好 [gao3 hao3] to do well; to do a good job; 支柱 [zhi1 zhu4] pillar; mainstay; 支柱产业 [zhi1 zhu4 chan3 ye4] mainstay industry; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 石化 [shi2 hua4] to petrify / petrochemical industry; 经济 [jing1 ji4] economy; economic
在北京ＢＩＳＳ国际学校，每个学期末老师都与每位家长约好时间，分别谈上大约半小时，和开家长会的方式完全不同。	1:北京 7:国际 9:学校 12:每个 14:学期 15:期末 17:老师 23:家长 26:好时 27:时间 30:分别 34:大约 36:半小时 37:小时 42:家长/家长会 46:方式 48:完全 50:不同	半小时 [ban4 xiao3 shi2] half hour; 好时 [Hao3 shi2] Hershey's (brand); 学期 [xue2 qi1] term; semester / CL:個|个[ge4]; 家长 [jia1 zhang3] parent; head of household; 家长会 [jia1 zhang3 hui4] parent-teacher conference / parents' association; 小时 [xiao3 shi2] hour / CL:個|个[ge4]; 时间 [shi2 jian1] time; 期末 [qi1 mo4] the end of a term or semester (in school)
