sentence	spans	defs
从６月直至７月初，温度都在零摄氏度以上，不下雪而是在下雨，雨水在融化的冰川上形成了许多湖泊。	3:直至 6:月初 9:温度 14:摄氏/摄氏度 17:以上 20:不下 21:下雪 23:而是 25:在下 26:下雨 29:雨水 32:融化 35:冰川 38:形成 39:成了 41:许多 43:湖泊	下雨 [xia4 yu3] to rain; 下雪 [xia4 xue3] to snow; 不下 [bu4 xia4] to be not less than (a certain quantity, amount etc); 在下 [zai4 xia4] under / myself (humble); 形成 [xing2 cheng2] to form; to take shape; 成了 [cheng2 le5] to be done; that's enough; 摄氏 [She4 shi4] Celsius; centigrade; 摄氏度 [She4 shi4 du4] °C (degrees Celsius)
这些年来，她处理了许许多多的尸体，从来不叫苦。	0:这些 2:年来 6:处理 10:许多 11:多多 14:尸体 17:从来/从来不 20:叫苦	从来 [cong2 lai2] always; never (in negative sentences); 从来不 [cong2 lai2 bu4] never; 多多 [duo1 duo1] many; much; a lot; more; 许多 [xu3 duo1] many; much; a lot of
他们派人与国家林业部门合作，成立了我国北方冬季最大的鲜切花生产企业———中林河间花卉总公司。	0:他们 5:国家 7:林业 9:部门 11:合作 14:成立 17:我国 19:北方 21:冬季 28:花生 29:生产/生产企业 31:企业 38:河间 40:花卉 42:总公司 43:公司	企业 [qi3 ye4] company; firm; enterprise; corporation / CL:家[jia1]; 公司 [gong1 si1] company; firm; corporation / CL:家[jia1]; 总公司 [zong3 gong1 si1] parent company; head office; 生产 [sheng1 chan3] to produce; to manufacture / to give birth to a child; 生产企业 [sheng1 chan3 qi3 ye4] manufacturer; 花生 [hua1 sheng1] peanut / CL:粒[li4]
哈柏克家是一个典型的阿拉伯独门小院，两层楼房。	5:一个 7:典型 10:阿拉/阿拉伯 19:层楼 20:楼房	层楼 [ceng2 lou2] multistoried building; tower; pagoda; 楼房 [lou2 fang2] a building of two or more stories / CL:棟|栋[dong4],幢[zhuang4],座[zuo4]; 阿拉 [A1 la1] Allah (Arabic name of God) | [a1 la1] (Wu dialect) I; me; my; we; us; our; 阿拉伯 [A1 la1 bo2] Arab; Arabian; Arabic
不到两个月，这座容量２０万立方米的水库建成了。	0:不到 8:容量 13:立方/立方米 17:水库 19:建成 20:成了	建成 [jian4 cheng2] to build; to complete construction; 成了 [cheng2 le5] to be done; that's enough; 立方 [li4 fang1] cube (math.) / abbr. for 立方體|立方体[li4 fang1 ti3] / abbr. for 立方米[li4 fang1 mi3]; 立方米 [li4 fang1 mi3] cubic meter (unit of volume)
一进王家的门，江泽民就发现了屋内的电视和音响。	2:王家 3:家的 7:江泽民 11:发现 17:电视 19:和音 20:音响	和音 [he2 yin1] harmony (pleasing combination of sounds); 家的 [jia1 de5] (old) wife; 王家 [wang2 jia1] princely; 音响 [yin1 xiang3] sound; acoustics; audio / hi-fi system; stereo sound system (abbr. for 組合音響|组合音响[zu...
但这和近６００住户相比，仅仅是其中的一小部分。	7:住户 9:相比 12:仅仅 15:其中 16:中的 18:一小部分 20:部分	一小部分 [yi1 xiao3 bu4 fen4] a small part; a small section; 中的 [zhong4 di4] to hit the target; to hit the nail on the head; 其中 [qi2 zhong1] among; in; included among these; 部分 [bu4 fen5] part; portion; piece / Taiwan pr. [bu4fen4]
阿莫愤怒地指责了“尼日利亚人不负责任的态度”，但同时他承认“巴拉圭的防守在Ｄ组中是最好的”。	2:愤怒 5:指责 9:尼日/尼日利亚 14:不负 15:负责/负责任 16:责任 19:态度 24:同时 27:承认 30:巴拉圭 34:防守 41:最好	不负 [bu4 fu4] to live up to; 尼日 [Ni2 ri4] Niger (Tw); 尼日利亚 [Ni2 ri4 li4 ya4] Nigeria; 负责 [fu4 ze2] to be responsible for; to be in charge of; to bear respon... / conscientious; 负责任 [fu4 ze2 ren4] to bear responsibility; to be responsible; 责任 [ze2 ren4] responsibility; duty / blame / CL:個|个[ge4]
道理很简单，６００多万人口，总不能都靠做生意。	0:道理 3:简单 10:万人 11:人口 15:不能 19:做生意 20:生意	万人 [wan4 ren2] ten thousand people; all the people; 人口 [ren2 kou3] population; people; 做生意 [zuo4 sheng1 yi4] to do business; 生意 [sheng1 yi4] life force; vitality | [sheng1 yi5] business / CL:筆|笔[bi3]
多视角、多侧面地揭示了孔繁森价值观的丰富内涵。	1:视角 4:多侧面 5:侧面 8:揭示 14:价值/价值观 18:丰富 20:内涵	价值 [jia4 zhi2] value; worth / fig. values (ethical, cultural etc) / CL:個|个[ge4]; 价值观 [jia4 zhi2 guan1] value system; personal or cultural values; 侧面 [ce4 mian4] side; profile / aspect; 多侧面 [duo1 ce4 mian4] many-sided
